maz,taz,PUMA,geometry,index_right,COUNTY_NAME,COUNTY_FIPS
611535,600106,01500,POINT (-13609138.858697237 4602070.062633024),45.0,Napa,055
611536,600044,01500,POINT (-13623372.155465856 4636248.175426741),45.0,Napa,055
611540,600039,01500,POINT (-13614659.92320344 4617584.800783443),45.0,Napa,055
611541,600054,01500,POINT (-13613554.785905644 4623598.472328789),45.0,Napa,055
611542,600096,01500,POINT (-13620162.608813949 4633443.660646932),45.0,Napa,055
611544,600033,01500,POINT (-13613660.854893357 4621742.642354232),45.0,Napa,055
611561,600046,01500,POINT (-13634475.819292903 4645665.618864058),45.0,Napa,055
611562,600045,01500,POINT (-13625022.743733559 4641175.756831304),45.0,Napa,055
611563,600048,01500,POINT (-13633145.36217845 4650585.478344589),45.0,Napa,055
611565,600046,01500,POINT (-13636540.249840919 4655350.209277934),45.0,Napa,055
611567,600048,01500,POINT (-13632907.858730417 4650057.029501268),45.0,Napa,055
611570,600047,01500,POINT (-13634002.911049835 4650386.1298233755),45.0,Napa,055
611575,600057,01500,POINT (-13609915.92021293 4619151.025001275),45.0,Napa,055
611578,600106,01500,POINT (-13607900.844887983 4602471.454463814),45.0,Napa,055
611579,600060,01500,POINT (-13617256.001319572 4626695.242872498),45.0,Napa,055
611583,600026,01500,POINT (-13618820.750851605 4637868.76201544),45.0,Napa,055
611586,600095,01500,POINT (-13610174.298151413 4604153.986688034),45.0,Napa,055
611587,600092,01500,POINT (-13610170.547714919 4603298.313887628),45.0,Napa,055
611590,600101,01500,POINT (-13607724.7981724 4601848.0083990805),45.0,Napa,055
611594,600062,01500,POINT (-13615297.447475335 4623742.324172554),45.0,Napa,055
611595,600052,01500,POINT (-13614765.973906454 4623170.332382175),45.0,Napa,055
611597,600075,01500,POINT (-13615432.304033956 4623396.371312194),45.0,Napa,055
611599,600052,01500,POINT (-13614490.88161591 4623663.132125399),45.0,Napa,055
611600,600052,01500,POINT (-13614552.76475478 4623334.090790866),45.0,Napa,055
611601,600052,01500,POINT (-13614143.320316719 4623742.901383174),45.0,Napa,055
611602,600044,01500,POINT (-13621289.380662233 4638564.559718326),45.0,Napa,055
611603,600003,01500,POINT (-13605452.647004595 4622448.821197921),45.0,Napa,055
611607,600054,01500,POINT (-13613916.450711194 4623478.217293097),45.0,Napa,055
611608,600054,01500,POINT (-13613364.181193367 4623611.223109538),45.0,Napa,055
611609,600053,01500,POINT (-13614143.545849156 4622144.087363162),45.0,Napa,055
611617,600012,01500,POINT (-13634485.582366737 4675725.904637796),45.0,Napa,055
611618,600012,01500,POINT (-13648933.954494977 4664277.424544412),45.0,Napa,055
611622,600046,01500,POINT (-13640790.861244775 4655697.884413204),45.0,Napa,055
611623,600046,01500,POINT (-13629174.25223466 4642971.858434032),45.0,Napa,055
611624,600046,01500,POINT (-13629680.648085821 4644922.118940315),45.0,Napa,055
611625,600100,01500,POINT (-13632811.060286881 4651137.558799564),45.0,Napa,055
611627,600048,01500,POINT (-13632404.667430194 4649418.190850587),45.0,Napa,055
611628,600045,01500,POINT (-13627056.951393863 4643998.324079274),45.0,Napa,055
611631,600046,01500,POINT (-13641028.253495565 4652485.353407784),45.0,Napa,055
611636,600021,01500,POINT (-13614800.30450169 4612924.928636333),45.0,Napa,055
611639,600041,01500,POINT (-13616631.472442415 4620395.127040169),45.0,Napa,055
611640,600028,01500,POINT (-13612575.51249669 4620595.48736938),45.0,Napa,055
611645,600057,01500,POINT (-13609971.725421347 4620148.8870940525),45.0,Napa,055
611647,600095,01500,POINT (-13609393.402322974 4604132.227138883),45.0,Napa,055
611650,600070,01500,POINT (-13604090.15755269 4619827.490859124),45.0,Napa,055
611652,600097,01500,POINT (-13601590.31443387 4637281.701942538),45.0,Napa,055
611656,600080,01500,POINT (-13617770.656253122 4623697.726417857),45.0,Napa,055
611657,600026,01500,POINT (-13613007.931688225 4633945.113525281),45.0,Napa,055
611659,600037,01500,POINT (-13615025.312140701 4625149.239663729),45.0,Napa,055
611673,600095,01500,POINT (-13609795.158564836 4604122.327380822),45.0,Napa,055
611674,600092,01500,POINT (-13609569.096376931 4603101.172540007),45.0,Napa,055
611675,600092,01500,POINT (-13609288.991049092 4603058.508735935),45.0,Napa,055
611676,600094,01500,POINT (-13609709.08567843 4601819.256647693),45.0,Napa,055
611683,600071,01500,POINT (-13616033.610459764 4622342.171338675),45.0,Napa,055
611684,600033,01500,POINT (-13614059.513560383 4621775.294299713),45.0,Napa,055
611685,600025,01500,POINT (-13616722.63115678 4628647.973667627),45.0,Napa,055
611686,600052,01500,POINT (-13614989.072727164 4623493.375430695),45.0,Napa,055
611688,600055,01500,POINT (-13613723.420911424 4622868.389865501),45.0,Napa,055
611695,600053,01500,POINT (-13613812.886106962 4622242.448957416),45.0,Napa,055
611699,600026,01500,POINT (-13610461.735433558 4627332.295919287),45.0,Napa,055
611702,600082,01500,POINT (-13614532.244087782 4627340.402256661),45.0,Napa,055
611705,600066,01500,POINT (-13612246.800186394 4624029.135881498),45.0,Napa,055
611711,600013,01500,POINT (-13642914.165306056 4657753.2392635625),45.0,Napa,055
611714,600015,01500,POINT (-13646374.257581826 4661684.394156876),45.0,Napa,055
611720,600046,01500,POINT (-13631414.906894622 4645113.915559445),45.0,Napa,055
611725,600099,01500,POINT (-13635082.421503868 4651830.4159605615),45.0,Napa,055
611727,600046,01500,POINT (-13628710.016674435 4644462.12363692),45.0,Napa,055
611737,600082,01500,POINT (-13613804.656755991 4626772.5008394625),45.0,Napa,055
611739,600038,01500,POINT (-13615703.39158189 4626400.929770227),45.0,Napa,055
611740,600037,01500,POINT (-13615192.358902112 4625308.270129031),45.0,Napa,055
611743,600083,01500,POINT (-13613607.751560489 4625813.068556745),45.0,Napa,055
611744,600033,01500,POINT (-13614455.985527819 4621602.017684814),45.0,Napa,055
611745,600062,01500,POINT (-13615538.24375742 4624024.515821765),45.0,Napa,055
611746,600069,01500,POINT (-13613119.282846946 4623882.153261609),45.0,Napa,055
611753,600076,01500,POINT (-13617880.23625035 4624199.5907842675),45.0,Napa,055
611757,600053,01500,POINT (-13613818.435845198 4622479.865375903),45.0,Napa,055
611762,600054,01500,POINT (-13612787.733064998 4623453.76511174),45.0,Napa,055
611763,600035,01500,POINT (-13612222.705231765 4621997.231934582),45.0,Napa,055
611770,600035,01500,POINT (-13612794.71604635 4621954.22469082),45.0,Napa,055
611771,600035,01500,POINT (-13612621.952170216 4621759.101073381),45.0,Napa,055
611772,600059,01500,POINT (-13612212.047307793 4621522.492509565),45.0,Napa,055
611774,600019,01500,POINT (-13611806.37969029 4623196.374720468),45.0,Napa,055
611775,600019,01500,POINT (-13611383.957559504 4623301.111280404),45.0,Napa,055
611780,600012,01500,POINT (-13647236.91389053 4668211.6237642765),45.0,Napa,055
611786,600015,01500,POINT (-13645580.877020746 4661468.699385304),45.0,Napa,055
611787,600015,01500,POINT (-13645650.058356568 4661748.629772261),45.0,Napa,055
611789,600015,01500,POINT (-13645084.992840655 4660473.748569283),45.0,Napa,055
611790,600017,01500,POINT (-13643869.773725742 4662332.250176226),45.0,Napa,055
611798,600098,01500,POINT (-13633425.680464383 4650717.24934255),45.0,Napa,055
611799,600098,01500,POINT (-13633553.063407183 4650948.691532589),45.0,Napa,055
611806,600045,01500,POINT (-13625745.84832468 4642018.876921859),45.0,Napa,055
611810,600045,01500,POINT (-13627399.874517819 4648564.740360038),45.0,Napa,055
611815,600095,01500,POINT (-13609693.359342072 4604077.962267463),45.0,Napa,055
611816,600090,01500,POINT (-13610177.068031203 4606833.289994543),45.0,Napa,055
611817,600082,01500,POINT (-13614159.955662752 4627019.7658539815),45.0,Napa,055
611820,600095,01500,POINT (-13609833.091844184 4604348.0431781635),45.0,Napa,055
611822,600070,01500,POINT (-13606271.418314269 4610472.194702239),45.0,Napa,055
611823,600002,01500,POINT (-13610106.255335607 4626012.176153641),45.0,Napa,055
611828,600060,01500,POINT (-13617329.992311774 4626379.831698687),45.0,Napa,055
611832,600094,01500,POINT (-13609698.277396902 4601628.086000399),45.0,Napa,055
611839,600002,01500,POINT (-13610566.53307827 4625729.988589484),45.0,Napa,055
611840,600090,01500,POINT (-13611985.202924354 4614856.386403446),45.0,Napa,055
611846,600062,01500,POINT (-13615315.41223523 4624602.628233698),45.0,Napa,055
611849,600075,01500,POINT (-13615226.201884514 4623301.408108697),45.0,Napa,055
611867,600062,01500,POINT (-13615634.065836905 4624440.017652586),45.0,Napa,055
611869,600036,01500,POINT (-13612800.474829694 4621679.621384322),45.0,Napa,055
611871,600093,01500,POINT (-13608233.998143606 4603924.478303524),45.0,Napa,055
611872,600064,01500,POINT (-13609716.301308807 4622079.658323213),45.0,Napa,055
611874,600107,01500,POINT (-13610911.843596576 4604235.691606336),45.0,Napa,055
611875,600107,01500,POINT (-13610735.53597565 4604212.53920363),45.0,Napa,055
611880,600036,01500,POINT (-13612896.33764344 4621827.272376103),45.0,Napa,055
611883,600019,01500,POINT (-13612107.869521277 4622640.736304544),45.0,Napa,055
611886,600019,01500,POINT (-13611195.800466426 4623192.107158055),45.0,Napa,055
611887,600019,01500,POINT (-13611779.414820217 4622741.512596159),45.0,Napa,055
611888,600024,01500,POINT (-13618644.46330127 4627456.182862722),45.0,Napa,055
611892,600005,01500,POINT (-13608729.688933352 4624929.991395405),45.0,Napa,055
611894,600023,01500,POINT (-13617130.906118678 4612308.343060758),45.0,Napa,055
611895,600035,01500,POINT (-13613153.92809771 4623095.065657765),45.0,Napa,055
611898,600070,01500,POINT (-13608817.76126098 4607906.148816105),45.0,Napa,055
611900,600026,01500,POINT (-13609337.785495538 4634980.500375682),45.0,Napa,055
611901,600070,01500,POINT (-13607328.089879423 4609936.707653106),45.0,Napa,055
611902,600042,01500,POINT (-13622149.503542107 4634821.943964678),45.0,Napa,055
611903,600093,01500,POINT (-13608071.824278714 4603509.35185506),45.0,Napa,055
611905,600023,01500,POINT (-13615802.629523622 4613576.049037409),45.0,Napa,055
611912,600102,01500,POINT (-13636985.639414322 4660960.878500188),45.0,Napa,055
611913,600102,01500,POINT (-13633015.576054538 4661881.79029383),45.0,Napa,055
611914,600006,01500,POINT (-13629907.171637455 4654269.051227211),45.0,Napa,055
611920,600011,01500,POINT (-13628120.943466913 4669334.26237036),45.0,Napa,055
611921,600011,01500,POINT (-13617917.191007815 4671547.167056753),45.0,Napa,055
611932,600059,01500,POINT (-13611478.200751672 4620183.733833486),45.0,Napa,055
611937,600058,01500,POINT (-13611586.964562846 4619588.014956204),45.0,Napa,055
611940,600089,01500,POINT (-13617522.072262995 4625110.716425642),45.0,Napa,055
611941,600025,01500,POINT (-13616087.034989929 4628382.028439267),45.0,Napa,055
611942,600029,01500,POINT (-13613024.7175906 4621198.125918035),45.0,Napa,055
611945,600018,01500,POINT (-13611615.345756046 4622157.309422126),45.0,Napa,055
611947,600024,01500,POINT (-13617810.039336957 4628076.084309796),45.0,Napa,055
611948,600101,01500,POINT (-13607789.052250888 4602527.966194806),45.0,Napa,055
611949,600059,01500,POINT (-13612442.53978517 4619770.219868004),45.0,Napa,055
611950,600082,01500,POINT (-13613801.384290768 4626397.923014557),45.0,Napa,055
611952,600107,01500,POINT (-13611220.001403159 4603179.6773015335),45.0,Napa,055
611954,600092,01500,POINT (-13609820.288014278 4603344.09228581),45.0,Napa,055
611957,600041,01500,POINT (-13615836.291444944 4621006.874477191),45.0,Napa,055
611959,600039,01500,POINT (-13615931.614845695 4619705.200090407),45.0,Napa,055
611964,600076,01500,POINT (-13619694.218135599 4620992.027533558),45.0,Napa,055
611966,600026,01500,POINT (-13611558.670991933 4630377.743120565),45.0,Napa,055
611967,600021,01500,POINT (-13613498.988817574 4616582.324232383),45.0,Napa,055
611968,600023,01500,POINT (-13618190.482006826 4605316.481857056),45.0,Napa,055
611969,600090,01500,POINT (-13611167.495033834 4608416.458031402),45.0,Napa,055
611972,600079,01500,POINT (-13617165.224117668 4624415.107208451),45.0,Napa,055
611976,600103,01500,POINT (-13631162.213153921 4659468.4499652125),45.0,Napa,055
611978,600103,01500,POINT (-13631374.697836027 4661711.632169091),45.0,Napa,055
611984,600103,01500,POINT (-13630375.077453006 4660417.579065437),45.0,Napa,055
611987,600005,01500,POINT (-13608332.50570471 4624568.559568591),45.0,Napa,055
611991,600080,01500,POINT (-13618770.366048422 4623038.05523745),45.0,Napa,055
611992,600083,01500,POINT (-13613651.782649256 4625574.021091434),45.0,Napa,055
611994,600079,01500,POINT (-13616380.897060933 4624029.945149557),45.0,Napa,055
611995,600083,01500,POINT (-13614299.011532221 4625722.972100894),45.0,Napa,055
611999,600064,01500,POINT (-13611279.30805907 4624677.779696334),45.0,Napa,055
612002,600091,01500,POINT (-13609606.354628172 4602375.073581642),45.0,Napa,055
612003,600072,01500,POINT (-13615035.421664877 4621602.109101898),45.0,Napa,055
612013,600039,01500,POINT (-13615971.686987648 4617915.90607032),45.0,Napa,055
612017,600055,01500,POINT (-13613463.802039234 4623073.624381932),45.0,Napa,055
612021,600036,01500,POINT (-13613124.008143028 4621904.731597871),45.0,Napa,055
612022,600036,01500,POINT (-13613444.537905175 4621437.253426059),45.0,Napa,055
612032,600011,01500,POINT (-13623257.489271784 4660508.277783215),45.0,Napa,055
612045,600073,01500,POINT (-13617479.728000248 4622770.998647931),45.0,Napa,055
612049,600030,01500,POINT (-13614502.162839204 4620795.286700635),45.0,Napa,055
612060,600066,01500,POINT (-13612076.10470162 4624169.634666736),45.0,Napa,055
612061,600018,01500,POINT (-13611551.025849815 4622355.886279481),45.0,Napa,055
612069,600086,01500,POINT (-13614952.331993043 4621227.750831437),45.0,Napa,055
612072,600039,01500,POINT (-13615113.784316994 4619035.281385893),45.0,Napa,055
612075,600078,01500,POINT (-13617677.126709199 4625917.058484787),45.0,Napa,055
612077,600030,01500,POINT (-13613961.727145955 4621146.835367946),45.0,Napa,055
612078,600030,01500,POINT (-13613912.471623683 4621004.632082703),45.0,Napa,055
612079,600030,01500,POINT (-13613755.609617276 4621014.7438475145),45.0,Napa,055
612080,600028,01500,POINT (-13613545.224799672 4620745.859524039),45.0,Napa,055
612085,600037,01500,POINT (-13615609.826188337 4625761.820762615),45.0,Napa,055
612086,600038,01500,POINT (-13615333.736781662 4626165.3364378335),45.0,Napa,055
612087,600037,01500,POINT (-13614853.008566178 4625774.244678394),45.0,Napa,055
612091,600097,01500,POINT (-13598189.241899733 4625978.729869673),45.0,Napa,055
612092,600096,01500,POINT (-13618982.224984465 4628710.885235368),45.0,Napa,055
612093,600035,01500,POINT (-13612482.8124947 4622256.874800636),45.0,Napa,055
612107,600057,01500,POINT (-13609501.830244284 4619756.395091144),45.0,Napa,055
612110,600096,01500,POINT (-13620713.116374938 4637488.70630828),45.0,Napa,055
612127,600096,01500,POINT (-13617815.131562935 4628876.406070843),45.0,Napa,055
612132,600039,01500,POINT (-13615270.33716208 4619696.1146893855),45.0,Napa,055
612135,600060,01500,POINT (-13616750.904068705 4626491.921985436),45.0,Napa,055
612136,600095,01500,POINT (-13610169.433431573 4604036.753987672),45.0,Napa,055
612138,600030,01500,POINT (-13614127.74153874 4620764.639890648),45.0,Napa,055
612140,600033,01500,POINT (-13613827.565691253 4621249.088738657),45.0,Napa,055
612142,600001,01500,POINT (-13613628.856163666 4620141.335928245),45.0,Napa,055
612147,600021,01500,POINT (-13613430.007042458 4619197.279191683),45.0,Napa,055
612149,600029,01500,POINT (-13612733.523350235 4621092.455655818),45.0,Napa,055
612154,600076,01500,POINT (-13617338.266032744 4616339.910891837),45.0,Napa,055
612157,600038,01500,POINT (-13615700.298962716 4626251.835656098),45.0,Napa,055
612159,600044,01500,POINT (-13625705.303381495 4639587.022918786),45.0,Napa,055
612160,600037,01500,POINT (-13615168.580022845 4625477.11292833),45.0,Napa,055
612162,600026,01500,POINT (-13612431.6558979 4630761.911756789),45.0,Napa,055
612166,600044,01500,POINT (-13626120.406225089 4636226.658901776),45.0,Napa,055
612169,600103,01500,POINT (-13631333.481753757 4660768.903843263),45.0,Napa,055
612172,600011,01500,POINT (-13617494.878169801 4661351.471382802),45.0,Napa,055
612173,600011,01500,POINT (-13610122.559324231 4659216.511301581),45.0,Napa,055
612175,600011,01500,POINT (-13599042.559465135 4660275.437501612),45.0,Napa,055
612185,600079,01500,POINT (-13616427.092866315 4623831.902752343),45.0,Napa,055
612186,600033,01500,POINT (-13614091.235359646 4621649.061312139),45.0,Napa,055
612187,600088,01500,POINT (-13618701.443523057 4624147.784166666),45.0,Napa,055
612196,600033,01500,POINT (-13614528.307513513 4621899.000014519),45.0,Napa,055
612198,600089,01500,POINT (-13617312.088904407 4625427.311243851),45.0,Napa,055
612201,600064,01500,POINT (-13611437.861006986 4624949.590525008),45.0,Napa,055
612202,600002,01500,POINT (-13610480.700644491 4626079.672990605),45.0,Napa,055
612205,600070,01500,POINT (-13606755.729172468 4612939.266761211),45.0,Napa,055
612206,600095,01500,POINT (-13610630.237203928 4603786.852657926),45.0,Napa,055
612208,600021,01500,POINT (-13613997.82377529 4613263.615769173),45.0,Napa,055
612210,600055,01500,POINT (-13613024.981928391 4622508.267387827),45.0,Napa,055
612211,600059,01500,POINT (-13611845.861235531 4621354.347960128),45.0,Napa,055
612235,600096,01500,POINT (-13617912.572668657 4628640.710680785),45.0,Napa,055
612236,600060,01500,POINT (-13617146.362679012 4625887.970158674),45.0,Napa,055
612251,600028,01500,POINT (-13613230.778478444 4620970.665742678),45.0,Napa,055
612255,600085,01500,POINT (-13616228.844815716 4627653.8994740015),45.0,Napa,055
612261,600062,01500,POINT (-13616014.816280855 4623755.311137197),45.0,Napa,055
612264,600072,01500,POINT (-13615847.170267366 4621912.698584107),45.0,Napa,055
612265,600072,01500,POINT (-13615509.22451055 4621611.417377799),45.0,Napa,055
612267,600069,01500,POINT (-13613958.959632352 4623919.284215892),45.0,Napa,055
612268,600051,01500,POINT (-13614551.82406543 4624631.338333047),45.0,Napa,055
612269,600069,01500,POINT (-13613947.705877783 4623721.622169452),45.0,Napa,055
612271,600069,01500,POINT (-13613742.539574634 4623933.29830066),45.0,Napa,055
612272,600090,01500,POINT (-13610648.836659104 4610942.731804491),45.0,Napa,055
612273,600096,01500,POINT (-13614367.508086564 4629463.790543846),45.0,Napa,055
612287,600025,01500,POINT (-13616493.109920774 4628358.464508001),45.0,Napa,055
612288,600025,01500,POINT (-13616441.36021398 4628063.001198142),45.0,Napa,055
612297,600083,01500,POINT (-13614054.578544635 4625411.150213664),45.0,Napa,055
612298,600053,01500,POINT (-13614279.472801266 4622522.855357483),45.0,Napa,055
612300,600035,01500,POINT (-13613053.665984234 4622832.503080576),45.0,Napa,055
612302,600025,01500,POINT (-13616963.02723992 4627742.237134456),45.0,Napa,055
612306,600001,01500,POINT (-13612909.202273665 4620458.657795521),45.0,Napa,055
612308,600056,01500,POINT (-13610655.686975045 4620149.162594903),45.0,Napa,055
612310,600093,01500,POINT (-13609091.933860784 4603320.882360176),45.0,Napa,055
612312,600056,01500,POINT (-13610721.841560036 4619312.017889102),45.0,Napa,055
612313,600080,01500,POINT (-13618490.71258762 4622752.95729906),45.0,Napa,055
612315,600057,01500,POINT (-13609613.878143555 4619828.940736445),45.0,Napa,055
612316,600057,01500,POINT (-13609823.255615354 4619390.938033695),45.0,Napa,055
612320,600105,01500,POINT (-13610346.312626446 4604248.3258006405),45.0,Napa,055
612324,600106,01500,POINT (-13608453.265730975 4602085.90208429),45.0,Napa,055
612326,600062,01500,POINT (-13616185.27258662 4623973.632315071),45.0,Napa,055
612335,600071,01500,POINT (-13615216.864850178 4622067.034009507),45.0,Napa,055
612336,600072,01500,POINT (-13615797.157395799 4622002.574288372),45.0,Napa,055
612338,600072,01500,POINT (-13615759.680797355 4621687.84595809),45.0,Napa,055
612340,600052,01500,POINT (-13614225.503799684 4623328.538344645),45.0,Napa,055
612348,600010,01500,POINT (-13604203.809246952 4646948.585717793),45.0,Napa,055
612353,600037,01500,POINT (-13615111.102059448 4625690.785403436),45.0,Napa,055
612354,600055,01500,POINT (-13613755.677161457 4622702.482436415),45.0,Napa,055
612357,600030,01500,POINT (-13614501.993976494 4621221.402364862),45.0,Napa,055
612358,600018,01500,POINT (-13610985.382583069 4621815.4732726505),45.0,Napa,055
612361,600093,01500,POINT (-13609131.157578072 4604003.391948771),45.0,Napa,055
612362,600058,01500,POINT (-13611717.399414754 4619562.594445582),45.0,Napa,055
612373,600077,01500,POINT (-13618310.772514671 4626502.202416605),45.0,Napa,055
612379,600059,01500,POINT (-13611392.269048568 4621464.763038057),45.0,Napa,055
612381,600041,01500,POINT (-13615653.877107302 4620765.137369338),45.0,Napa,055
612383,600105,01500,POINT (-13610155.870747956 4604509.251685135),45.0,Napa,055
612386,600024,01500,POINT (-13617647.087149704 4628240.565769283),45.0,Napa,055
612388,600078,01500,POINT (-13618105.84985023 4625787.944268),45.0,Napa,055
612389,600053,01500,POINT (-13614679.350519784 4622482.59986584),45.0,Napa,055
612398,600015,01500,POINT (-13646663.642904466 4661170.809081479),45.0,Napa,055
612400,600014,01500,POINT (-13646385.547218794 4663502.479150812),45.0,Napa,055
612405,600037,01500,POINT (-13615510.5754102 4625536.436461982),45.0,Napa,055
612409,600056,01500,POINT (-13610523.017041232 4619563.016969445),45.0,Napa,055
612410,600105,01500,POINT (-13609876.67590901 4604748.154479403),45.0,Napa,055
612415,600062,01500,POINT (-13615582.05898277 4624308.9144058535),45.0,Napa,055
612418,600093,01500,POINT (-13608885.322470222 4603878.25147332),45.0,Napa,055
612419,600087,01500,POINT (-13619526.991224293 4622788.409714621),45.0,Napa,055
612421,600026,01500,POINT (-13612987.961590283 4629074.391112091),45.0,Napa,055
612422,600028,01500,POINT (-13612712.81506167 4620633.228652084),45.0,Napa,055
612423,600001,01500,POINT (-13612772.266412986 4620421.598493617),45.0,Napa,055
612427,600022,01500,POINT (-13610950.941431014 4618901.431846029),45.0,Napa,055
612432,600025,01500,POINT (-13616305.442105703 4629254.315850144),45.0,Napa,055
612434,600090,01500,POINT (-13612140.288300179 4609776.359212143),45.0,Napa,055
612436,600021,01500,POINT (-13613777.776090888 4619022.773485562),45.0,Napa,055
612439,600053,01500,POINT (-13614198.520126559 4622754.246784465),45.0,Napa,055
612441,600036,01500,POINT (-13613507.076715808 4621646.153906315),45.0,Napa,055
612445,600055,01500,POINT (-13613559.155973397 4622613.847604756),45.0,Napa,055
612446,600036,01500,POINT (-13613428.084651219 4621558.714861367),45.0,Napa,055
612447,600064,01500,POINT (-13610468.71831578 4624427.779899037),45.0,Napa,055
612459,600012,01500,POINT (-13645546.725975037 4675015.690255638),45.0,Napa,055
612461,600012,01500,POINT (-13638958.222926117 4673156.865122326),45.0,Napa,055
612466,600022,01500,POINT (-13609979.966328088 4618766.3301819805),45.0,Napa,055
612468,600091,01500,POINT (-13610508.305210069 4602526.136731613),45.0,Napa,055
612471,600045,01500,POINT (-13622384.178755566 4641668.1203756565),45.0,Napa,055
612473,600045,01500,POINT (-13624482.55584733 4643977.746116626),45.0,Napa,055
612477,600059,01500,POINT (-13611993.34089048 4620046.543898685),45.0,Napa,055
612478,600084,01500,POINT (-13616199.227953866 4626679.124023359),45.0,Napa,055
612479,600069,01500,POINT (-13612838.020620199 4624155.958249329),45.0,Napa,055
612481,600080,01500,POINT (-13618754.543738523 4623441.001124377),45.0,Napa,055
612482,600073,01500,POINT (-13616964.360425796 4623452.096630197),45.0,Napa,055
612487,600051,01500,POINT (-13615081.747268215 4624240.442748619),45.0,Napa,055
612496,600034,01500,POINT (-13613314.62540712 4624355.825236762),45.0,Napa,055
612497,600054,01500,POINT (-13613753.076621978 4623386.646744315),45.0,Napa,055
612506,600055,01500,POINT (-13613320.46641599 4622694.12614797),45.0,Napa,055
612508,600036,01500,POINT (-13613468.699577453 4621800.739570486),45.0,Napa,055
612509,600026,01500,POINT (-13610805.684525516 4627701.671553066),45.0,Napa,055
612528,600020,01500,POINT (-13618518.465832025 4622259.652120457),45.0,Napa,055
612531,600061,01500,POINT (-13616296.985211994 4625047.1864045635),45.0,Napa,055
612533,600080,01500,POINT (-13617868.714207137 4622915.475312333),45.0,Napa,055
612535,600034,01500,POINT (-13612917.858887155 4625315.60400685),45.0,Napa,055
612540,600090,01500,POINT (-13609652.944809888 4607660.8362552645),45.0,Napa,055
612545,600028,01500,POINT (-13613521.286360998 4620993.8788228845),45.0,Napa,055
612546,600001,01500,POINT (-13613632.236148136 4620320.326527034),45.0,Napa,055
612549,600070,01500,POINT (-13609081.032693686 4606721.33783422),45.0,Napa,055
612554,600029,01500,POINT (-13612588.567264419 4621077.506520104),45.0,Napa,055
612556,600029,01500,POINT (-13612471.02873123 4620987.287949628),45.0,Napa,055
612559,600058,01500,POINT (-13611223.365253702 4620011.6133321775),45.0,Napa,055
612560,600056,01500,POINT (-13610703.452619076 4619908.050680579),45.0,Napa,055
612561,600015,01500,POINT (-13644861.817696383 4660911.453562589),45.0,Napa,055
612562,600013,01500,POINT (-13648736.56104841 4660157.8174190335),45.0,Napa,055
612565,600013,01500,POINT (-13638687.94780822 4658388.342207133),45.0,Napa,055
612575,600046,01500,POINT (-13631400.112109134 4640526.161475735),45.0,Napa,055
612576,600048,01500,POINT (-13633489.155304512 4649839.014203722),45.0,Napa,055
612577,600045,01500,POINT (-13626452.0356426 4643222.95129404),45.0,Napa,055
612578,600045,01500,POINT (-13620426.245574974 4640132.70965776),45.0,Napa,055
612579,600046,01500,POINT (-13629619.549056748 4646173.939660121),45.0,Napa,055
612582,600046,01500,POINT (-13638189.9256535 4653790.36706285),45.0,Napa,055
612585,600098,01500,POINT (-13633934.866751568 4650646.901779768),45.0,Napa,055
612586,600047,01500,POINT (-13634023.793083636 4650870.8148715915),45.0,Napa,055
612588,600027,01500,POINT (-13606185.129806755 4634065.125200607),45.0,Napa,055
612590,600005,01500,POINT (-13608730.570086662 4621868.33129019),45.0,Napa,055
612594,600094,01500,POINT (-13609371.510135472 4601609.384978319),45.0,Napa,055
612606,600070,01500,POINT (-13608759.860195963 4620468.013699176),45.0,Napa,055
612610,600066,01500,POINT (-13612561.161237316 4623866.136017917),45.0,Napa,055
612611,600035,01500,POINT (-13612545.500104979 4623107.0456891535),45.0,Napa,055
612613,600035,01500,POINT (-13613018.513123829 4622319.526703732),45.0,Napa,055
612615,600036,01500,POINT (-13612915.367285464 4621466.325924974),45.0,Napa,055
612620,600019,01500,POINT (-13611693.962836506 4622604.634975252),45.0,Napa,055
612621,600019,01500,POINT (-13611587.027550595 4622499.191028164),45.0,Napa,055
612622,600019,01500,POINT (-13611551.356821306 4623191.157948272),45.0,Napa,055
612623,600013,01500,POINT (-13639646.545356952 4660088.614573016),45.0,Napa,055
612628,600015,01500,POINT (-13645745.677840823 4661828.163418362),45.0,Napa,055
612629,600017,01500,POINT (-13645009.560553877 4662566.989610687),45.0,Napa,055
612630,600014,01500,POINT (-13645502.597648429 4662332.223183044),45.0,Napa,055
612640,600046,01500,POINT (-13632790.082442002 4646783.660975078),45.0,Napa,055
612648,600048,01500,POINT (-13633036.897569885 4650737.504772915),45.0,Napa,055
612652,600048,01500,POINT (-13633137.181426516 4648737.081794706),45.0,Napa,055
612658,600090,01500,POINT (-13610047.102940986 4608604.480502162),45.0,Napa,055
612661,600107,01500,POINT (-13611971.716593081 4607445.82818325),45.0,Napa,055
612665,600084,01500,POINT (-13615738.440683715 4627004.757644313),45.0,Napa,055
612669,600080,01500,POINT (-13618489.417062903 4623806.552543431),45.0,Napa,055
612673,600055,01500,POINT (-13613650.03792508 4622382.047470647),45.0,Napa,055
612677,600035,01500,POINT (-13612824.408894986 4622887.962687804),45.0,Napa,055
612680,600036,01500,POINT (-13613119.566775285 4621473.802137182),45.0,Napa,055
612682,600036,01500,POINT (-13612927.797990723 4621596.2229717),45.0,Napa,055
