id,total_pop_control,total_pop_result,total_pop_diff,total_pop_pct_error
396,1043.0,1147,104.0,9.971236816874402
397,621.0,682,61.0,9.822866344605476
398,1015.0,1261,246.0,24.23645320197044
399,990.0,1296,306.0,30.909090909090907
400,1528.0,1360,-168.0,-10.99476439790576
401,1950.0,1966,16.0,0.8205128205128205
402,760.0,823,63.0,8.289473684210526
403,343.0,216,-127.0,-37.02623906705539
404,344.0,219,-125.0,-36.337209302325576
405,1635.0,1567,-68.0,-4.159021406727828
406,1527.0,1268,-259.0,-16.96136214800262
407,947.0,1170,223.0,23.5480464625132
408,1282.0,1316,34.0,2.65210608424337
409,1273.0,1491,218.0,17.124901806755695
411,1482.0,1185,-297.0,-20.040485829959515
412,1167.0,1358,191.0,16.36675235646958
413,758.0,795,37.0,4.881266490765172
414,1625.0,1773,148.0,9.107692307692309
415,1152.0,1190,38.0,3.298611111111111
416,2183.0,2151,-32.0,-1.4658726523133303
417,2096.0,2623,527.0,25.143129770992367
418,2212.0,2195,-17.0,-0.7685352622061482
419,3291.0,3565,274.0,8.325736858097843
420,1119.0,1113,-6.0,-0.5361930294906166
421,1047.0,990,-57.0,-5.444126074498568
422,1231.0,1371,140.0,11.372867587327375
423,1603.0,2069,466.0,29.070492825951344
424,2170.0,1961,-209.0,-9.631336405529954
425,2490.0,2352,-138.0,-5.542168674698795
426,1446.0,1387,-59.0,-4.080221300138312
427,696.0,708,12.0,1.7241379310344827
428,1832.0,1730,-102.0,-5.567685589519651
429,643.0,858,215.0,33.43701399688958
430,1997.0,2087,90.0,4.506760140210315
431,1941.0,1886,-55.0,-2.833590932509016
433,860.0,933,73.0,8.488372093023255
434,1838.0,1374,-464.0,-25.244831338411316
435,839.0,1355,516.0,61.50178784266984
436,1018.0,1331,313.0,30.746561886051083
437,632.0,777,145.0,22.943037974683545
438,603.0,1042,439.0,72.80265339966833
439,618.0,667,49.0,7.9288025889967635
440,2500.0,2018,-482.0,-19.28
441,746.0,782,36.0,4.825737265415549
442,1135.0,913,-222.0,-19.559471365638768
443,400.0,670,270.0,67.5
444,1249.0,1063,-186.0,-14.89191353082466
446,1772.0,2029,257.0,14.503386004514674
447,1867.0,1836,-31.0,-1.6604177825388324
448,2115.0,2098,-17.0,-0.8037825059101654
449,1100.0,1171,71.0,6.454545454545454
450,1842.0,1441,-401.0,-21.76981541802389
451,665.0,1531,866.0,130.22556390977445
452,1715.0,1346,-369.0,-21.516034985422742
453,2559.0,2364,-195.0,-7.620164126611957
454,1588.0,1585,-3.0,-0.1889168765743073
455,663.0,1021,358.0,53.996983408748115
456,1096.0,1276,180.0,16.423357664233578
457,1339.0,1359,20.0,1.4936519790888723
458,1580.0,1734,154.0,9.746835443037975
459,1211.0,916,-295.0,-24.360033030553264
460,1185.0,1283,98.0,8.270042194092827
461,1420.0,1235,-185.0,-13.028169014084506
462,1640.0,1404,-236.0,-14.390243902439023
463,697.0,913,216.0,30.989956958393112
464,1294.0,1307,13.0,1.0046367851622875
465,1250.0,1265,15.0,1.2
466,1941.0,2020,79.0,4.070066975785677
467,899.0,1055,156.0,17.352614015572858
468,930.0,831,-99.0,-10.64516129032258
469,1091.0,1360,269.0,24.65627864344638
470,1846.0,1991,145.0,7.854821235102925
471,1496.0,1261,-235.0,-15.708556149732619
472,931.0,1003,72.0,7.733619763694952
473,1127.0,1161,34.0,3.0168589174800355
474,709.0,707,-2.0,-0.2820874471086037
475,955.0,922,-33.0,-3.4554973821989527
476,1419.0,1429,10.0,0.7047216349541932
477,1573.0,1403,-170.0,-10.80737444373808
478,492.0,562,70.0,14.227642276422763
479,1574.0,1208,-366.0,-23.252858958068614
480,1870.0,1673,-197.0,-10.53475935828877
481,1104.0,971,-133.0,-12.047101449275361
482,512.0,705,193.0,37.6953125
483,1311.0,1327,16.0,1.2204424103737606
484,1503.0,2631,1128.0,75.0499001996008
485,1450.0,958,-492.0,-33.93103448275862
486,1474.0,1277,-197.0,-13.364993215739485
487,1006.0,1359,353.0,35.089463220675945
488,1945.0,1692,-253.0,-13.00771208226221
489,1616.0,1543,-73.0,-4.517326732673268
490,1702.0,1417,-285.0,-16.745005875440658
491,1195.0,1436,241.0,20.167364016736403
492,1745.0,2131,386.0,22.120343839541547
493,1288.0,1245,-43.0,-3.3385093167701863
494,1074.0,1157,83.0,7.728119180633147
495,1358.0,1629,271.0,19.95581737849779
496,1271.0,1388,117.0,9.205350118017309
497,1316.0,1436,120.0,9.118541033434651
498,1693.0,1323,-370.0,-21.854695806261077
499,1534.0,1530,-4.0,-0.2607561929595828
500,959.0,1260,301.0,31.386861313868614
501,945.0,1043,98.0,10.37037037037037
502,1338.0,1369,31.0,2.3168908819133036
503,1353.0,1313,-40.0,-2.9563932002956395
504,1436.0,1537,101.0,7.0334261838440115
505,1373.0,1323,-50.0,-3.641660597232338
506,1233.0,1438,205.0,16.62611516626115
507,1191.0,1086,-105.0,-8.816120906801007
508,1351.0,1032,-319.0,-23.612139156180607
509,2506.0,2109,-397.0,-15.841979249800477
510,1807.0,1338,-469.0,-25.954620918649695
511,2647.0,2334,-313.0,-11.824707215715904
512,2229.0,1967,-262.0,-11.754149842978915
513,2725.0,2794,69.0,2.532110091743119
514,1144.0,1413,269.0,23.513986013986013
515,1857.0,1675,-182.0,-9.800753904146472
516,609.0,722,113.0,18.555008210180624
517,1631.0,719,-912.0,-55.91661557326793
518,611.0,743,132.0,21.603927986906708
519,1243.0,1040,-203.0,-16.331456154465005
520,1940.0,1898,-42.0,-2.1649484536082473
521,1690.0,1669,-21.0,-1.242603550295858
522,1791.0,1839,48.0,2.680067001675042
523,770.0,1039,269.0,34.935064935064936
524,1925.0,1636,-289.0,-15.012987012987015
525,1466.0,1086,-380.0,-25.92087312414734
526,1231.0,1393,162.0,13.160032493907392
527,1730.0,1611,-119.0,-6.878612716763005
528,946.0,1008,62.0,6.553911205073996
529,1120.0,1192,72.0,6.428571428571428
530,1217.0,1397,180.0,14.790468364831552
531,1579.0,1529,-50.0,-3.1665611146295127
532,1472.0,1799,327.0,22.214673913043477
533,2223.0,1968,-255.0,-11.470985155195681
534,650.0,688,38.0,5.846153846153846
535,927.0,1301,374.0,40.34519956850054
536,1384.0,1496,112.0,8.092485549132949
537,1976.0,1624,-352.0,-17.813765182186234
538,1256.0,1747,491.0,39.09235668789809
539,2743.0,2135,-608.0,-22.16551221290558
540,1055.0,1053,-2.0,-0.18957345971563982
541,941.0,977,36.0,3.825717321997875
542,1064.0,1352,288.0,27.06766917293233
543,1226.0,1227,1.0,0.08156606851549755
544,1524.0,1701,177.0,11.614173228346457
545,1260.0,1184,-76.0,-6.031746031746032
546,1379.0,1295,-84.0,-6.091370558375635
547,1258.0,1593,335.0,26.629570747217805
548,1527.0,1516,-11.0,-0.7203667321545514
549,1142.0,923,-219.0,-19.176882661996498
550,1594.0,2082,488.0,30.61480552070264
551,1095.0,1081,-14.0,-1.2785388127853883
553,3043.0,2787,-256.0,-8.412750575090373
554,1196.0,939,-257.0,-21.48829431438127
555,644.0,618,-26.0,-4.037267080745342
556,1649.0,2102,453.0,27.471194663432385
557,1245.0,1093,-152.0,-12.208835341365463
558,2471.0,2242,-229.0,-9.267503035208417
559,728.0,956,228.0,31.318681318681318
560,818.0,926,108.0,13.202933985330073
561,1117.0,788,-329.0,-29.45389435989257
562,1898.0,1912,14.0,0.7376185458377239
563,2019.0,1953,-66.0,-3.268945022288262
564,4650.0,4538,-112.0,-2.4086021505376345
565,2878.0,3007,129.0,4.48227936066713
566,2431.0,3570,1139.0,46.85314685314685
