MAZ,TAZ,COUNTY,county_name,PUMA
425930,400304,5,Contra Costa,1308
425945,400248,5,Contra Costa,1308
425946,400269,5,Contra Costa,1308
425947,400299,5,Contra Costa,1308
425948,400332,5,Contra Costa,1308
425949,400333,5,Contra Costa,1308
425963,400428,5,Contra Costa,1305
425964,400399,5,Contra Costa,1305
425965,400398,5,Contra Costa,1305
426006,400152,5,Contra Costa,1305
426007,400020,5,Contra Costa,1305
426018,400114,5,Contra Costa,1309
426032,400136,5,Contra Costa,1308
426045,400383,5,Contra Costa,1301
426048,400409,5,Contra Costa,1301
426049,400408,5,Contra Costa,1301
426050,400383,5,Contra Costa,1301
426051,400325,5,Contra Costa,1301
426054,400179,5,Contra Costa,1301
426064,400486,5,Contra Costa,1301
426071,400596,5,Contra Costa,1301
426076,400328,5,Contra Costa,1308
426077,400181,5,Contra Costa,1308
426078,400181,5,Contra Costa,1308
426080,400304,5,Contra Costa,1308
426096,400332,5,Contra Costa,1308
426097,400331,5,Contra Costa,1308
426101,400358,5,Contra Costa,1308
426110,400181,5,Contra Costa,1308
426111,400181,5,Contra Costa,1308
426184,400011,5,Contra Costa,1309
426195,400106,5,Contra Costa,1309
426196,400106,5,Contra Costa,1309
426212,400356,5,Contra Costa,1301
426213,400356,5,Contra Costa,1301
426216,400356,5,Contra Costa,1301
426245,400270,5,Contra Costa,1308
426246,400271,5,Contra Costa,1308
426258,400360,5,Contra Costa,1308
426261,400385,5,Contra Costa,1308
426262,400299,5,Contra Costa,1308
426270,400302,5,Contra Costa,1308
426273,400202,5,Contra Costa,1308
426345,400539,5,Contra Costa,1309
426350,400539,5,Contra Costa,1309
426361,400638,5,Contra Costa,1305
426362,400639,5,Contra Costa,1305
426368,400631,5,Contra Costa,1301
426392,400301,5,Contra Costa,1308
426395,400083,5,Contra Costa,1308
426397,400583,5,Contra Costa,1308
426398,400584,5,Contra Costa,1308
426400,400213,5,Contra Costa,1308
426403,400329,5,Contra Costa,1308
426405,400358,5,Contra Costa,1308
426409,400205,5,Contra Costa,1308
426496,400109,5,Contra Costa,1309
426501,400639,5,Contra Costa,1305
426505,400638,5,Contra Costa,1305
426520,400631,5,Contra Costa,1301
426523,400486,5,Contra Costa,1301
426526,400070,5,Contra Costa,1301
426530,400545,5,Contra Costa,1301
426537,400351,5,Contra Costa,1301
426549,400584,5,Contra Costa,1308
426552,400385,5,Contra Costa,1308
426555,400171,5,Contra Costa,1308
426558,400584,5,Contra Costa,1308
426568,400206,5,Contra Costa,1308
426571,400254,5,Contra Costa,1308
426574,400299,5,Contra Costa,1308
426589,400372,5,Contra Costa,1305
426606,400022,5,Contra Costa,1305
426651,400241,5,Contra Costa,1308
426659,400638,5,Contra Costa,1305
426662,400084,5,Contra Costa,1305
426663,400075,5,Contra Costa,1305
426665,400439,5,Contra Costa,1301
426669,400353,5,Contra Costa,1301
426670,400173,5,Contra Costa,1301
426671,400548,5,Contra Costa,1301
426675,400373,5,Contra Costa,1301
426677,400377,5,Contra Costa,1301
426681,400355,5,Contra Costa,1301
426716,400333,5,Contra Costa,1308
426726,400303,5,Contra Costa,1308
426727,400304,5,Contra Costa,1308
426796,400431,5,Contra Costa,1305
426804,400510,5,Contra Costa,1309
426805,400537,5,Contra Costa,1309
426826,400539,5,Contra Costa,1309
426827,400138,5,Contra Costa,1309
426845,400461,5,Contra Costa,1301
426848,400355,5,Contra Costa,1301
426871,400357,5,Contra Costa,1308
426875,400254,5,Contra Costa,1308
426890,400330,5,Contra Costa,1308
426893,400266,5,Contra Costa,1308
426896,400330,5,Contra Costa,1308
426902,400020,5,Contra Costa,1305
426907,400593,5,Contra Costa,1305
426910,400593,5,Contra Costa,1305
426978,400138,5,Contra Costa,1309
427010,400030,5,Contra Costa,1301
427011,400030,5,Contra Costa,1301
427013,400030,5,Contra Costa,1301
427045,400266,5,Contra Costa,1308
427047,400511,5,Contra Costa,1308
427048,400511,5,Contra Costa,1308
427051,400303,5,Contra Costa,1308
427052,400268,5,Contra Costa,1308
427057,400270,5,Contra Costa,1308
427059,400269,5,Contra Costa,1308
427110,400429,5,Contra Costa,1305
427112,400210,5,Contra Costa,1305
427120,400616,5,Contra Costa,1305
427121,400156,5,Contra Costa,1305
427131,400138,5,Contra Costa,1309
427140,400086,5,Contra Costa,1309
427144,400204,5,Contra Costa,1309
427145,400143,5,Contra Costa,1308
427151,400105,5,Contra Costa,1309
427161,400126,5,Contra Costa,1308
427162,400126,5,Contra Costa,1308
427163,400002,5,Contra Costa,1308
427170,400044,5,Contra Costa,1301
427171,400517,5,Contra Costa,1301
427174,400517,5,Contra Costa,1301
427175,400436,5,Contra Costa,1301
427177,400436,5,Contra Costa,1301
427184,400461,5,Contra Costa,1301
427218,400583,5,Contra Costa,1308
427220,400584,5,Contra Costa,1308
427238,400034,5,Contra Costa,1305
427239,400022,5,Contra Costa,1305
427303,400143,5,Contra Costa,1308
427304,400112,5,Contra Costa,1308
427308,400204,5,Contra Costa,1309
427320,400509,5,Contra Costa,1309
427326,400641,5,Contra Costa,1309
427332,400539,5,Contra Costa,1309
427336,400075,5,Contra Costa,1305
427340,400211,5,Contra Costa,1305
427344,400638,5,Contra Costa,1305
427345,400059,5,Contra Costa,1301
427346,400059,5,Contra Costa,1301
427349,400047,5,Contra Costa,1301
427351,400174,5,Contra Costa,1301
427352,400174,5,Contra Costa,1301
427355,400438,5,Contra Costa,1301
427356,400438,5,Contra Costa,1301
427358,400438,5,Contra Costa,1301
427364,400409,5,Contra Costa,1301
427365,400458,5,Contra Costa,1301
427366,400459,5,Contra Costa,1301
427372,400326,5,Contra Costa,1301
427376,400202,5,Contra Costa,1308
427406,400304,5,Contra Costa,1308
427417,400431,5,Contra Costa,1305
427420,400185,5,Contra Costa,1305
427479,400195,5,Contra Costa,1309
427498,400241,5,Contra Costa,1308
427502,400137,5,Contra Costa,1308
427504,400639,5,Contra Costa,1305
427506,400639,5,Contra Costa,1305
427508,400136,5,Contra Costa,1308
427510,400159,5,Contra Costa,1305
427514,400074,5,Contra Costa,1305
427529,400160,5,Contra Costa,1301
427549,400385,5,Contra Costa,1308
427551,400359,5,Contra Costa,1308
427552,400254,5,Contra Costa,1308
427555,400266,5,Contra Costa,1308
427568,400266,5,Contra Costa,1308
427574,400171,5,Contra Costa,1308
427578,400584,5,Contra Costa,1308
427585,400205,5,Contra Costa,1308
427592,400130,5,Contra Costa,1305
427593,400055,5,Contra Costa,1305
427597,400118,5,Contra Costa,1305
427652,400507,5,Contra Costa,1309
427661,400204,5,Contra Costa,1309
427673,400136,5,Contra Costa,1308
427675,400159,5,Contra Costa,1305
427680,400137,5,Contra Costa,1308
427681,400023,5,Contra Costa,1305
427696,400410,5,Contra Costa,1301
427698,400410,5,Contra Costa,1301
427702,400483,5,Contra Costa,1301
427703,400483,5,Contra Costa,1301
427705,400375,5,Contra Costa,1301
427737,400020,5,Contra Costa,1305
427753,400118,5,Contra Costa,1305
427754,400118,5,Contra Costa,1305
427755,400429,5,Contra Costa,1305
427756,400429,5,Contra Costa,1305
427775,400426,5,Contra Costa,1305
427806,400113,5,Contra Costa,1309
427809,400112,5,Contra Costa,1308
427811,400168,5,Contra Costa,1309
427824,400105,5,Contra Costa,1309
427829,400508,5,Contra Costa,1308
427832,400002,5,Contra Costa,1308
427835,400159,5,Contra Costa,1305
427843,400179,5,Contra Costa,1301
427844,400432,5,Contra Costa,1301
427848,400433,5,Contra Costa,1301
427853,400483,5,Contra Costa,1301
427864,400068,5,Contra Costa,1301
427876,400603,5,Contra Costa,1308
427878,400333,5,Contra Costa,1308
427880,400360,5,Contra Costa,1308
427882,400171,5,Contra Costa,1308
427895,400020,5,Contra Costa,1305
427901,400303,5,Contra Costa,1308
427902,400266,5,Contra Costa,1308
427906,400213,5,Contra Costa,1308
427907,400213,5,Contra Costa,1308
427910,400357,5,Contra Costa,1308
427911,400333,5,Contra Costa,1308
427983,400167,5,Contra Costa,1309
428009,400165,5,Contra Costa,1305
428011,400166,5,Contra Costa,1305
428023,400353,5,Contra Costa,1301
428024,400353,5,Contra Costa,1301
428025,400546,5,Contra Costa,1301
428028,400548,5,Contra Costa,1301
428080,400254,5,Contra Costa,1308
428092,400057,5,Contra Costa,1305
428093,400402,5,Contra Costa,1305
428165,400509,5,Contra Costa,1309
428177,400509,5,Contra Costa,1309
428194,400002,5,Contra Costa,1308
428201,400481,5,Contra Costa,1301
428210,400406,5,Contra Costa,1301
428211,400354,5,Contra Costa,1301
428212,400406,5,Contra Costa,1301
428214,400379,5,Contra Costa,1301
428217,400407,5,Contra Costa,1301
428238,400200,5,Contra Costa,1308
428240,400266,5,Contra Costa,1308
428242,400358,5,Contra Costa,1308
428266,400020,5,Contra Costa,1305
510002,500115,6,Solano,9502
510009,500119,6,Solano,9502
510010,500156,6,Solano,9502
510013,500214,6,Solano,9502
510014,500096,6,Solano,9502
510016,500010,6,Solano,9502
510017,500006,6,Solano,9502
510019,500267,6,Solano,9503
510020,500267,6,Solano,9503
510027,500045,6,Solano,9503
510030,500075,6,Solano,9503
510031,500110,6,Solano,9503
510032,500038,6,Solano,9503
510033,500041,6,Solano,9503
510034,500216,6,Solano,9503
510035,500015,6,Solano,9503
510036,500269,6,Solano,9503
510037,500138,6,Solano,9503
510039,500039,6,Solano,9503
510041,500063,6,Solano,9503
510043,500273,6,Solano,9503
510047,500216,6,Solano,9503
510049,500002,6,Solano,9503
510050,500190,6,Solano,9501
510051,500191,6,Solano,9501
510056,500231,6,Solano,9503
510057,500180,6,Solano,9503
510058,500187,6,Solano,9503
510060,500232,6,Solano,9503
510063,500231,6,Solano,9503
510064,500231,6,Solano,9503
510066,500231,6,Solano,9503
510067,500231,6,Solano,9503
510069,500232,6,Solano,9503
510071,500232,6,Solano,9503
510074,500232,6,Solano,9503
510075,500232,6,Solano,9503
510077,500027,6,Solano,9502
510078,500210,6,Solano,9502
510079,500027,6,Solano,9502
510080,500056,6,Solano,9502
510085,500136,6,Solano,9502
510086,500136,6,Solano,9502
510092,500186,6,Solano,9502
510093,500059,6,Solano,9502
510096,500286,6,Solano,9503
510097,500286,6,Solano,9503
510101,500080,6,Solano,9503
510102,500080,6,Solano,9503
510103,500080,6,Solano,9503
510105,500050,6,Solano,9503
510106,500050,6,Solano,9503
510109,500275,6,Solano,9503
510110,500066,6,Solano,9503
510111,500061,6,Solano,9503
510115,500272,6,Solano,9503
510118,500274,6,Solano,9503
510122,500279,6,Solano,9501
510124,500162,6,Solano,9501
510125,500162,6,Solano,9501
510128,500281,6,Solano,9501
510130,500160,6,Solano,9501
510133,500158,6,Solano,9501
510134,500152,6,Solano,9501
510137,500160,6,Solano,9501
510138,500084,6,Solano,9501
510140,500084,6,Solano,9501
510144,500084,6,Solano,9501
510147,500109,6,Solano,9501
510148,500104,6,Solano,9501
510149,500103,6,Solano,9501
510150,500104,6,Solano,9501
510151,500105,6,Solano,9501
510153,500208,6,Solano,9501
510154,500163,6,Solano,9501
510157,500164,6,Solano,9501
510158,500090,6,Solano,9501
510159,500090,6,Solano,9501
510160,500090,6,Solano,9501
510164,500277,6,Solano,9501
510166,500249,6,Solano,9501
510169,500256,6,Solano,9501
510170,500208,6,Solano,9501
510172,500141,6,Solano,9501
510173,500131,6,Solano,9501
510175,500153,6,Solano,9501
510176,500178,6,Solano,9501
510177,500158,6,Solano,9501
510179,500158,6,Solano,9501
510180,500142,6,Solano,9501
510181,500159,6,Solano,9501
510182,500108,6,Solano,9501
510183,500108,6,Solano,9501
510184,500232,6,Solano,9503
510188,500100,6,Solano,9503
510189,500231,6,Solano,9503
510192,500232,6,Solano,9503
510194,500181,6,Solano,9503
510196,500232,6,Solano,9503
510203,500231,6,Solano,9503
510204,500180,6,Solano,9503
510207,500195,6,Solano,9502
510208,500182,6,Solano,9502
510210,500157,6,Solano,9502
510216,500010,6,Solano,9502
510217,500116,6,Solano,9502
510219,500012,6,Solano,9502
510222,500009,6,Solano,9502
510224,500244,6,Solano,9502
510225,500217,6,Solano,9502
510227,500247,6,Solano,9502
510228,500213,6,Solano,9502
510229,500042,6,Solano,9502
510232,500253,6,Solano,9502
510235,500222,6,Solano,9502
510237,500248,6,Solano,9502
510240,500214,6,Solano,9502
510242,500184,6,Solano,9502
510243,500184,6,Solano,9502
510245,500157,6,Solano,9502
510246,500287,6,Solano,9502
510249,500196,6,Solano,9502
510251,500230,6,Solano,9502
510252,500007,6,Solano,9502
510254,500214,6,Solano,9502
510257,500032,6,Solano,9503
510260,500138,6,Solano,9503
510262,500001,6,Solano,9503
510264,500138,6,Solano,9503
510265,500078,6,Solano,9503
510268,500002,6,Solano,9503
510269,500065,6,Solano,9503
510271,500001,6,Solano,9503
510274,500001,6,Solano,9503
510276,500135,6,Solano,9503
510277,500005,6,Solano,9503
510278,500063,6,Solano,9503
510279,500275,6,Solano,9503
510282,500039,6,Solano,9503
510285,500273,6,Solano,9503
510288,500005,6,Solano,9503
510290,500272,6,Solano,9503
510291,500001,6,Solano,9503
510294,500198,6,Solano,9501
510298,500206,6,Solano,9501
510299,500149,6,Solano,9501
510300,500150,6,Solano,9501
510301,500104,6,Solano,9501
510302,500276,6,Solano,9501
510304,500129,6,Solano,9501
510305,500129,6,Solano,9501
510307,500129,6,Solano,9501
510308,500152,6,Solano,9501
510311,500153,6,Solano,9501
510313,500126,6,Solano,9501
510316,500206,6,Solano,9501
510317,500122,6,Solano,9501
510318,500122,6,Solano,9501
510319,500174,6,Solano,9501
510320,500105,6,Solano,9501
510321,500123,6,Solano,9501
510324,500108,6,Solano,9501
510325,500175,6,Solano,9501
510326,500175,6,Solano,9501
510328,500122,6,Solano,9501
510330,500265,6,Solano,9502
510333,500282,6,Solano,9502
510334,500215,6,Solano,9502
510336,500203,6,Solano,9502
510337,500006,6,Solano,9502
510339,500010,6,Solano,9502
510340,500007,6,Solano,9502
510343,500008,6,Solano,9502
510348,500214,6,Solano,9502
510352,500183,6,Solano,9502
510354,500182,6,Solano,9502
510357,500195,6,Solano,9502
510358,500119,6,Solano,9502
510360,500195,6,Solano,9502
510361,500028,6,Solano,9503
510362,500063,6,Solano,9503
510364,500028,6,Solano,9503
510366,500179,6,Solano,9503
510367,500135,6,Solano,9503
510371,500019,6,Solano,9503
510372,500028,6,Solano,9503
510373,500039,6,Solano,9503
510374,500028,6,Solano,9503
510375,500028,6,Solano,9503
510376,500014,6,Solano,9503
510379,500024,6,Solano,9503
510380,500037,6,Solano,9503
510382,500279,6,Solano,9501
510384,500279,6,Solano,9501
510385,500128,6,Solano,9501
510386,500128,6,Solano,9501
510389,500084,6,Solano,9501
510390,500279,6,Solano,9501
510392,500084,6,Solano,9501
510395,500084,6,Solano,9501
510398,500257,6,Solano,9501
510400,500083,6,Solano,9501
510401,500192,6,Solano,9501
510413,500231,6,Solano,9503
510414,500232,6,Solano,9503
510418,500154,6,Solano,9503
510419,500185,6,Solano,9503
510421,500232,6,Solano,9503
510427,500134,6,Solano,9502
510428,500287,6,Solano,9502
510436,500184,6,Solano,9502
510437,500184,6,Solano,9502
510444,500005,6,Solano,9503
510447,500013,6,Solano,9503
510448,500005,6,Solano,9503
510449,500036,6,Solano,9503
510450,500241,6,Solano,9503
510451,500269,6,Solano,9503
510452,500080,6,Solano,9503
510455,500033,6,Solano,9503
510457,500018,6,Solano,9503
510458,500005,6,Solano,9503
510459,500018,6,Solano,9503
510460,500066,6,Solano,9503
510461,500087,6,Solano,9501
510462,500159,6,Solano,9501
510463,500279,6,Solano,9501
510464,500279,6,Solano,9501
510465,500087,6,Solano,9501
510466,500161,6,Solano,9501
510468,500159,6,Solano,9501
510470,500068,6,Solano,9501
510471,500198,6,Solano,9501
510472,500281,6,Solano,9501
510474,500281,6,Solano,9501
510475,500149,6,Solano,9501
510476,500149,6,Solano,9501
510477,500281,6,Solano,9501
510479,500161,6,Solano,9501
510481,500160,6,Solano,9501
510483,500158,6,Solano,9501
510486,500100,6,Solano,9503
510488,500231,6,Solano,9503
510491,500091,6,Solano,9503
510492,500091,6,Solano,9503
510493,500232,6,Solano,9503
510497,500100,6,Solano,9503
510499,500021,6,Solano,9502
510502,500265,6,Solano,9502
510503,500182,6,Solano,9502
510508,500111,6,Solano,9502
510509,500111,6,Solano,9502
510511,500220,6,Solano,9502
510518,500268,6,Solano,9503
510523,500286,6,Solano,9503
510524,500268,6,Solano,9503
510528,500272,6,Solano,9503
510531,500152,6,Solano,9501
510532,500170,6,Solano,9501
510533,500170,6,Solano,9501
510534,500102,6,Solano,9501
510535,500279,6,Solano,9501
510538,500149,6,Solano,9501
510539,500158,6,Solano,9501
510542,500190,6,Solano,9501
510544,500235,6,Solano,9501
510547,500130,6,Solano,9501
510548,500178,6,Solano,9501
510550,500130,6,Solano,9501
510552,500153,6,Solano,9501
510554,500153,6,Solano,9501
510555,500153,6,Solano,9501
510556,500178,6,Solano,9501
510557,500131,6,Solano,9501
510558,500148,6,Solano,9501
510559,500148,6,Solano,9501
510560,500146,6,Solano,9501
510562,500144,6,Solano,9501
510563,500257,6,Solano,9501
510564,500177,6,Solano,9501
510565,500052,6,Solano,9501
510566,500035,6,Solano,9501
510567,500085,6,Solano,9501
510568,500123,6,Solano,9501
510569,500089,6,Solano,9501
510570,500208,6,Solano,9501
510571,500256,6,Solano,9501
510573,500167,6,Solano,9501
510575,500168,6,Solano,9501
510577,500167,6,Solano,9501
510578,500173,6,Solano,9501
510579,500172,6,Solano,9501
510581,500122,6,Solano,9501
510585,500129,6,Solano,9501
510586,500158,6,Solano,9501
510588,500141,6,Solano,9501
510595,500141,6,Solano,9501
510596,500142,6,Solano,9501
510598,500094,6,Solano,9503
510599,500181,6,Solano,9503
510600,500187,6,Solano,9503
510602,500181,6,Solano,9503
510604,500232,6,Solano,9503
510607,500231,6,Solano,9503
510616,500231,6,Solano,9503
510618,500231,6,Solano,9503
510624,500007,6,Solano,9502
510625,500042,6,Solano,9502
510626,500023,6,Solano,9502
510627,500023,6,Solano,9502
510628,500023,6,Solano,9502
510631,500157,6,Solano,9502
510632,500214,6,Solano,9502
510634,500218,6,Solano,9502
510635,500203,6,Solano,9502
510636,500214,6,Solano,9502
510639,500011,6,Solano,9502
510640,500227,6,Solano,9502
510641,500040,6,Solano,9502
510643,500240,6,Solano,9502
510645,500214,6,Solano,9502
510646,500213,6,Solano,9502
510648,500082,6,Solano,9502
510649,500057,6,Solano,9502
510651,500201,6,Solano,9502
510652,500027,6,Solano,9502
510653,500059,6,Solano,9502
510654,500263,6,Solano,9502
510655,500056,6,Solano,9502
510656,500056,6,Solano,9502
510658,500008,6,Solano,9502
510661,500217,6,Solano,9502
510665,500248,6,Solano,9502
510666,500214,6,Solano,9502
510672,500042,6,Solano,9502
510673,500042,6,Solano,9502
510683,500204,6,Solano,9502
510684,500119,6,Solano,9502
510688,500218,6,Solano,9502
510692,500157,6,Solano,9502
510697,500119,6,Solano,9502
510699,500267,6,Solano,9503
510700,500286,6,Solano,9503
510703,500267,6,Solano,9503
510708,500267,6,Solano,9503
510713,500267,6,Solano,9503
510724,500085,6,Solano,9501
510732,500231,6,Solano,9503
510733,500231,6,Solano,9503
510735,500231,6,Solano,9503
510736,500232,6,Solano,9503
510738,500091,6,Solano,9503
510741,500154,6,Solano,9503
510745,500232,6,Solano,9503
510749,500232,6,Solano,9503
510751,500232,6,Solano,9503
510752,500232,6,Solano,9503
510753,500232,6,Solano,9503
510754,500232,6,Solano,9503
510755,500232,6,Solano,9503
510763,500228,6,Solano,9502
510764,500238,6,Solano,9502
510765,500226,6,Solano,9502
510766,500238,6,Solano,9502
510767,500238,6,Solano,9502
510768,500237,6,Solano,9502
510769,500239,6,Solano,9502
510771,500222,6,Solano,9502
510774,500214,6,Solano,9502
510776,500214,6,Solano,9502
510777,500184,6,Solano,9502
510778,500214,6,Solano,9502
510780,500119,6,Solano,9502
510783,500084,6,Solano,9501
510784,500084,6,Solano,9501
510790,500192,6,Solano,9501
510791,500278,6,Solano,9501
510794,500074,6,Solano,9501
510795,500108,6,Solano,9501
510797,500257,6,Solano,9501
510798,500279,6,Solano,9501
510799,500124,6,Solano,9501
510801,500251,6,Solano,9501
510804,500214,6,Solano,9502
510805,500115,6,Solano,9502
510807,500119,6,Solano,9502
510810,500285,6,Solano,9502
510815,500217,6,Solano,9502
510817,500011,6,Solano,9502
510818,500200,6,Solano,9502
510819,500243,6,Solano,9502
510822,500218,6,Solano,9502
510828,500183,6,Solano,9502
510831,500184,6,Solano,9502
510833,500082,6,Solano,9502
510835,500014,6,Solano,9503
510836,500216,6,Solano,9503
510837,500028,6,Solano,9503
510839,500014,6,Solano,9503
510840,500241,6,Solano,9503
510841,500037,6,Solano,9503
510842,500045,6,Solano,9503
510843,500002,6,Solano,9503
510844,500038,6,Solano,9503
510845,500272,6,Solano,9503
510846,500044,6,Solano,9503
510847,500045,6,Solano,9503
510851,500076,6,Solano,9503
510852,500078,6,Solano,9503
510854,500138,6,Solano,9503
510856,500250,6,Solano,9501
510861,500161,6,Solano,9501
510863,500086,6,Solano,9501
510865,500169,6,Solano,9501
510867,500109,6,Solano,9501
510869,500102,6,Solano,9501
510874,500109,6,Solano,9501
510877,500035,6,Solano,9501
510879,500104,6,Solano,9501
510880,500104,6,Solano,9501
510882,500232,6,Solano,9503
510887,500232,6,Solano,9503
510888,500232,6,Solano,9503
510892,500231,6,Solano,9503
510907,500203,6,Solano,9502
510909,500197,6,Solano,9502
510910,500255,6,Solano,9502
510917,500255,6,Solano,9502
510922,500199,6,Solano,9502
510924,500029,6,Solano,9503
510925,500029,6,Solano,9503
510927,500029,6,Solano,9503
510929,500135,6,Solano,9503
510930,500066,6,Solano,9503
510932,500029,6,Solano,9503
510940,500158,6,Solano,9501
510941,500085,6,Solano,9501
510943,500108,6,Solano,9501
510945,500130,6,Solano,9501
510947,500129,6,Solano,9501
510948,500129,6,Solano,9501
510949,500130,6,Solano,9501
510950,500178,6,Solano,9501
510951,500131,6,Solano,9501
510952,500129,6,Solano,9501
510953,500152,6,Solano,9501
510954,500153,6,Solano,9501
510956,500178,6,Solano,9501
510957,500131,6,Solano,9501
510958,500132,6,Solano,9501
510962,500146,6,Solano,9501
510963,500177,6,Solano,9501
510964,500232,6,Solano,9503
510966,500231,6,Solano,9503
510968,500231,6,Solano,9503
510969,500231,6,Solano,9503
510970,500231,6,Solano,9503
510974,500231,6,Solano,9503
510976,500231,6,Solano,9503
510977,500055,6,Solano,9503
510979,500091,6,Solano,9503
510981,500119,6,Solano,9502
510982,500157,6,Solano,9502
510984,500182,6,Solano,9502
510988,500255,6,Solano,9502
510989,500157,6,Solano,9502
510990,500157,6,Solano,9502
510993,500200,6,Solano,9502
510994,500200,6,Solano,9502
510996,500082,6,Solano,9502
510997,500214,6,Solano,9502
511001,500267,6,Solano,9503
511006,500075,6,Solano,9503
511015,500003,6,Solano,9503
511018,500249,6,Solano,9501
511019,500108,6,Solano,9501
511020,500232,6,Solano,9503
511022,500142,6,Solano,9501
511023,500141,6,Solano,9501
511024,500142,6,Solano,9501
511025,500086,6,Solano,9501
511028,500143,6,Solano,9501
511030,500132,6,Solano,9501
511031,500147,6,Solano,9501
511032,500150,6,Solano,9501
511035,500148,6,Solano,9501
511036,500147,6,Solano,9501
511037,500148,6,Solano,9501
511042,500067,6,Solano,9501
511043,500146,6,Solano,9501
511044,500144,6,Solano,9501
511045,500146,6,Solano,9501
511047,500143,6,Solano,9501
511048,500145,6,Solano,9501
511058,500067,6,Solano,9501
511059,500086,6,Solano,9501
511060,500070,6,Solano,9501
511061,500070,6,Solano,9501
511062,500173,6,Solano,9501
511063,500170,6,Solano,9501
511065,500169,6,Solano,9501
511066,500169,6,Solano,9501
511068,500209,6,Solano,9501
511072,500209,6,Solano,9501
511073,500198,6,Solano,9501
511075,500198,6,Solano,9501
511076,500166,6,Solano,9501
511086,500125,6,Solano,9501
511087,500125,6,Solano,9501
511093,500153,6,Solano,9501
511095,500150,6,Solano,9501
511097,500189,6,Solano,9501
511098,500232,6,Solano,9503
511101,500232,6,Solano,9503
511102,500232,6,Solano,9503
511104,500100,6,Solano,9503
511107,500231,6,Solano,9503
511110,500214,6,Solano,9502
511111,500200,6,Solano,9502
511114,500223,6,Solano,9502
511117,500026,6,Solano,9502
511119,500214,6,Solano,9502
511120,500115,6,Solano,9502
511121,500116,6,Solano,9502
511122,500229,6,Solano,9502
511123,500021,6,Solano,9502
511124,500134,6,Solano,9502
511127,500214,6,Solano,9502
511128,500228,6,Solano,9502
511129,500246,6,Solano,9502
511130,500226,6,Solano,9502
511131,500047,6,Solano,9502
511133,500264,6,Solano,9502
511134,500215,6,Solano,9502
511135,500204,6,Solano,9502
511138,500203,6,Solano,9502
511140,500114,6,Solano,9502
511147,500157,6,Solano,9502
511148,500157,6,Solano,9502
511151,500219,6,Solano,9502
511155,500096,6,Solano,9502
511158,500023,6,Solano,9502
511162,500133,6,Solano,9502
511163,500182,6,Solano,9502
511168,500197,6,Solano,9502
511176,500007,6,Solano,9502
511190,500267,6,Solano,9503
511192,500110,6,Solano,9503
511193,500004,6,Solano,9503
511197,500273,6,Solano,9503
511203,500128,6,Solano,9501
511204,500277,6,Solano,9501
511208,500035,6,Solano,9501
511209,500103,6,Solano,9501
511210,500103,6,Solano,9501
511211,500103,6,Solano,9501
511212,500109,6,Solano,9501
511213,500109,6,Solano,9501
511214,500103,6,Solano,9501
511215,500035,6,Solano,9501
511218,500103,6,Solano,9501
511219,500104,6,Solano,9501
511220,500104,6,Solano,9501
511222,500122,6,Solano,9501
511223,500122,6,Solano,9501
511224,500206,6,Solano,9501
511225,500198,6,Solano,9501
511228,500217,6,Solano,9502
511229,500040,6,Solano,9502
511230,500040,6,Solano,9502
511232,500040,6,Solano,9502
511233,500240,6,Solano,9502
511234,500240,6,Solano,9502
511235,500228,6,Solano,9502
511237,500214,6,Solano,9502
511239,500238,6,Solano,9502
511240,500239,6,Solano,9502
511241,500238,6,Solano,9502
511242,500238,6,Solano,9502
511243,500240,6,Solano,9502
511244,500237,6,Solano,9502
511245,500237,6,Solano,9502
511246,500240,6,Solano,9502
511247,500239,6,Solano,9502
511257,500286,6,Solano,9503
511259,500267,6,Solano,9503
511261,500268,6,Solano,9503
511266,500019,6,Solano,9503
511269,500098,6,Solano,9503
511271,500002,6,Solano,9503
511273,500272,6,Solano,9503
511279,500272,6,Solano,9503
511282,500074,6,Solano,9501
511283,500035,6,Solano,9501
511284,500122,6,Solano,9501
511285,500089,6,Solano,9501
511286,500164,6,Solano,9501
511287,500163,6,Solano,9501
511288,500090,6,Solano,9501
511290,500167,6,Solano,9501
511291,500149,6,Solano,9501
511292,500105,6,Solano,9501
511293,500123,6,Solano,9501
511294,500123,6,Solano,9501
511295,500122,6,Solano,9501
511302,500214,6,Solano,9502
511303,500007,6,Solano,9502
511306,500023,6,Solano,9502
511310,500204,6,Solano,9502
511312,500233,6,Solano,9502
511313,500040,6,Solano,9502
511327,500119,6,Solano,9502
511331,500202,6,Solano,9502
511334,500272,6,Solano,9503
511335,500272,6,Solano,9503
511343,500004,6,Solano,9503
511345,500081,6,Solano,9503
511347,500081,6,Solano,9503
511349,500022,6,Solano,9503
511350,500061,6,Solano,9503
511353,500206,6,Solano,9501
511354,500142,6,Solano,9501
511355,500141,6,Solano,9501
511356,500142,6,Solano,9501
511358,500142,6,Solano,9501
511359,500142,6,Solano,9501
511362,500281,6,Solano,9501
511366,500191,6,Solano,9501
511367,500124,6,Solano,9501
511369,500147,6,Solano,9501
511371,500147,6,Solano,9501
511374,500146,6,Solano,9501
511375,500146,6,Solano,9501
511377,500231,6,Solano,9503
511378,500231,6,Solano,9503
511380,500232,6,Solano,9503
511381,500232,6,Solano,9503
511382,500154,6,Solano,9503
511384,500055,6,Solano,9503
511387,500185,6,Solano,9503
