MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA
225537,200616,3,Santa Clara,85,511916,8512
225538,200616,3,Santa Clara,85,511916,8512
225539,200616,3,Santa Clara,85,511916,8512
225540,200214,3,Santa Clara,85,511915,8512
225541,200214,3,Santa Clara,85,511915,8512
225543,200710,3,Santa Clara,85,502102,8509
225549,200093,3,Santa Clara,85,511705,8501
225552,200767,3,Santa Clara,85,507001,8507
225554,200926,3,Santa Clara,85,506900,8507
225559,200485,3,Santa Clara,85,505001,8503
225561,200712,3,Santa Clara,85,502001,8509
225562,200712,3,Santa Clara,85,502001,8509
225564,200756,3,Santa Clara,85,502001,8509
225566,200758,3,Santa Clara,85,501900,8509
225568,200935,3,Santa Clara,85,511701,8501
225571,200747,3,Santa Clara,85,503111,8510
225572,200133,3,Santa Clara,85,503211,8510
225573,200784,3,Santa Clara,85,512017,8513
225577,200839,3,Santa Clara,85,512022,8511
225579,200680,3,Santa Clara,85,512029,8512
225581,201024,3,Santa Clara,85,510200,8501
225584,200375,3,Santa Clara,85,510002,8501
225586,200193,3,Santa Clara,85,504321,8504
225587,200342,3,Santa Clara,85,503803,8505
225589,200444,3,Santa Clara,85,503802,8505
225601,200024,3,Santa Clara,85,509500,8501
225606,200565,3,Santa Clara,85,509403,8501
225609,200339,3,Santa Clara,85,504102,8505
225610,200278,3,Santa Clara,85,504201,8505
225613,200163,3,Santa Clara,85,503326,8513
225614,200123,3,Santa Clara,85,503334,8513
225625,200276,3,Santa Clara,85,504308,8505
225626,200207,3,Santa Clara,85,504421,8504
225631,200261,3,Santa Clara,85,507600,8507
225633,200261,3,Santa Clara,85,507600,8507
225634,200739,3,Santa Clara,85,507401,8507
225643,200818,3,Santa Clara,85,503322,8505
225644,200226,3,Santa Clara,85,503212,8510
225645,200630,3,Santa Clara,85,512034,8512
225646,200094,3,Santa Clara,85,512043,8513
225647,200784,3,Santa Clara,85,512017,8513
225652,200582,3,Santa Clara,85,512035,8512
225653,200628,3,Santa Clara,85,512032,8512
225655,200888,3,Santa Clara,85,512023,8511
225657,200267,3,Santa Clara,85,511912,8512
225659,200673,3,Santa Clara,85,508401,8502
225660,201012,3,Santa Clara,85,508401,8502
225661,201013,3,Santa Clara,85,508401,8502
225662,201013,3,Santa Clara,85,508401,8502
225667,200479,3,Santa Clara,85,507805,8507
225672,200995,3,Santa Clara,85,507703,8507
225675,200444,3,Santa Clara,85,503802,8505
225676,200695,3,Santa Clara,85,503510,8505
225678,200229,3,Santa Clara,85,503507,8514
225679,200050,3,Santa Clara,85,503306,8514
225680,200544,3,Santa Clara,85,503306,8514
225683,200535,3,Santa Clara,85,503304,8514
225685,200542,3,Santa Clara,85,503211,8510
225686,200102,3,Santa Clara,85,503122,8510
225693,200277,3,Santa Clara,85,504202,8505
225696,200389,3,Santa Clara,85,507905,8508
225698,201065,3,Santa Clara,85,507903,8508
225700,200437,3,Santa Clara,85,507808,8507
225704,200295,3,Santa Clara,85,507806,8507
225706,200830,3,Santa Clara,85,507805,8507
225715,200287,3,Santa Clara,85,502901,8510
225716,200287,3,Santa Clara,85,502901,8510
225719,200415,3,Santa Clara,85,502901,8510
225725,200100,3,Santa Clara,85,502702,8511
225727,200584,3,Santa Clara,85,506606,8508
225728,200429,3,Santa Clara,85,506503,8508
225732,200453,3,Santa Clara,85,502400,8510
225733,200007,3,Santa Clara,85,507001,8507
225740,200213,3,Santa Clara,85,506804,8507
225745,200359,3,Santa Clara,85,506703,8508
225746,200878,3,Santa Clara,85,506603,8508
225747,200067,3,Santa Clara,85,506502,8508
225748,200914,3,Santa Clara,85,501000,8509
225749,200914,3,Santa Clara,85,501000,8509
225751,200916,3,Santa Clara,85,501000,8509
225752,200917,3,Santa Clara,85,501000,8509
225753,200921,3,Santa Clara,85,500600,8509
225754,200921,3,Santa Clara,85,500600,8509
225758,200808,3,Santa Clara,85,500600,8509
225759,200857,3,Santa Clara,85,500500,8509
225763,200004,3,Santa Clara,85,506305,8508
225764,200004,3,Santa Clara,85,506305,8508
225765,200326,3,Santa Clara,85,505303,8503
225770,200977,3,Santa Clara,85,511500,8501
225780,200484,3,Santa Clara,85,505202,8503
225784,200336,3,Santa Clara,85,508004,8507
225785,201062,3,Santa Clara,85,508001,8507
225786,200389,3,Santa Clara,85,507905,8508
225789,200436,3,Santa Clara,85,507904,8508
225790,201064,3,Santa Clara,85,507903,8508
225792,201065,3,Santa Clara,85,507903,8508
225793,201065,3,Santa Clara,85,507903,8508
225795,200540,3,Santa Clara,85,507808,8507
225796,200540,3,Santa Clara,85,507808,8507
225803,200730,3,Santa Clara,85,508204,8502
225804,200773,3,Santa Clara,85,508204,8502
225805,200773,3,Santa Clara,85,508204,8502
225806,201015,3,Santa Clara,85,508203,8502
225808,200778,3,Santa Clara,85,508202,8502
225810,200778,3,Santa Clara,85,508202,8502
225812,200885,3,Santa Clara,85,508202,8502
225818,201019,3,Santa Clara,85,508101,8507
225819,201019,3,Santa Clara,85,508101,8507
225820,201019,3,Santa Clara,85,508101,8507
225824,200940,3,Santa Clara,85,502202,8510
225826,200940,3,Santa Clara,85,502202,8510
225827,201076,3,Santa Clara,85,505006,8503
225828,201076,3,Santa Clara,85,505006,8503
225830,200236,3,Santa Clara,85,505006,8503
225831,201076,3,Santa Clara,85,505006,8503
225832,200846,3,Santa Clara,85,506103,8503
225835,200894,3,Santa Clara,85,506102,8503
225837,200187,3,Santa Clara,85,503703,8514
225839,200142,3,Santa Clara,85,503711,8514
225840,200167,3,Santa Clara,85,503710,8514
225841,200446,3,Santa Clara,85,503602,8514
225842,200446,3,Santa Clara,85,503602,8514
225843,200232,3,Santa Clara,85,503507,8514
225845,200547,3,Santa Clara,85,503504,8514
225846,200716,3,Santa Clara,85,503504,8514
225847,200716,3,Santa Clara,85,503504,8514
225848,200716,3,Santa Clara,85,503504,8514
225849,200034,3,Santa Clara,85,503401,8514
225851,200906,3,Santa Clara,85,500200,8509
225857,200908,3,Santa Clara,85,500100,8509
225859,200908,3,Santa Clara,85,500100,8509
225860,200258,3,Santa Clara,85,500100,8509
225861,200258,3,Santa Clara,85,500100,8509
225865,200080,3,Santa Clara,85,512025,8511
225866,200080,3,Santa Clara,85,512025,8511
225876,200376,3,Santa Clara,85,509102,8502
225881,200435,3,Santa Clara,85,505301,8503
225882,200435,3,Santa Clara,85,505301,8503
225883,200433,3,Santa Clara,85,505301,8503
225885,200033,3,Santa Clara,85,502201,8510
225886,200710,3,Santa Clara,85,502102,8509
225888,200710,3,Santa Clara,85,502102,8509
225893,200505,3,Santa Clara,85,506301,8508
225895,200505,3,Santa Clara,85,506301,8508
225897,200554,3,Santa Clara,85,506203,8508
225904,201028,3,Santa Clara,85,503218,8513
225905,201028,3,Santa Clara,85,503218,8513
225908,200158,3,Santa Clara,85,500300,8509
225909,200158,3,Santa Clara,85,500300,8509
225911,200158,3,Santa Clara,85,500300,8509
225912,200158,3,Santa Clara,85,500300,8509
225914,200158,3,Santa Clara,85,500300,8509
225917,200307,3,Santa Clara,85,500200,8509
225918,200904,3,Santa Clara,85,500200,8509
225920,200906,3,Santa Clara,85,500200,8509
225928,200022,3,Santa Clara,85,509304,8501
225930,200022,3,Santa Clara,85,509304,8501
225932,200222,3,Santa Clara,85,509304,8501
225933,200009,3,Santa Clara,85,509302,8501
225938,200941,3,Santa Clara,85,512052,8512
225941,200089,3,Santa Clara,85,512052,8512
225942,200890,3,Santa Clara,85,512053,8512
225948,201070,3,Santa Clara,85,510001,8501
225949,200471,3,Santa Clara,85,509000,8502
225951,200424,3,Santa Clara,85,509000,8502
225952,200938,3,Santa Clara,85,512045,8512
225953,200095,3,Santa Clara,85,512045,8512
225955,201036,3,Santa Clara,85,511914,8512
225956,200266,3,Santa Clara,85,511913,8512
225957,200266,3,Santa Clara,85,511913,8512
225958,200266,3,Santa Clara,85,511913,8512
225959,201038,3,Santa Clara,85,511913,8512
225960,200468,3,Santa Clara,85,511913,8512
225961,200528,3,Santa Clara,85,508601,8502
225962,200620,3,Santa Clara,85,508404,8502
225963,200624,3,Santa Clara,85,508404,8502
225966,200727,3,Santa Clara,85,508403,8502
225967,200673,3,Santa Clara,85,508401,8502
225968,200434,3,Santa Clara,85,505301,8503
225973,200349,3,Santa Clara,85,502701,8510
225975,200403,3,Santa Clara,85,502701,8510
225976,200204,3,Santa Clara,85,502604,8508
225979,200021,3,Santa Clara,85,502604,8508
225986,200259,3,Santa Clara,85,500500,8509
225987,200259,3,Santa Clara,85,500500,8509
225988,200259,3,Santa Clara,85,500500,8509
225989,200857,3,Santa Clara,85,500500,8509
225990,200972,3,Santa Clara,85,500400,8509
225992,200859,3,Santa Clara,85,500400,8509
225994,200949,3,Santa Clara,85,500300,8509
225995,200158,3,Santa Clara,85,500300,8509
225996,200158,3,Santa Clara,85,500300,8509
225999,200237,3,Santa Clara,85,508704,8502
226010,200526,3,Santa Clara,85,508601,8502
226018,200897,3,Santa Clara,85,506101,8503
226019,200563,3,Santa Clara,85,509202,8501
226030,200602,3,Santa Clara,85,505800,8503
226031,200948,3,Santa Clara,85,505800,8503
226032,200948,3,Santa Clara,85,505800,8503
226033,200629,3,Santa Clara,85,505800,8503
226034,200629,3,Santa Clara,85,505800,8503
226036,200990,3,Santa Clara,85,505800,8503
226040,200333,3,Santa Clara,85,511905,8512
226041,200392,3,Santa Clara,85,511916,8512
226044,200790,3,Santa Clara,85,507301,8507
226053,200516,3,Santa Clara,85,507002,8507
226054,201012,3,Santa Clara,85,508401,8502
226058,200725,3,Santa Clara,85,508304,8502
226059,200726,3,Santa Clara,85,508304,8502
226060,201047,3,Santa Clara,85,505403,8503
226061,200321,3,Santa Clara,85,505402,8503
226063,200323,3,Santa Clara,85,505402,8503
226064,200329,3,Santa Clara,85,505401,8503
226065,200325,3,Santa Clara,85,505401,8503
226066,200324,3,Santa Clara,85,505401,8503
226068,200381,3,Santa Clara,85,505305,8503
226074,200926,3,Santa Clara,85,506900,8507
226077,200833,3,Santa Clara,85,505100,8509
226078,200007,3,Santa Clara,85,507001,8507
226086,200833,3,Santa Clara,85,505100,8509
226088,200833,3,Santa Clara,85,505100,8509
226092,200989,3,Santa Clara,85,502202,8510
226094,200254,3,Santa Clara,85,506900,8507
226095,200254,3,Santa Clara,85,506900,8507
226096,200254,3,Santa Clara,85,506900,8507
226098,201076,3,Santa Clara,85,505006,8503
226106,200768,3,Santa Clara,85,504601,8501
226109,200312,3,Santa Clara,85,501102,8509
226110,200919,3,Santa Clara,85,500901,8509
226111,200919,3,Santa Clara,85,500901,8509
226112,200919,3,Santa Clara,85,500901,8509
226113,200920,3,Santa Clara,85,500901,8509
226117,200638,3,Santa Clara,85,506402,8508
226118,200638,3,Santa Clara,85,506402,8508
226119,200242,3,Santa Clara,85,506401,8508
226120,200002,3,Santa Clara,85,506305,8508
226121,200002,3,Santa Clara,85,506305,8508
226122,200004,3,Santa Clara,85,506305,8508
226133,200703,3,Santa Clara,85,504318,8504
226135,200158,3,Santa Clara,85,500300,8509
226139,200205,3,Santa Clara,85,510600,8501
226141,200199,3,Santa Clara,85,510600,8501
226143,200048,3,Santa Clara,85,510300,8501
226147,200675,3,Santa Clara,85,510100,8501
226150,200172,3,Santa Clara,85,500800,8509
226151,200160,3,Santa Clara,85,500800,8509
226152,200160,3,Santa Clara,85,500800,8509
226153,200160,3,Santa Clara,85,500800,8509
226154,201092,3,Santa Clara,85,500800,8509
226155,201092,3,Santa Clara,85,500800,8509
226156,200858,3,Santa Clara,85,500600,8509
226158,200808,3,Santa Clara,85,500600,8509
226159,200856,3,Santa Clara,85,500500,8509
226160,200856,3,Santa Clara,85,500500,8509
226161,200856,3,Santa Clara,85,500500,8509
226162,200860,3,Santa Clara,85,500500,8509
226164,200675,3,Santa Clara,85,510100,8501
226166,200574,3,Santa Clara,85,510002,8501
226168,200641,3,Santa Clara,85,506305,8508
226169,200641,3,Santa Clara,85,506305,8508
226170,200243,3,Santa Clara,85,506203,8508
226172,200598,3,Santa Clara,85,506202,8508
226175,200844,3,Santa Clara,85,506202,8508
226176,200844,3,Santa Clara,85,506202,8508
226177,200844,3,Santa Clara,85,506202,8508
226178,200846,3,Santa Clara,85,506103,8503
226183,200601,3,Santa Clara,85,505900,8503
226188,200109,3,Santa Clara,85,503116,8510
226190,200110,3,Santa Clara,85,503116,8510
226196,200991,3,Santa Clara,85,505700,8503
226198,200991,3,Santa Clara,85,505700,8503
226199,200992,3,Santa Clara,85,505700,8503
226200,200992,3,Santa Clara,85,505700,8503
226201,200992,3,Santa Clara,85,505700,8503
226202,200992,3,Santa Clara,85,505700,8503
226204,200615,3,Santa Clara,85,503110,8510
226205,200051,3,Santa Clara,85,503110,8510
226207,200092,3,Santa Clara,85,503108,8510
226209,200092,3,Santa Clara,85,503108,8510
226213,200111,3,Santa Clara,85,503117,8510
226220,200476,3,Santa Clara,85,508800,8502
226222,200472,3,Santa Clara,85,508800,8502
226228,200011,3,Santa Clara,85,505600,8503
226231,201042,3,Santa Clara,85,505500,8503
226233,200369,3,Santa Clara,85,503121,8510
226235,200328,3,Santa Clara,85,505305,8503
226239,200071,3,Santa Clara,85,502702,8511
226241,200100,3,Santa Clara,85,502702,8511
226243,200451,3,Santa Clara,85,502702,8511
226247,200721,3,Santa Clara,85,511910,8512
226248,200516,3,Santa Clara,85,507002,8507
226251,200516,3,Santa Clara,85,507002,8507
226254,201077,3,Santa Clara,85,505202,8503
226260,200605,3,Santa Clara,85,505202,8503
226261,200605,3,Santa Clara,85,505202,8503
226262,200879,3,Santa Clara,85,505100,8509
226271,200289,3,Santa Clara,85,510900,8501
226274,200589,3,Santa Clara,85,506501,8508
226275,200589,3,Santa Clara,85,506501,8508
226276,200589,3,Santa Clara,85,506501,8508
226277,200363,3,Santa Clara,85,506402,8508
226278,200637,3,Santa Clara,85,506402,8508
226279,200636,3,Santa Clara,85,506402,8508
226285,200292,3,Santa Clara,85,510801,8501
226287,200350,3,Santa Clara,85,510700,8501
226288,200350,3,Santa Clara,85,510700,8501
226289,200350,3,Santa Clara,85,510700,8501
226292,200003,3,Santa Clara,85,506304,8508
226293,200003,3,Santa Clara,85,506304,8508
226294,200503,3,Santa Clara,85,506302,8508
226296,200503,3,Santa Clara,85,506302,8508
226298,200111,3,Santa Clara,85,503117,8510
226300,200189,3,Santa Clara,85,503105,8510
226302,200369,3,Santa Clara,85,503121,8510
226305,200188,3,Santa Clara,85,503121,8510
226308,200782,3,Santa Clara,85,512024,8511
226310,200102,3,Santa Clara,85,503122,8510
226311,200102,3,Santa Clara,85,503122,8510
226312,200998,3,Santa Clara,85,503002,8510
226316,200999,3,Santa Clara,85,503001,8510
226320,200088,3,Santa Clara,85,502906,8511
226322,200088,3,Santa Clara,85,502906,8511
226323,200088,3,Santa Clara,85,502906,8511
226325,200721,3,Santa Clara,85,511910,8512
226326,200330,3,Santa Clara,85,511910,8512
226327,200330,3,Santa Clara,85,511910,8512
226329,200335,3,Santa Clara,85,511909,8512
226330,200335,3,Santa Clara,85,511909,8512
226331,200272,3,Santa Clara,85,511909,8512
226332,200272,3,Santa Clara,85,511909,8512
226333,200331,3,Santa Clara,85,511907,8512
226334,200333,3,Santa Clara,85,511905,8512
226336,200879,3,Santa Clara,85,505100,8509
226339,200457,3,Santa Clara,85,502601,8510
226342,200487,3,Santa Clara,85,502500,8510
226343,200406,3,Santa Clara,85,502500,8510
226344,200406,3,Santa Clara,85,502500,8510
226345,200500,3,Santa Clara,85,502400,8510
226346,200032,3,Santa Clara,85,502400,8510
226349,200007,3,Santa Clara,85,507001,8507
226350,200007,3,Santa Clara,85,507001,8507
226351,200007,3,Santa Clara,85,507001,8507
226354,200472,3,Santa Clara,85,508800,8502
226356,200237,3,Santa Clara,85,508704,8502
226360,200011,3,Santa Clara,85,505600,8503
226361,200011,3,Santa Clara,85,505600,8503
226364,201040,3,Santa Clara,85,505600,8503
226365,200011,3,Santa Clara,85,505600,8503
226366,200011,3,Santa Clara,85,505600,8503
226367,200011,3,Santa Clara,85,505600,8503
226371,201042,3,Santa Clara,85,505500,8503
226372,201042,3,Santa Clara,85,505500,8503
226374,201044,3,Santa Clara,85,505500,8503
226376,200225,3,Santa Clara,85,505008,8503
226377,200881,3,Santa Clara,85,505001,8503
226379,200881,3,Santa Clara,85,505001,8503
226383,200883,3,Santa Clara,85,505001,8503
226385,200192,3,Santa Clara,85,502001,8509
226386,200192,3,Santa Clara,85,502001,8509
226388,200712,3,Santa Clara,85,502001,8509
226389,200150,3,Santa Clara,85,503329,8513
226390,200150,3,Santa Clara,85,503329,8513
226391,200154,3,Santa Clara,85,503334,8513
226392,200123,3,Santa Clara,85,503334,8513
226395,200226,3,Santa Clara,85,503212,8510
226396,201012,3,Santa Clara,85,508401,8502
226397,201013,3,Santa Clara,85,508401,8502
226399,200298,3,Santa Clara,85,507703,8507
226400,200298,3,Santa Clara,85,507703,8507
226401,200154,3,Santa Clara,85,503334,8513
226406,200202,3,Santa Clara,85,504322,8504
226411,200169,3,Santa Clara,85,503713,8514
226412,200268,3,Santa Clara,85,511912,8512
226413,200269,3,Santa Clara,85,511912,8512
226414,200443,3,Santa Clara,85,507203,8507
226415,200861,3,Santa Clara,85,502902,8510
226416,200861,3,Santa Clara,85,502902,8510
226417,200861,3,Santa Clara,85,502902,8510
226418,200348,3,Santa Clara,85,502901,8510
226419,200287,3,Santa Clara,85,502901,8510
226421,200287,3,Santa Clara,85,502901,8510
226425,200585,3,Santa Clara,85,506606,8508
226428,200389,3,Santa Clara,85,507905,8508
226432,200436,3,Santa Clara,85,507904,8508
226433,200436,3,Santa Clara,85,507904,8508
226435,200393,3,Santa Clara,85,507904,8508
226436,201064,3,Santa Clara,85,507903,8508
226437,201064,3,Santa Clara,85,507903,8508
226438,201064,3,Santa Clara,85,507903,8508
226439,200540,3,Santa Clara,85,507808,8507
226440,200540,3,Santa Clara,85,507808,8507
226445,200688,3,Santa Clara,85,507402,8507
226456,200767,3,Santa Clara,85,507001,8507
226466,200071,3,Santa Clara,85,502702,8511
226478,200253,3,Santa Clara,85,512602,8506
226479,200670,3,Santa Clara,85,512602,8506
226481,200658,3,Santa Clara,85,512401,8506
226482,200253,3,Santa Clara,85,512602,8506
226485,200253,3,Santa Clara,85,512602,8506
226486,200658,3,Santa Clara,85,512401,8506
226490,200959,3,Santa Clara,85,511400,8501
226506,200971,3,Santa Clara,85,506801,8507
226507,200971,3,Santa Clara,85,506801,8507
226509,200971,3,Santa Clara,85,506801,8507
226510,200971,3,Santa Clara,85,506801,8507
226512,200586,3,Santa Clara,85,506604,8508
226513,200586,3,Santa Clara,85,506604,8508
226515,200779,3,Santa Clara,85,506604,8508
226517,200635,3,Santa Clara,85,506604,8508
226518,200635,3,Santa Clara,85,506604,8508
226522,200482,3,Santa Clara,85,506603,8508
226525,200832,3,Santa Clara,85,506603,8508
226529,201089,3,Santa Clara,85,504602,8502
226535,200626,3,Santa Clara,85,504602,8502
226536,200626,3,Santa Clara,85,504602,8502
226537,200814,3,Santa Clara,85,501502,8509
226538,200302,3,Santa Clara,85,501501,8509
226539,200302,3,Santa Clara,85,501501,8509
226541,200816,3,Santa Clara,85,501402,8509
226542,200817,3,Santa Clara,85,501402,8509
226544,200817,3,Santa Clara,85,501402,8509
226547,200364,3,Santa Clara,85,501401,8509
226548,200364,3,Santa Clara,85,501401,8509
226549,200871,3,Santa Clara,85,501401,8509
226550,200364,3,Santa Clara,85,501401,8509
226551,200871,3,Santa Clara,85,501401,8509
226553,200863,3,Santa Clara,85,501300,8509
226555,200865,3,Santa Clara,85,501300,8509
226557,200865,3,Santa Clara,85,501300,8509
226558,200866,3,Santa Clara,85,501300,8509
226559,200866,3,Santa Clara,85,501300,8509
226568,200070,3,Santa Clara,85,506502,8508
226581,200312,3,Santa Clara,85,501102,8509
226582,200913,3,Santa Clara,85,501102,8509
226583,200309,3,Santa Clara,85,500902,8509
226587,200160,3,Santa Clara,85,500800,8509
226588,200160,3,Santa Clara,85,500800,8509
226589,200160,3,Santa Clara,85,500800,8509
226590,200160,3,Santa Clara,85,500800,8509
226592,201092,3,Santa Clara,85,500800,8509
226594,201092,3,Santa Clara,85,500800,8509
