MAZ_NODE,numhh,numhh_gq,gq_type_univ,gq_type_noninst
212263,39,39,0,0
212264,3,3,0,0
212265,0,0,0,0
212266,5,5,0,0
212267,0,0,0,0
212268,112,112,0,0
212269,29,29,0,0
212270,34,34,0,0
212271,32,32,0,0
212272,63,63,0,0
212273,17,131,114,0
212274,4,134,130,0
212275,393,393,0,0
212276,26,26,0,0
212277,36,36,0,0
212278,1,1,0,0
212279,1,1,0,0
212280,24,24,0,0
212281,47,47,0,0
212282,981,981,0,0
212283,82,82,0,0
212284,6,6,0,0
212285,5,5,0,0
212286,42,42,0,0
212287,47,47,0,0
212288,32,32,0,0
212289,89,89,0,0
212290,72,72,0,0
212291,32,32,0,0
212292,67,76,0,9
212293,512,512,0,0
212294,220,220,0,0
212295,138,138,0,0
212296,77,77,0,0
212297,32,32,0,0
212298,24,24,0,0
212299,36,36,0,0
212300,94,94,0,0
212301,1,1,0,0
212302,24,24,0,0
212303,215,226,0,11
212304,99,99,0,0
212305,105,105,0,0
212306,38,38,0,0
212307,1,1,0,0
212308,245,245,0,0
212309,67,67,0,0
212310,85,90,0,5
212311,38,38,0,0
212312,54,54,0,0
212313,28,28,0,0
212314,46,46,0,0
212315,18,18,0,0
212316,4,4,0,0
212317,81,81,0,0
212318,26,26,0,0
212319,131,131,0,0
212320,23,23,0,0
212321,351,356,0,5
212322,103,103,0,0
212323,94,106,0,12
212324,654,1374,720,0
212325,107,107,0,0
212326,118,118,0,0
212327,156,156,0,0
212328,31,31,0,0
212329,228,228,0,0
212330,126,126,0,0
212331,129,129,0,0
212332,0,0,0,0
212333,194,194,0,0
212334,100,100,0,0
212335,0,0,0,0
212336,0,0,0,0
212337,0,20,0,20
212338,89,89,0,0
212339,24,24,0,0
212340,17,17,0,0
212341,5,5,0,0
212342,6,6,0,0
212343,97,97,0,0
212344,29,29,0,0
212345,6,6,0,0
212346,29,29,0,0
212347,1,1,0,0
212348,32,32,0,0
212349,46,46,0,0
212350,49,49,0,0
212351,26,26,0,0
212352,49,49,0,0
212353,26,26,0,0
212354,69,69,0,0
212355,24,24,0,0
212356,134,134,0,0
212357,79,87,0,8
212358,36,36,0,0
212359,0,0,0,0
212360,40,40,0,0
212361,458,483,0,25
212362,379,379,0,0
212363,48,48,0,0
212364,44,44,0,0
212365,22,24,0,2
212366,32,32,0,0
212367,44,44,0,0
212368,163,163,0,0
212369,37,37,0,0
212370,83,83,0,0
212371,137,137,0,0
212372,96,96,0,0
212373,56,64,0,8
212374,123,129,0,6
212375,181,181,0,0
212376,54,54,0,0
212377,302,302,0,0
212378,18,18,0,0
212379,16,16,0,0
212380,104,104,0,0
212381,41,41,0,0
212382,193,193,0,0
212383,194,194,0,0
212384,39,39,0,0
212385,216,216,0,0
212386,72,72,0,0
212387,24,24,0,0
212388,73,73,0,0
212389,129,129,0,0
212390,1,1,0,0
212391,60,75,0,15
212392,82,100,0,18
212393,52,52,0,0
212394,32,32,0,0
212395,53,53,0,0
212396,49,49,0,0
212397,26,26,0,0
212398,0,0,0,0
212399,45,65,0,20
212400,53,53,0,0
212401,90,90,0,0
212402,8,8,0,0
212403,96,101,0,5
212404,39,39,0,0
212405,39,39,0,0
212406,65,65,0,0
212407,27,66,6,33
212408,49,49,0,0
212409,58,58,0,0
212410,42,42,0,0
212411,50,50,0,0
212412,89,89,0,0
212413,43,43,0,0
212414,27,27,0,0
212415,74,74,0,0
212417,2,2,0,0
212418,49,49,0,0
212419,33,33,0,0
212420,47,47,0,0
212421,85,85,0,0
212422,43,43,0,0
212423,25,25,0,0
212424,19,19,0,0
212425,211,211,0,0
212426,87,87,0,0
212427,35,35,0,0
212428,78,78,0,0
212429,67,67,0,0
212430,151,151,0,0
212431,945,945,0,0
212432,11,11,0,0
212433,126,126,0,0
212434,0,0,0,0
212435,112,112,0,0
212436,55,55,0,0
212437,0,0,0,0
212438,0,0,0,0
212439,1,1,0,0
212440,39,39,0,0
212441,129,129,0,0
212442,0,0,0,0
212443,0,0,0,0
212444,32,32,0,0
212445,2,2,0,0
212446,20,20,0,0
212447,46,46,0,0
212448,214,214,0,0
212449,10,10,0,0
212450,20,20,0,0
212451,24,24,0,0
212452,30,30,0,0
212453,37,37,0,0
212454,40,40,0,0
212455,53,53,0,0
212456,34,34,0,0
212457,152,152,0,0
212458,180,180,0,0
212459,74,74,0,0
212460,33,33,0,0
212461,30,30,0,0
212462,107,107,0,0
212463,0,0,0,0
212464,39,39,0,0
212465,0,0,0,0
212466,46,46,0,0
212467,26,26,0,0
212468,118,118,0,0
212469,37,37,0,0
212470,100,109,0,9
212471,25,25,0,0
212472,38,38,0,0
212473,66,66,0,0
212474,150,150,0,0
212475,37,37,0,0
212476,40,40,0,0
212477,113,113,0,0
212478,35,35,0,0
212479,43,43,0,0
212480,30,30,0,0
212481,51,51,0,0
212482,33,33,0,0
212483,42,42,0,0
212484,6,6,0,0
212485,40,41,0,1
212486,0,0,0,0
212487,66,66,0,0
212488,0,0,0,0
212489,18,18,0,0
212490,10,10,0,0
212491,0,0,0,0
212492,44,44,0,0
212493,42,42,0,0
212494,44,44,0,0
212495,122,122,0,0
212496,60,60,0,0
212497,60,60,0,0
212498,762,773,0,11
212499,77,77,0,0
212500,91,91,0,0
212501,49,49,0,0
212502,173,173,0,0
212503,0,0,0,0
212504,0,0,0,0
212505,32,32,0,0
212506,123,123,0,0
212507,383,383,0,0
212508,204,204,0,0
212509,68,68,0,0
212510,78,78,0,0
212511,61,62,0,1
212512,114,114,0,0
212513,72,72,0,0
212514,7,7,0,0
212515,0,0,0,0
212516,0,0,0,0
212517,57,57,0,0
212518,29,29,0,0
212519,2,2,0,0
212520,74,74,0,0
212521,0,0,0,0
212522,101,101,0,0
212523,30,30,0,0
212524,159,159,0,0
212525,39,47,0,8
212526,38,38,0,0
212527,32,32,0,0
212528,52,52,0,0
212529,35,35,0,0
212530,43,43,0,0
212531,77,77,0,0
212532,31,31,0,0
212533,30,30,0,0
212534,64,64,0,0
212535,2,2,0,0
212536,6,6,0,0
212537,73,73,0,0
212538,85,85,0,0
212539,73,73,0,0
212540,81,81,0,0
212541,44,44,0,0
212542,0,0,0,0
212543,135,152,0,17
212544,26,26,0,0
212545,0,0,0,0
212546,219,219,0,0
212547,150,150,0,0
212548,21,21,0,0
212549,3,3,0,0
212550,0,0,0,0
212551,116,116,0,0
212552,0,0,0,0
212553,55,55,0,0
212554,0,0,0,0
212555,83,99,0,16
212556,157,157,0,0
212557,10,10,0,0
212558,7,7,0,0
212559,217,217,0,0
212560,0,0,0,0
212561,10,10,0,0
212562,49,49,0,0
212563,136,136,0,0
212564,124,124,0,0
212565,21,21,0,0
212566,42,42,0,0
212567,50,50,0,0
212568,81,81,0,0
212569,36,36,0,0
212570,27,27,0,0
212571,33,33,0,0
212572,22,22,0,0
212573,31,31,0,0
212574,173,173,0,0
212575,58,58,0,0
212576,0,0,0,0
212577,0,0,0,0
212578,22,22,0,0
212579,37,37,0,0
212580,85,85,0,0
212581,22,22,0,0
212582,98,98,0,0
212583,31,31,0,0
212584,268,334,0,66
212585,125,125,0,0
212586,2,2,0,0
212587,7,7,0,0
212588,0,0,0,0
212589,33,33,0,0
212590,2,2,0,0
212591,65,65,0,0
212592,39,39,0,0
212593,49,49,0,0
212594,38,38,0,0
212595,29,29,0,0
212596,32,32,0,0
212597,32,32,0,0
212598,23,23,0,0
212599,56,56,0,0
212600,13,13,0,0
212601,54,54,0,0
212602,5,5,0,0
212603,7,7,0,0
212604,3,3,0,0
212605,29,29,0,0
212606,39,39,0,0
212607,0,0,0,0
212608,0,32,0,32
212609,2,2,0,0
212610,2,2,0,0
212611,0,0,0,0
212612,24,24,0,0
212613,129,129,0,0
212614,78,78,0,0
212615,0,0,0,0
212616,321,321,0,0
212617,108,114,0,6
212618,129,129,0,0
212619,0,0,0,0
212620,6,6,0,0
212621,25,25,0,0
212622,48,48,0,0
212623,38,38,0,0
212624,30,30,0,0
212625,186,191,0,5
212626,58,58,0,0
212627,18,18,0,0
212628,216,216,0,0
212629,40,40,0,0
212630,0,0,0,0
212631,0,0,0,0
212632,29,29,0,0
212633,102,102,0,0
212634,39,39,0,0
212635,148,148,0,0
212636,58,58,0,0
212637,24,24,0,0
212638,24,24,0,0
212639,24,24,0,0
212640,27,27,0,0
212641,4,4,0,0
212642,252,252,0,0
212643,51,51,0,0
212644,68,68,0,0
212645,276,290,0,14
212646,93,106,0,13
212647,285,285,0,0
212648,258,258,0,0
212649,431,431,0,0
212650,44,44,0,0
212651,27,27,0,0
212652,50,50,0,0
212653,31,31,0,0
212654,22,22,0,0
212655,32,32,0,0
212656,305,310,0,5
212657,62,62,0,0
212658,21,21,0,0
212659,216,216,0,0
212660,324,324,0,0
212661,24,24,0,0
212662,66,66,0,0
212663,23,23,0,0
212664,26,26,0,0
212665,227,238,0,11
212666,92,104,0,12
212667,26,26,0,0
212668,58,58,0,0
212669,179,179,0,0
212670,31,31,0,0
212671,99,99,0,0
212672,25,25,0,0
212673,77,77,0,0
212674,29,29,0,0
212675,46,52,0,6
212676,62,62,0,0
212677,160,174,0,14
212678,131,131,0,0
212679,131,131,0,0
212680,348,348,0,0
212681,90,98,0,8
212682,52,53,0,1
212683,91,91,0,0
212684,28,28,0,0
212685,93,93,0,0
212686,116,133,0,17
212687,36,36,0,0
212688,0,0,0,0
212689,0,0,0,0
212690,33,33,0,0
212691,5,5,0,0
212692,98,98,0,0
212693,107,107,0,0
212694,28,28,0,0
212695,21,21,0,0
212696,52,52,0,0
212697,38,38,0,0
212698,76,76,0,0
212699,6,6,0,0
212700,29,29,0,0
212701,0,0,0,0
212702,48,48,0,0
212703,34,34,0,0
212704,25,25,0,0
212705,38,38,0,0
212706,39,39,0,0
212707,90,90,0,0
212708,37,37,0,0
212709,228,239,0,11
212710,0,0,0,0
212711,17,17,0,0
212712,43,43,0,0
212713,135,135,0,0
212714,38,38,0,0
212715,24,24,0,0
212716,35,35,0,0
212717,48,48,0,0
212718,42,42,0,0
212719,59,61,0,2
212720,92,92,0,0
212721,0,0,0,0
212722,86,86,0,0
212723,40,40,0,0
212724,188,188,0,0
212725,79,79,0,0
212726,146,146,0,0
212727,55,55,0,0
212728,237,237,0,0
212729,24,24,0,0
212730,3,3,0,0
212731,14,14,0,0
212732,33,33,0,0
212733,60,60,0,0
212734,116,116,0,0
212735,118,118,0,0
212736,124,124,0,0
212737,26,26,0,0
212738,53,53,0,0
212739,511,511,0,0
212740,101,101,0,0
212741,86,86,0,0
212742,0,0,0,0
212743,56,56,0,0
212744,56,56,0,0
212745,26,26,0,0
212746,95,95,0,0
212747,2,2,0,0
212748,208,208,0,0
212749,63,63,0,0
212750,167,167,0,0
212751,71,71,0,0
212752,214,214,0,0
212753,142,142,0,0
212754,163,163,0,0
212755,153,175,22,0
212756,51,51,0,0
212757,0,0,0,0
212758,2,2,0,0
212759,57,57,0,0
212760,0,0,0,0
212761,181,181,0,0
212762,44,44,0,0
212763,127,127,0,0
212764,843,843,0,0
212765,83,83,0,0
212766,30,30,0,0
212767,147,147,0,0
212768,25,25,0,0
212769,117,117,0,0
212770,76,76,0,0
212771,121,121,0,0
212772,79,79,0,0
212773,16,16,0,0
212774,20,20,0,0
212775,13,13,0,0
212776,60,60,0,0
212777,52,52,0,0
212778,12,12,0,0
212779,54,54,0,0
212780,7,7,0,0
212781,18,18,0,0
212782,16,16,0,0
212783,30,30,0,0
212784,0,0,0,0
212785,0,0,0,0
212786,26,26,0,0
212787,50,50,0,0
212788,28,28,0,0
212789,0,0,0,0
212790,277,277,0,0
212791,39,39,0,0
212792,27,27,0,0
212793,22,148,66,60
212794,25,25,0,0
212795,8,12,0,4
212796,133,133,0,0
212797,202,202,0,0
212798,318,318,0,0
212799,46,46,0,0
212800,45,45,0,0
212801,24,24,0,0
212802,28,28,0,0
212803,7,7,0,0
212804,25,25,0,0
212805,102,102,0,0
212806,151,151,0,0
212807,23,23,0,0
212808,128,128,0,0
212809,42,42,0,0
212810,63,63,0,0
212811,333,333,0,0
212812,45,45,0,0
212813,0,0,0,0
212814,57,57,0,0
212815,147,147,0,0
212816,59,59,0,0
212817,109,109,0,0
212818,49,49,0,0
212819,23,23,0,0
212820,35,35,0,0
212821,19,19,0,0
212822,136,136,0,0
212823,27,27,0,0
212824,26,26,0,0
212825,0,0,0,0
212826,105,105,0,0
212827,64,64,0,0
212828,0,0,0,0
212829,4,14,0,10
212830,24,30,0,6
212831,60,60,0,0
212832,39,39,0,0
212833,42,42,0,0
212834,28,28,0,0
212835,46,46,0,0
212836,51,51,0,0
212837,183,183,0,0
212838,36,36,0,0
212839,45,45,0,0
212840,77,77,0,0
212841,15,15,0,0
212842,24,24,0,0
212843,34,34,0,0
212844,42,42,0,0
212845,22,22,0,0
212846,21,21,0,0
212847,109,116,0,7
212848,50,50,0,0
212849,6,6,0,0
212850,167,167,0,0
212851,45,45,0,0
212852,72,72,0,0
212853,48,48,0,0
212854,16,16,0,0
212855,43,43,0,0
212856,42,42,0,0
212857,36,36,0,0
212858,29,29,0,0
212859,30,30,0,0
212860,60,60,0,0
212861,36,36,0,0
212862,28,28,0,0
212863,14,14,0,0
212864,57,57,0,0
212865,1,1,0,0
212866,158,170,0,12
212867,41,41,0,0
212868,34,34,0,0
212869,38,38,0,0
212870,58,58,0,0
212871,63,63,0,0
212872,28,28,0,0
212873,316,316,0,0
212874,66,66,0,0
212875,33,33,0,0
212877,202,202,0,0
212878,288,298,0,10
212879,15,15,0,0
212880,29,29,0,0
212881,21,21,0,0
212882,43,43,0,0
212883,38,44,0,6
212884,0,0,0,0
212885,28,28,0,0
212886,0,0,0,0
212887,0,0,0,0
212888,39,39,0,0
212889,33,33,0,0
212890,47,47,0,0
212891,44,44,0,0
212892,548,548,0,0
212893,63,63,0,0
212894,46,46,0,0
212895,250,250,0,0
212896,92,92,0,0
212897,43,43,0,0
212898,33,33,0,0
212899,38,38,0,0
212900,40,40,0,0
212901,205,205,0,0
212902,38,38,0,0
212903,297,297,0,0
212904,24,24,0,0
212905,50,50,0,0
212906,15,15,0,0
212907,13,13,0,0
212908,103,103,0,0
212909,34,34,0,0
212910,48,48,0,0
212911,30,30,0,0
212912,26,26,0,0
212913,25,25,0,0
212914,46,46,0,0
212915,30,30,0,0
212916,0,0,0,0
212917,543,543,0,0
212919,0,0,0,0
212920,121,121,0,0
212921,99,99,0,0
212922,41,41,0,0
212923,62,62,0,0
212924,34,34,0,0
212925,91,91,0,0
212926,27,27,0,0
212927,14,14,0,0
212928,40,40,0,0
212929,44,44,0,0
212930,33,33,0,0
212931,3,3,0,0
212932,0,0,0,0
212933,0,0,0,0
212934,56,56,0,0
212935,99,107,0,8
212936,95,95,0,0
212937,2,2,0,0
212938,45,45,0,0
212939,118,118,0,0
212940,122,126,0,4
212941,36,36,0,0
212942,59,59,0,0
212943,42,54,0,12
212944,61,61,0,0
212945,725,725,0,0
212946,48,48,0,0
212947,427,443,0,16
212948,96,96,0,0
212949,28,28,0,0
212950,85,85,0,0
212951,90,90,0,0
212952,4,4,0,0
212953,22,22,0,0
212954,83,83,0,0
212955,12,12,0,0
212956,33,33,0,0
212957,66,66,0,0
212958,286,286,0,0
212959,551,551,0,0
212960,72,72,0,0
212961,30,30,0,0
212962,0,0,0,0
212963,242,242,0,0
212964,42,42,0,0
212965,22,22,0,0
212966,3,3,0,0
212967,0,0,0,0
212968,0,0,0,0
212969,31,31,0,0
212970,71,71,0,0
212971,0,0,0,0
212972,114,122,0,8
212973,0,0,0,0
212974,15,15,0,0
212975,1,1,0,0
212976,62,62,0,0
212977,0,0,0,0
212978,57,57,0,0
212979,3,3,0,0
212980,34,34,0,0
212981,145,145,0,0
212982,40,40,0,0
212983,47,47,0,0
212984,46,46,0,0
212985,34,34,0,0
212986,33,42,0,9
212987,34,34,0,0
212988,84,84,0,0
212989,39,39,0,0
212990,0,0,0,0
212991,0,0,0,0
212992,24,45,0,21
212993,0,0,0,0
212994,0,144,0,144
212995,0,0,0,0
212996,36,36,0,0
212997,1,1,0,0
212998,96,96,0,0
212999,29,29,0,0
213000,0,0,0,0
213001,18,18,0,0
213002,87,87,0,0
213003,27,27,0,0
213004,66,66,0,0
213005,45,45,0,0
213006,54,54,0,0
213007,26,26,0,0
213008,110,110,0,0
213009,0,0,0,0
213010,68,68,0,0
213011,117,117,0,0
213012,128,128,0,0
213013,132,132,0,0
213014,98,98,0,0
213015,0,0,0,0
213016,157,157,0,0
213017,118,144,0,26
213018,0,0,0,0
213019,1481,1481,0,0
213020,0,0,0,0
213021,0,0,0,0
213022,64,64,0,0
213023,53,53,0,0
213024,88,88,0,0
213025,58,58,0,0
213026,201,201,0,0
213027,40,40,0,0
213028,111,147,0,36
213029,5,5,0,0
213030,5,5,0,0
213031,27,27,0,0
213032,4,4,0,0
213033,19,19,0,0
213034,196,196,0,0
213035,48,48,0,0
213036,270,282,0,12
213037,144,144,0,0
213038,0,0,0,0
213039,84,84,0,0
213040,48,48,0,0
213041,26,26,0,0
213042,26,26,0,0
213043,23,23,0,0
213044,265,265,0,0
213045,31,31,0,0
213046,85,85,0,0
213047,156,156,0,0
213048,4,4,0,0
213049,0,0,0,0
213050,269,269,0,0
213051,669,669,0,0
213052,49,49,0,0
213053,13,13,0,0
213054,28,28,0,0
213055,31,31,0,0
213056,73,73,0,0
213057,22,22,0,0
213058,152,152,0,0
213059,61,61,0,0
213060,39,39,0,0
213061,37,37,0,0
213062,37,37,0,0
213063,55,55,0,0
213064,35,35,0,0
213065,34,34,0,0
213066,43,54,0,11
213067,51,51,0,0
213068,344,344,0,0
213069,30,30,0,0
213070,30,30,0,0
213071,93,93,0,0
213072,35,35,0,0
213073,3,3,0,0
213074,82,82,0,0
213075,28,28,0,0
213076,36,36,0,0
213077,21,21,0,0
213078,32,32,0,0
213079,47,47,0,0
213080,28,28,0,0
213081,73,73,0,0
213082,19,60,0,41
213083,37,37,0,0
213084,89,89,0,0
213085,33,33,0,0
213086,53,53,0,0
213087,40,40,0,0
213088,36,55,0,19
213089,40,40,0,0
213090,21,21,0,0
213091,58,58,0,0
213092,0,0,0,0
213093,48,48,0,0
213094,54,54,0,0
213095,50,50,0,0
213096,112,112,0,0
213097,379,379,0,0
213098,54,54,0,0
213099,183,183,0,0
213100,54,54,0,0
213101,71,71,0,0
213102,11,11,0,0
213103,34,34,0,0
213104,151,151,0,0
213105,56,56,0,0
213106,35,35,0,0
213107,38,38,0,0
213108,297,297,0,0
213109,30,30,0,0
213110,180,180,0,0
213111,38,38,0,0
213112,38,38,0,0
213113,27,27,0,0
213114,21,21,0,0
213115,0,0,0,0
213116,43,43,0,0
213117,32,32,0,0
213118,36,36,0,0
213119,37,37,0,0
213120,57,57,0,0
213121,187,187,0,0
213122,30,30,0,0
213123,39,39,0,0
213124,75,83,0,8
213125,183,191,0,8
213126,92,92,0,0
213127,0,0,0,0
213128,4,4,0,0
213129,0,0,0,0
213130,101,101,0,0
213131,35,35,0,0
213132,217,217,0,0
213133,0,0,0,0
213134,12,12,0,0
213135,189,189,0,0
213136,0,0,0,0
213137,1,1,0,0
213138,14,14,0,0
213139,135,135,0,0
213140,20,20,0,0
213141,0,0,0,0
213142,29,29,0,0
213143,178,178,0,0
213144,255,255,0,0
213145,104,104,0,0
213146,108,108,0,0
213147,153,153,0,0
213148,16,16,0,0
213149,51,57,0,6
213150,2,2,0,0
213151,7,7,0,0
213152,0,0,0,0
213153,106,106,0,0
213154,16,16,0,0
213155,25,25,0,0
213156,0,0,0,0
213157,54,54,0,0
213158,144,144,0,0
213159,80,80,0,0
213160,22,25,0,3
213161,20,20,0,0
213162,38,38,0,0
213163,169,169,0,0
213164,21,21,0,0
213165,54,54,0,0
213166,5,5,0,0
213167,21,21,0,0
213168,38,38,0,0
213169,243,243,0,0
213170,0,0,0,0
213171,1,1,0,0
213172,34,34,0,0
213173,5,5,0,0
213174,13,13,0,0
213175,281,281,0,0
213176,36,36,0,0
213177,61,61,0,0
213178,37,37,0,0
213179,35,35,0,0
213180,49,49,0,0
213181,108,108,0,0
213182,39,39,0,0
213183,35,35,0,0
213184,0,0,0,0
213185,0,0,0,0
213186,34,34,0,0
213187,0,0,0,0
213188,35,35,0,0
213189,37,37,0,0
213190,227,227,0,0
213191,26,26,0,0
213192,102,111,0,9
213193,41,41,0,0
213194,15,15,0,0
213195,50,50,0,0
213196,67,67,0,0
213197,40,58,0,18
213198,27,27,0,0
213199,48,48,0,0
213200,86,86,0,0
213201,106,129,0,23
213202,7,7,0,0
213203,120,120,0,0
213204,40,60,0,20
213205,97,97,0,0
213206,74,74,0,0
213207,42,42,0,0
213208,70,70,0,0
213209,42,42,0,0
213210,24,24,0,0
213211,30,30,0,0
213212,19,19,0,0
213213,63,63,0,0
213214,23,23,0,0
213215,39,39,0,0
213216,54,54,0,0
213217,102,102,0,0
213218,52,52,0,0
213219,34,34,0,0
213220,62,62,0,0
213221,46,46,0,0
213222,42,42,0,0
213223,20,20,0,0
213224,156,156,0,0
213225,21,21,0,0
213226,89,89,0,0
213227,18,18,0,0
213228,1,22,0,21
213229,0,0,0,0
213230,0,0,0,0
213231,43,43,0,0
213232,35,35,0,0
213233,192,192,0,0
213234,15,15,0,0
213235,0,0,0,0
213236,0,0,0,0
213237,0,0,0,0
213238,27,27,0,0
213239,17,17,0,0
213240,26,26,0,0
213241,65,65,0,0
213242,16,16,0,0
213243,28,28,0,0
213244,9,9,0,0
213245,109,109,0,0
213246,34,34,0,0
213247,48,48,0,0
213248,66,66,0,0
213249,8,8,0,0
213250,29,29,0,0
213251,180,180,0,0
213252,196,196,0,0
213253,0,8,0,8
213254,47,47,0,0
213255,49,49,0,0
213256,60,60,0,0
213257,30,30,0,0
213258,35,41,0,6
213259,0,0,0,0
213260,125,136,0,11
213261,31,31,0,0
213262,169,169,0,0
213263,33,33,0,0
213264,66,66,0,0
213265,74,74,0,0
213266,55,55,0,0
213267,154,161,0,7
213268,24,24,0,0
213269,27,27,0,0
213270,26,26,0,0
213271,0,0,0,0
213272,38,43,0,5
213273,19,19,0,0
213274,169,169,0,0
213275,46,46,0,0
213276,25,25,0,0
213277,24,24,0,0
213278,22,22,0,0
213279,49,49,0,0
213280,257,257,0,0
213281,1,31,0,30
213282,29,29,0,0
213283,66,66,0,0
213284,67,68,0,1
213285,45,45,0,0
213286,120,120,0,0
213287,24,24,0,0
213288,88,88,0,0
213289,91,91,0,0
213290,267,267,0,0
213291,1226,1227,0,1
213292,0,0,0,0
213294,0,0,0,0
213295,0,0,0,0
213296,0,0,0,0
213297,1,1,0,0
213298,104,104,0,0
213299,0,0,0,0
213300,471,471,0,0
213301,11,11,0,0
213302,197,197,0,0
213303,2187,2187,0,0
213304,33,33,0,0
213305,19,19,0,0
213306,0,0,0,0
213307,225,225,0,0
213308,21,21,0,0
213309,16,16,0,0
213310,82,82,0,0
213311,27,27,0,0
213312,54,58,0,4
213313,27,27,0,0
213314,0,0,0,0
213315,44,44,0,0
213316,1,1,0,0
213317,33,33,0,0
213318,46,48,0,2
213319,72,72,0,0
213320,89,89,0,0
213321,18,18,0,0
213322,8,8,0,0
213323,40,40,0,0
213324,40,40,0,0
213325,25,25,0,0
213326,37,37,0,0
213327,38,38,0,0
213328,30,30,0,0
213329,26,26,0,0
213330,615,615,0,0
213331,3,3,0,0
213332,38,38,0,0
213333,39,39,0,0
213334,0,0,0,0
213335,12,12,0,0
213336,98,100,0,2
213337,417,433,0,16
213338,0,0,0,0
213339,146,146,0,0
213340,106,106,0,0
213341,0,0,0,0
213342,27,27,0,0
213343,16,17,0,1
213344,0,0,0,0
213345,0,0,0,0
213346,75,75,0,0
213347,38,38,0,0
213348,74,74,0,0
213349,183,188,0,5
213350,533,533,0,0
213351,224,246,0,22
213352,181,181,0,0
213353,40,40,0,0
213354,33,33,0,0
213355,0,0,0,0
213356,0,0,0,0
213357,0,0,0,0
213358,340,340,0,0
213359,100,100,0,0
213360,246,246,0,0
213361,26,26,0,0
213362,103,103,0,0
213363,0,0,0,0
213364,186,186,0,0
213365,0,0,0,0
213366,45,45,0,0
213367,0,0,0,0
213368,69,69,0,0
213369,0,0,0,0
213370,61,61,0,0
213371,30,30,0,0
213372,55,55,0,0
213373,85,109,0,24
213374,90,90,0,0
213375,110,110,0,0
213376,72,72,0,0
213377,84,84,0,0
213378,31,31,0,0
213379,66,66,0,0
213380,27,132,0,105
213381,6,6,0,0
213382,32,32,0,0
213383,223,223,0,0
213384,69,69,0,0
213385,54,54,0,0
213386,30,30,0,0
213387,82,82,0,0
213388,28,28,0,0
213389,25,25,0,0
213390,31,31,0,0
213391,35,35,0,0
213392,30,30,0,0
213393,40,40,0,0
213394,303,303,0,0
213395,15,15,0,0
213396,276,276,0,0
213397,5,13,0,8
213398,2,2,0,0
213399,58,58,0,0
213400,47,47,0,0
213401,9,9,0,0
213402,15,15,0,0
213403,0,0,0,0
213404,50,59,0,9
213405,77,77,0,0
213406,123,123,0,0
213407,52,52,0,0
213408,78,78,0,0
213409,22,22,0,0
213410,0,0,0,0
213411,145,145,0,0
213412,80,80,0,0
213413,80,80,0,0
213414,28,28,0,0
213415,0,0,0,0
213416,0,0,0,0
213417,0,0,0,0
213418,0,0,0,0
213419,238,238,0,0
213420,184,184,0,0
213421,92,92,0,0
213422,54,54,0,0
213423,21,21,0,0
213424,65,65,0,0
213425,24,24,0,0
213426,68,68,0,0
213427,46,46,0,0
213428,50,50,0,0
213429,54,54,0,0
213430,196,196,0,0
213431,13,13,0,0
213432,48,48,0,0
213433,25,25,0,0
213434,43,43,0,0
213435,40,40,0,0
213436,68,68,0,0
213437,33,33,0,0
213438,113,113,0,0
213439,172,180,0,8
213440,32,32,0,0
213441,54,54,0,0
213442,29,29,0,0
213443,0,0,0,0
213444,33,33,0,0
213445,460,460,0,0
213446,67,67,0,0
213447,204,204,0,0
213448,49,49,0,0
213449,44,44,0,0
213450,20,34,0,14
213451,31,31,0,0
213452,38,38,0,0
213453,117,117,0,0
213454,1,41,0,40
213455,90,90,0,0
213456,52,52,0,0
213457,0,0,0,0
213458,166,166,0,0
213459,134,134,0,0
213460,77,77,0,0
213461,44,44,0,0
213462,47,47,0,0
213463,2,2,0,0
213464,42,42,0,0
213465,42,42,0,0
213466,39,39,0,0
213467,44,44,0,0
213468,68,72,0,4
213469,26,26,0,0
213470,37,37,0,0
213471,24,24,0,0
213472,0,0,0,0
213473,0,0,0,0
213474,0,0,0,0
213475,221,221,0,0
213476,240,240,0,0
213477,33,33,0,0
213478,39,39,0,0
213479,151,151,0,0
213480,45,45,0,0
213481,76,76,0,0
213482,44,44,0,0
213483,39,39,0,0
213484,32,32,0,0
213485,37,37,0,0
213486,150,150,0,0
213487,26,26,0,0
213488,78,78,0,0
213489,52,52,0,0
213490,160,160,0,0
213491,107,107,0,0
213492,100,100,0,0
213493,408,408,0,0
213494,44,44,0,0
213495,29,29,0,0
213496,75,75,0,0
213497,75,75,0,0
213498,28,28,0,0
213499,108,108,0,0
213500,32,32,0,0
213501,45,45,0,0
213502,48,48,0,0
213503,57,57,0,0
213504,47,47,0,0
213505,0,0,0,0
213506,45,45,0,0
213507,0,0,0,0
213508,0,0,0,0
213509,0,0,0,0
213510,0,0,0,0
213511,0,0,0,0
213512,0,0,0,0
213513,0,0,0,0
213514,61,61,0,0
213515,11,11,0,0
213516,36,36,0,0
213517,0,0,0,0
213518,146,146,0,0
213519,27,27,0,0
213520,33,33,0,0
213521,0,0,0,0
213522,0,0,0,0
213523,0,0,0,0
213524,0,0,0,0
213525,34,45,0,11
213526,180,180,0,0
213527,104,104,0,0
213528,0,0,0,0
213529,697,697,0,0
213530,49,49,0,0
213531,72,72,0,0
213532,0,0,0,0
213533,0,0,0,0
213534,6,6,0,0
