MAZ_NODE,numhh_gq,gq_type_univ,gq_type_noninst
12591,975,0,0
12595,0,0,0
12599,45,0,0
12600,114,0,0
12601,174,0,0
12602,106,0,0
12604,156,0,0
12605,639,39,0
12607,48,0,0
12608,30,0,0
12611,90,0,0
12616,24,0,0
12617,41,0,0
12618,78,0,0
12619,37,0,0
12623,28,0,0
12628,98,0,0
12629,144,0,0
12630,143,0,17
12632,164,0,11
12633,161,0,0
12634,118,0,0
12635,88,0,0
12636,323,0,8
12641,45,0,0
12642,65,0,0
12643,48,0,0
12644,66,0,0
12645,45,0,0
12646,36,0,0
12648,31,0,0
12649,47,0,0
12654,67,0,0
12656,1,0,0
12657,83,0,27
12658,52,0,0
12659,60,0,6
12660,0,0,0
12661,49,0,0
12662,8,0,6
12665,54,0,0
12668,121,0,0
12670,123,0,11
12671,92,0,0
12672,0,0,0
12673,157,0,17
12674,45,0,0
12676,141,0,0
12680,199,0,79
12682,30,0,0
12683,26,0,0
12684,29,0,24
12686,83,0,0
12691,109,0,29
12692,266,0,0
12694,57,0,0
12695,144,0,0
12700,58,0,0
12701,58,0,0
12702,145,0,100
12703,0,0,0
12704,0,0,0
12705,23,0,22
12706,49,0,0
12707,0,0,0
12715,93,0,1
12718,58,0,0
12720,108,0,0
12725,36,0,0
12727,6,0,0
12732,27,0,0
12733,51,0,0
12734,78,0,0
12735,52,0,0
12737,55,0,0
12738,54,0,0
12739,150,0,100
12740,74,0,0
12741,33,0,0
12742,46,0,0
12744,75,0,0
12745,46,0,0
12747,94,0,0
12749,11,0,0
12750,41,0,0
12751,150,0,4
12753,42,0,0
12754,66,0,4
12756,12,0,0
12757,53,0,27
12758,43,0,0
12759,0,0,0
12760,0,0,0
12769,162,0,0
12771,292,0,0
12772,180,0,0
12773,310,0,0
12774,232,0,0
12776,12,0,10
12777,509,0,16
12779,30,0,1
12780,55,0,0
12785,94,0,0
12786,54,0,0
12787,47,0,0
12788,77,0,0
12789,54,0,0
12790,24,0,0
12791,51,0,0
12792,50,0,0
12793,58,0,0
12794,51,0,0
12795,78,0,0
12796,64,0,0
12797,70,0,0
12798,33,0,0
12801,56,0,0
12802,44,0,0
12803,19,0,0
12805,77,0,0
12808,42,0,0
12811,90,0,0
12812,0,0,0
12813,54,0,0
12814,141,0,0
12816,130,0,0
12817,282,0,0
12818,100,0,0
12819,216,0,0
12820,378,0,0
12821,171,0,0
12822,399,0,100
12824,33,0,0
12825,39,0,0
12826,25,0,0
12827,49,0,0
12828,70,0,0
12829,35,0,0
12830,50,0,0
12831,0,0,0
12832,104,0,0
12833,193,0,0
12834,61,0,0
12838,55,0,0
12839,53,0,0
12840,54,0,0
12841,46,0,0
12842,61,0,0
12843,58,0,0
12844,57,0,0
12845,57,0,0
12846,56,0,0
12847,49,0,0
12848,18,0,0
12849,122,0,14
12851,68,0,0
12855,29,0,0
12860,8,0,0
12862,53,0,53
12863,64,0,0
12864,45,0,0
12865,44,0,0
12868,82,0,0
12870,104,0,0
12872,28,0,0
12873,29,0,0
12874,53,0,0
12875,47,0,0
12876,33,0,0
12877,82,0,0
12878,71,0,0
12879,100,0,0
12880,33,0,0
12881,35,0,0
12883,34,0,0
12884,7,0,0
12885,47,0,0
12886,62,0,0
12887,49,0,0
12888,43,0,0
12890,20,0,0
12891,40,0,0
12895,32,0,0
12896,42,0,0
12897,29,0,0
12898,27,0,0
12902,43,0,0
12906,0,0,0
12911,39,0,0
12913,134,0,134
12915,14,0,14
12918,37,0,8
12920,0,0,0
12921,69,0,0
12922,24,0,0
12923,170,0,0
12924,156,0,0
12927,29,0,10
12928,106,0,94
12934,105,0,0
12937,48,0,0
12938,27,0,0
12939,56,0,7
12940,65,0,0
12941,74,0,0
12942,44,0,0
12943,52,0,0
12944,39,0,0
12945,58,0,0
12946,45,0,0
12948,4,0,0
12949,53,0,0
12951,142,0,0
12958,151,0,0
12959,203,0,0
12960,69,0,0
12961,68,0,0
12962,75,0,0
12963,59,0,0
12964,98,0,0
12965,107,27,0
12967,192,0,6
12968,6,0,6
12969,92,0,0
12970,65,0,0
12971,30,0,5
12976,69,0,0
12985,81,0,0
12986,146,0,0
12987,51,0,0
12988,11,0,0
12989,45,0,0
12990,30,0,0
12991,62,0,0
12993,33,0,0
12994,33,0,0
12995,17,0,1
12996,36,0,0
12997,29,0,0
12998,47,0,0
12999,39,0,0
13003,65,0,0
13005,179,0,0
13013,53,0,0
13018,53,0,0
13020,94,0,0
13021,58,0,0
13022,52,0,0
13024,79,0,0
13025,38,0,0
13026,136,0,0
13027,97,0,0
13028,53,0,0
13029,75,0,0
13030,307,0,0
13033,183,0,5
13034,207,0,0
13035,127,0,0
13037,54,0,0
13038,51,0,0
13039,50,0,0
13043,77,0,0
13044,59,0,10
13046,36,0,0
13047,48,0,0
13048,87,0,0
13052,82,0,0
13054,59,0,0
13061,100,34,0
13063,79,0,0
13065,127,0,0
13066,157,0,0
13068,1,0,1
13072,72,0,0
13073,0,0,0
13074,61,0,0
13075,48,0,0
13076,87,0,0
13077,1,0,0
13078,123,18,0
13079,13,0,13
13080,20,0,20
13081,1,0,0
13082,1,0,0
13083,1056,0,0
13085,145,0,0
13086,30,0,0
13087,143,0,0
13089,194,193,0
13096,26,0,0
13097,75,0,0
13098,46,0,0
13100,121,0,0
13103,56,0,0
13106,0,0,0
13107,122,0,0
13108,31,0,0
13112,266,0,0
13113,467,0,0
13114,55,0,0
13115,404,0,95
13117,18,0,0
13119,162,0,0
13121,82,0,4
13124,0,0,0
13127,68,0,0
13129,26,0,13
13130,53,0,0
13131,79,0,18
13133,1,0,0
13134,45,0,0
13135,50,0,9
13136,58,0,0
13137,65,0,0
13138,167,0,0
13139,46,0,0
13142,109,0,0
13144,86,0,0
13146,73,0,0
13147,101,0,0
13148,105,0,4
13149,65,0,0
13150,51,0,0
13152,56,0,0
13153,67,0,0
13154,54,0,0
13155,66,0,0
13157,186,0,0
13158,0,0,0
13159,6,0,5
13160,0,0,0
13161,0,0,0
13162,0,0,0
13163,17,0,17
13164,0,0,0
13171,17,0,17
13175,52,0,0
13176,166,0,0
13177,0,0,0
13179,217,0,1
13182,57,48,0
13185,75,0,0
13186,64,0,0
13187,153,0,0
13189,0,0,0
13193,86,0,0
13198,27,0,0
13201,73,0,0
13204,37,0,0
13205,44,0,0
13206,17,0,0
13208,33,0,0
13210,47,0,0
13213,65,0,0
13214,102,0,0
13215,565,0,0
13217,36,0,34
13218,0,0,0
13219,99,0,0
13221,90,0,0
13226,65,0,0
13227,85,0,0
13229,10,0,7
13230,156,0,0
13233,23,0,0
13235,0,0,0
13236,89,0,0
13238,80,0,0
13239,67,0,0
13240,45,0,0
13241,47,0,0
13244,2,0,0
13249,1,0,0
13259,31,0,0
13260,28,0,0
13261,73,0,0
13262,45,0,0
13263,29,0,0
13267,24,0,0
13269,47,0,0
13270,97,0,0
13271,60,0,13
13275,40,0,0
13277,342,0,0
13278,13,0,0
13280,38,0,0
13281,0,0,0
13282,72,0,0
13286,69,0,0
13287,67,0,0
13288,0,0,0
13289,51,0,0
13293,46,0,1
13297,233,0,0
13298,0,0,0
13300,149,0,39
13301,330,0,0
13302,280,0,18
13303,399,34,0
13304,645,0,218
13305,261,27,0
13306,160,0,0
13307,0,0,0
13308,0,0,0
13309,94,0,0
13310,0,0,0
13314,69,0,68
13315,79,0,11
13317,92,0,0
13318,124,0,0
13319,19,0,0
13320,49,0,0
13323,415,21,8
13324,102,0,0
13325,33,0,0
13334,303,0,0
13336,339,0,0
13338,29,0,0
13339,55,0,0
13342,33,0,0
13344,44,0,0
13347,174,0,19
13348,181,0,0
13350,107,0,0
13354,256,0,0
13355,274,0,0
13357,242,0,0
13358,81,0,0
13360,445,0,0
13361,26,0,0
13362,230,0,0
13363,23,0,0
13365,55,0,0
13366,54,0,0
13368,71,0,0
13369,51,0,14
13370,0,0,0
13372,8,0,0
13374,118,0,0
13375,57,0,0
13376,96,0,96
13379,441,0,0
13381,392,0,0
13383,42,0,0
13384,0,0,0
13389,5,0,2
13393,61,0,0
13394,63,0,0
13395,25,0,0
13396,34,0,0
13397,63,0,0
13398,54,0,0
13399,53,0,0
13400,17,0,0
13402,6,0,0
13404,30,0,0
13408,206,0,0
13409,29,0,0
13413,55,0,0
13414,142,0,0
13415,72,0,0
13416,230,0,0
13417,178,0,0
13422,0,0,0
13425,225,0,0
13428,52,0,0
13429,666,0,8
13430,138,0,14
13431,153,0,91
13433,100,0,7
13434,28,0,0
13436,55,0,0
13437,60,0,0
13438,32,0,0
13447,69,0,0
13448,0,0,0
13449,2,0,0
13451,205,0,0
13454,57,0,45
13455,69,0,6
13459,178,0,0
13460,5,0,5
13461,25,0,13
13462,58,0,0
13464,49,0,0
13466,172,0,0
13467,128,0,0
13469,176,0,0
13470,168,0,0
13471,153,0,0
13473,112,0,0
13474,145,0,25
13477,170,0,0
13483,121,0,0
13486,2,0,2
13487,88,0,0
13488,63,0,0
13489,55,0,0
13490,57,0,0
13491,43,0,0
13492,59,0,0
13495,28,0,0
13496,44,0,0
13497,67,0,0
13498,33,0,0
13499,110,0,0
13501,43,0,0
13503,50,0,0
13506,16,0,12
13507,42,0,0
13509,0,0,0
13510,29,0,0
13513,25,0,0
13514,0,0,0
13515,21,0,0
13516,22,0,0
13517,0,0,0
13518,51,0,0
13519,88,0,0
13523,115,0,0
13526,0,0,0
13528,68,0,0
13529,346,77,0
13530,852,0,78
13531,71,0,0
13545,75,0,0
13547,60,0,0
13548,31,0,0
13549,102,0,0
13552,65,0,0
13553,37,0,0
13562,970,574,0
13564,85,0,0
13571,45,0,0
13573,142,0,0
13574,105,0,0
13576,0,0,0
13580,359,0,0
13586,28,0,0
13592,65,0,0
13594,25,0,0
13596,151,0,7
13598,17,0,0
13599,64,0,0
13600,55,0,0
13601,110,0,0
13614,161,0,0
13615,52,0,0
13616,62,0,0
13617,60,0,0
13618,56,0,0
13619,41,0,0
13620,53,0,0
13623,50,0,0
13624,49,0,0
13625,36,0,0
13626,50,0,0
13627,60,0,0
13628,22,0,0
13630,37,0,0
13634,51,0,0
13635,86,0,0
13636,41,0,0
13637,54,0,0
13638,131,0,0
13639,47,0,0
13640,125,0,0
13643,119,0,0
13644,44,0,0
13645,132,0,0
13646,156,0,0
13648,147,0,4
13649,1,0,0
13650,209,0,0
13651,47,0,5
13652,19,0,0
13653,40,0,0
13655,93,0,0
13656,98,0,27
13657,0,0,0
13659,96,0,0
13660,69,0,0
13661,22,0,0
13664,45,0,0
13665,63,0,0
13668,46,0,0
13677,81,0,0
13679,46,0,0
13680,38,0,0
13681,69,0,0
13682,59,0,0
13685,99,0,0
13688,48,0,0
13690,72,0,0
13691,59,0,0
13692,42,0,0
13696,50,0,0
13697,18,0,0
13699,72,0,0
13702,101,0,0
13703,35,0,0
13704,216,0,0
13705,106,0,0
13707,0,0,0
13712,34,0,34
13714,47,0,0
13715,97,0,0
13717,69,0,0
13718,106,0,0
13719,64,0,0
13723,19,0,0
13724,7,0,5
13725,0,0,0
13726,113,0,6
13727,0,0,0
13729,4,0,4
13731,0,0,0
13734,0,0,0
13735,69,0,0
13736,46,0,5
13740,34,0,0
13742,59,0,0
13743,79,0,0
13750,55,0,0
13751,22,0,0
13753,63,0,10
13754,30,0,15
13755,81,0,0
13759,0,0,0
13761,40,0,0
13763,44,0,0
13765,56,0,0
13767,45,0,0
13768,45,0,0
13769,51,0,0
13771,38,0,0
13772,73,0,0
13782,123,0,0
13783,37,0,0
13785,72,0,0
13786,112,0,0
13790,57,0,0
13791,55,0,0
13792,62,0,0
13793,36,0,0
13794,56,0,0
13795,51,0,0
13796,64,0,0
13798,55,0,0
13799,41,0,0
13800,51,0,0
13802,627,0,0
13803,398,0,5
13809,27,0,0
13811,78,0,0
13812,41,0,0
13813,11,0,0
13814,38,0,0
13815,275,0,0
13817,58,0,0
13818,94,0,20
13819,0,0,0
13820,90,0,0
13824,26,0,0
13826,59,0,0
13827,53,0,0
13832,47,0,0
13833,56,0,0
13834,0,0,0
13844,91,0,0
13845,396,0,81
13846,64,0,0
13847,37,0,0
13848,58,0,0
13849,58,0,0
13850,0,0,0
13851,57,0,0
13852,49,0,0
13854,32,0,0
13856,41,0,0
13857,36,0,0
13858,50,0,0
13859,50,0,0
13860,152,0,0
13861,31,0,0
13862,43,0,0
13865,337,0,0
13869,211,0,0
13870,220,0,0
13871,13,0,13
13872,460,0,107
13873,456,0,36
13874,575,0,0
13875,375,0,0
13876,582,0,13
13879,18,0,0
13880,64,0,6
13881,56,0,0
13882,53,0,0
13883,84,0,0
13885,81,0,0
13886,30,0,0
13887,64,0,0
13888,58,0,0
13889,84,0,0
13890,97,0,0
13891,72,0,0
13894,46,0,0
13896,79,0,25
13897,51,0,0
13899,248,0,5
13900,0,0,0
13901,369,0,0
13902,61,0,0
13903,85,0,0
13904,0,0,0
13905,0,0,0
13906,122,0,0
13908,149,0,0
13911,427,0,0
13912,76,0,0
13915,0,0,0
13917,177,0,0
13918,67,0,0
13920,119,0,0
13921,137,0,0
13922,91,0,0
13923,47,0,0
13924,59,0,0
13926,101,0,0
13928,158,0,17
13929,55,0,0
13930,72,0,0
13932,51,0,0
13934,66,0,0
13935,20,0,0
13936,27,0,0
13938,47,0,0
13939,48,0,0
13941,53,0,0
13942,24,0,0
13946,34,0,0
13949,31,0,0
13958,108,0,0
13965,0,0,0
13966,146,0,0
13968,175,0,11
13970,69,0,5
13972,41,0,0
13973,53,0,0
13975,15,0,14
13982,89,0,0
13983,0,0,0
13988,15,0,15
13990,56,0,0
13997,254,0,0
13998,183,0,0
13999,210,0,0
14000,74,0,0
14001,367,0,0
14002,96,0,0
14003,80,0,0
14005,77,0,0
14006,26,0,0
14009,85,0,0
14014,182,0,0
14015,175,0,0
14023,123,0,0
14024,130,0,0
14026,161,0,0
14027,169,0,0
14029,19,0,0
14030,123,0,22
14031,69,0,0
14032,47,0,6
14033,47,0,0
14035,44,0,0
14036,62,0,0
14037,140,0,0
14040,97,0,15
14041,115,0,0
14043,204,0,0
14048,138,0,0
14049,83,0,0
14053,120,0,0
14054,116,0,0
14056,73,0,0
14057,109,0,0
14058,161,0,7
14059,1,0,1
14061,0,0,0
14062,0,0,0
14064,0,0,0
14066,34,0,0
14067,115,0,0
14068,62,0,0
14069,371,0,0
14070,54,0,0
14073,25,0,25
14076,138,0,30
14077,77,0,0
14078,80,0,36
14079,68,0,3
14081,324,0,0
14083,12,0,11
14084,43,0,30
14087,58,0,0
14088,57,0,28
14090,153,0,3
14091,191,0,32
14092,105,0,17
14093,105,0,0
14094,360,0,0
14095,79,0,0
14096,165,0,0
14097,69,0,0
14100,74,0,0
14102,47,0,0
14103,0,0,0
14106,62,0,0
14107,75,0,10
14108,41,0,0
14109,101,0,3
14110,79,0,0
14117,0,0,0
14128,162,0,0
14131,116,0,5
14132,77,0,0
14133,87,0,11
14134,1091,0,519
14135,153,0,10
14137,188,0,8
14138,109,0,0
14139,66,0,0
14141,216,0,0
14142,82,0,0
14143,123,0,0
14144,50,0,0
14145,135,0,0
14146,41,0,0
14148,90,0,0
14149,85,0,0
14150,101,0,0
14151,45,0,0
14160,69,0,0
14161,110,0,0
14165,0,0,0
14166,9,0,9
14167,47,0,2
14169,50,0,0
14174,37,0,0
14175,58,0,0
14177,88,0,0
14179,59,0,18
14180,70,0,0
14186,111,0,0
14189,71,0,0
14190,27,0,0
14191,83,0,8
14193,52,0,0
14196,48,0,0
14197,49,0,0
14198,91,0,26
14200,0,0,0
14201,143,0,0
14202,115,0,0
14203,650,0,0
14204,107,0,0
14205,0,0,0
14206,121,0,0
14207,128,0,0
14208,181,0,0
14210,63,0,0
14211,212,0,6
14212,48,0,0
14214,340,0,8
14215,130,0,5
14217,78,0,0
14218,92,0,0
14219,67,0,0
14220,96,0,0
14221,68,0,0
14226,66,0,0
14228,99,0,0
14229,8,0,0
14231,10,0,0
14233,225,0,0
14235,0,0,0
14236,0,0,0
14237,0,0,0
14238,0,0,0
14239,1,0,0
14240,126,0,1
14241,1,0,1
14242,75,0,55
14243,1,0,1
14244,0,0,0
14245,6,0,6
14247,60,0,0
14248,67,0,0
14249,34,0,0
14251,95,0,0
14253,40,0,0
14254,51,0,0
14255,237,0,3
14260,0,0,0
14262,316,0,0
14263,0,0,0
14264,49,0,0
14265,30,0,0
14267,7,0,7
14268,68,0,0
14269,116,0,0
14270,46,0,0
14271,55,0,0
14276,113,0,0
14279,109,0,0
14280,39,0,9
14281,31,0,0
14283,0,0,0
14284,175,0,0
14289,43,0,0
14290,48,0,0
14291,133,0,0
14292,57,0,0
14293,63,0,0
14294,72,0,0
14295,43,0,0
14296,77,0,0
14297,59,0,0
14299,37,0,0
14300,49,0,0
14301,61,0,0
14302,32,0,0
14304,25,0,23
14306,37,0,0
14308,56,0,0
14309,41,0,0
14310,74,0,0
14312,228,0,0
14313,0,0,0
14314,43,0,7
14315,81,0,43
14316,68,0,0
14319,29,0,0
14321,63,0,0
14322,81,0,0
14326,99,0,0
14328,65,0,0
14330,37,0,0
14332,56,0,0
14334,57,0,0
14336,196,0,0
14340,60,0,0
14344,44,0,0
14347,47,0,0
14348,61,0,0
14349,33,0,0
14352,64,0,0
14353,100,0,0
14354,53,0,0
14355,50,0,0
14356,51,0,0
14357,60,0,0
14358,54,0,0
14359,43,0,0
14360,86,0,0
14361,62,0,0
14362,41,0,0
14363,98,0,0
14365,100,0,0
14366,57,0,0
14371,124,0,0
14372,128,0,0
14374,103,0,0
14376,70,0,0
14377,23,0,0
14379,14,0,0
14382,55,0,0
14387,38,0,0
14392,100,0,0
14394,122,0,0
14396,113,0,0
14400,56,0,0
14401,50,0,0
14404,48,0,0
14409,8,0,0
14414,219,0,0
14415,172,0,0
14416,171,0,0
14417,117,0,0
14418,251,0,0
14419,283,0,0
14420,547,105,0
14421,537,0,12
14423,217,0,0
14426,37,0,0
14427,41,0,0
14434,0,0,0
14436,93,0,0
14438,116,0,0
14439,84,0,0
14443,17,0,0
14447,220,0,0
14449,119,0,0
14451,47,0,0
14453,121,0,0
14456,19,0,0
14457,28,0,0
14458,46,0,0
14459,68,0,0
14460,64,0,0
14461,64,0,0
14462,31,0,0
14463,118,0,0
14466,18,0,0
14468,95,0,0
14470,182,0,0
14471,130,0,0
14472,56,0,0
14474,93,0,0
14475,174,0,0
14476,125,0,0
14477,103,0,0
14478,128,0,0
14479,143,0,13
14480,149,0,0
14481,83,0,0
14482,305,0,0
14483,51,0,0
14484,62,0,0
14485,52,0,0
14487,47,0,0
14488,100,0,0
14490,50,0,0
14491,49,0,0
14492,35,0,0
14501,0,0,0
14505,112,0,0
14508,103,0,0
14510,94,0,0
14516,70,0,0
14517,87,0,0
14518,76,0,0
14519,66,0,0
14520,59,0,0
14525,118,0,0
14526,38,0,0
14530,7,0,0
14531,141,0,0
14532,57,0,0
14533,68,0,0
14534,136,0,0
14535,88,0,0
14536,83,0,0
14538,56,0,0
14539,100,0,0
14541,116,0,0
14542,102,0,12
14543,52,0,0
14544,116,0,0
14545,31,0,12
14546,36,0,0
14547,50,0,0
14550,49,0,0
14553,10,0,5
14562,82,0,0
14564,86,0,0
14582,97,0,0
14583,26,0,0
14585,84,0,0
14586,50,0,0
14587,84,0,0
14588,192,0,0
14589,86,0,0
14590,61,0,0
14591,120,0,7
14592,15,0,15
14593,126,0,0
14594,148,0,0
14595,74,0,0
14596,125,0,0
14597,70,0,0
14598,64,0,0
14599,61,0,0
14600,70,0,0
14605,107,0,0
14606,63,0,0
14611,143,0,0
14612,0,0,0
14613,42,0,0
14614,93,0,8
14615,199,0,0
14616,154,0,0
14617,45,0,7
14618,214,0,0
14619,16,0,16
14620,0,0,0
14623,94,0,0
14624,59,0,0
14627,65,0,0
14628,52,0,0
14630,66,0,0
14631,38,0,0
14634,90,0,0
14635,114,0,0
14636,76,0,0
14638,30,0,0
14640,88,0,0
14642,84,0,0
14644,83,0,0
14645,62,0,0
14646,169,0,8
14647,89,0,0
14649,64,0,0
14651,65,0,0
14652,71,0,0
14653,80,0,15
14655,134,0,0
14656,56,0,0
14657,56,0,0
14658,82,0,0
14659,15,0,15
14660,0,0,0
14661,1,0,0
14662,2,0,0
14665,553,0,0
14666,917,0,0
14667,54,0,0
14670,82,0,0
14671,71,0,0
14672,51,0,0
14675,40,0,0
14676,100,0,0
14680,66,0,0
14681,76,0,0
14682,97,0,12
14684,83,0,0
14685,59,0,0
14689,79,0,78
14691,55,0,0
14692,77,0,0
14693,76,0,0
14699,63,0,0
14700,39,0,0
14701,55,0,0
14702,48,0,0
14703,30,0,0
14704,40,0,0
14705,65,0,0
14709,105,0,0
14710,86,0,0
14711,37,0,0
14712,53,0,0
14713,20,0,0
14714,53,0,0
14715,75,0,0
14716,100,0,0
14717,38,0,0
14739,106,0,0
14742,30,0,0
14744,54,0,0
14745,51,0,0
14748,186,0,0
14749,0,0,0
14752,213,0,0
14753,134,0,0
14754,164,24,44
14755,124,0,0
14756,114,0,0
14759,175,0,61
14760,95,0,0
14761,315,0,0
14769,511,74,0
14773,84,0,0
14779,57,0,2
14780,107,0,0
14781,16,0,0
14782,123,0,0
14783,98,0,13
14787,48,0,0
14788,62,0,0
14790,35,0,0
14794,127,0,0
14795,87,0,0
14796,45,0,0
14797,160,0,0
14798,136,0,0
14799,132,0,0
14800,106,0,0
14801,139,0,0
14802,106,19,0
14803,96,0,0
14805,75,0,0
14806,152,0,32
14809,42,0,0
14810,26,0,1
14811,44,0,0
14814,56,0,0
14825,53,0,0
14827,81,0,0
14830,32,0,0
14832,0,0,0
14833,121,0,0
14834,71,0,0
14835,64,0,0
14836,0,0,0
14837,70,0,9
14838,122,0,0
14839,167,0,0
14840,195,0,0
14841,26,0,0
14842,50,0,0
14844,58,0,0
14845,115,0,0
14846,54,0,0
14851,0,0,0
14852,63,0,0
14855,522,0,42
14856,61,0,7
14857,107,0,16
14858,83,0,14
14859,156,0,0
14860,171,0,6
14861,30,0,0
14862,31,0,0
14863,149,0,29
14864,56,0,0
14865,49,0,0
14866,19,0,0
14867,85,0,29
14869,56,0,0
14870,74,0,0
14871,61,0,0
14872,71,0,0
14875,81,0,0
14877,65,0,0
14879,38,0,0
14882,32,0,0
14885,48,0,0
14887,2,0,2
14888,52,0,0
14889,38,0,37
14890,47,0,0
14893,131,0,0
14895,237,0,0
14903,25,0,0
14904,1980,965,0
14910,61,0,0
14919,45,0,0
14923,146,0,0
14924,95,0,0
14925,16,0,4
14926,144,0,2
14927,93,0,0
14928,434,0,0
14930,174,0,23
14931,92,0,0
14932,79,0,0
14935,298,0,0
14938,92,0,0
14940,26,0,0
14941,60,0,0
14942,25,0,0
14943,126,0,0
14948,57,0,0
14950,33,0,0
14951,119,0,0
14952,134,0,0
14957,146,0,0
14958,104,0,0
14960,36,0,0
14961,126,0,0
14962,90,0,0
14974,37,0,0
14980,101,0,0
14982,175,0,0
14983,89,0,0
14986,126,0,0
14988,13,0,0
14989,169,0,0
14990,88,0,0
14991,64,0,0
14992,79,0,0
14993,45,0,0
14994,81,0,0
14995,50,0,0
14996,41,0,0
14998,116,0,0
14999,87,0,0
15000,56,0,0
15002,28,0,1
15008,0,0,0
15009,1,0,0
15010,17,0,16
15011,64,0,0
15012,41,0,5
15013,69,0,0
15015,164,0,0
15017,59,0,0
15018,57,0,0
15020,138,0,2
15021,0,0,0
15022,155,0,0
15026,72,0,4
15027,53,0,0
15028,75,0,0
15029,63,0,0
15032,57,0,0
15033,27,0,0
15037,57,0,0
15039,0,0,0
15043,44,0,0
15045,40,0,0
15046,66,0,0
15047,56,0,0
15048,54,0,0
15049,57,0,0
15050,66,0,0
15051,47,0,0
15052,48,0,0
15053,40,0,0
15054,52,0,0
15055,42,0,0
15056,50,0,0
15057,50,0,0
15058,65,0,0
15059,31,0,0
15060,58,0,0
15061,27,0,0
15062,94,0,0
15063,68,0,0
15066,57,0,0
15067,48,0,0
15070,206,0,0
15071,20,0,0
15074,0,0,0
15076,0,0,0
15080,0,0,0
15081,1,0,0
15083,34,0,0
15084,90,0,0
15085,42,0,0
15088,32,0,0
15091,54,0,0
15092,27,0,0
15093,75,0,0
15094,48,0,0
15098,42,0,0
15101,61,0,6
15105,32,0,0
15106,468,0,0
15118,54,0,0
15122,57,0,0
15124,49,0,0
15125,79,0,0
15126,63,0,0
15129,55,0,0
15130,55,0,0
15131,51,0,0
15133,50,0,0
15134,58,0,0
15135,63,0,0
15136,60,0,0
15138,89,0,0
15139,51,0,0
15142,128,0,1
15143,116,0,0
15145,100,0,0
15147,79,0,0
15148,109,0,0
15150,135,6,28
15151,44,0,0
15153,57,0,0
15154,43,0,0
15156,110,0,0
15158,61,0,0
15159,66,0,0
15160,132,0,0
15161,109,0,0
15162,114,0,0
15163,185,0,0
15164,134,0,4
15166,71,0,0
15167,66,0,0
15168,226,0,0
15169,541,0,208
15170,41,0,40
15171,115,0,0
15172,135,0,0
15174,115,0,0
15175,95,0,0
15177,98,0,0
15183,0,0,0
15185,28,0,0
15186,100,0,0
15187,37,0,0
15188,130,0,0
15190,72,0,6
15191,79,0,0
15192,63,0,0
15194,94,0,0
15195,95,0,0
15196,60,0,0
15201,0,0,0
15203,138,0,0
15204,458,0,0
15205,288,0,0
15206,12,0,12
15207,0,0,0
15212,29,0,8
15213,25,0,0
15214,52,0,0
15215,67,0,0
15217,103,0,0
15218,92,0,0
15219,64,0,0
15220,131,0,0
15221,49,0,0
15222,166,0,4
15223,112,0,0
15228,86,0,0
15229,0,0,0
15233,29,0,0
15238,76,0,0
15246,155,0,0
15249,20,0,0
15250,1,0,0
15252,0,0,0
15253,54,0,10
15256,0,0,0
15257,0,0,0
15259,9,0,9
15260,3,0,3
15262,57,11,0
15264,43,0,0
15265,85,0,0
15266,117,0,0
15268,66,0,7
15269,170,0,24
15270,36,0,0
15271,76,0,0
15272,102,0,0
15273,78,0,9
15274,108,0,0
15275,107,0,0
15277,86,0,0
15280,96,0,0
15281,74,0,0
15282,75,0,0
15283,50,0,0
15287,0,0,0
15289,50,0,0
15290,91,0,5
15291,94,0,0
15296,57,0,0
15297,35,0,0
15304,55,0,0
15305,82,0,0
15307,107,0,0
15309,109,0,0
15310,76,0,0
15311,188,0,0
15312,263,0,1
15313,55,0,0
15315,0,0,0
15316,0,0,0
15318,0,0,0
15319,4,0,3
15320,150,0,0
15321,71,0,0
15322,20,0,0
15325,21,0,5
15327,438,0,242
15328,45,0,0
15330,0,0,0
15331,64,0,0
15332,160,0,0
15335,51,0,0
15336,200,0,4
15337,0,0,0
15338,126,0,0
15340,0,0,0
15345,29,0,0
15346,32,0,0
15349,0,0,0
15350,15,0,0
15351,369,0,0
15354,179,0,0
15355,106,0,0
15356,465,0,0
15357,237,0,0
15358,0,0,0
15359,0,0,0
15360,0,0,0
15361,2,0,2
15362,221,0,0
15363,48,0,0
15364,0,0,0
15366,40,0,0
15367,59,0,0
15370,30,0,0
15371,26,0,0
15372,77,0,0
15377,54,0,0
15378,82,0,0
15379,33,0,0
15380,63,0,0
15382,592,0,90
15385,142,0,8
15386,102,0,0
15387,40,0,11
15388,53,0,0
15389,59,0,0
15390,33,0,0
15391,11,0,0
15392,148,0,0
15393,54,0,0
15394,148,0,34
15395,109,0,0
15396,83,0,11
15398,130,0,0
15399,73,0,0
15400,85,0,0
15401,66,0,0
15402,88,0,0
15407,0,0,0
15408,43,0,10
15409,27,0,4
15411,91,0,0
15412,65,0,0
15415,110,0,0
15421,136,0,0
15422,98,0,29
15423,0,0,0
15426,9,0,8
15427,5,0,4
15428,43,0,0
15429,494,0,0
15430,1,0,1
15431,1087,0,0
15432,7,0,7
15433,1,0,1
15434,73,0,0
15436,50,0,0
15437,58,0,10
15438,43,0,0
15439,63,0,0
15440,60,0,0
15441,95,0,0
15443,28,0,0
