MAZ_NODE,TAZ_NODE,PUMA,COUNTY,county_name
419895,400474,01313,5,Contra Costa
419896,400198,01309,5,Contra Costa
419897,400109,01309,5,Contra Costa
419899,400104,01309,5,Contra Costa
419907,400510,01309,5,Contra Costa
419920,400002,01308,5,Contra Costa
419923,400638,01305,5,Contra Costa
419926,400638,01305,5,Contra Costa
419928,400136,01308,5,Contra Costa
419932,400459,01301,5,Contra Costa
419933,400459,01301,5,Contra Costa
419940,400410,01301,5,Contra Costa
419943,400482,01301,5,Contra Costa
419945,400374,01301,5,Contra Costa
419946,400481,01301,5,Contra Costa
419947,400375,01301,5,Contra Costa
419948,400481,01301,5,Contra Costa
419950,400375,01301,5,Contra Costa
419962,400218,01314,5,Contra Costa
419968,400205,01308,5,Contra Costa
419969,400419,01314,5,Contra Costa
419970,400330,01308,5,Contra Costa
419976,400302,01308,5,Contra Costa
419977,400266,01308,5,Contra Costa
419979,400586,01312,5,Contra Costa
419980,400587,01312,5,Contra Costa
419983,400316,01312,5,Contra Costa
419985,400278,01312,5,Contra Costa
419986,400314,01312,5,Contra Costa
419992,400474,01313,5,Contra Costa
419996,400475,01313,5,Contra Costa
420001,400001,01311,5,Contra Costa
420002,400259,01311,5,Contra Costa
420008,400146,01313,5,Contra Costa
420009,400145,01313,5,Contra Costa
420013,400049,01313,5,Contra Costa
420014,400032,01313,5,Contra Costa
420017,400620,01312,5,Contra Costa
420019,400524,01311,5,Contra Costa
420023,400558,01312,5,Contra Costa
420025,400620,01312,5,Contra Costa
420028,400372,01305,5,Contra Costa
420032,400397,01313,5,Contra Costa
420033,400528,01313,5,Contra Costa
420035,400472,01313,5,Contra Costa
420039,400278,01312,5,Contra Costa
420042,400024,01312,5,Contra Costa
420045,400625,01312,5,Contra Costa
420050,400180,01313,5,Contra Costa
420051,400235,01312,5,Contra Costa
420056,400215,01314,5,Contra Costa
420059,400232,01312,5,Contra Costa
420061,400215,01314,5,Contra Costa
420062,400613,01312,5,Contra Costa
420068,400586,01312,5,Contra Costa
420071,400557,01312,5,Contra Costa
420074,400232,01312,5,Contra Costa
420083,400533,01313,5,Contra Costa
420086,400244,01312,5,Contra Costa
420092,400276,01312,5,Contra Costa
420100,400204,01309,5,Contra Costa
420101,400204,01309,5,Contra Costa
420105,400108,01309,5,Contra Costa
420118,400143,01308,5,Contra Costa
420120,400182,01309,5,Contra Costa
420137,400638,01305,5,Contra Costa
420140,400577,01310,5,Contra Costa
420149,400296,01310,5,Contra Costa
420150,400297,01310,5,Contra Costa
420151,400295,01310,5,Contra Costa
420155,400352,01301,5,Contra Costa
420156,400432,01301,5,Contra Costa
420157,400322,01310,5,Contra Costa
420158,400322,01310,5,Contra Costa
420159,400322,01310,5,Contra Costa
420160,400322,01310,5,Contra Costa
420162,400229,01310,5,Contra Costa
420164,400047,01301,5,Contra Costa
420165,400485,01301,5,Contra Costa
420166,400070,01301,5,Contra Costa
420167,400486,01301,5,Contra Costa
420170,400486,01301,5,Contra Costa
420171,400194,01310,5,Contra Costa
420172,400194,01310,5,Contra Costa
420175,400200,01308,5,Contra Costa
420176,400469,01314,5,Contra Costa
420177,400125,01314,5,Contra Costa
420178,400125,01314,5,Contra Costa
420180,400419,01314,5,Contra Costa
420184,400216,01314,5,Contra Costa
420192,400213,01308,5,Contra Costa
420195,400332,01308,5,Contra Costa
420197,400333,01308,5,Contra Costa
420199,400301,01308,5,Contra Costa
420204,400117,01305,5,Contra Costa
420206,400429,01305,5,Contra Costa
420219,400473,01313,5,Contra Costa
420222,400015,01313,5,Contra Costa
420225,400180,01313,5,Contra Costa
420226,400223,01313,5,Contra Costa
420227,400285,01313,5,Contra Costa
420228,400127,01311,5,Contra Costa
420229,400127,01311,5,Contra Costa
420230,400532,01313,5,Contra Costa
420243,400496,01313,5,Contra Costa
420248,400305,01313,5,Contra Costa
420253,400177,01312,5,Contra Costa
420254,400245,01312,5,Contra Costa
420258,400561,01311,5,Contra Costa
420259,400363,01311,5,Contra Costa
420260,400491,01314,5,Contra Costa
420263,400498,01313,5,Contra Costa
420265,400364,01313,5,Contra Costa
420266,400500,01313,5,Contra Costa
420267,400621,01312,5,Contra Costa
420268,400063,01312,5,Contra Costa
420271,400491,01314,5,Contra Costa
420272,400527,01311,5,Contra Costa
420274,400130,01305,5,Contra Costa
420275,400055,01305,5,Contra Costa
420283,400491,01314,5,Contra Costa
420284,400228,01313,5,Contra Costa
420291,400275,01312,5,Contra Costa
420292,400496,01313,5,Contra Costa
420294,400471,01313,5,Contra Costa
420295,400505,01313,5,Contra Costa
420298,400402,01305,5,Contra Costa
420305,400476,01312,5,Contra Costa
420306,400236,01312,5,Contra Costa
420311,400243,01313,5,Contra Costa
420314,400312,01313,5,Contra Costa
420316,400061,01311,5,Contra Costa
420317,400520,01311,5,Contra Costa
420318,400061,01311,5,Contra Costa
420319,400520,01311,5,Contra Costa
420326,400280,01313,5,Contra Costa
420333,400112,01308,5,Contra Costa
420339,400510,01309,5,Contra Costa
420340,400138,01309,5,Contra Costa
420342,400092,01309,5,Contra Costa
420346,400203,01309,5,Contra Costa
420348,400208,01309,5,Contra Costa
420363,400211,01305,5,Contra Costa
420369,400514,01310,5,Contra Costa
420373,400174,01301,5,Contra Costa
420376,400432,01301,5,Contra Costa
420378,400637,01301,5,Contra Costa
420380,400072,01310,5,Contra Costa
420385,400485,01301,5,Contra Costa
420392,400578,01310,5,Contra Costa
420396,400205,01308,5,Contra Costa
420397,400332,01308,5,Contra Costa
420405,400181,01308,5,Contra Costa
420407,400469,01314,5,Contra Costa
420423,400560,01311,5,Contra Costa
420426,400141,01311,5,Contra Costa
420427,400451,01313,5,Contra Costa
420428,400466,01313,5,Contra Costa
420429,400471,01313,5,Contra Costa
420435,400180,01313,5,Contra Costa
420436,400133,01313,5,Contra Costa
420437,400049,01313,5,Contra Costa
420447,400015,01313,5,Contra Costa
420448,400450,01313,5,Contra Costa
420449,400447,01313,5,Contra Costa
420450,400007,01311,5,Contra Costa
420451,400007,01311,5,Contra Costa
420453,400008,01311,5,Contra Costa
420454,400060,01311,5,Contra Costa
420459,400008,01311,5,Contra Costa
420464,400077,01305,5,Contra Costa
420467,400313,01312,5,Contra Costa
420468,400276,01312,5,Contra Costa
420470,400625,01312,5,Contra Costa
420473,400275,01312,5,Contra Costa
420484,400235,01312,5,Contra Costa
420487,400307,01313,5,Contra Costa
420490,400006,01311,5,Contra Costa
420494,400284,01313,5,Contra Costa
420514,400105,01309,5,Contra Costa
420522,400109,01309,5,Contra Costa
420525,400115,01309,5,Contra Costa
420554,400073,01305,5,Contra Costa
420559,400179,01301,5,Contra Costa
420560,400179,01301,5,Contra Costa
420561,400404,01301,5,Contra Costa
420562,400433,01301,5,Contra Costa
420563,400297,01310,5,Contra Costa
420568,400353,01301,5,Contra Costa
420570,400353,01301,5,Contra Costa
420574,400548,01301,5,Contra Costa
420575,400547,01301,5,Contra Costa
420578,400194,01310,5,Contra Costa
420580,400070,01301,5,Contra Costa
420581,400486,01301,5,Contra Costa
420582,400545,01301,5,Contra Costa
420583,400544,01301,5,Contra Costa
420584,400100,01310,5,Contra Costa
420585,400100,01310,5,Contra Costa
420586,400088,01310,5,Contra Costa
420588,400543,01310,5,Contra Costa
420590,400229,01310,5,Contra Costa
420595,400632,01310,5,Contra Costa
420596,400332,01308,5,Contra Costa
420598,400184,01308,5,Contra Costa
420599,400184,01308,5,Contra Costa
420600,400300,01308,5,Contra Costa
420601,400386,01314,5,Contra Costa
420602,400302,01308,5,Contra Costa
420604,400181,01308,5,Contra Costa
420605,400359,01308,5,Contra Costa
420606,400360,01308,5,Contra Costa
420607,400360,01308,5,Contra Costa
420623,400343,01311,5,Contra Costa
420624,400347,01311,5,Contra Costa
420625,400368,01311,5,Contra Costa
420627,400012,01311,5,Contra Costa
420628,400012,01311,5,Contra Costa
420629,400135,01312,5,Contra Costa
420632,400236,01312,5,Contra Costa
420633,400279,01312,5,Contra Costa
420635,400054,01305,5,Contra Costa
420636,400217,01314,5,Contra Costa
420638,400122,01305,5,Contra Costa
420639,400491,01314,5,Contra Costa
420641,400472,01313,5,Contra Costa
420643,400234,01313,5,Contra Costa
420645,400530,01313,5,Contra Costa
420648,400554,01313,5,Contra Costa
420649,400234,01313,5,Contra Costa
420651,400176,01313,5,Contra Costa
420653,400032,01313,5,Contra Costa
420654,400032,01313,5,Contra Costa
420662,400562,01313,5,Contra Costa
420663,400562,01313,5,Contra Costa
420667,400120,01313,5,Contra Costa
420686,400019,01313,5,Contra Costa
420687,400284,01313,5,Contra Costa
420696,400049,01313,5,Contra Costa
420697,400480,01313,5,Contra Costa
420701,400493,01311,5,Contra Costa
420704,400195,01309,5,Contra Costa
420707,400111,01308,5,Contra Costa
420708,400197,01309,5,Contra Costa
420709,400197,01309,5,Contra Costa
420711,400105,01309,5,Contra Costa
420713,400195,01309,5,Contra Costa
420718,400105,01309,5,Contra Costa
420724,400077,01305,5,Contra Costa
420725,400245,01312,5,Contra Costa
420727,400034,01305,5,Contra Costa
420728,400399,01305,5,Contra Costa
420738,400001,01311,5,Contra Costa
420740,400561,01311,5,Contra Costa
420746,400585,01312,5,Contra Costa
420751,400227,01313,5,Contra Costa
420752,400134,01313,5,Contra Costa
420753,400134,01313,5,Contra Costa
420754,400227,01313,5,Contra Costa
420755,400493,01311,5,Contra Costa
420756,400494,01311,5,Contra Costa
420758,400062,01311,5,Contra Costa
420764,400430,01305,5,Contra Costa
420765,400491,01314,5,Contra Costa
420766,400235,01312,5,Contra Costa
420767,400623,01312,5,Contra Costa
420779,400138,01309,5,Contra Costa
420780,400106,01309,5,Contra Costa
420781,400111,01308,5,Contra Costa
420790,400109,01309,5,Contra Costa
420798,400594,01301,5,Contra Costa
420803,400169,01310,5,Contra Costa
420807,400178,01310,5,Contra Costa
420810,400164,01310,5,Contra Costa
420811,400163,01310,5,Contra Costa
420813,400580,01310,5,Contra Costa
420814,400580,01310,5,Contra Costa
420819,400578,01310,5,Contra Costa
420829,400179,01301,5,Contra Costa
420833,400584,01308,5,Contra Costa
420836,400386,01314,5,Contra Costa
420837,400583,01308,5,Contra Costa
420838,400329,01308,5,Contra Costa
420841,400301,01308,5,Contra Costa
420847,400522,01311,5,Contra Costa
420849,400522,01311,5,Contra Costa
420850,400522,01311,5,Contra Costa
420851,400221,01311,5,Contra Costa
420852,400221,01311,5,Contra Costa
420857,400560,01311,5,Contra Costa
420860,400342,01311,5,Contra Costa
420861,400012,01311,5,Contra Costa
420862,400552,01313,5,Contra Costa
420864,400217,01314,5,Contra Costa
420867,400225,01311,5,Contra Costa
420869,400224,01311,5,Contra Costa
420873,400318,01311,5,Contra Costa
420877,400533,01313,5,Contra Costa
420879,400455,01313,5,Contra Costa
420881,400456,01312,5,Contra Costa
420883,400586,01312,5,Contra Costa
420885,400456,01312,5,Contra Costa
420888,400015,01313,5,Contra Costa
420890,400424,01313,5,Contra Costa
420891,400422,01313,5,Contra Costa
420895,400312,01313,5,Contra Costa
420897,400238,01312,5,Contra Costa
420898,400611,01312,5,Contra Costa
420899,400177,01312,5,Contra Costa
420900,400177,01312,5,Contra Costa
420906,400341,01311,5,Contra Costa
420908,400338,01311,5,Contra Costa
420909,400338,01311,5,Contra Costa
420910,400340,01311,5,Contra Costa
420911,400362,01311,5,Contra Costa
420913,400049,01313,5,Contra Costa
420915,400217,01314,5,Contra Costa
420917,400217,01314,5,Contra Costa
420929,400241,01308,5,Contra Costa
420932,400105,01309,5,Contra Costa
420950,400510,01309,5,Contra Costa
420953,400073,01305,5,Contra Costa
420955,400002,01308,5,Contra Costa
420964,400413,01301,5,Contra Costa
420965,400413,01301,5,Contra Costa
420966,400413,01301,5,Contra Costa
420969,400382,01301,5,Contra Costa
420970,400407,01301,5,Contra Costa
420972,400413,01301,5,Contra Costa
420973,400407,01301,5,Contra Costa
420975,400409,01301,5,Contra Costa
420977,400043,01301,5,Contra Costa
420981,400594,01301,5,Contra Costa
420983,400566,01310,5,Contra Costa
420984,400566,01310,5,Contra Costa
420998,400250,01310,5,Contra Costa
421006,400202,01308,5,Contra Costa
421007,400171,01308,5,Contra Costa
421009,400386,01314,5,Contra Costa
421010,400254,01308,5,Contra Costa
421011,400582,01314,5,Contra Costa
421012,400301,01308,5,Contra Costa
421013,400333,01308,5,Contra Costa
421015,400330,01308,5,Contra Costa
421019,400551,01314,5,Contra Costa
421020,400605,01314,5,Contra Costa
421021,400045,01314,5,Contra Costa
421023,400584,01308,5,Contra Costa
421028,400334,01313,5,Contra Costa
421029,400491,01314,5,Contra Costa
421030,400311,01313,5,Contra Costa
421033,400078,01305,5,Contra Costa
421036,400586,01312,5,Contra Costa
421040,400290,01311,5,Contra Costa
421044,400342,01311,5,Contra Costa
421048,400334,01313,5,Contra Costa
421049,400121,01313,5,Contra Costa
421051,400010,01311,5,Contra Costa
421052,400478,01313,5,Contra Costa
421053,400227,01313,5,Contra Costa
421063,400371,01311,5,Contra Costa
421065,400562,01313,5,Contra Costa
421067,400589,01313,5,Contra Costa
421068,400215,01314,5,Contra Costa
421070,400394,01313,5,Contra Costa
421085,400224,01311,5,Contra Costa
421086,400226,01312,5,Contra Costa
421089,400224,01311,5,Contra Costa
421094,400619,01312,5,Contra Costa
421095,400429,01305,5,Contra Costa
421101,400167,01309,5,Contra Costa
421123,400196,01309,5,Contra Costa
421133,400136,01308,5,Contra Costa
421136,400136,01308,5,Contra Costa
421141,400351,01301,5,Contra Costa
421146,400164,01310,5,Contra Costa
421149,400325,01301,5,Contra Costa
421151,400095,01310,5,Contra Costa
421155,400401,01305,5,Contra Costa
421156,400426,01305,5,Contra Costa
421157,400402,01305,5,Contra Costa
421160,400431,01305,5,Contra Costa
421163,400456,01312,5,Contra Costa
421164,400227,01313,5,Contra Costa
421173,400185,01305,5,Contra Costa
421176,400613,01312,5,Contra Costa
421182,400062,01311,5,Contra Costa
421184,400491,01314,5,Contra Costa
421185,400491,01314,5,Contra Costa
421188,400491,01314,5,Contra Costa
421192,400612,01312,5,Contra Costa
421194,400612,01312,5,Contra Costa
421195,400132,01313,5,Contra Costa
421204,400506,01314,5,Contra Costa
421208,400145,01313,5,Contra Costa
421209,400215,01314,5,Contra Costa
421213,400111,01308,5,Contra Costa
421218,400195,01309,5,Contra Costa
421219,400108,01309,5,Contra Costa
421229,400258,01309,5,Contra Costa
421237,400258,01309,5,Contra Costa
421241,400099,01310,5,Contra Costa
421242,400193,01310,5,Contra Costa
421248,400516,01310,5,Contra Costa
421249,400039,01310,5,Contra Costa
421252,400174,01301,5,Contra Costa
421260,400072,01310,5,Contra Costa
421263,400187,01310,5,Contra Costa
421268,400603,01308,5,Contra Costa
421272,400266,01308,5,Contra Costa
421276,400181,01308,5,Contra Costa
421277,400181,01308,5,Contra Costa
421278,400359,01308,5,Contra Costa
421280,400360,01308,5,Contra Costa
421282,400522,01311,5,Contra Costa
421284,400522,01311,5,Contra Costa
421295,400130,01305,5,Contra Costa
421301,400210,01305,5,Contra Costa
421302,400018,01313,5,Contra Costa
421303,400475,01313,5,Contra Costa
421304,400366,01313,5,Contra Costa
421305,400499,01313,5,Contra Costa
421306,400312,01313,5,Contra Costa
421308,400505,01313,5,Contra Costa
421310,400050,01311,5,Contra Costa
421313,400494,01311,5,Contra Costa
421317,400493,01311,5,Contra Costa
421324,400134,01313,5,Contra Costa
421342,400109,01309,5,Contra Costa
421347,400106,01309,5,Contra Costa
421352,400002,01308,5,Contra Costa
421366,400075,01305,5,Contra Costa
421368,400350,01310,5,Contra Costa
421370,400324,01310,5,Contra Costa
421378,400569,01310,5,Contra Costa
421390,400251,01310,5,Contra Costa
421392,400085,01301,5,Contra Costa
421393,400085,01301,5,Contra Costa
421401,400219,01314,5,Contra Costa
421403,400042,01314,5,Contra Costa
421405,400582,01314,5,Contra Costa
421422,400551,01314,5,Contra Costa
421425,400058,01313,5,Contra Costa
421426,400399,01305,5,Contra Costa
421429,400401,01305,5,Contra Costa
421438,400280,01313,5,Contra Costa
421444,400286,01313,5,Contra Costa
421451,400004,01311,5,Contra Costa
421455,400004,01311,5,Contra Costa
421456,400556,01313,5,Contra Costa
421458,400533,01313,5,Contra Costa
421460,400479,01313,5,Contra Costa
421461,400479,01313,5,Contra Costa
421462,400479,01313,5,Contra Costa
421479,400064,01311,5,Contra Costa
421480,400629,01312,5,Contra Costa
421481,400497,01313,5,Contra Costa
421482,400532,01313,5,Contra Costa
421484,400394,01313,5,Contra Costa
421485,400033,01311,5,Contra Costa
421490,400506,01314,5,Contra Costa
421493,400167,01309,5,Contra Costa
421509,400168,01309,5,Contra Costa
421519,400241,01308,5,Contra Costa
421540,400545,01301,5,Contra Costa
421541,400162,01310,5,Contra Costa
421543,400249,01310,5,Contra Costa
421544,400298,01310,5,Contra Costa
421548,400321,01310,5,Contra Costa
421549,400321,01310,5,Contra Costa
421555,400637,01301,5,Contra Costa
421556,400637,01301,5,Contra Costa
421566,400600,01310,5,Contra Costa
421567,400029,01310,5,Contra Costa
421570,400163,01310,5,Contra Costa
421573,400567,01310,5,Contra Costa
421575,400571,01310,5,Contra Costa
421578,400277,01312,5,Contra Costa
421579,400615,01312,5,Contra Costa
421580,400624,01312,5,Contra Costa
421584,400494,01311,5,Contra Costa
421585,400281,01312,5,Contra Costa
421589,400275,01312,5,Contra Costa
421591,400467,01311,5,Contra Costa
421594,400004,01311,5,Contra Costa
421595,400004,01311,5,Contra Costa
421597,400342,01311,5,Contra Costa
421598,400339,01311,5,Contra Costa
421599,400362,01311,5,Contra Costa
421600,400362,01311,5,Contra Costa
421601,400342,01311,5,Contra Costa
421603,400342,01311,5,Contra Costa
421605,400025,01312,5,Contra Costa
421607,400132,01313,5,Contra Costa
421615,400561,01311,5,Contra Costa
421628,400619,01312,5,Contra Costa
421629,400124,01311,5,Contra Costa
421630,400128,01311,5,Contra Costa
421632,400024,01312,5,Contra Costa
421635,400011,01309,5,Contra Costa
421639,400204,01309,5,Contra Costa
421649,400109,01309,5,Contra Costa
421650,400641,01309,5,Contra Costa
421651,400640,01309,5,Contra Costa
421656,400641,01309,5,Contra Costa
421662,400567,01310,5,Contra Costa
421663,400191,01310,5,Contra Costa
421665,400576,01310,5,Contra Costa
421666,400097,01310,5,Contra Costa
421670,400079,01310,5,Contra Costa
421672,400440,01301,5,Contra Costa
421675,400410,01301,5,Contra Costa
421681,400079,01310,5,Contra Costa
421682,400252,01310,5,Contra Costa
421684,400322,01310,5,Contra Costa
421685,400322,01310,5,Contra Costa
421687,400069,01301,5,Contra Costa
421688,400191,01310,5,Contra Costa
421692,400359,01308,5,Contra Costa
421693,400360,01308,5,Contra Costa
421695,400200,01308,5,Contra Costa
421698,400301,01308,5,Contra Costa
421700,400359,01308,5,Contra Costa
421704,400522,01311,5,Contra Costa
421705,400522,01311,5,Contra Costa
421709,400522,01311,5,Contra Costa
421712,400522,01311,5,Contra Costa
421713,400501,01313,5,Contra Costa
421716,400235,01312,5,Contra Costa
421718,400180,01313,5,Contra Costa
421720,400562,01313,5,Contra Costa
421721,400009,01312,5,Contra Costa
421722,400585,01312,5,Contra Costa
421727,400108,01309,5,Contra Costa
421732,400204,01309,5,Contra Costa
421735,400113,01309,5,Contra Costa
421736,400539,01309,5,Contra Costa
421739,400204,01309,5,Contra Costa
421757,400126,01308,5,Contra Costa
421762,400002,01308,5,Contra Costa
421767,400638,01305,5,Contra Costa
421768,400571,01310,5,Contra Costa
421769,400039,01310,5,Contra Costa
421772,400382,01301,5,Contra Costa
421775,400409,01301,5,Contra Costa
421783,400089,01310,5,Contra Costa
421787,400514,01310,5,Contra Costa
421808,400083,01308,5,Contra Costa
421810,400442,01314,5,Contra Costa
421813,400083,01308,5,Contra Costa
421814,400181,01308,5,Contra Costa
421815,400603,01308,5,Contra Costa
421818,400358,01308,5,Contra Costa
421820,400202,01308,5,Contra Costa
421825,400522,01311,5,Contra Costa
421830,400609,01311,5,Contra Costa
421831,400426,01305,5,Contra Costa
421832,400369,01311,5,Contra Costa
421835,400315,01312,5,Contra Costa
421848,400019,01313,5,Contra Costa
421849,400281,01312,5,Contra Costa
421855,400077,01305,5,Contra Costa
421859,400491,01314,5,Contra Costa
421860,400288,01311,5,Contra Costa
421861,400453,01313,5,Contra Costa
421864,400455,01313,5,Contra Costa
421865,400455,01313,5,Contra Costa
421866,400455,01313,5,Contra Costa
421869,400309,01311,5,Contra Costa
421872,400345,01311,5,Contra Costa
421873,400291,01311,5,Contra Costa
421874,400345,01311,5,Contra Costa
421877,400012,01311,5,Contra Costa
421883,400466,01313,5,Contra Costa
421887,400424,01313,5,Contra Costa
421888,400452,01313,5,Contra Costa
421918,400537,01309,5,Contra Costa
421921,400106,01309,5,Contra Costa
421940,400084,01305,5,Contra Costa
421953,400598,01310,5,Contra Costa
421956,400485,01301,5,Contra Costa
421959,400071,01310,5,Contra Costa
421964,400351,01301,5,Contra Costa
421967,400043,01301,5,Contra Costa
421968,400059,01301,5,Contra Costa
421969,400044,01301,5,Contra Costa
421971,400580,01310,5,Contra Costa
421976,400029,01310,5,Contra Costa
421977,400026,01310,5,Contra Costa
421978,400580,01310,5,Contra Costa
421993,400090,01310,5,Contra Costa
421995,400035,01310,5,Contra Costa
421996,400089,01310,5,Contra Costa
421997,400511,01308,5,Contra Costa
422000,400170,01308,5,Contra Costa
422002,400304,01308,5,Contra Costa
422004,400511,01308,5,Contra Costa
422007,400268,01308,5,Contra Costa
422010,400267,01308,5,Contra Costa
422019,400389,01314,5,Contra Costa
422020,400468,01311,5,Contra Costa
422021,400420,01313,5,Contra Costa
422022,400422,01313,5,Contra Costa
422023,400426,01305,5,Contra Costa
422024,400428,01305,5,Contra Costa
422026,400611,01312,5,Contra Costa
422027,400626,01312,5,Contra Costa
422031,400147,01311,5,Contra Costa
422032,400147,01311,5,Contra Costa
422035,400005,01311,5,Contra Costa
422038,400034,01305,5,Contra Costa
422039,400552,01313,5,Contra Costa
422040,400140,01311,5,Contra Costa
422048,400161,01312,5,Contra Costa
422049,400625,01312,5,Contra Costa
422050,400048,01313,5,Contra Costa
422051,400496,01313,5,Contra Costa
422052,400120,01313,5,Contra Costa
422054,400454,01313,5,Contra Costa
422055,400055,01305,5,Contra Costa
422058,400280,01313,5,Contra Costa
422059,400004,01311,5,Contra Costa
422060,400491,01314,5,Contra Costa
422062,400115,01309,5,Contra Costa
422066,400093,01309,5,Contra Costa
422071,400196,01309,5,Contra Costa
422088,400093,01309,5,Contra Costa
422091,400462,01301,5,Contra Costa
422092,400634,01310,5,Contra Costa
422097,400322,01310,5,Contra Costa
422099,400164,01310,5,Contra Costa
422102,400298,01310,5,Contra Costa
422104,400096,01310,5,Contra Costa
422106,400575,01310,5,Contra Costa
422107,400575,01310,5,Contra Costa
422108,400575,01310,5,Contra Costa
422110,400322,01310,5,Contra Costa
422111,400571,01310,5,Contra Costa
422112,400322,01310,5,Contra Costa
422116,400571,01310,5,Contra Costa
422118,400584,01308,5,Contra Costa
422122,400464,01314,5,Contra Costa
422126,400488,01314,5,Contra Costa
422130,400605,01314,5,Contra Costa
422138,400474,01313,5,Contra Costa
422139,400479,01313,5,Contra Costa
422140,400455,01313,5,Contra Costa
422145,400132,01313,5,Contra Costa
422149,400626,01312,5,Contra Costa
422151,400553,01313,5,Contra Costa
422153,400453,01313,5,Contra Costa
422156,400364,01313,5,Contra Costa
422157,400101,01309,5,Contra Costa
422160,400204,01309,5,Contra Costa
422165,400204,01309,5,Contra Costa
422166,400138,01309,5,Contra Costa
422173,400116,01309,5,Contra Costa
422176,400182,01309,5,Contra Costa
422178,400092,01309,5,Contra Costa
422191,400002,01308,5,Contra Costa
422192,400159,01305,5,Contra Costa
422196,400074,01305,5,Contra Costa
422197,400074,01305,5,Contra Costa
422202,400039,01310,5,Contra Costa
422204,400028,01310,5,Contra Costa
422207,400376,01301,5,Contra Costa
422208,400376,01301,5,Contra Costa
422209,400377,01301,5,Contra Costa
422211,400355,01301,5,Contra Costa
422214,400355,01301,5,Contra Costa
422217,400031,01301,5,Contra Costa
422233,400206,01308,5,Contra Costa
422237,400417,01314,5,Contra Costa
422244,400391,01314,5,Contra Costa
422254,400522,01311,5,Contra Costa
422258,400527,01311,5,Contra Costa
422260,400523,01311,5,Contra Costa
422265,400139,01311,5,Contra Costa
422267,400620,01312,5,Contra Costa
422269,400621,01312,5,Contra Costa
422273,400052,01305,5,Contra Costa
422276,400055,01305,5,Contra Costa
422284,400396,01313,5,Contra Costa
422285,400425,01313,5,Contra Costa
422287,400451,01313,5,Contra Costa
422291,400448,01313,5,Contra Costa
422292,400007,01311,5,Contra Costa
422302,400554,01313,5,Contra Costa
422306,400533,01313,5,Contra Costa
422307,400533,01313,5,Contra Costa
422308,400533,01313,5,Contra Costa
422319,400491,01314,5,Contra Costa
422320,400064,01311,5,Contra Costa
422326,400223,01313,5,Contra Costa
422329,400115,01309,5,Contra Costa
422339,400113,01309,5,Contra Costa
422349,400143,01308,5,Contra Costa
422358,400507,01309,5,Contra Costa
422368,400595,01301,5,Contra Costa
422371,400088,01310,5,Contra Costa
422372,400090,01310,5,Contra Costa
422373,400576,01310,5,Contra Costa
422374,400577,01310,5,Contra Costa
422378,400461,01301,5,Contra Costa
422379,400461,01301,5,Contra Costa
422380,400572,01301,5,Contra Costa
422392,400439,01301,5,Contra Costa
422410,400068,01301,5,Contra Costa
422411,400247,01310,5,Contra Costa
422417,400269,01308,5,Contra Costa
422418,400583,01308,5,Contra Costa
422422,400584,01308,5,Contra Costa
422424,400550,01314,5,Contra Costa
422425,400003,01314,5,Contra Costa
422432,400266,01308,5,Contra Costa
422434,400213,01308,5,Contra Costa
422438,400091,01314,5,Contra Costa
422440,400091,01314,5,Contra Costa
422442,400522,01311,5,Contra Costa
422443,400340,01311,5,Contra Costa
422444,400242,01313,5,Contra Costa
422446,400019,01313,5,Contra Costa
422447,400306,01312,5,Contra Costa
422448,400308,01313,5,Contra Costa
422456,400506,01314,5,Contra Costa
422461,400210,01305,5,Contra Costa
422462,400494,01311,5,Contra Costa
422463,400500,01313,5,Contra Costa
422470,400061,01311,5,Contra Costa
422471,400361,01311,5,Contra Costa
422473,400564,01313,5,Contra Costa
422474,400564,01313,5,Contra Costa
422475,400564,01313,5,Contra Costa
422476,400361,01311,5,Contra Costa
422477,400474,01313,5,Contra Costa
422478,400565,01313,5,Contra Costa
422485,400313,01312,5,Contra Costa
422486,400277,01312,5,Contra Costa
422502,400557,01312,5,Contra Costa
422507,400105,01309,5,Contra Costa
422522,400166,01305,5,Contra Costa
422527,400158,01305,5,Contra Costa
422530,400137,01308,5,Contra Costa
422531,400137,01308,5,Contra Costa
422532,400126,01308,5,Contra Costa
422535,400262,01310,5,Contra Costa
422536,400038,01310,5,Contra Costa
422538,400543,01310,5,Contra Costa
422539,400187,01310,5,Contra Costa
422541,400067,01301,5,Contra Costa
422544,400230,01310,5,Contra Costa
422547,400169,01310,5,Contra Costa
422548,400026,01310,5,Contra Costa
422551,400486,01301,5,Contra Costa
422553,400070,01301,5,Contra Costa
422554,400070,01301,5,Contra Costa
422555,400100,01310,5,Contra Costa
422556,400100,01310,5,Contra Costa
422557,400070,01301,5,Contra Costa
422559,400003,01314,5,Contra Costa
422561,400391,01314,5,Contra Costa
422563,400419,01314,5,Contra Costa
422564,400391,01314,5,Contra Costa
422567,400551,01314,5,Contra Costa
422568,400266,01308,5,Contra Costa
422584,400392,01313,5,Contra Costa
422585,400392,01313,5,Contra Costa
422586,400290,01311,5,Contra Costa
422595,400423,01313,5,Contra Costa
422600,400538,01309,5,Contra Costa
422602,400203,01309,5,Contra Costa
422621,400212,01305,5,Contra Costa
422622,400212,01305,5,Contra Costa
422625,400136,01308,5,Contra Costa
422627,400298,01310,5,Contra Costa
