id,total_pop_control,total_pop_result,total_pop_diff,total_pop_pct_error
400455,1807.0,1878,71.0,3.9291643608190374
400456,710.0,691,-19.0,-2.676056338028169
400457,1430.0,1588,158.0,11.048951048951048
400458,1258.0,1662,404.0,32.11446740858506
400459,1673.0,2120,447.0,26.718469814704125
400460,3705.0,3791,86.0,2.3211875843454792
400461,1838.0,1313,-525.0,-28.563656147986944
400462,1636.0,1859,223.0,13.63080684596577
400464,2212.0,2710,498.0,22.51356238698011
400465,1250.0,1353,103.0,8.24
400466,1821.0,1142,-679.0,-37.287204832509616
400467,2088.0,1498,-590.0,-28.256704980842912
400468,2151.0,1943,-208.0,-9.669920966992096
400469,2736.0,2400,-336.0,-12.280701754385964
400470,1867.0,2106,239.0,12.80128548473487
400471,2032.0,2298,266.0,13.090551181102361
400472,2477.0,2392,-85.0,-3.431570448122729
400473,996.0,1241,245.0,24.59839357429719
400474,642.0,905,263.0,40.965732087227416
400475,1522.0,1288,-234.0,-15.374507227332456
400476,1741.0,1959,218.0,12.521539345203905
400477,629.0,699,70.0,11.128775834658187
400478,2304.0,2201,-103.0,-4.470486111111112
400479,1115.0,1101,-14.0,-1.2556053811659191
400480,1004.0,906,-98.0,-9.760956175298805
400481,1684.0,1693,9.0,0.5344418052256532
400482,1726.0,2069,343.0,19.872537659327925
400483,1676.0,1383,-293.0,-17.482100238663485
400484,1964.0,2652,688.0,35.03054989816701
400485,2076.0,1980,-96.0,-4.624277456647398
400486,1687.0,1477,-210.0,-12.448132780082988
400487,2725.0,2576,-149.0,-5.467889908256881
400488,2577.0,2707,130.0,5.044625533566162
400489,1864.0,2001,137.0,7.349785407725322
400490,940.0,1107,167.0,17.76595744680851
400491,898.0,794,-104.0,-11.58129175946548
400492,852.0,609,-243.0,-28.52112676056338
400493,2073.0,2051,-22.0,-1.0612638687891944
400494,1576.0,1679,103.0,6.535532994923858
400495,1506.0,1389,-117.0,-7.768924302788845
400496,1538.0,1599,61.0,3.966189856957087
400497,1638.0,1632,-6.0,-0.3663003663003663
400498,1099.0,1066,-33.0,-3.002729754322111
400499,1167.0,1124,-43.0,-3.6846615252784916
400500,2201.0,1866,-335.0,-15.22035438437074
400501,905.0,913,8.0,0.8839779005524863
400502,1045.0,1518,473.0,45.26315789473684
400503,1853.0,1525,-328.0,-17.70102536427415
400504,599.0,707,108.0,18.030050083472453
400505,684.0,956,272.0,39.76608187134503
400506,2744.0,2964,220.0,8.017492711370263
400507,5451.0,5697,246.0,4.512933406714365
400508,1755.0,1692,-63.0,-3.5897435897435894
400509,4948.0,4966,18.0,0.3637833468067906
400510,3819.0,4259,440.0,11.521340665095575
400511,1930.0,2131,201.0,10.414507772020725
400513,1273.0,846,-427.0,-33.54281225451689
400514,1422.0,1591,169.0,11.884669479606188
400515,873.0,1180,307.0,35.16609392898053
400516,685.0,876,191.0,27.883211678832115
400517,3404.0,3183,-221.0,-6.492361927144535
400518,824.0,3330,2506.0,304.126213592233
400520,785.0,912,127.0,16.178343949044585
400521,813.0,884,71.0,8.733087330873309
400522,2089.0,2077,-12.0,-0.5744375299186213
400523,3719.0,3704,-15.0,-0.4033342296316214
400524,1701.0,1653,-48.0,-2.821869488536155
400525,1216.0,1078,-138.0,-11.348684210526317
400526,1550.0,1769,219.0,14.129032258064516
400527,1979.0,1835,-144.0,-7.276402223345125
400528,529.0,799,270.0,51.03969754253308
400529,635.0,1018,383.0,60.31496062992125
400530,1713.0,1357,-356.0,-20.78225335668418
400531,1153.0,1114,-39.0,-3.3824804856895057
400532,2234.0,2054,-180.0,-8.057296329453894
400533,1827.0,1633,-194.0,-10.618500273672687
400534,1272.0,1181,-91.0,-7.154088050314465
400535,712.0,1025,313.0,43.96067415730337
400537,1890.0,1697,-193.0,-10.211640211640212
400538,796.0,826,30.0,3.7688442211055273
400539,4395.0,4603,208.0,4.732650739476678
400540,1149.0,1015,-134.0,-11.66231505657093
400542,1269.0,1040,-229.0,-18.045705279747835
400543,1095.0,1227,132.0,12.054794520547945
400544,680.0,756,76.0,11.176470588235295
400545,1056.0,1188,132.0,12.5
400546,1448.0,1352,-96.0,-6.629834254143646
400547,1492.0,1105,-387.0,-25.93833780160858
400548,1235.0,1492,257.0,20.809716599190285
400550,1188.0,1455,267.0,22.474747474747474
400551,2250.0,2504,254.0,11.288888888888888
400552,879.0,930,51.0,5.802047781569966
400553,2274.0,2368,94.0,4.133685136323659
400554,2304.0,2373,69.0,2.994791666666667
400555,1053.0,1274,221.0,20.98765432098765
400556,902.0,1017,115.0,12.749445676274945
400557,1686.0,1647,-39.0,-2.3131672597864767
400558,1140.0,1078,-62.0,-5.43859649122807
400559,1295.0,1195,-100.0,-7.722007722007722
400560,1928.0,1868,-60.0,-3.112033195020747
400561,1404.0,1881,477.0,33.97435897435898
400562,1141.0,1186,45.0,3.943908851884312
400563,2029.0,1722,-307.0,-15.130606209955644
400564,1126.0,1023,-103.0,-9.147424511545294
400565,1557.0,1403,-154.0,-9.890815671162493
400566,974.0,1314,340.0,34.90759753593429
400567,2829.0,2509,-320.0,-11.311417462000707
400568,1018.0,821,-197.0,-19.351669941060905
400569,1411.0,1633,222.0,15.733522324592489
400570,2693.0,2524,-169.0,-6.275529149647234
400571,3115.0,3257,142.0,4.558587479935794
400572,1247.0,1508,261.0,20.930232558139537
400573,158.0,89,-69.0,-43.67088607594937
400574,1557.0,1434,-123.0,-7.89980732177264
400575,705.0,661,-44.0,-6.24113475177305
400576,637.0,772,135.0,21.19309262166405
400577,1206.0,1096,-110.0,-9.12106135986733
400578,729.0,884,155.0,21.262002743484228
400579,1011.0,940,-71.0,-7.022749752720079
400580,2671.0,2394,-277.0,-10.370647697491577
400581,1750.0,1800,50.0,2.857142857142857
400582,2547.0,2494,-53.0,-2.0808794660384766
400583,1344.0,1243,-101.0,-7.514880952380952
400584,2458.0,2518,60.0,2.4410089503661516
400585,686.0,679,-7.0,-1.0204081632653061
400586,2113.0,1658,-455.0,-21.533364884051114
400587,1593.0,1622,29.0,1.820464532328939
400588,1421.0,1678,257.0,18.085855031667837
400589,1321.0,1287,-34.0,-2.5738077214231643
400590,891.0,1166,275.0,30.864197530864196
400591,1571.0,1478,-93.0,-5.919796308084023
400592,1861.0,1420,-441.0,-23.69693713057496
400593,1395.0,1405,10.0,0.7168458781362007
400594,1335.0,1806,471.0,35.28089887640449
400595,3323.0,3214,-109.0,-3.2801685224195007
400596,1145.0,880,-265.0,-23.144104803493452
400597,972.0,941,-31.0,-3.189300411522634
400598,1477.0,1567,90.0,6.093432633716994
400599,1060.0,1022,-38.0,-3.5849056603773586
400600,2003.0,2385,382.0,19.07139291063405
400601,1849.0,2300,451.0,24.39156300703083
400603,1198.0,1101,-97.0,-8.096828046744573
400604,747.0,753,6.0,0.8032128514056224
400605,3177.0,3407,230.0,7.239534151715454
400607,294.0,100,-194.0,-65.98639455782312
400608,1898.0,1580,-318.0,-16.754478398314017
400609,2199.0,2053,-146.0,-6.6393815370623015
400610,1624.0,1330,-294.0,-18.103448275862068
400611,1252.0,1079,-173.0,-13.817891373801917
400612,924.0,805,-119.0,-12.878787878787879
400613,1291.0,1444,153.0,11.85127807900852
400614,1342.0,1404,62.0,4.619970193740686
400615,1705.0,1695,-10.0,-0.5865102639296188
400616,1045.0,1112,67.0,6.411483253588517
400617,1682.0,2012,330.0,19.61950059453032
400618,2083.0,1954,-129.0,-6.1929908785405665
400619,2202.0,2160,-42.0,-1.9073569482288828
400620,1353.0,1223,-130.0,-9.608277900960829
400621,2211.0,2170,-41.0,-1.854364540931705
400622,632.0,795,163.0,25.79113924050633
400623,2065.0,2151,86.0,4.164648910411622
400624,1256.0,1322,66.0,5.254777070063694
400625,2354.0,2434,80.0,3.3984706881903146
400626,787.0,1502,715.0,90.85133418043202
400627,1890.0,1556,-334.0,-17.67195767195767
400628,522.0,675,153.0,29.310344827586203
400629,2366.0,1907,-459.0,-19.399830938292475
400630,1363.0,1522,159.0,11.665443873807776
400631,1090.0,1031,-59.0,-5.412844036697248
400632,1123.0,1079,-44.0,-3.9180765805877114
400633,1106.0,1157,51.0,4.61121157323689
400634,1835.0,1878,43.0,2.343324250681199
400636,765.0,611,-154.0,-20.130718954248366
400637,682.0,887,205.0,30.058651026392962
400638,304.0,57,-247.0,-81.25
400639,250.0,508,258.0,103.2
400640,377.0,305,-72.0,-19.098143236074268
400641,621.0,1151,530.0,85.34621578099839
500001,1595.0,1400,-195.0,-12.225705329153605
500002,5226.0,5571,345.0,6.601607347876004
500003,1613.0,1400,-213.0,-13.205207687538747
500004,1100.0,1142,42.0,3.8181818181818183
500005,2945.0,2817,-128.0,-4.34634974533107
500006,915.0,1014,99.0,10.819672131147541
500007,2152.0,2171,19.0,0.8828996282527881
500008,1351.0,1324,-27.0,-1.9985196150999258
500009,930.0,1170,240.0,25.806451612903224
500010,1446.0,1617,171.0,11.825726141078837
500011,1480.0,1531,51.0,3.445945945945946
500012,943.0,1182,239.0,25.344644750795336
500013,981.0,1071,90.0,9.174311926605505
500014,909.0,861,-48.0,-5.2805280528052805
500015,1353.0,1363,10.0,0.7390983000739099
500017,1539.0,1673,134.0,8.70695256660169
500018,1205.0,1725,520.0,43.15352697095436
500019,1950.0,1523,-427.0,-21.897435897435898
500020,766.0,1146,380.0,49.60835509138381
500021,2381.0,2503,122.0,5.1238975220495595
500022,1180.0,1116,-64.0,-5.423728813559322
500023,2007.0,2210,203.0,10.114598903836573
500024,878.0,1193,315.0,35.876993166287015
500025,1959.0,2206,247.0,12.608473711077082
500026,1090.0,1340,250.0,22.93577981651376
500027,1398.0,1702,304.0,21.745350500715308
500028,2405.0,2896,491.0,20.415800415800415
500029,2615.0,2768,153.0,5.850860420650095
500032,1346.0,1162,-184.0,-13.670133729569093
500033,1140.0,1570,430.0,37.719298245614034
500034,1882.0,1994,112.0,5.951115834218916
500035,1225.0,1393,168.0,13.714285714285715
500036,2555.0,2181,-374.0,-14.637964774951076
500037,1031.0,1196,165.0,16.003879728419008
500038,3445.0,3456,11.0,0.31930333817126266
500039,3191.0,3509,318.0,9.96552804763397
500040,3639.0,3759,120.0,3.297609233305853
500041,914.0,1149,235.0,25.711159737417944
500042,1077.0,1119,42.0,3.8997214484679668
500043,1079.0,894,-185.0,-17.145505097312327
500044,2143.0,2092,-51.0,-2.379841343910406
500045,2073.0,1307,-766.0,-36.951278340569225
500046,970.0,1083,113.0,11.649484536082474
500047,727.0,932,205.0,28.198074277854197
500048,1487.0,2146,659.0,44.31741761936785
500049,1703.0,1708,5.0,0.2935995302407516
500050,589.0,1026,437.0,74.19354838709677
500051,1065.0,1131,66.0,6.197183098591549
500052,1866.0,1483,-383.0,-20.52518756698821
500053,2542.0,2240,-302.0,-11.880409126671912
500054,982.0,1070,88.0,8.961303462321792
500055,1815.0,1407,-408.0,-22.479338842975206
500056,1460.0,1968,508.0,34.794520547945204
500057,1069.0,1241,172.0,16.089803554724043
500058,1163.0,888,-275.0,-23.6457437661221
500059,1267.0,1185,-82.0,-6.471981057616416
500060,1493.0,1447,-46.0,-3.081044876088413
500061,650.0,705,55.0,8.461538461538462
500062,634.0,855,221.0,34.85804416403786
500063,3150.0,3421,271.0,8.603174603174603
500064,1755.0,1459,-296.0,-16.866096866096868
500065,1482.0,1382,-100.0,-6.747638326585695
500066,1111.0,725,-386.0,-34.74347434743474
500067,2610.0,2838,228.0,8.735632183908045
500068,1820.0,1636,-184.0,-10.10989010989011
500069,1409.0,1205,-204.0,-14.47835344215756
500070,970.0,1041,71.0,7.31958762886598
500071,1382.0,1208,-174.0,-12.590448625180898
500073,1575.0,1237,-338.0,-21.46031746031746
500074,1392.0,1993,601.0,43.17528735632184
500075,2037.0,1819,-218.0,-10.702012763868433
500076,869.0,979,110.0,12.658227848101266
500077,1523.0,1220,-303.0,-19.89494418910046
500078,1978.0,1696,-282.0,-14.256825075834175
500079,1278.0,1443,165.0,12.910798122065728
500080,2600.0,3056,456.0,17.53846153846154
500081,543.0,664,121.0,22.283609576427256
500082,1459.0,1402,-57.0,-3.906785469499657
500083,2464.0,2284,-180.0,-7.305194805194805
500084,1376.0,1336,-40.0,-2.9069767441860463
500085,1604.0,1963,359.0,22.381546134663342
500086,1930.0,2252,322.0,16.683937823834196
500087,1961.0,1996,35.0,1.7848036715961242
500088,1262.0,1202,-60.0,-4.754358161648177
500089,1079.0,1171,92.0,8.526413345690456
500090,1556.0,1464,-92.0,-5.912596401028278
500091,3248.0,3193,-55.0,-1.6933497536945814
500093,1014.0,1232,218.0,21.499013806706113
500094,1802.0,1804,2.0,0.11098779134295228
500096,1033.0,1035,2.0,0.1936108422071636
500098,755.0,772,17.0,2.251655629139073
500100,2258.0,2566,308.0,13.640389725420727
500101,906.0,1010,104.0,11.479028697571744
500102,749.0,1117,368.0,49.13217623497997
500103,656.0,949,293.0,44.66463414634146
500104,948.0,910,-38.0,-4.008438818565401
500105,1938.0,1218,-720.0,-37.15170278637771
500106,2352.0,2195,-157.0,-6.675170068027211
500107,1365.0,1196,-169.0,-12.380952380952381
500108,2432.0,2856,424.0,17.434210526315788
500109,1010.0,1231,221.0,21.88118811881188
500110,1097.0,1166,69.0,6.289881494986327
500111,107.0,64,-43.0,-40.18691588785047
500112,1435.0,1363,-72.0,-5.017421602787456
500113,872.0,1032,160.0,18.34862385321101
500114,16.0,30,14.0,87.5
500115,1356.0,1525,169.0,12.463126843657816
500116,1648.0,1531,-117.0,-7.099514563106796
500117,1133.0,1473,340.0,30.008826125330977
500119,6764.0,7040,276.0,4.080425783560024
500120,896.0,977,81.0,9.040178571428571
500121,957.0,1291,334.0,34.90073145245559
500122,2005.0,2177,172.0,8.5785536159601
500123,2043.0,1614,-429.0,-20.998531571218795
500124,2139.0,2077,-62.0,-2.898550724637681
500125,1010.0,820,-190.0,-18.81188118811881
500126,1565.0,1802,237.0,15.143769968051119
500127,1088.0,1045,-43.0,-3.952205882352941
500128,1939.0,1847,-92.0,-4.744713769984528
500129,1943.0,1969,26.0,1.3381369016984046
500130,887.0,807,-80.0,-9.019165727170236
500131,572.0,631,59.0,10.314685314685315
500132,1148.0,1002,-146.0,-12.717770034843207
500133,1227.0,1674,447.0,36.43031784841076
500134,6004.0,5335,-669.0,-11.14257161892072
500135,2141.0,1704,-437.0,-20.411022886501634
500136,1014.0,719,-295.0,-29.092702169625245
500138,3887.0,4374,487.0,12.528942629277076
500140,1644.0,1366,-278.0,-16.909975669099754
500141,880.0,1034,154.0,17.5
500142,617.0,756,139.0,22.52836304700162
500143,946.0,842,-104.0,-10.993657505285412
500144,937.0,1222,285.0,30.4162219850587
500145,887.0,856,-31.0,-3.494926719278467
500146,1338.0,1092,-246.0,-18.385650224215247
500147,1355.0,1320,-35.0,-2.5830258302583027
500148,539.0,707,168.0,31.16883116883117
500149,1445.0,1527,82.0,5.674740484429066
500150,1882.0,2418,536.0,28.480340063761954
500151,1720.0,1736,16.0,0.9302325581395349
500152,916.0,871,-45.0,-4.912663755458515
500153,1103.0,1372,269.0,24.388032638259293
500154,2077.0,1699,-378.0,-18.199325950890707
500155,616.0,777,161.0,26.136363636363637
500156,655.0,509,-146.0,-22.290076335877863
500157,3405.0,3415,10.0,0.2936857562408223
500158,1816.0,2010,194.0,10.682819383259911
500159,1682.0,2064,382.0,22.711058263971463
500160,927.0,794,-133.0,-14.347357065803667
500161,1539.0,1638,99.0,6.432748538011696
500162,1192.0,993,-199.0,-16.69463087248322
500163,1332.0,1115,-217.0,-16.29129129129129
500164,912.0,1266,354.0,38.81578947368421
500165,2577.0,2143,-434.0,-16.841288319751648
500166,1587.0,1847,260.0,16.38311279143037
500167,1499.0,1179,-320.0,-21.34756504336224
500168,1971.0,1846,-125.0,-6.341958396752917
500169,2207.0,2035,-172.0,-7.793384685092885
500170,1949.0,2079,130.0,6.670087224217546
500171,1332.0,1124,-208.0,-15.615615615615615
500172,1538.0,1050,-488.0,-31.729518855656696
500173,545.0,944,399.0,73.21100917431193
500174,1529.0,1943,414.0,27.07652060170046
500175,1525.0,1311,-214.0,-14.032786885245901
500176,1465.0,1332,-133.0,-9.078498293515358
500177,1477.0,1859,382.0,25.863236289776577
500178,1567.0,1746,179.0,11.423101467772815
500179,1097.0,1103,6.0,0.5469462169553327
500180,3232.0,3055,-177.0,-5.476485148514851
500181,2396.0,2168,-228.0,-9.515859766277128
500182,4202.0,4463,261.0,6.2113279390766305
500183,541.0,548,7.0,1.2939001848428837
500184,4286.0,4932,646.0,15.07232851143257
500185,929.0,1271,342.0,36.81377825618945
500186,731.0,740,9.0,1.231190150478796
500187,1779.0,1367,-412.0,-23.159078133783023
500188,1203.0,1390,187.0,15.544472152950956
500189,1348.0,1695,347.0,25.741839762611274
500190,2772.0,2623,-149.0,-5.375180375180375
500191,1963.0,1938,-25.0,-1.273560876209883
500192,1144.0,1313,169.0,14.772727272727273
500193,613.0,805,192.0,31.321370309951057
500194,1029.0,809,-220.0,-21.379980563654033
500195,844.0,747,-97.0,-11.492890995260662
500196,11.0,14,3.0,27.27272727272727
500197,1862.0,1738,-124.0,-6.659505907626208
500198,3054.0,2992,-62.0,-2.030124426981008
500199,2557.0,2690,133.0,5.201407899882675
500200,3007.0,3496,489.0,16.26205520452278
500201,1635.0,1531,-104.0,-6.36085626911315
500202,1309.0,1220,-89.0,-6.799083269671505
500203,1287.0,822,-465.0,-36.13053613053613
500204,2065.0,2388,323.0,15.641646489104117
500205,1961.0,1900,-61.0,-3.11065782763896
500206,1940.0,2538,598.0,30.824742268041238
500207,2677.0,2269,-408.0,-15.240941352259993
500208,858.0,1085,227.0,26.456876456876454
500209,1049.0,1004,-45.0,-4.28979980934223
500210,1494.0,1353,-141.0,-9.437751004016064
500211,2329.0,1659,-670.0,-28.767711464147705
500212,406.0,752,346.0,85.22167487684729
500213,1556.0,1339,-217.0,-13.946015424164523
500214,1058.0,781,-277.0,-26.18147448015123
500215,1398.0,1037,-361.0,-25.822603719599428
500216,3294.0,3134,-160.0,-4.857316332726168
500217,1914.0,1862,-52.0,-2.7168234064785786
500218,4113.0,4201,88.0,2.139557500607829
500219,793.0,596,-197.0,-24.84237074401009
500220,1950.0,2136,186.0,9.538461538461538
500222,2111.0,1923,-188.0,-8.905731880625297
500223,1163.0,1142,-21.0,-1.8056749785038695
500225,1532.0,1415,-117.0,-7.637075718015667
500226,1217.0,1307,90.0,7.395234182415776
500227,925.0,1139,214.0,23.135135135135133
500228,1463.0,1668,205.0,14.012303485987696
500229,2976.0,2072,-904.0,-30.376344086021508
500230,1410.0,1980,570.0,40.42553191489361
500231,1453.0,1389,-64.0,-4.40467997247075
500232,1269.0,976,-293.0,-23.08904649330181
500233,2222.0,1882,-340.0,-15.301530153015303
500234,1280.0,1112,-168.0,-13.125
500235,1550.0,1384,-166.0,-10.70967741935484
500237,839.0,1004,165.0,19.66626936829559
500238,2291.0,2144,-147.0,-6.4164120471409865
500239,704.0,649,-55.0,-7.8125
500240,918.0,948,30.0,3.2679738562091507
500241,2143.0,1894,-249.0,-11.619225384974335
500243,922.0,1145,223.0,24.18655097613883
500244,3074.0,2738,-336.0,-10.930383864671438
500245,1864.0,1372,-492.0,-26.394849785407725
500246,2373.0,2415,42.0,1.7699115044247788
500247,2304.0,2272,-32.0,-1.3888888888888888
500248,1778.0,1545,-233.0,-13.104611923509562
500249,950.0,859,-91.0,-9.578947368421051
500250,1588.0,1817,229.0,14.42065491183879
500251,1267.0,1267,0.0,0.0
500252,2717.0,2639,-78.0,-2.8708133971291865
500253,3523.0,2917,-606.0,-17.20124893556628
500255,3129.0,2743,-386.0,-12.336209651645893
500256,2068.0,2028,-40.0,-1.9342359767891684
500257,1818.0,1565,-253.0,-13.916391639163916
500258,1421.0,1588,167.0,11.75228712174525
500259,1201.0,774,-427.0,-35.55370524562864
500260,4313.0,4098,-215.0,-4.984929283561327
500263,1725.0,1803,78.0,4.521739130434783
500264,1200.0,1130,-70.0,-5.833333333333333
500265,845.0,977,132.0,15.621301775147927
500266,0.0,17,17.0,1700.0
500267,6059.0,6607,548.0,9.044396765142764
500268,1307.0,1189,-118.0,-9.028309104820199
500269,1699.0,1840,141.0,8.298999411418482
500270,1121.0,1221,100.0,8.920606601248885
500271,1232.0,1708,476.0,38.63636363636363
500272,820.0,896,76.0,9.268292682926829
500273,1502.0,1584,82.0,5.459387483355526
500274,1219.0,1120,-99.0,-8.1214109926169
500275,1128.0,1071,-57.0,-5.053191489361701
500276,1541.0,1432,-109.0,-7.073329007138223
500277,790.0,967,177.0,22.40506329113924
500278,1904.0,1939,35.0,1.8382352941176472
500279,2117.0,2012,-105.0,-4.959848842701937
500280,1181.0,1228,47.0,3.979678238780694
500281,2491.0,1672,-819.0,-32.87836210357286
500282,1490.0,1457,-33.0,-2.214765100671141
500283,1122.0,929,-193.0,-17.20142602495544
500284,1456.0,886,-570.0,-39.14835164835165
500285,2077.0,1860,-217.0,-10.44776119402985
500286,1399.0,65,-1334.0,-95.35382416011437
500287,4909.0,6081,1172.0,23.87451619474435
600001,1990.0,2118,128.0,6.432160804020101
600002,785.0,702,-83.0,-10.573248407643312
600003,1216.0,1285,69.0,5.674342105263158
600004,1093.0,1285,192.0,17.56633119853614
600005,539.0,720,181.0,33.58070500927644
600006,510.0,584,74.0,14.50980392156863
600007,1015.0,1411,396.0,39.01477832512315
600008,449.0,562,113.0,25.16703786191537
600009,640.0,510,-130.0,-20.3125
600010,602.0,925,323.0,53.65448504983389
600011,757.0,911,154.0,20.343461030383093
600012,692.0,689,-3.0,-0.4335260115606936
600013,801.0,720,-81.0,-10.112359550561797
600014,1001.0,812,-189.0,-18.88111888111888
600015,2871.0,3176,305.0,10.623476140717521
600017,1300.0,1163,-137.0,-10.538461538461538
600018,737.0,802,65.0,8.819538670284938
600019,1426.0,1381,-45.0,-3.155680224403927
600020,1375.0,1233,-142.0,-10.327272727272726
600021,3512.0,3273,-239.0,-6.805239179954442
600022,319.0,51,-268.0,-84.01253918495298
600023,591.0,918,327.0,55.32994923857868
600024,1868.0,2167,299.0,16.00642398286938
600025,1236.0,1281,45.0,3.640776699029126
600026,1310.0,1389,79.0,6.030534351145038
600027,1362.0,1342,-20.0,-1.4684287812041115
600028,1360.0,1210,-150.0,-11.029411764705882
600029,303.0,412,109.0,35.973597359735976
600030,1172.0,1287,115.0,9.812286689419796
600032,1325.0,975,-350.0,-26.41509433962264
600033,1374.0,1129,-245.0,-17.831149927219798
600034,4133.0,3332,-801.0,-19.38059520929107
600035,288.0,1562,1274.0,442.3611111111111
600036,388.0,546,158.0,40.72164948453608
600037,1747.0,1503,-244.0,-13.966800228963939
600038,852.0,1014,162.0,19.014084507042252
600039,1868.0,1630,-238.0,-12.740899357601712
600040,1762.0,1523,-239.0,-13.564131668558458
600041,848.0,881,33.0,3.891509433962264
600042,3398.0,2361,-1037.0,-30.517951736315478
600044,292.0,149,-143.0,-48.97260273972603
600045,502.0,802,300.0,59.76095617529881
600046,1031.0,841,-190.0,-18.42870999030068
600047,1205.0,960,-245.0,-20.33195020746888
600048,1091.0,1119,28.0,2.566452795600367
600049,1225.0,1337,112.0,9.142857142857142
600050,679.0,753,74.0,10.89837997054492
600051,1452.0,1803,351.0,24.173553719008265
600052,1291.0,1047,-244.0,-18.90007745933385
600053,2737.0,2551,-186.0,-6.7957617829740595
600054,1060.0,1548,488.0,46.0377358490566
600055,1244.0,956,-288.0,-23.15112540192926
600056,1408.0,1661,253.0,17.96875
600057,2797.0,2899,102.0,3.646764390418306
600058,1786.0,1432,-354.0,-19.820828667413217
600059,2869.0,2262,-607.0,-21.15719762983618
600060,956.0,1053,97.0,10.146443514644352
600061,2211.0,2092,-119.0,-5.382180009045681
600062,1994.0,2730,736.0,36.91073219658977
600064,1144.0,1383,239.0,20.89160839160839
600066,1198.0,1020,-178.0,-14.858096828046744
600067,1707.0,1618,-89.0,-5.213825424721734
600068,279.0,305,26.0,9.31899641577061
600069,983.0,1132,149.0,15.15768056968464
600070,552.0,659,107.0,19.384057971014492
600071,997.0,1255,258.0,25.877632898696092
600072,1369.0,1076,-293.0,-21.402483564645728
600073,929.0,913,-16.0,-1.7222820236813776
600075,1900.0,1491,-409.0,-21.526315789473685
600076,1312.0,1125,-187.0,-14.253048780487804
600077,789.0,984,195.0,24.714828897338403
600078,1348.0,1155,-193.0,-14.317507418397627
600079,2801.0,2143,-658.0,-23.491610139235988
600080,2154.0,2288,134.0,6.220984215413185
600081,659.0,930,271.0,41.122913505311075
600082,868.0,989,121.0,13.940092165898617
600083,3057.0,2538,-519.0,-16.977428851815503
600084,687.0,843,156.0,22.707423580786028
600085,1490.0,1433,-57.0,-3.825503355704698
600086,1140.0,1501,361.0,31.666666666666664
600087,1039.0,1222,183.0,17.613089509143407
600088,934.0,759,-175.0,-18.73661670235546
600089,1270.0,1213,-57.0,-4.488188976377953
600090,823.0,15,-808.0,-98.17739975698665
600091,1912.0,1784,-128.0,-6.694560669456067
600092,1547.0,1596,49.0,3.167420814479638
600093,4581.0,4987,406.0,8.862693734992359
600094,1966.0,2176,210.0,10.681586978636826
600095,1908.0,1969,61.0,3.19706498951782
600096,1161.0,1218,57.0,4.909560723514212
600097,416.0,441,25.0,6.009615384615385
600098,786.0,823,37.0,4.707379134860051
600099,135.0,365,230.0,170.37037037037038
600100,1125.0,1220,95.0,8.444444444444445
600101,3010.0,3021,11.0,0.3654485049833887
600102,737.0,844,107.0,14.518317503392131
600103,955.0,773,-182.0,-19.05759162303665
600105,1553.0,1659,106.0,6.825499034127495
600106,4066.0,3961,-105.0,-2.5823905558288245
600107,246.0,1112,866.0,352.0325203252033
700001,4219.0,4307,88.0,2.085802322825314
700002,865.0,813,-52.0,-6.011560693641618
700003,2064.0,2162,98.0,4.748062015503876
700005,840.0,843,3.0,0.35714285714285715
700006,483.0,520,37.0,7.6604554865424435
700007,380.0,532,152.0,40.0
700008,1477.0,1257,-220.0,-14.895057549085985
700009,3531.0,3383,-148.0,-4.1914471821013874
700010,656.0,804,148.0,22.5609756097561
700011,1299.0,1102,-197.0,-15.165511932255582
700012,1258.0,1166,-92.0,-7.3131955484896665
700013,1793.0,1742,-51.0,-2.8443948689347462
700014,1037.0,937,-100.0,-9.643201542912246
700015,949.0,670,-279.0,-29.39936775553214
700016,883.0,853,-30.0,-3.397508493771234
700017,2195.0,2485,290.0,13.211845102505695
700019,1690.0,1980,290.0,17.159763313609467
700020,686.0,1181,495.0,72.15743440233237
700021,1391.0,1277,-114.0,-8.195542774982027
700022,1092.0,1068,-24.0,-2.197802197802198
700023,666.0,727,61.0,9.15915915915916
700024,965.0,1250,285.0,29.533678756476682
700025,1791.0,1894,103.0,5.750977107761027
700026,2016.0,1799,-217.0,-10.76388888888889
700027,1709.0,1753,44.0,2.574605032182563
700028,763.0,702,-61.0,-7.99475753604194
700029,2298.0,2153,-145.0,-6.309834638816363
700030,4189.0,4565,376.0,8.97588923370733
700031,3045.0,2856,-189.0,-6.206896551724138
700032,1682.0,1590,-92.0,-5.469678953626635
700033,747.0,596,-151.0,-20.214190093708165
700034,1744.0,1961,217.0,12.442660550458715
700035,1879.0,1765,-114.0,-6.067056945183609
700036,2069.0,2086,17.0,0.8216529724504592
700037,487.0,800,313.0,64.27104722792608
700038,850.0,1029,179.0,21.058823529411764
700039,669.0,708,39.0,5.829596412556054
700040,4737.0,4569,-168.0,-3.546548448385054
700041,1180.0,1323,143.0,12.11864406779661
700042,941.0,973,32.0,3.4006376195536663
700043,1518.0,1735,217.0,14.295125164690381
700044,1317.0,1335,18.0,1.366742596810934
700045,1261.0,1346,85.0,6.740681998413957
700046,2093.0,2173,80.0,3.8222646918299095
700047,1136.0,1067,-69.0,-6.073943661971831
700048,2157.0,2039,-118.0,-5.470560964302272
700049,1628.0,1565,-63.0,-3.86977886977887
