MAZ,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
16384,0.00,0.00,0.00,0.00
16385,0.00,0.00,0.00,0.00
16386,0.00,0.00,0.00,0.00
16387,0.00,0.00,0.00,0.00
16388,1.66,0.00,0.00,1.66
16391,0.00,0.00,0.00,0.00
16392,0.00,0.00,0.00,0.00
16393,0.00,0.00,0.00,0.00
16395,0.00,0.00,0.00,0.00
16397,2.50,0.00,0.00,2.50
16401,0.00,0.00,0.00,0.00
16402,0.00,0.00,0.00,0.00
16408,0.00,0.00,0.00,0.00
16409,0.00,0.00,0.00,0.00
16410,0.00,0.00,0.00,0.00
16411,0.00,0.00,0.00,0.00
16412,4.16,0.00,0.00,4.16
16413,0.00,0.00,0.00,0.00
16414,0.83,0.00,0.00,0.83
16417,0.00,0.00,0.00,0.00
16418,0.00,0.00,0.00,0.00
16421,0.00,0.00,0.00,0.00
16422,0.00,0.00,0.00,0.00
16423,0.00,0.00,0.00,0.00
16424,0.00,0.00,0.00,0.00
16426,0.00,0.00,0.00,0.00
16428,0.00,0.00,0.00,0.00
16432,0.00,0.00,0.00,0.00
16433,0.00,0.00,0.00,0.00
16434,4.16,0.00,0.00,4.16
16438,0.00,0.00,0.00,0.00
16440,0.00,0.00,0.00,0.00
16441,0.00,0.00,0.00,0.00
16442,0.00,0.00,0.00,0.00
16443,0.00,0.00,0.00,0.00
16445,0.00,0.00,0.00,0.00
16448,0.00,0.00,0.00,0.00
16449,0.00,0.00,0.00,0.00
16450,0.00,0.00,0.00,0.00
16453,0.00,0.00,0.00,0.00
16454,0.00,0.00,0.00,0.00
16455,0.00,0.00,0.00,0.00
16456,0.00,0.00,0.00,0.00
16457,0.00,0.00,0.00,0.00
16458,0.00,0.00,0.00,0.00
16459,0.00,0.00,0.00,0.00
16460,0.00,0.00,0.00,0.00
16463,0.00,0.00,0.00,0.00
16464,0.00,0.00,0.00,0.00
16465,69.92,0.00,0.00,69.92
16466,1.66,0.00,0.00,1.66
16467,0.00,0.00,0.00,0.00
16469,0.00,0.00,0.00,0.00
16470,0.00,0.00,0.00,0.00
16471,0.00,0.00,0.00,0.00
16472,0.00,0.00,0.00,0.00
16473,0.00,0.00,0.00,0.00
16475,0.00,0.00,0.00,0.00
16476,0.00,0.00,0.00,0.00
16479,0.00,0.00,0.00,0.00
16485,0.00,0.00,0.00,0.00
16489,0.00,0.00,0.00,0.00
16490,0.00,0.00,0.00,0.00
16495,0.00,0.00,0.00,0.00
16497,0.00,0.00,0.00,0.00
16507,0.00,0.00,0.00,0.00
16509,0.00,0.00,0.00,0.00
16510,0.00,0.00,0.00,0.00
16511,0.00,0.00,0.00,0.00
16513,0.83,0.00,0.00,0.83
16514,0.00,0.00,0.00,0.00
16516,0.00,0.00,0.00,0.00
16518,22.47,0.00,0.00,22.47
16531,0.00,0.00,0.00,0.00
16534,0.00,0.00,0.00,0.00
16535,0.00,0.00,0.00,0.00
16536,0.00,0.00,0.00,0.00
16538,0.00,0.00,0.00,0.00
16540,0.00,0.00,0.00,0.00
16545,0.00,0.00,0.00,0.00
16546,0.00,0.00,0.00,0.00
16547,0.00,0.00,0.00,0.00
16548,4.16,0.00,0.00,4.16
16549,1.66,0.00,0.00,1.66
16551,0.00,0.00,0.00,0.00
16552,1.66,0.00,0.00,1.66
16553,0.00,0.00,0.00,0.00
16554,3.33,0.00,0.00,3.33
16555,0.00,0.00,0.00,0.00
16556,0.00,0.00,0.00,0.00
16557,0.00,0.00,0.00,0.00
16558,4.16,0.00,0.00,4.16
16559,0.00,0.00,0.00,0.00
16560,0.00,0.00,0.00,0.00
16561,0.00,0.00,0.00,0.00
16562,0.00,0.00,0.00,0.00
16563,1.66,0.00,0.00,1.66
16564,0.00,0.00,0.00,0.00
16569,7.49,0.00,0.00,7.49
16571,0.00,0.00,0.00,0.00
16572,0.00,0.00,0.00,0.00
16576,1.66,0.00,0.00,1.66
16577,0.83,0.00,0.00,0.83
16579,0.00,0.00,0.00,0.00
16586,1.66,0.00,0.00,1.66
16587,7.49,0.00,0.00,7.49
16589,0.00,0.00,0.00,0.00
16590,0.00,0.00,0.00,0.00
16591,0.00,0.00,0.00,0.00
16596,2.50,0.00,0.00,2.50
16597,0.00,0.00,0.00,0.00
16598,0.00,0.00,0.00,0.00
16599,0.00,0.00,0.00,0.00
16600,0.00,0.00,0.00,0.00
16601,0.00,0.00,0.00,0.00
16602,0.00,0.00,0.00,0.00
16603,0.00,0.00,0.00,0.00
16604,0.00,0.00,0.00,0.00
16605,0.00,0.00,0.00,0.00
16606,0.00,0.00,0.00,0.00
16607,0.00,0.00,0.00,0.00
16608,0.00,0.00,0.00,0.00
16609,0.00,0.00,0.00,0.00
16610,0.00,0.00,0.00,0.00
16613,0.00,0.00,0.00,0.00
16614,0.00,0.00,0.00,0.00
16615,0.00,0.00,0.00,0.00
16616,0.00,0.00,0.00,0.00
16617,0.00,0.00,0.00,0.00
16620,0.00,0.00,0.00,0.00
16621,0.00,0.00,0.00,0.00
16622,0.00,0.00,0.00,0.00
16623,0.00,0.00,0.00,0.00
16625,1.66,0.00,0.00,1.66
16626,0.00,0.00,0.00,0.00
16627,0.00,0.00,0.00,0.00
16628,0.00,0.00,0.00,0.00
16629,0.00,0.00,0.00,0.00
16631,29.96,0.00,0.00,29.96
16632,30.80,0.00,0.00,30.80
16633,3.33,0.00,0.00,3.33
16635,1.66,0.00,0.00,1.66
16637,0.00,0.00,0.00,0.00
16640,0.00,0.00,0.00,0.00
16643,0.00,0.00,0.00,0.00
16648,0.00,0.00,0.00,0.00
16649,0.00,0.00,0.00,0.00
16651,0.00,0.00,0.00,0.00
16654,0.00,0.00,0.00,0.00
16656,5.83,0.00,0.00,5.83
16657,7.49,0.00,0.00,7.49
16658,0.00,0.00,0.00,0.00
16660,0.00,0.00,0.00,0.00
16661,0.00,0.00,0.00,0.00
16662,0.00,0.00,0.00,0.00
16663,0.00,0.00,0.00,0.00
16665,0.00,0.00,0.00,0.00
16666,0.00,0.00,0.00,0.00
16667,0.00,0.00,0.00,0.00
16668,0.00,0.00,0.00,0.00
16669,0.00,0.00,0.00,0.00
16670,5.83,0.00,0.00,5.83
16671,0.00,0.00,0.00,0.00
16672,0.00,0.00,0.00,0.00
16674,0.00,0.00,0.00,0.00
16675,0.00,0.00,0.00,0.00
16676,0.00,0.00,0.00,0.00
16678,0.00,0.00,0.00,0.00
16679,0.00,0.00,0.00,0.00
16681,0.00,0.00,0.00,0.00
16683,0.00,0.00,0.00,0.00
16685,0.00,0.00,0.00,0.00
16686,0.00,0.00,0.00,0.00
16687,0.00,0.00,0.00,0.00
16688,6.66,0.00,0.00,6.66
16689,4.99,0.00,0.00,4.99
16690,0.00,0.00,0.00,0.00
16691,0.00,0.00,0.00,0.00
16692,0.00,0.00,0.00,0.00
16693,6.66,0.00,0.00,6.66
16695,0.00,0.00,0.00,0.00
16696,0.00,0.00,0.00,0.00
16697,0.00,0.00,0.00,0.00
16698,0.00,0.00,0.00,0.00
16699,0.00,0.00,0.00,0.00
16700,0.00,0.00,0.00,0.00
16704,0.00,0.00,0.00,0.00
16707,0.00,0.00,0.00,0.00
16708,0.00,0.00,0.00,0.00
16709,0.00,0.00,0.00,0.00
16710,0.00,0.00,0.00,0.00
16712,0.00,0.00,0.00,0.00
16714,0.00,0.00,0.00,0.00
16715,0.00,0.00,0.00,0.00
16716,0.00,0.00,0.00,0.00
16721,0.00,0.00,0.00,0.00
16723,4.16,0.00,0.00,4.16
16724,2.50,0.00,0.00,2.50
16726,0.00,0.00,0.00,0.00
16727,0.00,0.00,0.00,0.00
16732,0.00,0.00,0.00,0.00
16733,3.33,0.00,0.00,3.33
16736,0.00,0.00,0.00,0.00
16738,0.00,0.00,0.00,0.00
16739,14.98,0.00,0.00,14.98
16740,0.00,0.00,0.00,0.00
16741,1.66,0.00,0.00,1.66
16742,0.00,0.00,0.00,0.00
16743,0.00,0.00,0.00,0.00
16744,0.00,0.00,0.00,0.00
16745,0.00,0.00,0.00,0.00
16746,0.00,0.00,0.00,0.00
16747,21.64,0.00,0.00,21.64
16748,0.00,0.00,0.00,0.00
16749,0.00,0.00,0.00,0.00
16750,0.00,0.00,0.00,0.00
16753,0.00,0.00,0.00,0.00
16755,0.00,0.00,0.00,0.00
16756,1.66,0.00,0.00,1.66
16757,0.00,0.00,0.00,0.00
16758,0.00,0.00,0.00,0.00
16760,0.00,0.00,0.00,0.00
16761,0.00,0.00,0.00,0.00
16763,0.00,0.00,0.00,0.00
16765,0.00,0.00,0.00,0.00
16766,0.00,0.00,0.00,0.00
16767,4.16,0.00,0.00,4.16
16768,0.00,0.00,0.00,0.00
16769,0.00,0.00,0.00,0.00
16771,0.00,0.00,0.00,0.00
16772,0.00,0.00,0.00,0.00
16773,0.00,0.00,0.00,0.00
16774,0.00,0.00,0.00,0.00
16775,0.00,0.00,0.00,0.00
16776,0.00,0.00,0.00,0.00
16778,0.00,0.00,0.00,0.00
16779,0.00,0.00,0.00,0.00
16780,0.00,0.00,0.00,0.00
16782,0.00,0.00,0.00,0.00
16783,0.00,0.00,0.00,0.00
16784,0.83,0.00,0.00,0.83
16786,27.47,0.00,0.00,27.47
16787,0.00,0.00,0.00,0.00
16790,0.00,0.00,0.00,0.00
16792,0.00,0.00,0.00,0.00
16793,0.00,0.00,0.00,0.00
16794,53.27,0.00,0.00,53.27
16795,0.00,0.00,0.00,0.00
16796,0.00,0.00,0.00,0.00
16798,0.00,0.00,0.00,0.00
16799,0.00,0.00,0.00,0.00
16800,0.00,0.00,0.00,0.00
16801,0.83,0.00,0.00,0.83
16802,0.00,0.00,0.00,0.00
16803,9.99,0.00,0.00,9.99
16804,0.00,0.00,0.00,0.00
16805,0.00,0.00,0.00,0.00
16806,0.00,0.00,0.00,0.00
16808,28.30,0.00,0.00,28.30
16810,0.00,0.00,0.00,0.00
16811,0.00,0.00,0.00,0.00
16812,1.66,0.00,0.00,1.66
16817,0.00,0.00,0.00,0.00
16818,0.00,0.00,0.00,0.00
16821,0.00,0.00,0.00,0.00
16827,0.00,0.00,0.00,0.00
16828,0.00,0.00,0.00,0.00
16830,0.00,0.00,0.00,0.00
16840,0.00,0.00,0.00,0.00
16842,0.00,0.00,0.00,0.00
16846,0.00,0.00,0.00,0.00
16854,8.32,0.00,0.00,8.32
16866,19.98,0.00,0.00,19.98
16867,0.00,0.00,0.00,0.00
16870,0.00,0.00,0.00,0.00
16871,0.00,0.00,0.00,0.00
16872,0.00,0.00,0.00,0.00
16873,0.00,0.00,0.00,0.00
16874,0.00,0.00,0.00,0.00
16876,0.00,0.00,0.00,0.00
16877,0.00,0.00,0.00,0.00
16878,0.00,0.00,0.00,0.00
16879,0.00,0.00,0.00,0.00
16881,0.00,0.00,0.00,0.00
16882,0.00,0.00,0.00,0.00
16883,0.00,0.00,0.00,0.00
16884,83.23,0.00,0.00,83.23
16886,0.00,0.00,0.00,0.00
16891,0.00,0.00,0.00,0.00
16892,0.00,0.00,0.00,0.00
16894,1.66,0.00,0.00,1.66
16895,0.00,0.00,0.00,0.00
16903,0.00,0.00,0.00,0.00
16905,0.00,0.00,0.00,0.00
16907,0.00,0.00,0.00,0.00
16908,0.00,0.00,0.00,0.00
16911,0.00,0.00,0.00,0.00
16913,0.00,0.00,0.00,0.00
16914,0.00,0.00,0.00,0.00
16915,0.00,0.00,0.00,0.00
16916,0.00,0.00,0.00,0.00
16917,0.00,0.00,0.00,0.00
16918,0.00,0.00,0.00,0.00
16919,0.00,0.00,0.00,0.00
16920,0.00,0.00,0.00,0.00
16921,0.00,0.00,0.00,0.00
16922,0.00,0.00,0.00,0.00
16924,0.00,0.00,0.00,0.00
16925,0.00,0.00,0.00,0.00
16930,0.00,0.00,0.00,0.00
16934,0.00,0.00,0.00,0.00
16936,0.00,0.00,0.00,0.00
16944,0.00,0.00,0.00,0.00
16945,1.66,0.00,0.00,1.66
16946,0.00,0.00,0.00,0.00
16947,0.00,0.00,0.00,0.00
16948,0.00,0.00,0.00,0.00
16949,0.00,0.00,0.00,0.00
16950,0.00,0.00,0.00,0.00
16951,0.00,0.00,0.00,0.00
16952,0.00,0.00,0.00,0.00
16953,0.00,0.00,0.00,0.00
16954,0.00,0.00,0.00,0.00
16955,0.00,0.00,0.00,0.00
16956,0.00,0.00,0.00,0.00
16958,0.00,0.00,0.00,0.00
16959,0.00,0.00,0.00,0.00
16960,0.00,0.00,0.00,0.00
16961,0.00,0.00,0.00,0.00
16965,0.00,0.00,0.00,0.00
16969,3.33,0.00,0.00,3.33
16973,0.00,0.00,0.00,0.00
16975,0.00,0.00,0.00,0.00
16976,0.00,0.00,0.00,0.00
16986,0.00,0.00,0.00,0.00
16987,0.00,0.00,0.00,0.00
16988,0.00,0.00,0.00,0.00
16989,0.00,0.00,0.00,0.00
16992,0.00,0.00,0.00,0.00
16993,0.00,0.00,0.00,0.00
16994,0.00,0.00,0.00,0.00
16995,0.00,0.00,0.00,0.00
16996,0.00,0.00,0.00,0.00
16998,0.00,0.00,0.00,0.00
17000,0.00,0.00,0.00,0.00
17001,1.66,0.00,0.00,1.66
17002,0.00,0.00,0.00,0.00
17004,9.16,0.00,0.00,9.16
17006,4.16,0.00,0.00,4.16
17007,0.00,0.00,0.00,0.00
17008,6.66,0.00,0.00,6.66
17009,0.00,0.00,0.00,0.00
17010,0.00,0.00,0.00,0.00
17011,0.00,0.00,0.00,0.00
17015,0.00,0.00,0.00,0.00
17016,0.00,0.00,0.00,0.00
17019,0.00,0.00,0.00,0.00
17020,0.00,0.00,0.00,0.00
17025,0.83,0.00,0.00,0.83
17027,0.00,0.00,0.00,0.00
17045,0.00,0.00,0.00,0.00
17046,0.00,0.00,0.00,0.00
17051,0.00,0.00,0.00,0.00
17052,0.00,0.00,0.00,0.00
17058,0.00,0.00,0.00,0.00
17059,0.00,0.00,0.00,0.00
17060,0.00,0.00,0.00,0.00
17061,0.00,0.00,0.00,0.00
17062,4.99,0.00,0.00,4.99
17063,0.00,0.00,0.00,0.00
17064,0.00,0.00,0.00,0.00
17066,0.00,0.00,0.00,0.00
17067,0.00,0.00,0.00,0.00
17068,0.00,0.00,0.00,0.00
17069,0.00,0.00,0.00,0.00
17070,0.00,0.00,0.00,0.00
17071,0.00,0.00,0.00,0.00
17072,0.00,0.00,0.00,0.00
17073,0.00,0.00,0.00,0.00
17074,0.00,0.00,0.00,0.00
17075,0.00,0.00,0.00,0.00
17076,0.00,0.00,0.00,0.00
17077,0.00,0.00,0.00,0.00
17078,0.00,0.00,0.00,0.00
17079,0.00,0.00,0.00,0.00
17081,0.00,0.00,0.00,0.00
17083,0.00,0.00,0.00,0.00
17084,0.00,0.00,0.00,0.00
17085,0.00,0.00,0.00,0.00
17086,0.00,0.00,0.00,0.00
17087,0.00,0.00,0.00,0.00
17088,0.00,0.00,0.00,0.00
17089,0.00,0.00,0.00,0.00
17090,0.00,0.00,0.00,0.00
17091,0.00,0.00,0.00,0.00
17092,0.00,0.00,0.00,0.00
17094,9.16,0.00,0.00,9.16
17095,0.00,0.00,0.00,0.00
17096,0.00,0.00,0.00,0.00
17097,0.00,0.00,0.00,0.00
17098,0.00,0.00,0.00,0.00
17099,0.00,0.00,0.00,0.00
17103,0.00,0.00,0.00,0.00
17106,0.00,0.00,0.00,0.00
17109,5.83,0.00,0.00,5.83
17116,0.00,0.00,0.00,0.00
17117,0.00,0.00,0.00,0.00
17118,0.00,0.00,0.00,0.00
17119,0.00,0.00,0.00,0.00
17121,0.00,0.00,0.00,0.00
17122,0.00,0.00,0.00,0.00
17123,0.00,0.00,0.00,0.00
17124,0.00,0.00,0.00,0.00
17125,0.00,0.00,0.00,0.00
17126,0.00,0.00,0.00,0.00
17127,0.00,0.00,0.00,0.00
17128,0.00,0.00,0.00,0.00
17129,0.00,0.00,0.00,0.00
17131,0.00,0.00,0.00,0.00
17132,0.00,0.00,0.00,0.00
17133,0.00,0.00,0.00,0.00
17134,0.00,0.00,0.00,0.00
17135,0.00,0.00,0.00,0.00
17136,0.00,0.00,0.00,0.00
17137,0.00,0.00,0.00,0.00
17138,0.00,0.00,0.00,0.00
17139,0.00,0.00,0.00,0.00
17140,0.00,0.00,0.00,0.00
17142,0.00,0.00,0.00,0.00
17143,0.00,0.00,0.00,0.00
17144,0.00,0.00,0.00,0.00
17145,0.00,0.00,0.00,0.00
17146,0.00,0.00,0.00,0.00
17147,1.66,0.00,0.00,1.66
17148,0.00,0.00,0.00,0.00
17150,9.16,0.00,0.00,9.16
17151,0.00,0.00,0.00,0.00
17152,0.00,0.00,0.00,0.00
17153,0.00,0.00,0.00,0.00
17154,8.32,6.66,0.00,1.66
17155,68.25,63.26,0.00,4.99
17157,0.00,0.00,0.00,0.00
17161,0.00,0.00,0.00,0.00
17162,0.00,0.00,0.00,0.00
17163,0.00,0.00,0.00,0.00
17164,0.00,0.00,0.00,0.00
17165,0.00,0.00,0.00,0.00
17166,0.00,0.00,0.00,0.00
17167,0.00,0.00,0.00,0.00
17168,0.00,0.00,0.00,0.00
17170,0.00,0.00,0.00,0.00
17171,5.83,0.00,0.00,5.83
17175,3.33,0.00,0.00,3.33
17180,9.16,0.00,0.00,9.16
17183,1.66,0.00,0.00,1.66
17190,0.83,0.00,0.00,0.83
17191,0.00,0.00,0.00,0.00
17194,0.00,0.00,0.00,0.00
17195,0.00,0.00,0.00,0.00
17199,0.00,0.00,0.00,0.00
17200,0.00,0.00,0.00,0.00
17201,0.00,0.00,0.00,0.00
17204,0.00,0.00,0.00,0.00
17209,0.00,0.00,0.00,0.00
17210,0.00,0.00,0.00,0.00
17211,0.00,0.00,0.00,0.00
17212,0.00,0.00,0.00,0.00
17213,0.00,0.00,0.00,0.00
17215,0.00,0.00,0.00,0.00
17223,1.66,0.00,0.00,1.66
17228,0.00,0.00,0.00,0.00
17230,0.00,0.00,0.00,0.00
17231,0.00,0.00,0.00,0.00
17233,0.00,0.00,0.00,0.00
17234,18.31,0.00,0.00,18.31
17235,1.66,0.00,0.00,1.66
17236,0.00,0.00,0.00,0.00
17238,0.00,0.00,0.00,0.00
17239,7.49,0.00,0.00,7.49
17240,0.00,0.00,0.00,0.00
17241,0.00,0.00,0.00,0.00
17242,0.00,0.00,0.00,0.00
17248,0.00,0.00,0.00,0.00
17253,0.00,0.00,0.00,0.00
17254,0.83,0.00,0.00,0.83
17255,0.00,0.00,0.00,0.00
17256,2.50,0.00,0.00,2.50
17259,350.42,0.00,0.00,350.42
17260,0.83,0.00,0.00,0.83
17261,0.00,0.00,0.00,0.00
17262,0.00,0.00,0.00,0.00
17264,0.00,0.00,0.00,0.00
17266,0.00,0.00,0.00,0.00
17273,0.83,0.00,0.00,0.83
17274,0.00,0.00,0.00,0.00
17275,0.00,0.00,0.00,0.00
17279,0.00,0.00,0.00,0.00
17281,0.00,0.00,0.00,0.00
17285,0.00,0.00,0.00,0.00
17286,0.00,0.00,0.00,0.00
17287,0.00,0.00,0.00,0.00
17288,0.00,0.00,0.00,0.00
17289,0.00,0.00,0.00,0.00
17290,0.00,0.00,0.00,0.00
17291,0.00,0.00,0.00,0.00
17292,0.00,0.00,0.00,0.00
17293,0.00,0.00,0.00,0.00
17298,0.00,0.00,0.00,0.00
17299,13.32,0.00,0.00,13.32
17304,0.00,0.00,0.00,0.00
17305,1.66,0.00,0.00,1.66
17306,0.00,0.00,0.00,0.00
17307,73.25,0.00,0.00,73.25
17308,0.00,0.00,0.00,0.00
17309,6.66,0.00,0.00,6.66
17310,0.00,0.00,0.00,0.00
17311,0.00,0.00,0.00,0.00
17313,0.00,0.00,0.00,0.00
17315,4.16,0.00,0.00,4.16
17316,1.66,0.00,0.00,1.66
17317,2.50,0.00,0.00,2.50
17319,0.00,0.00,0.00,0.00
17322,0.00,0.00,0.00,0.00
17323,1.66,0.00,0.00,1.66
17324,0.00,0.00,0.00,0.00
17333,0.00,0.00,0.00,0.00
17334,11.65,0.00,0.00,11.65
17337,0.00,0.00,0.00,0.00
17342,0.00,0.00,0.00,0.00
17344,0.00,0.00,0.00,0.00
17357,0.00,0.00,0.00,0.00
17358,6.66,0.00,0.00,6.66
17359,4.99,0.00,0.00,4.99
17361,0.00,0.00,0.00,0.00
17362,0.00,0.00,0.00,0.00
17363,0.00,0.00,0.00,0.00
17364,0.00,0.00,0.00,0.00
17365,0.00,0.00,0.00,0.00
17366,0.00,0.00,0.00,0.00
17367,0.00,0.00,0.00,0.00
17368,0.00,0.00,0.00,0.00
17369,0.00,0.00,0.00,0.00
17371,0.00,0.00,0.00,0.00
17375,0.00,0.00,0.00,0.00
17376,0.00,0.00,0.00,0.00
17377,0.00,0.00,0.00,0.00
17378,0.00,0.00,0.00,0.00
17379,0.83,0.00,0.00,0.83
17380,13.32,0.00,0.00,13.32
17381,0.00,0.00,0.00,0.00
17384,0.00,0.00,0.00,0.00
17385,0.00,0.00,0.00,0.00
17386,0.00,0.00,0.00,0.00
110002,0.00,0.00,0.00,0.00
110003,0.00,0.00,0.00,0.00
110004,0.00,0.00,0.00,0.00
110014,21.26,0.00,0.00,21.26
110015,0.00,0.00,0.00,0.00
110016,0.00,0.00,0.00,0.00
110020,0.00,0.00,0.00,0.00
110021,0.00,0.00,0.00,0.00
110027,0.00,0.00,0.00,0.00
110030,0.00,0.00,0.00,0.00
110031,0.00,0.00,0.00,0.00
110033,31.33,0.00,0.00,31.33
110034,0.00,0.00,0.00,0.00
110037,0.00,0.00,0.00,0.00
110038,10.07,0.00,0.00,10.07
110039,0.00,0.00,0.00,0.00
110040,0.00,0.00,0.00,0.00
110042,0.00,0.00,0.00,0.00
110044,0.00,0.00,0.00,0.00
110045,0.00,0.00,0.00,0.00
110048,0.00,0.00,0.00,0.00
110050,0.00,0.00,0.00,0.00
110051,0.00,0.00,0.00,0.00
110052,0.00,0.00,0.00,0.00
110053,0.00,0.00,0.00,0.00
110055,0.00,0.00,0.00,0.00
110057,0.00,0.00,0.00,0.00
110062,0.00,0.00,0.00,0.00
110065,0.00,0.00,0.00,0.00
110066,0.00,0.00,0.00,0.00
110068,0.00,0.00,0.00,0.00
110069,0.00,0.00,0.00,0.00
110073,0.00,0.00,0.00,0.00
110078,0.00,0.00,0.00,0.00
110079,0.00,0.00,0.00,0.00
110080,0.00,0.00,0.00,0.00
110081,0.00,0.00,0.00,0.00
110082,0.00,0.00,0.00,0.00
110084,0.00,0.00,0.00,0.00
110090,5.59,0.00,0.00,5.59
110093,0.00,0.00,0.00,0.00
110094,0.00,0.00,0.00,0.00
110095,0.00,0.00,0.00,0.00
110096,0.00,0.00,0.00,0.00
110099,0.00,0.00,0.00,0.00
110102,0.00,0.00,0.00,0.00
110103,0.00,0.00,0.00,0.00
110105,0.00,0.00,0.00,0.00
110106,0.00,0.00,0.00,0.00
110111,0.00,0.00,0.00,0.00
110114,0.00,0.00,0.00,0.00
110116,0.00,0.00,0.00,0.00
110119,0.00,0.00,0.00,0.00
110120,0.00,0.00,0.00,0.00
110121,0.00,0.00,0.00,0.00
110122,0.00,0.00,0.00,0.00
110124,0.00,0.00,0.00,0.00
110126,0.00,0.00,0.00,0.00
110128,0.00,0.00,0.00,0.00
110130,0.00,0.00,0.00,0.00
110131,0.00,0.00,0.00,0.00
110133,0.00,0.00,0.00,0.00
110134,0.00,0.00,0.00,0.00
110137,10.07,0.00,0.00,10.07
110140,0.00,0.00,0.00,0.00
110151,0.00,0.00,0.00,0.00
110152,0.00,0.00,0.00,0.00
110153,0.00,0.00,0.00,0.00
110161,0.00,0.00,0.00,0.00
110162,0.00,0.00,0.00,0.00
110164,0.00,0.00,0.00,0.00
110165,0.00,0.00,0.00,0.00
110166,0.00,0.00,0.00,0.00
110167,0.00,0.00,0.00,0.00
110169,0.00,0.00,0.00,0.00
110171,0.00,0.00,0.00,0.00
110172,0.00,0.00,0.00,0.00
110173,0.00,0.00,0.00,0.00
110175,0.00,0.00,0.00,0.00
110177,0.00,0.00,0.00,0.00
110180,0.00,0.00,0.00,0.00
110186,0.00,0.00,0.00,0.00
110187,0.00,0.00,0.00,0.00
110188,0.00,0.00,0.00,0.00
110193,0.00,0.00,0.00,0.00
110194,0.00,0.00,0.00,0.00
110197,0.00,0.00,0.00,0.00
110204,0.00,0.00,0.00,0.00
110205,0.00,0.00,0.00,0.00
110208,0.00,0.00,0.00,0.00
110216,0.00,0.00,0.00,0.00
110217,0.00,0.00,0.00,0.00
110218,0.00,0.00,0.00,0.00
110220,5.59,0.00,0.00,5.59
110221,0.00,0.00,0.00,0.00
110222,0.00,0.00,0.00,0.00
110223,6.71,0.00,0.00,6.71
110224,0.00,0.00,0.00,0.00
110226,0.00,0.00,0.00,0.00
110230,0.00,0.00,0.00,0.00
110232,6.71,0.00,0.00,6.71
110235,10.07,0.00,0.00,10.07
110237,0.00,0.00,0.00,0.00
110238,0.00,0.00,0.00,0.00
110239,0.00,0.00,0.00,0.00
110240,0.00,0.00,0.00,0.00
110242,0.00,0.00,0.00,0.00
110243,14.54,0.00,0.00,14.54
110246,0.00,0.00,0.00,0.00
110247,0.00,0.00,0.00,0.00
110248,0.00,0.00,0.00,0.00
110250,0.00,0.00,0.00,0.00
110251,0.00,0.00,0.00,0.00
110252,0.00,0.00,0.00,0.00
110255,10.07,0.00,0.00,10.07
110257,22.38,0.00,0.00,22.38
110258,0.00,0.00,0.00,0.00
110259,24.61,0.00,0.00,24.61
110260,20.14,0.00,0.00,20.14
110261,0.00,0.00,0.00,0.00
110262,0.00,0.00,0.00,0.00
110264,0.00,0.00,0.00,0.00
110265,15.66,0.00,0.00,15.66
110266,0.00,0.00,0.00,0.00
110268,7.83,0.00,0.00,7.83
110271,0.00,0.00,0.00,0.00
110272,0.00,0.00,0.00,0.00
110275,0.00,0.00,0.00,0.00
110278,0.00,0.00,0.00,0.00
110279,0.00,0.00,0.00,0.00
110280,0.00,0.00,0.00,0.00
110282,0.00,0.00,0.00,0.00
110284,0.00,0.00,0.00,0.00
110285,0.00,0.00,0.00,0.00
110286,0.00,0.00,0.00,0.00
110287,0.00,0.00,0.00,0.00
110289,0.00,0.00,0.00,0.00
110294,0.00,0.00,0.00,0.00
110298,0.00,0.00,0.00,0.00
110299,0.00,0.00,0.00,0.00
110301,36.92,0.00,0.00,36.92
110304,7.83,0.00,0.00,7.83
110305,0.00,0.00,0.00,0.00
110306,0.00,0.00,0.00,0.00
110308,0.00,0.00,0.00,0.00
110310,0.00,0.00,0.00,0.00
110311,0.00,0.00,0.00,0.00
110312,0.00,0.00,0.00,0.00
110314,0.00,0.00,0.00,0.00
110316,0.00,0.00,0.00,0.00
110317,0.00,0.00,0.00,0.00
110321,7.83,0.00,0.00,7.83
110324,0.00,0.00,0.00,0.00
110326,0.00,0.00,0.00,0.00
110330,0.00,0.00,0.00,0.00
110333,16.78,0.00,0.00,16.78
110334,0.00,0.00,0.00,0.00
110335,0.00,0.00,0.00,0.00
110337,0.00,0.00,0.00,0.00
110340,0.00,0.00,0.00,0.00
110341,0.00,0.00,0.00,0.00
110343,0.00,0.00,0.00,0.00
110344,0.00,0.00,0.00,0.00
110345,0.00,0.00,0.00,0.00
110346,3.36,0.00,0.00,3.36
110349,0.00,0.00,0.00,0.00
110359,0.00,0.00,0.00,0.00
110360,0.00,0.00,0.00,0.00
110363,0.00,0.00,0.00,0.00
110365,0.00,0.00,0.00,0.00
110366,0.00,0.00,0.00,0.00
110367,0.00,0.00,0.00,0.00
110369,0.00,0.00,0.00,0.00
110370,0.00,0.00,0.00,0.00
110371,0.00,0.00,0.00,0.00
110372,0.00,0.00,0.00,0.00
110373,0.00,0.00,0.00,0.00
110374,0.00,0.00,0.00,0.00
110377,0.00,0.00,0.00,0.00
110379,0.00,0.00,0.00,0.00
110385,0.00,0.00,0.00,0.00
