MAZ,maz_seq1,taz_seq1,TAZ,COUNTYFP,mtc_county_id,county_name,COUNTY,region,univ,mil,othnon,popgq,PUMA
512830,32830,3933,500176,95,6,Solano,6,1,0,0,20,20,1301
514484,33243,3990,500237,95,6,Solano,6,1,0,0,20,20,1302
10022,13,114,116,75,1,San Francisco,1,1,0,0,19,19,2207
14133,2366,516,526,75,1,San Francisco,1,1,0,0,19,19,2201
14179,2391,159,161,75,1,San Francisco,1,1,0,0,19,19,2206
15408,3065,542,553,75,1,San Francisco,1,1,0,0,19,19,2207
110014,4152,741,100118,81,2,San Mateo,2,1,0,0,19,19,2306
214413,10745,1433,200411,85,3,Santa Clara,3,1,0,0,19,19,2701
216272,11599,1067,200025,85,3,Santa Clara,3,1,0,0,19,19,2701
224975,14719,1469,200450,85,3,Santa Clara,3,1,0,0,19,19,2714
310337,17321,2074,300020,1,4,Alameda,4,1,0,0,19,19,2408
310410,17358,2659,300627,1,4,Alameda,4,1,0,0,19,19,2410
310806,17577,2913,300889,1,4,Alameda,4,1,0,0,19,19,2407
323672,22694,2723,300693,1,4,Alameda,4,1,0,0,19,19,2402
324356,22908,2722,300691,1,4,Alameda,4,1,0,0,19,19,2402
412894,26984,3658,400523,13,5,Contra Costa,5,1,0,0,19,19,2103
419745,29284,3623,400485,13,5,Contra Costa,5,1,0,0,19,19,2101
510153,31755,3964,500208,95,6,Solano,6,1,0,0,19,19,1301
711088,35866,4461,700359,97,8,Sonoma,8,1,0,0,19,19,1101
810867,38650,4547,800063,41,9,Marin,9,1,0,0,19,19,1201
811586,38885,4630,800150,41,9,Marin,9,1,0,0,19,19,1201
813523,39486,4550,800066,41,9,Marin,9,1,0,0,19,19,1201
10798,481,148,150,75,1,San Francisco,1,1,0,0,18,18,2204
12779,1640,579,595,75,1,San Francisco,1,1,0,0,18,18,2203
14217,2415,41,41,75,1,San Francisco,1,1,0,0,18,18,2203
16739,3801,514,524,75,1,San Francisco,1,1,0,0,18,18,2201
110260,4267,804,100187,81,2,San Mateo,2,1,0,0,18,18,2304
110854,4580,843,100235,81,2,San Mateo,2,1,0,0,18,18,2302
113348,5760,805,100188,81,2,San Mateo,2,1,0,0,18,18,2304
118406,8200,844,100236,81,2,San Mateo,2,1,0,0,18,18,2305
210230,8716,1934,200961,85,3,Santa Clara,3,1,0,0,18,18,2701
210497,8879,1833,200848,85,3,Santa Clara,3,1,0,0,18,18,2710
212191,9684,1799,200811,85,3,Santa Clara,3,1,0,0,18,18,2709
214120,10590,1854,200869,85,3,Santa Clara,3,1,0,0,18,18,2709
214254,10660,1305,200277,85,3,Santa Clara,3,1,0,0,18,18,2705
221509,13535,1603,200595,85,3,Santa Clara,3,1,0,0,18,18,2705
310640,17482,2164,300112,1,4,Alameda,4,1,0,0,18,18,2402
310902,17622,2596,300562,1,4,Alameda,4,1,0,0,18,18,2405
311316,17851,2770,300741,1,4,Alameda,4,1,0,0,18,18,2402
312865,18608,2266,300216,1,4,Alameda,4,1,0,0,18,18,2405
314453,19310,2795,300766,1,4,Alameda,4,1,0,0,18,18,2402
319916,21469,2596,300562,1,4,Alameda,4,1,0,0,18,18,2405
323805,22740,2978,300956,1,4,Alameda,4,1,0,0,18,18,2403
328159,24020,2374,300328,1,4,Alameda,4,1,0,0,18,18,2406
331147,24940,2569,300535,1,4,Alameda,4,1,14,0,4,18,2401
333511,25640,2445,300399,1,4,Alameda,4,1,0,0,18,18,2410
412284,26743,3412,400268,13,5,Contra Costa,5,1,0,0,18,18,2107
418075,28747,3647,400509,13,5,Contra Costa,5,1,0,0,18,18,2108
419525,29219,3501,400362,13,5,Contra Costa,5,1,0,0,18,18,2106
610952,34888,4105,600076,55,7,Napa,7,1,0,0,18,18,1000
717677,37686,4200,700070,97,8,Sonoma,8,1,0,0,18,18,1103
811635,38898,4649,800171,41,9,Marin,9,1,0,0,18,18,1202
10432,265,237,239,75,1,San Francisco,1,1,0,0,17,17,2207
12113,1257,599,616,75,1,San Francisco,1,1,0,0,17,17,2207
15394,3056,25,25,75,1,San Francisco,1,1,0,0,17,17,2203
111335,4814,696,100070,81,2,San Mateo,2,1,0,0,17,17,2303
112772,5481,1034,100455,81,2,San Mateo,2,1,0,0,17,17,2302
115690,6899,860,100254,81,2,San Mateo,2,1,0,0,17,17,2304
118678,8325,953,100354,81,2,San Mateo,2,1,0,0,17,17,2305
211919,9566,1822,200837,85,3,Santa Clara,3,1,0,0,17,17,2711
212095,9647,1060,200018,85,3,Santa Clara,3,1,0,0,17,17,2707
213605,10370,1280,200251,85,3,Santa Clara,3,1,0,0,17,17,2703
213640,10388,1682,200679,85,3,Santa Clara,3,1,0,0,17,17,2712
214975,10994,1675,200671,85,3,Santa Clara,3,1,0,0,17,17,2706
215912,11427,1072,200030,85,3,Santa Clara,3,1,0,0,17,17,2710
218208,12373,1699,200697,85,3,Santa Clara,3,1,0,0,17,17,2713
219000,12661,1736,200740,85,3,Santa Clara,3,1,0,0,17,17,2707
220213,13101,1569,200558,85,3,Santa Clara,3,1,0,0,17,17,2701
310639,17481,2463,300419,1,4,Alameda,4,1,0,0,17,17,2402
311556,17981,2635,300602,1,4,Alameda,4,1,0,0,17,17,2409
314219,19211,3094,301078,1,4,Alameda,4,1,0,0,17,17,2401
317302,20496,2260,300210,1,4,Alameda,4,1,0,0,17,17,2406
332891,25464,3054,301036,1,4,Alameda,4,1,0,0,17,17,2404
333166,25539,2354,300308,1,4,Alameda,4,1,0,0,17,17,2406
414152,27430,3154,400007,13,5,Contra Costa,5,1,0,0,17,17,2103
419828,29307,3430,400287,13,5,Contra Costa,5,1,0,0,17,17,2103
424073,30506,3670,400535,13,5,Contra Costa,5,1,0,0,17,17,2105
512039,32574,3955,500198,95,6,Solano,6,1,0,0,17,17,1301
513255,32937,3921,500164,95,6,Solano,6,1,0,0,17,17,1301
712021,36161,4352,700239,97,8,Sonoma,8,1,0,0,17,17,1103
713888,36703,4305,700185,97,8,Sonoma,8,1,0,0,17,17,1101
718282,37836,4173,700041,97,8,Sonoma,8,1,0,0,17,17,1101
810570,38555,4577,800094,41,9,Marin,9,1,0,0,17,17,1201
10084,44,359,366,75,1,San Francisco,1,1,0,0,16,16,2202
10300,185,123,125,75,1,San Francisco,1,1,0,0,16,16,2204
10993,611,454,464,75,1,San Francisco,1,1,0,0,16,16,2202
11238,768,240,242,75,1,San Francisco,1,1,0,0,16,16,2205
11932,1153,45,45,75,1,San Francisco,1,1,0,0,16,16,2204
15282,2987,96,97,75,1,San Francisco,1,1,0,0,16,16,2203
17299,4104,308,312,75,1,San Francisco,1,1,0,0,16,16,2207
17380,4144,239,241,75,1,San Francisco,1,1,0,0,16,16,2205
111814,5044,918,100318,81,2,San Mateo,2,1,0,0,16,16,2306
112306,5252,671,100040,81,2,San Mateo,2,1,0,0,16,16,2303
112478,5337,916,100315,81,2,San Mateo,2,1,0,0,16,16,2306
118321,8163,1020,100441,81,2,San Mateo,2,1,0,0,16,16,2306
119178,8569,874,100270,81,2,San Mateo,2,1,0,0,16,16,2301
213402,10265,1275,200246,85,3,Santa Clara,3,1,0,0,16,16,2704
213940,10508,1918,200943,85,3,Santa Clara,3,1,0,0,16,16,2703
213953,10514,1871,200889,85,3,Santa Clara,3,1,0,0,16,16,2712
214191,10624,1821,200836,85,3,Santa Clara,3,1,0,0,16,16,2711
216832,11833,1208,200177,85,3,Santa Clara,3,1,0,0,16,16,2709
217038,11917,1257,200227,85,3,Santa Clara,3,1,0,0,16,16,2701
217469,12092,1622,200614,85,3,Santa Clara,3,1,0,0,16,16,2713
219739,12934,1441,200422,85,3,Santa Clara,3,1,0,0,16,16,2702
221078,13372,1336,200310,85,3,Santa Clara,3,1,0,0,16,16,2709
224224,14463,2014,201052,85,3,Santa Clara,3,1,0,0,16,16,2711
224602,14569,1844,200859,85,3,Santa Clara,3,1,0,0,16,16,2709
311683,18051,3011,300991,1,4,Alameda,4,1,0,0,16,16,2406
315494,19781,2564,300528,1,4,Alameda,4,1,0,0,16,16,2408
319203,21203,2286,300237,1,4,Alameda,4,1,0,0,16,16,2404
328912,24240,2456,300410,1,4,Alameda,4,1,0,0,16,16,2409
329644,24461,2445,300399,1,4,Alameda,4,1,0,0,16,16,2410
329663,24473,2992,300972,1,4,Alameda,4,1,0,0,16,16,2403
518199,34111,3985,500231,95,6,Solano,6,1,0,0,16,16,1303
612320,35335,4133,600105,55,7,Napa,7,1,0,0,16,16,1000
713869,36697,4230,700101,97,8,Sonoma,8,1,0,0,16,16,1103
714242,36770,4249,700124,97,8,Sonoma,8,1,0,0,16,16,1103
814368,39748,4493,800007,41,9,Marin,9,1,16,0,0,16,1202
10052,25,443,453,75,1,San Francisco,1,1,0,0,15,15,2206
10803,483,152,154,75,1,San Francisco,1,1,0,0,15,15,2204
10858,514,144,146,75,1,San Francisco,1,1,0,0,15,15,2204
11184,733,205,207,75,1,San Francisco,1,1,0,0,15,15,2205
12529,1500,521,531,75,1,San Francisco,1,1,0,0,15,15,2204
12833,1681,132,134,75,1,San Francisco,1,1,0,0,15,15,2206
13215,1894,573,586,75,1,San Francisco,1,1,0,0,15,15,2203
14471,2556,454,464,75,1,San Francisco,1,1,0,0,15,15,2202
14653,2655,264,266,75,1,San Francisco,1,1,0,0,15,15,2201
15186,2933,116,118,75,1,San Francisco,1,1,0,0,15,15,2204
15456,3089,219,221,75,1,San Francisco,1,1,0,0,15,15,2201
15714,3232,266,268,75,1,San Francisco,1,1,0,0,15,15,2201
15797,3275,561,572,75,1,San Francisco,1,1,0,0,15,15,2203
110333,4304,828,100218,81,2,San Mateo,2,1,0,0,15,15,2304
115116,6632,817,100203,81,2,San Mateo,2,1,0,0,15,15,2301
117932,7976,1025,100446,81,2,San Mateo,2,1,0,0,15,15,2305
118450,8225,802,100185,81,2,San Mateo,2,1,0,0,15,15,2303
212036,9629,1614,200606,85,3,Santa Clara,3,1,0,0,15,15,2702
213364,10247,1783,200794,85,3,Santa Clara,3,1,0,0,15,15,2701
214092,10577,1313,200285,85,3,Santa Clara,3,1,0,0,15,15,2710
216578,11720,1898,200919,85,3,Santa Clara,3,1,0,0,15,15,2709
224681,14611,1330,200304,85,3,Santa Clara,3,1,0,0,15,15,2709
225046,14740,1622,200614,85,3,Santa Clara,3,1,0,0,15,15,2713
226133,15174,1704,200703,85,3,Santa Clara,3,1,0,0,15,15,2704
227662,15759,1998,201035,85,3,Santa Clara,3,1,0,0,15,15,2712
313787,19004,2104,300051,1,4,Alameda,4,1,0,0,15,15,2402
313977,19085,3021,301003,1,4,Alameda,4,1,0,0,15,15,2402
314917,19525,2846,300819,1,4,Alameda,4,1,0,0,15,15,2404
317308,20498,2364,300318,1,4,Alameda,4,1,0,0,15,15,2407
323574,22650,2545,300505,1,4,Alameda,4,1,0,0,15,15,2402
323686,22703,2606,300572,1,4,Alameda,4,1,15,0,0,15,2401
324444,22945,2373,300327,1,4,Alameda,4,1,0,0,15,15,2406
327813,23929,2772,300743,1,4,Alameda,4,1,0,0,15,15,2402
328301,24064,2544,300504,1,4,Alameda,4,1,0,0,15,15,2409
332132,25243,2185,300134,1,4,Alameda,4,1,0,0,15,15,2404
425534,30903,3549,400410,13,5,Contra Costa,5,1,0,0,15,15,2101
511511,32376,3977,500222,95,6,Solano,6,1,0,0,15,15,1302
516164,33657,3879,500120,95,6,Solano,6,1,0,0,15,15,1301
611823,35188,4038,600002,55,7,Napa,7,1,0,0,15,15,1000
710224,35554,4399,700291,97,8,Sonoma,8,1,0,0,15,15,1103
810071,38388,4547,800063,41,9,Marin,9,1,0,0,15,15,1201
10627,385,482,492,75,1,San Francisco,1,1,0,0,14,14,2205
10655,395,186,188,75,1,San Francisco,1,1,0,0,14,14,2207
11969,1180,514,524,75,1,San Francisco,1,1,0,0,14,14,2201
12124,1264,343,350,75,1,San Francisco,1,1,0,0,14,14,2202
12397,1429,582,599,75,1,San Francisco,1,1,0,0,14,14,2203
12670,1582,515,525,75,1,San Francisco,1,1,0,0,14,14,2201
14079,2340,86,87,75,1,San Francisco,1,1,0,0,14,14,2203
14131,2364,499,509,75,1,San Francisco,1,1,0,0,14,14,2201
14542,2596,462,472,75,1,San Francisco,1,1,0,0,14,14,2201
17334,4122,92,93,75,1,San Francisco,1,1,0,0,14,14,2203
110265,4271,928,100329,81,2,San Mateo,2,1,0,0,14,14,2304
110777,4546,933,100334,81,2,San Mateo,2,1,0,0,14,14,2303
111882,5073,777,100155,81,2,San Mateo,2,1,0,0,14,14,2304
112141,5182,672,100041,81,2,San Mateo,2,1,0,0,14,14,2303
113136,5647,703,100077,81,2,San Mateo,2,1,0,0,14,14,2302
116516,7299,833,100223,81,2,San Mateo,2,1,0,0,14,14,2304
117214,7627,991,100402,81,2,San Mateo,2,1,0,0,14,14,2305
117941,7980,824,100214,81,2,San Mateo,2,1,0,0,14,14,2304
211180,9226,1078,200036,85,3,Santa Clara,3,1,0,0,14,14,2701
211502,9375,1216,200185,85,3,Santa Clara,3,1,0,0,14,14,2705
212456,9819,1544,200530,85,3,Santa Clara,3,1,0,0,14,14,2706
213256,10210,1881,200901,85,3,Santa Clara,3,1,0,0,14,14,2710
214076,10571,1746,200753,85,3,Santa Clara,3,1,0,0,14,14,2704
216826,11829,1260,200230,85,3,Santa Clara,3,1,0,0,14,14,2713
216939,11879,1122,200086,85,3,Santa Clara,3,1,0,0,14,14,2711
217160,11956,1223,200192,85,3,Santa Clara,3,1,0,0,14,14,2709
232080,17030,1715,200715,85,3,Santa Clara,3,1,0,0,14,14,2706
232274,17103,1800,200812,85,3,Santa Clara,3,1,0,0,14,14,2709
310532,17427,2059,300005,1,4,Alameda,4,1,0,0,14,14,2401
311968,18174,2286,300237,1,4,Alameda,4,1,0,0,14,14,2404
312676,18510,2170,300119,1,4,Alameda,4,1,0,0,14,14,2401
313482,18887,2653,300621,1,4,Alameda,4,1,0,0,14,14,2402
314195,19194,2569,300535,1,4,Alameda,4,1,14,0,0,14,2401
315202,19653,2952,300929,1,4,Alameda,4,1,0,0,14,14,2407
315341,19724,2904,300880,1,4,Alameda,4,1,0,0,14,14,2408
315630,19848,2199,300148,1,4,Alameda,4,1,0,0,14,14,2404
320899,21790,2434,300388,1,4,Alameda,4,1,0,0,14,14,2409
321504,21992,2178,300127,1,4,Alameda,4,1,0,0,14,14,2402
321646,22053,2066,300012,1,4,Alameda,4,1,0,0,14,14,2404
323746,22723,2087,300033,1,4,Alameda,4,1,0,0,14,14,2406
332503,25360,2074,300020,1,4,Alameda,4,1,0,0,14,14,2408
411123,26276,3645,400507,13,5,Contra Costa,5,1,0,0,14,14,2108
413973,27370,3580,400441,13,5,Contra Costa,5,1,0,0,14,14,2107
423113,30226,3307,400163,13,5,Contra Costa,5,1,0,0,14,14,2102
426032,31066,3281,400136,13,5,Contra Costa,5,1,0,0,14,14,2106
427269,31406,3564,400425,13,5,Contra Costa,5,1,0,0,14,14,2106
511162,32225,3892,500133,95,6,Solano,6,1,0,0,14,14,1302
511634,32429,3897,500140,95,6,Solano,6,1,0,0,14,14,1302
710432,35629,4229,700100,97,8,Sonoma,8,1,0,0,14,14,1103
711211,35912,4367,700255,97,8,Sonoma,8,1,0,0,14,14,1103
711586,36043,4305,700185,97,8,Sonoma,8,1,0,0,14,14,1101
713484,36590,4442,700338,97,8,Sonoma,8,1,0,0,14,14,1101
714243,36771,4249,700124,97,8,Sonoma,8,1,0,0,14,14,1103
717972,37762,4318,700202,97,8,Sonoma,8,1,0,0,14,14,1101
718613,37908,4172,700040,97,8,Sonoma,8,1,0,0,14,14,1101
10290,182,439,449,75,1,San Francisco,1,1,0,0,13,13,2207
12036,1220,45,45,75,1,San Francisco,1,1,0,0,13,13,2204
12521,1494,373,380,75,1,San Francisco,1,1,0,0,13,13,2201
12849,1694,278,280,75,1,San Francisco,1,1,0,0,13,13,2205
13063,1809,386,393,75,1,San Francisco,1,1,0,0,13,13,2202
13314,1944,587,604,75,1,San Francisco,1,1,0,0,13,13,2203
14647,2651,122,124,75,1,San Francisco,1,1,0,0,13,13,2204
