MAZ,num_hh,hh_size_1,hh_size_2,hh_size_3,hh_size_4_plus,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
117674,0,0,0,0,0,0,0,0,0
117675,0,0,0,0,0,0,0,0,0
117676,24,5,9,5,5,0,0,0,0
117677,36,8,12,5,11,0,0,0,0
117678,27,2,9,4,12,6,0,0,6
117679,40,6,8,7,19,0,0,0,0
117680,38,12,10,6,10,0,0,0,0
117682,34,5,13,5,11,0,0,0,0
117683,29,6,13,3,7,0,0,0,0
117685,0,0,0,0,0,0,0,0,0
117696,0,0,0,0,0,0,0,0,0
117697,56,14,16,8,18,0,0,0,0
117698,62,7,29,4,22,0,0,0,0
117701,150,27,47,37,39,0,0,0,0
117702,0,0,0,0,0,0,0,0,0
117704,345,55,137,66,87,0,0,0,0
117706,27,2,8,3,14,0,0,0,0
117707,142,15,26,29,72,0,0,0,0
117709,66,11,20,9,26,0,0,0,0
117710,69,14,12,14,29,0,0,0,0
117711,32,1,8,12,11,0,0,0,0
117712,0,0,0,0,0,0,0,0,0
117713,28,2,10,8,8,0,0,0,0
117717,23,6,8,2,7,0,0,0,0
117721,292,28,52,43,169,0,0,0,0
117723,51,5,13,10,23,0,0,0,0
117724,45,5,21,10,9,0,0,0,0
117725,28,3,16,5,4,0,0,0,0
117727,22,5,6,1,10,0,0,0,0
117728,56,14,17,17,8,0,0,0,0
117730,38,2,11,10,15,0,0,0,0
117731,28,6,4,8,10,0,0,0,0
117732,46,6,14,15,11,0,0,0,0
117733,10,1,3,1,5,0,0,0,0
117734,51,5,4,4,38,0,0,0,0
117735,23,2,2,5,14,0,0,0,0
117736,84,10,4,12,58,252,0,0,252
117737,21,2,5,2,12,0,0,0,0
117738,35,7,10,5,13,0,0,0,0
117741,81,20,33,11,17,0,0,0,0
117743,49,18,13,5,13,0,0,0,0
117744,36,10,7,5,14,0,0,0,0
117745,21,5,5,2,9,6,0,0,6
117747,53,36,11,3,3,0,0,0,0
117752,24,6,10,4,4,0,0,0,0
117756,0,0,0,0,0,0,0,0,0
117764,0,0,0,0,0,0,0,0,0
117765,40,21,13,3,3,0,0,0,0
117766,68,24,24,9,11,0,0,0,0
117767,44,9,11,13,11,0,0,0,0
117768,0,0,0,0,0,0,0,0,0
117773,36,9,9,13,5,0,0,0,0
117775,48,4,14,12,18,0,0,0,0
117776,115,47,32,15,21,0,0,0,0
117777,0,0,0,0,0,0,0,0,0
117779,126,18,52,27,29,0,0,0,0
117780,104,12,39,18,35,0,0,0,0
117783,31,5,11,8,7,0,0,0,0
117785,215,69,83,38,25,2,0,0,2
117786,0,0,0,0,0,0,0,0,0
117791,69,13,26,16,14,0,0,0,0
117793,8,0,4,0,4,0,0,0,0
117794,50,19,21,6,4,0,0,0,0
117798,47,11,11,11,14,0,0,0,0
117799,45,10,16,8,11,0,0,0,0
117801,31,3,4,6,18,0,0,0,0
117802,29,0,8,3,18,0,0,0,0
117803,36,3,12,5,16,0,0,0,0
117804,24,1,6,2,15,0,0,0,0
117805,72,5,14,22,31,0,0,0,0
117807,86,29,32,14,11,0,0,0,0
117809,99,25,30,21,23,0,0,0,0
117812,0,0,0,0,0,0,0,0,0
117817,43,6,10,5,22,0,0,0,0
117819,32,5,3,6,18,5,0,0,5
117820,34,1,10,8,15,0,0,0,0
117821,31,4,7,5,15,0,0,0,0
117822,23,3,9,6,5,0,0,0,0
117831,0,0,0,0,0,0,0,0,0
117833,23,4,4,6,9,0,0,0,0
117834,50,8,7,9,26,0,0,0,0
117835,58,3,14,10,31,0,0,0,0
117839,21,7,7,0,7,0,0,0,0
117842,0,0,0,0,0,0,0,0,0
117845,31,10,7,4,10,67,0,0,67
117847,117,9,52,19,37,0,0,0,0
117850,84,8,32,12,32,0,0,0,0
117851,82,10,23,19,30,0,0,0,0
117854,0,0,0,0,0,0,0,0,0
117855,33,7,7,9,10,0,0,0,0
117858,49,11,17,11,10,0,0,0,0
117859,97,23,35,16,23,0,0,0,0
117861,114,56,37,11,10,0,0,0,0
117863,0,0,0,0,0,0,0,0,0
117865,32,4,8,7,13,0,0,0,0
117867,0,0,0,0,0,0,0,0,0
117869,136,27,39,22,48,0,0,0,0
117870,0,0,0,0,0,0,0,0,0
117871,70,20,23,6,21,0,0,0,0
117872,0,0,0,0,0,0,0,0,0
117874,0,0,0,0,0,0,0,0,0
117875,52,14,15,7,16,0,0,0,0
117876,55,12,15,9,19,0,0,0,0
117878,106,41,30,18,17,0,0,0,0
117879,0,0,0,0,0,0,0,0,0
117880,180,54,76,30,20,0,0,0,0
117883,9,0,5,0,4,0,0,0,0
117889,0,0,0,0,0,0,0,0,0
117890,20,3,4,5,8,0,0,0,0
117891,56,8,10,10,28,0,0,0,0
117897,5,1,0,0,4,0,0,0,0
117901,110,15,49,25,21,0,0,0,0
117902,159,22,54,32,51,0,0,0,0
117903,361,108,138,65,50,0,0,0,0
117904,328,38,91,58,141,3,0,0,3
117905,38,3,12,5,18,0,0,0,0
117906,37,2,7,7,21,0,0,0,0
117908,72,20,23,17,12,0,0,0,0
117911,166,21,53,43,49,0,0,0,0
117913,29,11,6,6,6,0,0,0,0
117914,396,152,131,51,62,0,0,0,0
117915,39,2,9,13,15,0,0,0,0
117916,98,25,25,25,23,6,0,0,6
117920,168,25,48,27,68,0,0,0,0
117922,0,0,0,0,0,0,0,0,0
117924,20,9,7,3,1,0,0,0,0
117925,47,15,9,11,12,0,0,0,0
117927,101,26,17,15,43,0,0,0,0
117928,39,25,9,3,2,0,0,0,0
117930,38,9,20,0,9,0,0,0,0
117932,110,30,30,16,34,16,0,0,16
117933,31,4,8,3,16,0,0,0,0
117934,117,27,37,15,38,0,0,0,0
117937,16,2,6,5,3,0,0,0,0
117941,144,11,41,38,54,15,0,0,15
117943,88,17,25,18,28,0,0,0,0
117947,234,70,82,46,36,0,0,0,0
117948,118,31,40,23,24,0,0,0,0
117952,35,8,15,7,5,0,0,0,0
117954,36,5,10,3,18,0,0,0,0
117955,16,2,12,0,2,0,0,0,0
117963,68,15,14,16,23,0,0,0,0
117964,63,8,15,12,28,0,0,0,0
117966,40,8,10,10,12,0,0,0,0
117969,35,4,10,11,10,0,0,0,0
117971,114,22,27,21,44,0,0,0,0
117973,14,0,0,14,0,0,0,0,0
117974,34,5,4,8,17,0,0,0,0
117978,47,9,10,11,17,0,0,0,0
117979,51,16,15,9,11,0,0,0,0
117980,41,8,11,10,12,0,0,0,0
117981,75,13,23,23,16,0,0,0,0
117982,40,8,10,5,17,5,0,0,5
117983,42,7,14,13,8,0,0,0,0
117984,30,10,6,4,10,0,0,0,0
117986,40,5,18,10,7,0,0,0,0
117987,48,5,31,7,5,0,0,0,0
117989,65,10,21,15,19,0,0,0,0
117990,27,6,14,5,2,0,0,0,0
117991,87,13,29,17,28,0,0,0,0
117992,93,11,38,14,30,0,0,0,0
117994,92,33,36,12,11,0,0,0,0
117999,45,6,13,5,21,0,0,0,0
118000,73,16,23,17,17,0,0,0,0
118001,80,27,26,15,12,0,0,0,0
118005,32,6,14,6,6,0,0,0,0
118007,28,1,12,4,11,0,0,0,0
118009,71,9,16,18,28,0,0,0,0
118010,48,8,17,10,13,0,0,0,0
118011,85,18,32,12,23,0,0,0,0
118012,51,12,19,10,10,0,0,0,0
118015,369,175,139,28,27,0,0,0,0
118019,182,74,69,23,16,0,0,0,0
118020,41,8,14,6,13,0,0,0,0
118022,108,12,48,11,37,0,0,0,0
118026,46,5,21,7,13,0,0,0,0
118028,22,3,7,5,7,0,0,0,0
118029,19,0,10,3,6,0,0,0,0
118031,0,0,0,0,0,0,0,0,0
118032,264,49,95,46,74,0,0,0,0
118033,49,13,17,12,7,0,0,0,0
118034,132,31,41,25,35,0,0,0,0
118035,0,0,0,0,0,0,0,0,0
118036,49,7,14,5,23,0,0,0,0
118037,43,3,13,6,21,0,0,0,0
118038,63,7,9,15,32,0,0,0,0
118041,188,32,62,42,52,24,0,0,24
118043,35,6,5,4,20,0,0,0,0
118044,48,2,4,11,31,0,0,0,0
118045,121,14,27,16,64,0,0,0,0
118046,506,77,137,89,203,0,0,0,0
118048,90,14,25,17,34,6,0,0,6
118050,0,0,0,0,0,0,0,0,0
118052,38,11,11,8,8,0,0,0,0
118053,39,11,12,6,10,0,0,0,0
118054,47,11,13,6,17,0,0,0,0
118055,122,18,34,21,49,0,0,0,0
118059,0,0,0,0,0,1,0,0,1
118062,86,42,32,6,6,0,0,0,0
118064,55,9,18,12,16,0,0,0,0
118065,52,5,7,10,30,0,0,0,0
118069,78,22,29,7,20,0,0,0,0
118074,148,21,56,22,49,0,0,0,0
118076,4,3,0,0,1,0,0,0,0
118080,63,25,17,5,16,0,0,0,0
118081,107,31,50,11,15,0,0,0,0
118082,74,12,27,6,29,0,0,0,0
118085,0,0,0,0,0,0,0,0,0
118088,60,9,17,17,17,0,0,0,0
118096,28,2,14,7,5,0,0,0,0
118100,30,9,11,5,5,0,0,0,0
118105,0,0,0,0,0,0,0,0,0
118106,44,2,24,7,11,0,0,0,0
118109,59,21,16,8,14,0,0,0,0
118110,42,5,9,7,21,0,0,0,0
118111,42,4,11,12,15,0,0,0,0
118112,39,5,12,9,13,0,0,0,0
118113,36,3,9,5,19,0,0,0,0
118114,49,9,15,2,23,0,0,0,0
118115,44,3,10,10,21,0,0,0,0
118116,145,75,54,10,6,0,0,0,0
118119,23,5,1,9,8,0,0,0,0
118122,41,7,18,5,11,0,0,0,0
118129,20,5,8,1,6,0,0,0,0
118130,57,7,25,12,13,0,0,0,0
118132,0,0,0,0,0,0,0,0,0
118133,32,8,13,4,7,0,0,0,0
118134,0,0,0,0,0,0,0,0,0
118138,11,0,6,1,4,0,0,0,0
118142,34,3,13,5,13,0,0,0,0
118143,93,16,43,19,15,0,0,0,0
118150,173,19,69,31,54,0,0,0,0
118152,17,4,8,1,4,0,0,0,0
118155,42,3,20,11,8,0,0,0,0
118157,282,52,99,52,79,0,0,0,0
118158,25,10,9,2,4,0,0,0,0
118159,23,6,6,1,10,0,0,0,0
118160,54,11,15,9,19,0,0,0,0
118164,103,15,27,31,30,0,0,0,0
118166,0,0,0,0,0,0,0,0,0
118168,0,0,0,0,0,0,0,0,0
118169,42,7,14,9,12,0,0,0,0
118170,101,16,33,21,31,0,0,0,0
118172,52,9,25,6,12,0,0,0,0
118173,0,0,0,0,0,0,0,0,0
118179,61,7,21,11,22,0,0,0,0
118180,23,1,7,6,9,0,0,0,0
118181,38,9,9,4,16,0,0,0,0
118182,56,5,19,11,21,8,0,0,8
118183,21,3,9,2,7,8,0,0,8
118184,41,8,19,7,7,0,0,0,0
118199,42,10,18,6,8,0,0,0,0
118200,41,10,12,9,10,0,0,0,0
118201,34,8,12,6,8,3,0,0,3
118202,28,6,12,4,6,0,0,0,0
118203,36,10,6,7,13,0,0,0,0
118204,243,38,83,51,71,0,0,0,0
118207,68,20,20,13,15,0,0,0,0
118208,65,16,14,11,24,0,0,0,0
118211,46,6,9,5,26,0,0,0,0
118215,91,7,24,20,40,32,0,0,32
118217,23,4,10,2,7,0,0,0,0
118218,147,23,56,29,39,0,0,0,0
118221,50,11,11,13,15,0,0,0,0
118222,51,3,26,11,11,0,0,0,0
118223,0,0,0,0,0,0,0,0,0
118224,0,0,0,0,0,0,0,0,0
118226,55,13,17,10,15,0,0,0,0
118227,40,5,14,10,11,0,0,0,0
118231,56,14,29,6,7,0,0,0,0
118232,82,18,32,11,21,21,0,0,21
118233,24,4,12,6,2,0,0,0,0
118237,0,0,0,0,0,0,0,0,0
118238,223,35,65,50,73,0,0,0,0
118241,0,0,0,0,0,0,0,0,0
118242,0,0,0,0,0,0,0,0,0
118243,67,7,27,11,22,0,0,0,0
118246,27,4,9,8,6,0,0,0,0
118248,66,17,25,16,8,0,0,0,0
118249,62,20,17,11,14,0,0,0,0
118250,82,15,27,12,28,0,0,0,0
118252,110,42,35,18,15,0,0,0,0
118253,46,9,10,12,15,0,0,0,0
118254,37,10,12,3,12,0,0,0,0
118256,124,32,37,21,34,3,0,0,3
118257,16,3,5,1,7,0,0,0,0
118259,189,52,78,31,28,0,0,0,0
118260,54,19,8,13,14,0,0,0,0
118263,81,12,33,9,27,0,0,0,0
118265,55,4,12,8,31,0,0,0,0
118267,0,0,0,0,0,0,0,0,0
118274,0,0,0,0,0,0,0,0,0
118276,0,0,0,0,0,0,0,0,0
118277,142,49,41,22,30,0,0,0,0
118278,33,4,8,6,15,0,0,0,0
118279,64,9,25,16,14,0,0,0,0
118282,35,1,10,9,15,7,0,0,7
118283,42,4,12,9,17,5,0,0,5
118284,54,5,16,16,17,0,0,0,0
118285,57,5,14,6,32,0,0,0,0
118286,35,4,11,5,15,0,0,0,0
118287,88,9,17,11,51,0,0,0,0
118288,615,106,145,145,219,0,0,0,0
118290,38,5,15,8,10,0,0,0,0
118291,84,46,23,10,5,0,0,0,0
118294,31,4,13,6,8,0,0,0,0
118298,0,0,0,0,0,0,0,0,0
118301,69,16,29,13,11,0,0,0,0
118302,165,31,53,40,41,0,0,0,0
118303,0,0,0,0,0,0,0,0,0
118305,29,11,9,0,9,0,0,0,0
118314,0,0,0,0,0,0,0,0,0
118315,46,9,7,9,21,0,0,0,0
118316,45,3,7,10,25,0,0,0,0
118317,24,3,8,2,11,0,0,0,0
118318,50,13,9,9,19,0,0,0,0
118320,55,7,25,8,15,0,0,0,0
118321,29,11,4,2,12,17,0,0,17
118325,27,2,2,9,14,0,0,0,0
118327,48,5,13,7,23,0,0,0,0
118328,37,2,5,5,25,0,0,0,0
118330,28,6,5,5,12,0,0,0,0
118331,22,1,2,2,17,0,0,0,0
118334,27,2,0,2,23,0,0,0,0
118336,47,10,11,7,19,0,0,0,0
118343,5,1,3,0,1,0,0,0,0
118344,0,0,0,0,0,0,0,0,0
118349,0,0,0,0,0,0,0,0,0
118356,49,10,15,12,12,0,0,0,0
118357,52,11,17,10,14,0,0,0,0
118358,49,8,22,6,13,0,0,0,0
118359,108,20,25,24,39,0,0,0,0
118362,6,1,1,2,2,0,0,0,0
118363,0,0,0,0,0,0,0,0,0
118364,15,7,3,1,4,0,0,0,0
118365,0,0,0,0,0,0,0,0,0
118367,0,0,0,0,0,0,0,0,0
118370,100,1,9,11,79,0,0,0,0
118374,42,10,12,10,10,0,0,0,0
118375,6,0,1,5,0,0,0,0,0
118378,26,4,10,4,8,3,0,0,3
118379,34,6,10,8,10,0,0,0,0
118380,30,3,8,3,16,0,0,0,0
118381,24,2,6,5,11,6,0,0,6
118382,32,5,13,9,5,0,0,0,0
118383,47,7,13,7,20,0,0,0,0
118384,0,0,0,0,0,0,0,0,0
118385,19,1,5,4,9,0,0,0,0
118387,23,3,3,3,14,0,0,0,0
118390,29,7,11,5,6,0,0,0,0
118395,48,6,22,9,11,0,0,0,0
118396,63,38,15,5,5,2,0,0,2
118397,42,14,8,8,12,0,0,0,0
118398,35,5,14,4,12,0,0,0,0
118399,30,6,9,7,8,0,0,0,0
118406,145,28,53,25,39,19,0,0,19
118409,38,4,6,6,22,0,0,0,0
118415,0,0,0,0,0,0,0,0,0
118416,64,16,15,5,28,0,0,0,0
118418,122,23,45,19,35,0,0,0,0
118419,124,31,45,21,27,0,0,0,0
118421,52,9,17,14,12,0,0,0,0
118426,37,7,10,11,9,0,0,0,0
118428,44,24,15,3,2,1,0,0,1
118429,44,9,17,6,12,0,0,0,0
118430,111,64,26,13,8,0,0,0,0
118431,47,23,14,5,5,0,0,0,0
118433,55,15,25,6,9,0,0,0,0
118434,31,8,6,12,5,0,0,0,0
118435,28,9,9,7,3,0,0,0,0
118437,213,38,54,56,65,0,0,0,0
118439,26,3,10,8,5,0,0,0,0
118441,28,5,10,6,7,0,0,0,0
118442,144,39,55,27,23,1,0,0,1
118443,94,39,29,4,22,0,0,0,0
118444,1,0,0,0,1,0,0,0,0
118446,22,4,7,4,7,0,0,0,0
118447,31,4,17,1,9,0,0,0,0
118448,38,8,8,11,11,0,0,0,0
118449,18,4,3,0,11,0,0,0,0
118450,47,7,8,11,21,16,0,0,16
118452,41,12,11,9,9,0,0,0,0
118453,31,5,6,9,11,0,0,0,0
118455,16,9,4,3,0,0,0,0,0
118460,13,2,7,2,2,0,0,0,0
118461,56,12,27,7,10,0,0,0,0
118462,30,17,9,2,2,0,0,0,0
118463,56,11,24,11,10,0,0,0,0
118465,86,12,45,8,21,0,0,0,0
118467,67,12,31,12,12,0,0,0,0
118468,31,9,13,4,5,0,0,0,0
118469,27,5,7,7,8,0,0,0,0
118470,160,17,73,20,50,0,0,0,0
118472,43,6,13,7,17,0,0,0,0
118473,22,4,6,2,10,0,0,0,0
118475,11,3,1,3,4,0,0,0,0
118489,107,19,46,19,23,0,0,0,0
118492,42,7,12,16,7,0,0,0,0
118493,7,1,2,1,3,0,0,0,0
118496,39,3,13,9,14,7,0,0,7
118498,69,6,8,12,43,0,0,0,0
118500,46,7,13,3,23,0,0,0,0
118501,130,14,27,12,77,0,0,0,0
118503,55,3,12,10,30,0,0,0,0
118504,88,14,21,20,33,44,0,0,44
118505,1,1,0,0,0,0,0,0,0
118507,54,6,7,7,34,0,0,0,0
118508,42,4,11,5,22,0,0,0,0
118509,47,9,10,13,15,0,0,0,0
118510,41,7,11,9,14,0,0,0,0
118511,42,9,8,12,13,0,0,0,0
118512,48,5,9,12,22,0,0,0,0
118513,30,5,6,7,12,0,0,0,0
118514,0,0,0,0,0,0,0,0,0
118517,26,2,12,4,8,0,0,0,0
118519,113,13,24,17,59,0,0,0,0
118520,363,124,67,40,132,0,0,0,0
118524,12,4,5,1,2,0,0,0,0
118526,37,10,11,7,9,0,0,0,0
118529,0,0,0,0,0,0,0,0,0
118531,20,9,4,2,5,0,0,0,0
118532,57,19,15,10,13,0,0,0,0
118534,19,5,3,6,5,0,0,0,0
118536,0,0,0,0,0,0,0,0,0
118537,0,0,0,0,0,0,0,0,0
118539,30,10,12,4,4,0,0,0,0
118540,6,5,1,0,0,0,0,0,0
118542,54,6,22,11,15,0,0,0,0
118544,62,4,27,6,25,0,0,0,0
118545,41,3,11,7,20,0,0,0,0
118547,27,2,11,6,8,0,0,0,0
118548,57,16,20,8,13,0,0,0,0
118549,29,7,11,3,8,0,0,0,0
118553,0,0,0,0,0,0,0,0,0
118563,39,3,6,10,20,0,0,0,0
118564,68,18,17,17,16,0,0,0,0
118567,27,4,9,3,11,0,0,0,0
118570,97,9,25,20,43,0,0,0,0
118571,96,23,41,14,18,0,0,0,0
118572,33,6,8,6,13,0,0,0,0
118574,49,0,0,0,49,0,0,0,0
118579,26,3,5,5,13,0,0,0,0
118580,562,163,150,107,142,0,0,0,0
118586,102,10,22,21,49,8,0,0,8
118587,37,23,11,2,1,0,0,0,0
118596,0,0,0,0,0,0,0,0,0
118597,241,45,83,41,72,0,0,0,0
118599,50,18,22,5,5,0,0,0,0
118600,17,1,5,6,5,0,0,0,0
118602,22,2,7,5,8,0,0,0,0
118603,7,0,0,0,7,0,0,0,0
118606,39,5,6,4,24,0,0,0,0
118609,82,17,28,16,21,0,0,0,0
118611,29,4,12,5,8,0,0,0,0
118613,133,40,50,19,24,0,0,0,0
118614,28,7,5,10,6,0,0,0,0
118619,0,0,0,0,0,0,0,0,0
118621,37,11,12,7,7,0,0,0,0
118622,88,47,29,9,3,0,0,0,0
118624,103,25,29,15,34,0,0,0,0
118640,59,6,13,12,28,0,0,0,0
118641,37,6,9,5,17,0,0,0,0
118646,60,7,17,12,24,0,0,0,0
118647,63,21,22,9,11,0,0,0,0
118648,31,8,6,3,14,4,0,0,4
118650,50,7,11,7,25,0,0,0,0
118652,0,0,0,0,0,0,0,0,0
118653,68,6,20,11,31,0,0,0,0
118655,39,5,10,11,13,0,0,0,0
118656,83,13,30,18,22,0,0,0,0
118657,0,0,0,0,0,0,0,0,0
118658,133,65,42,21,5,0,0,0,0
118660,45,9,6,11,19,0,0,0,0
118661,29,5,9,3,12,0,0,0,0
118662,22,9,6,2,5,0,0,0,0
118665,57,13,19,10,15,0,0,0,0
118666,11,2,4,3,2,0,0,0,0
118668,256,96,96,32,32,0,0,0,0
118669,33,6,11,5,11,0,0,0,0
118670,50,12,21,3,14,21,0,0,21
118678,53,11,17,7,18,18,0,0,18
118681,78,11,32,16,19,0,0,0,0
118682,54,10,14,11,19,0,0,0,0
118684,46,10,19,6,11,0,0,0,0
118685,51,9,14,14,14,0,0,0,0
118688,54,22,18,9,5,0,0,0,0
118690,6,2,2,1,1,0,0,0,0
118692,0,0,0,0,0,0,0,0,0
118693,1,0,0,0,1,0,0,0,0
118697,108,15,34,24,35,0,0,0,0
118699,75,14,24,15,22,0,0,0,0
118700,27,5,11,2,9,0,0,0,0
118701,31,4,8,5,14,0,0,0,0
118705,0,0,0,0,0,0,0,0,0
118706,33,7,13,5,8,0,0,0,0
118708,35,1,9,8,17,0,0,0,0
118710,31,9,7,6,9,0,0,0,0
118711,109,11,29,18,51,0,0,0,0
118712,50,3,10,10,27,0,0,0,0
118713,42,3,10,6,23,4,0,0,4
118714,35,1,13,9,12,0,0,0,0
118715,56,4,9,10,33,0,0,0,0
118717,0,0,0,0,0,0,0,0,0
118723,39,8,5,6,20,0,0,0,0
118724,0,0,0,0,0,0,0,0,0
118728,2,0,2,0,0,0,0,0,0
118732,11,2,8,1,0,0,0,0,0
118736,50,5,8,11,26,0,0,0,0
118737,17,4,2,4,7,0,0,0,0
118739,123,36,41,17,29,0,0,0,0
118740,123,37,45,17,24,0,0,0,0
118743,28,4,12,4,8,0,0,0,0
118744,44,8,15,14,7,0,0,0,0
118745,38,7,17,6,8,0,0,0,0
118746,38,8,11,6,13,0,0,0,0
118747,82,9,25,12,36,0,0,0,0
118749,33,5,7,7,14,0,0,0,0
118752,1,1,0,0,0,0,0,0,0
118756,13,2,7,2,2,0,0,0,0
118758,134,15,41,32,46,0,0,0,0
118764,0,0,0,0,0,0,0,0,0
118767,35,7,10,4,14,0,0,0,0
118768,22,4,5,7,6,0,0,0,0
118770,22,9,8,3,2,0,0,0,0
118771,160,22,53,43,42,0,0,0,0
118772,0,0,0,0,0,0,0,0,0
118773,0,0,0,0,0,5,0,0,5
118774,15,7,3,3,2,0,0,0,0
118775,6,0,3,2,1,0,0,0,0
118776,47,12,16,9,10,0,0,0,0
118777,44,23,14,4,3,0,0,0,0
118778,41,8,12,9,12,0,0,0,0
118780,60,12,18,13,17,0,0,0,0
118781,25,7,12,2,4,0,0,0,0
118782,30,6,11,7,6,0,0,0,0
118784,0,0,0,0,0,0,0,0,0
118785,57,12,18,12,15,0,0,0,0
118786,0,0,0,0,0,0,0,0,0
118794,132,12,44,34,42,0,0,0,0
118799,0,0,0,0,0,0,0,0,0
118801,0,0,0,0,0,0,0,0,0
118803,106,13,32,17,44,0,0,0,0
118806,0,0,0,0,0,0,0,0,0
118807,160,12,42,29,77,0,0,0,0
118809,97,44,30,13,10,0,0,0,0
118811,19,5,5,5,4,0,0,0,0
118812,29,9,5,4,11,0,0,0,0
118815,23,5,10,5,3,0,0,0,0
118816,57,17,18,14,8,0,0,0,0
118818,34,6,13,7,8,0,0,0,0
118820,104,51,23,15,15,0,0,0,0
118822,24,3,5,5,11,0,0,0,0
118823,42,7,10,10,15,0,0,0,0
118824,26,13,9,2,2,0,0,0,0
118825,23,3,7,4,9,0,0,0,0
118826,26,4,7,8,7,0,0,0,0
118827,35,6,10,6,13,0,0,0,0
118830,71,14,27,9,21,0,0,0,0
118836,49,10,23,8,8,0,0,0,0
118837,35,5,12,3,15,0,0,0,0
118838,81,5,33,13,30,0,0,0,0
118841,55,12,17,9,17,0,0,0,0
118842,54,12,17,6,19,0,0,0,0
118845,56,8,17,8,23,0,0,0,0
118856,0,0,0,0,0,0,0,0,0
118858,27,9,6,7,5,0,0,0,0
118862,0,0,0,0,0,0,0,0,0
118863,3,0,0,0,3,0,0,0,0
118865,46,11,23,4,8,0,0,0,0
118871,0,0,0,0,0,0,0,0,0
118872,54,13,16,9,16,0,0,0,0
118875,49,9,13,9,18,0,0,0,0
118876,2,0,1,0,1,0,0,0,0
118879,0,0,0,0,0,0,0,0,0
118880,56,5,29,9,13,0,0,0,0
118881,57,7,16,9,25,0,0,0,0
118882,187,27,38,45,77,0,0,0,0
118883,47,9,10,10,18,0,0,0,0
118884,85,7,20,15,43,0,0,0,0
118885,0,0,0,0,0,0,0,0,0
118886,29,6,8,6,9,0,0,0,0
118887,39,3,17,4,15,0,0,0,0
118888,135,32,50,29,24,0,0,0,0
118889,47,10,5,10,22,0,0,0,0
118890,1,0,0,0,1,0,0,0,0
118891,114,17,41,21,35,0,0,0,0
118894,92,19,36,17,20,0,0,0,0
118895,0,0,0,0,0,0,0,0,0
118896,107,23,40,14,30,0,0,0,0
118897,55,8,14,19,14,0,0,0,0
118898,46,12,14,8,12,0,0,0,0
118901,377,50,139,60,128,0,0,0,0
118904,80,8,22,17,33,0,0,0,0
118905,31,8,4,7,12,0,0,0,0
118906,51,6,15,10,20,0,0,0,0
118907,23,2,4,5,12,0,0,0,0
118911,35,1,13,11,10,0,0,0,0
118912,79,17,26,9,27,0,0,0,0
118913,128,16,66,24,22,0,0,0,0
118921,15,4,4,3,4,0,0,0,0
118922,40,15,18,5,2,0,0,0,0
118924,85,35,29,14,7,0,0,0,0
118926,22,4,7,2,9,0,0,0,0
118929,822,160,240,148,274,0,0,0,0
118931,38,10,12,8,8,0,0,0,0
118932,77,9,20,17,31,6,0,0,6
118933,28,2,13,6,7,0,0,0,0
118934,187,63,66,29,29,0,0,0,0
118936,66,11,24,11,20,0,0,0,0
118939,43,10,12,6,15,0,0,0,0
118941,0,0,0,0,0,0,0,0,0
118943,16,2,7,5,2,0,0,0,0
118944,170,85,37,20,28,0,0,0,0
118945,125,71,41,10,3,0,0,0,0
118946,56,1,27,10,18,0,0,0,0
118947,59,24,18,6,11,0,0,0,0
118948,38,5,13,11,9,0,0,0,0
118949,0,0,0,0,0,0,0,0,0
118950,71,40,24,1,6,0,0,0,0
118951,39,17,15,4,3,0,0,0,0
118952,105,54,27,13,11,0,0,0,0
118953,99,45,34,11,9,0,0,0,0
118954,0,0,0,0,0,0,0,0,0
118958,36,3,11,10,12,0,0,0,0
118959,73,7,16,19,31,0,0,0,0
118962,24,6,5,5,8,0,0,0,0
118963,75,22,16,11,26,0,0,0,0
118964,0,0,0,0,0,0,0,0,0
118965,56,27,19,7,3,0,0,0,0
118966,81,35,23,8,15,0,0,0,0
118967,31,3,9,5,14,0,0,0,0
118968,55,12,28,9,6,0,0,0,0
118969,37,13,19,2,3,0,0,0,0
118970,114,13,33,24,44,0,0,0,0
118971,0,0,0,0,0,0,0,0,0
118973,133,21,39,19,54,0,0,0,0
118974,0,0,0,0,0,0,0,0,0
118976,54,3,21,9,21,0,0,0,0
118979,185,21,57,31,76,0,0,0,0
118980,153,92,0,31,30,136,0,0,136
118981,102,36,36,22,8,0,0,0,0
118983,89,33,25,12,19,0,0,0,0
118984,127,36,31,25,35,0,0,0,0
118985,65,7,24,12,22,0,0,0,0
118994,17,6,2,2,7,0,0,0,0
119001,87,15,31,14,27,0,0,0,0
119002,5,0,5,0,0,0,0,0,0
119003,14,2,4,4,4,0,0,0,0
119005,32,5,6,9,12,0,0,0,0
119008,30,8,8,8,6,0,0,0,0
119009,36,8,11,5,12,0,0,0,0
119010,42,10,16,7,9,3,0,0,3
119013,46,9,8,14,15,0,0,0,0
119014,101,24,42,14,21,0,0,0,0
119016,3,1,0,0,2,0,0,0,0
119017,17,8,6,2,1,8,0,0,8
119018,46,2,7,11,26,0,0,0,0
119021,87,20,19,17,31,0,0,0,0
119022,73,9,15,11,38,0,0,0,0
119023,53,4,9,9,31,0,0,0,0
119024,54,4,12,16,22,0,0,0,0
119025,55,5,10,10,30,0,0,0,0
119026,48,7,11,11,19,0,0,0,0
