MAZ,TAZ,ACRES,HH,POP,ag,art_rec,constr,eat,ed_high,ed_k12,ed_oth,fire,gov,health,hotel,info,lease,logis,man_bio,man_hvy,man_lgt,man_tech,natres,prof,ret_loc,ret_reg,serv_bus,serv_pers,serv_soc,transp,unclass,util,emp_total,publicEnrollGradeKto8,publicEnrollGrade9to12,privateEnrollGradeKto8,privateEnrollGrade9to12,comm_coll_enroll
211437,200365,75.14047929,13,70,0,0,148,48,0,0,0,22,0,8,0,11,0,192,0,0,104,54,16,21,37,7,25,9,1,16,0,0,719,0,0,0,0,0
211438,200303,9.83009049,331,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
211439,200189,5.21490736,69,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0
211442,200736,84.01501411,419,1226,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,14,3,5,1,0,0,0,0,40,0,0,0,0,0
211443,200782,11.807426,205,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211446,200516,14.80752979,41,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0
211450,200484,43.16136461,0,0,0,14,71,3,5,0,0,0,0,0,0,0,0,450,0,5,18,0,0,38,21,27,3,65,4,48,0,0,772,0,0,0,0,0
211457,200401,17.92599695,50,128,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
211460,200457,9.175756018,37,115,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13,0,0,0,0,0
211461,200405,9.723341059,48,120,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0
211462,200405,6.06297228,37,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211463,200407,17.82270699,70,209,0,0,13,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,38,0,0,0,0,0
211468,200278,6.101520685,23,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211469,200277,186.846098,48,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211471,200155,16.57087223,81,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
211473,200155,21.77984907,178,700,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,12,0,0,0,0,0
211474,200231,14.59353672,54,205,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
211476,200569,24.74140445,80,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
211477,200151,12.58531306,55,232,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
211478,200215,16.95808602,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,39,0,0,10,7,0,22,0,0,5,0,65,0,0,5,160,0,0,0,0,0
211479,200568,55.22577999,51,211,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,1677,0,0,0
211480,200818,6.103497526,32,126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
211481,200132,15.59974894,85,356,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0
211486,200339,5.384174397,24,105,0,0,0,0,0,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,49,531,0,0,0,0
211489,200643,11.66138685,57,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211490,200643,5.972284685,36,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211494,200821,77.28213973,176,522,0,27,223,534,0,0,7,109,986,9,0,12,5,15,0,0,10,0,0,28,163,77,31,56,8,13,3,8,2324,0,0,0,0,0
211496,200968,53.81555082,343,1231,0,0,7,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,23,0,0,0,0,0
211497,200184,21.2930519,96,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
211498,200643,20.91349837,105,451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,0,0,9,0,0,0,0,0
211499,200695,43.3570719,203,866,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0,0,0,23,0,0,298,0,0
211502,200185,10.66604726,47,174,0,0,7,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,21,0,0,0,0,0
211504,200519,81.96651231,453,1989,0,0,8,25,0,53,0,3,0,54,0,0,0,0,0,0,0,0,0,0,21,0,8,7,3,11,0,0,193,373,0,0,0,0
211505,200450,6.172686972,36,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211507,200848,7.984956238,26,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
211508,200848,9.699124754,51,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
211510,200743,100.810752,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211512,200743,3.047795081,16,42,0,0,11,40,0,0,0,24,0,0,0,0,0,4,0,0,0,0,0,17,2,0,0,4,0,0,0,2,104,0,0,0,0,0
211514,200722,30.62720232,24,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211515,200722,74.53927242,82,221,0,0,0,0,0,60,0,0,0,5,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,91,598,0,0,0,0
211516,200722,35.73659578,85,255,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
211518,200088,9.681580287,47,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211519,200088,6.113134628,25,74,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0
211520,201053,8.112709607,43,167,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
211522,201053,9.320806749,51,161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0
211523,201053,19.69996491,84,225,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0
211524,201054,6.110910681,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211525,201054,4.876620392,24,69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
211527,200775,33.79187815,130,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0
211529,200017,16.23110263,42,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,21,0,0,0,0,0
211530,200773,23.30720608,113,389,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
211531,200841,9.222705999,10,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,326,0,0,332,0,0,0,0,0
211532,200841,9.449301434,38,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211533,200841,8.004724651,44,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211534,201015,37.28965173,94,292,0,81,0,25,0,0,18,8,0,8,0,9,0,4,0,0,0,0,0,1,8,0,3,14,0,3,0,0,182,0,0,0,0,0
211535,201033,31.31884968,2,2,0,0,0,24,0,0,4,8,0,5,0,0,0,5,0,0,0,0,0,22,9,0,0,5,16,0,0,270,368,0,0,0,0,0
211538,200336,53.72659296,169,550,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,37,0,0,0,0,0
211543,200234,26.89467884,39,75,0,0,0,0,0,0,0,16,0,0,242,7,0,0,0,0,0,0,0,11,0,0,0,0,12,0,2,0,290,0,0,0,0,0
211545,200336,7.158636573,43,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211547,200336,8.257513232,50,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
211549,200389,11.12615707,78,259,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0
211551,200393,11.49656771,54,193,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0
211552,200393,10.23979085,52,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0
211553,200393,6.313042705,28,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
211554,201064,7.983226502,40,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,244,0,0,0,0,0
211555,200540,21.10549908,79,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,12,0,0,0,0,55,0,0,0,0,0
211556,200929,81.9709602,299,1130,0,16,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,10,0,48,11,0,0,144,269,0,0,0,0
211561,200774,8.829561685,29,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0
211562,200774,9.465116164,117,347,0,0,0,1,0,0,158,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0
211563,200777,20.31550387,104,325,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
211564,200776,6.288579294,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211565,200776,6.274000089,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211566,200776,9.872592578,30,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,7,0,0,0,0,0
211568,200778,7.332351502,30,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211573,200778,7.379548588,37,112,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,62,0,0,0,0,0
211574,200885,6.185536441,157,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211575,200263,49.63008357,104,311,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,71,0,0,0,0,0
211576,200262,23.19699718,98,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
211578,200109,57.7005382,203,654,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,33,4,0,5,1,0,0,4,1,65,0,0,0,0,0
211580,201062,23.11100458,109,399,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,54,0,0,0,0,0
211582,201063,7.821125515,31,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
211583,200337,8.77668118,43,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0
211584,200337,11.94629911,34,98,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,13,0,0,0,28,0,0,0,0,0
211585,200387,15.5688608,68,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211588,200486,12.36687209,103,372,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,7,0,0,0,0,0,0,14,0,0,0,0,0
211589,200486,10.6393599,101,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211590,200849,23.82909219,157,624,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0
211597,201000,14.71511246,54,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
211598,201002,14.15789032,64,202,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
211599,201002,22.23872336,105,319,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
211606,200376,54.8341183,0,0,0,0,8,0,0,0,0,17,0,43,0,8,0,67,0,14,177,471,0,106,13,59,0,3,0,0,3,0,989,0,0,0,0,0
211607,200470,96.26179309,370,1183,0,0,11,141,16,0,5,41,0,64,81,68,0,22,0,0,92,12,0,79,12,0,21,72,0,40,0,0,777,0,0,0,0,0
211609,201090,15.04648048,76,278,0,0,4,0,0,0,0,12,0,7,0,0,0,0,0,0,16,0,0,2,7,0,1,2,0,0,0,0,51,0,0,0,0,0
211610,200010,83.76395526,445,1744,0,3,10,10,0,0,0,3,0,231,0,7,0,0,0,0,0,0,0,0,11,0,5,30,3,2,3,0,318,0,0,167,74,0
211611,200881,6.535190246,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,0,0
211615,200463,17.18591698,155,292,0,0,4,103,0,0,0,11,0,2,0,0,0,0,0,0,2,0,0,3,4,17,4,59,0,0,0,0,209,0,0,0,0,0
211616,200047,78.22138646,221,703,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,8,0,0,0,0,0
211619,200881,47.44987472,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8147,0,47,0,4,0,0,0,0,0,0,8206,0,0,0,0,0
211620,200010,80.37861453,1,1,0,0,405,0,0,0,0,3,0,0,0,14,0,119,0,27,162,33,0,171,16,23,0,74,0,27,1,87,1162,0,0,0,0,0
211625,200508,19.88158721,158,454,0,0,0,0,0,0,0,7,0,0,36,0,0,0,0,0,0,0,0,2,2,0,0,5,4,2,3,0,61,0,0,0,0,0
211626,200010,9.452513801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,321,15,9,0,14,0,0,0,0,0,0,0,0,500,0,0,0,0,0
211627,200376,40.70785745,0,0,0,43,110,167,0,0,0,0,0,49,0,0,0,12,0,0,106,28,0,16,136,115,0,0,0,0,0,0,782,0,0,0,0,0
211629,200376,5.049841111,135,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0
211632,200376,60.12908774,551,1165,0,0,14,0,0,0,0,35,21,0,0,39,0,0,0,0,87,17,0,27,91,56,5,29,0,0,7,0,428,0,0,0,0,0
211638,200237,84.12571722,54,125,0,0,10,0,0,0,0,1,22,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,2,0,0,0,0,1229,0,0,0,0,0
211648,200659,16.73247901,49,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211652,200015,12.11383641,9,17,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
211657,200465,4270.537899,47,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,4,3,0,0,3,0,33,0,0,0,0,0
211661,200465,2.524673451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211665,200465,1889.096979,159,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
211666,200465,5905.738029,65,168,0,9,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
211671,200944,6.503066575,33,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211675,200945,4.492371864,27,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211678,200854,5.832670268,7,25,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,25,0,0,0,0,0
211680,200982,8.453714732,39,149,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
211681,200854,40.5665133,570,1643,0,0,3,11,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,0,0,0,0,0
211683,200110,6.430170552,8,15,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,3,0,0,31,0,0,0,0,0
211686,201082,19.91395798,0,0,0,0,22,0,0,14,0,2,0,0,0,0,0,12,0,0,65,0,0,0,0,0,0,51,0,0,0,0,166,0,0,0,0,0
211687,200902,7.891056276,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,35,0,0,0,0,0
211690,200516,5.945350222,40,83,0,0,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,85,0,0,0,0,0
211691,200484,59.61263795,0,0,0,0,526,0,12,0,0,0,60,14,0,7,10,234,0,109,74,0,0,12,0,10,0,36,0,140,0,4,1248,0,0,0,0,0
211692,201077,17.14292068,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,11,0,0,0,0,0,0,0,0,111,0,0,0,0,0
211693,201078,68.62011535,0,0,0,0,0,0,33,0,4,7,0,0,0,41,0,81,0,0,0,122,0,125,0,0,16,0,0,0,0,326,755,0,0,0,0,0
211695,201078,35.28340491,0,0,0,2,5,0,0,0,0,33,0,7,0,30,0,8,0,0,0,11,0,34,4,18,0,0,0,0,0,0,152,0,0,0,0,0
211696,201077,51.76482507,0,0,0,81,5,0,0,0,0,0,0,9,0,25,0,46,0,9,12,259,0,71,0,0,0,9,0,0,3,0,529,0,0,0,0,0
211699,200604,17.12957701,53,194,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0
211700,200604,7.73142634,4,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,12,0,0,0,0,0
211702,200077,166.9617926,43,125,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,773,0,0,0,0,0
211705,200580,31.71026425,33,118,0,9,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,881,0,0,0,0
211706,201069,9.092728683,23,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211710,200318,73.20095086,288,934,0,0,0,0,0,0,0,10,0,4,0,4,0,1,0,0,1,0,0,5,0,0,4,2,0,0,0,0,31,0,0,0,0,0
211712,200410,26.39849167,90,313,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0
211713,200410,7.81371236,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211714,200411,45.90077245,206,447,0,0,3,137,0,0,8,34,0,61,13,7,0,9,0,0,2,0,0,9,136,94,1,63,0,4,0,0,581,0,0,0,0,0
211715,200696,89.92255724,79,360,0,0,2,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,200,0,2306,0,0,0
211716,200981,4.674241264,22,67,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0
211718,200631,11.68758,54,187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
211719,200732,52.06579916,18,61,0,0,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,140,0,2313,0,0,0
211721,200680,15.09960809,62,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0
211722,200682,5.750878459,34,108,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,10,0,0,0,0,0
211724,200682,8.183875894,57,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211725,200066,8.410965539,37,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0
211727,200091,27.05529719,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,14,0,0,0,0,0
211729,200819,90.30013393,589,1891,0,0,13,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0
211731,200771,55.89667051,267,999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,16,0,2,0,25,0,0,0,0,0
211738,200275,464.8352056,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0
211742,200953,11.32013462,62,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211743,200284,5.751125564,26,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
211744,200284,7.861403656,33,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211745,201000,30.32400429,222,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,8,0,0,0,0,0
211747,200456,19.66018098,69,192,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0
211756,201041,3.596368543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211757,200442,9.221223368,34,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
211763,200196,20.85122787,237,825,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,0,0,23,0,0,0,0,0
211765,200367,3.423642034,28,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
211766,200446,4.718225983,36,138,0,0,0,0,0,0,0,4,0,22,0,4,0,0,0,0,3,0,0,16,0,22,0,22,0,0,0,0,93,0,0,0,0,0
211767,200543,16.66304246,1,3,0,0,11,0,2,0,0,0,0,0,0,0,0,71,0,0,10,0,0,9,0,0,107,38,0,7,3,0,258,0,0,0,0,0
211768,200034,11.49508508,49,263,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,65,365,0,0,0,0
211769,200730,8.627676767,40,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
211770,200730,8.237744819,38,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211771,200773,7.466529606,33,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211773,200776,24.37297065,133,372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0
211775,200778,10.56918203,55,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211778,200885,23.63610305,131,344,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,340,0,0,0,0,0
