MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
716294,2,0,2,0,0,37326,4171,700039,1101,97,8,Sonoma
710976,0,0,0,0,0,35837,4171,700039,1101,97,8,Sonoma
715257,0,0,0,0,0,37043,4171,700039,1101,97,8,Sonoma
712403,4,1,1,1,1,36277,4171,700039,1101,97,8,Sonoma
715558,24,5,9,3,7,37125,4171,700039,1101,97,8,Sonoma
715631,1,1,0,0,0,37142,4171,700039,1101,97,8,Sonoma
711501,6,6,0,0,0,36020,4171,700039,1101,97,8,Sonoma
710093,3,0,1,1,1,35502,4405,700297,1101,97,8,Sonoma
712546,9,2,3,2,2,36317,4405,700297,1101,97,8,Sonoma
711051,209,39,103,30,37,35858,4404,700296,1101,97,8,Sonoma
811381,1,1,0,0,0,38824,4562,800078,1201,41,9,Marin
712212,1,1,0,0,0,36209,4311,700193,1101,97,8,Sonoma
718112,17,4,7,3,3,37804,4302,700182,1101,97,8,Sonoma
813351,5,1,2,1,1,39437,4562,800078,1201,41,9,Marin
810899,1,1,0,0,0,38664,4562,800078,1201,41,9,Marin
718111,22,4,11,3,4,37803,4302,700182,1101,97,8,Sonoma
718209,31,10,15,3,3,37825,4311,700193,1101,97,8,Sonoma
713272,96,30,41,12,13,36533,4293,700173,1101,97,8,Sonoma
711750,11,2,5,2,2,36095,4302,700182,1101,97,8,Sonoma
718973,84,24,36,12,12,37989,4303,700183,1101,97,8,Sonoma
712711,71,21,30,10,10,36368,4303,700183,1101,97,8,Sonoma
714761,115,33,50,16,16,36925,4303,700183,1101,97,8,Sonoma
714076,153,49,64,20,20,36741,4293,700173,1101,97,8,Sonoma
711342,112,30,47,17,18,35958,4321,700205,1101,97,8,Sonoma
717979,55,14,24,8,9,37767,4321,700205,1101,97,8,Sonoma
716686,50,13,21,8,8,37449,4321,700205,1101,97,8,Sonoma
719734,62,18,26,9,9,38182,4303,700183,1101,97,8,Sonoma
716766,82,23,32,14,13,37464,4166,700033,1101,97,8,Sonoma
718977,78,20,33,12,13,37991,4321,700205,1101,97,8,Sonoma
713607,39,10,17,6,6,36614,4321,700205,1101,97,8,Sonoma
813419,0,0,0,0,0,39451,4562,800078,1201,41,9,Marin
712855,6,1,3,1,1,36418,4302,700182,1101,97,8,Sonoma
813979,1,1,0,0,0,39629,4562,800078,1201,41,9,Marin
718146,62,13,29,9,11,37808,4302,700182,1101,97,8,Sonoma
716890,0,0,0,0,0,37486,4302,700182,1101,97,8,Sonoma
718159,16,4,6,2,4,37812,4302,700182,1101,97,8,Sonoma
714684,1,1,0,0,0,36908,4302,700182,1101,97,8,Sonoma
713089,1,1,0,0,0,36487,4181,700049,1101,97,8,Sonoma
712953,1,1,0,0,0,36452,4302,700182,1101,97,8,Sonoma
711830,0,0,0,0,0,36114,4181,700049,1101,97,8,Sonoma
719834,26,6,10,5,5,38206,4301,700181,1101,97,8,Sonoma
718971,0,0,0,0,0,37988,4301,700181,1101,97,8,Sonoma
713167,24,6,8,5,5,36506,4301,700181,1101,97,8,Sonoma
717291,23,5,10,3,5,37593,4302,700182,1101,97,8,Sonoma
719111,30,9,13,4,4,38021,4303,700183,1101,97,8,Sonoma
712142,20,4,9,3,4,36199,4302,700182,1101,97,8,Sonoma
717233,276,58,124,42,52,37580,4302,700182,1101,97,8,Sonoma
718974,63,18,27,9,9,37990,4303,700183,1101,97,8,Sonoma
713608,100,27,40,17,16,36615,4166,700033,1101,97,8,Sonoma
711749,43,11,20,6,6,36094,4321,700205,1101,97,8,Sonoma
713389,92,25,38,14,15,36565,4304,700184,1101,97,8,Sonoma
717369,30,8,12,5,5,37621,4304,700184,1101,97,8,Sonoma
717370,97,26,38,17,16,37622,4166,700033,1101,97,8,Sonoma
712041,26,7,10,4,5,36166,4321,700205,1101,97,8,Sonoma
719511,41,10,14,8,9,38127,4300,700180,1101,97,8,Sonoma
717285,31,8,13,5,5,37592,4321,700205,1101,97,8,Sonoma
717974,51,9,22,7,13,37763,4277,700155,1101,97,8,Sonoma
718139,129,35,53,20,21,37806,4304,700184,1101,97,8,Sonoma
719513,135,30,62,21,22,38129,4307,700187,1101,97,8,Sonoma
719233,59,13,27,9,10,38051,4307,700187,1101,97,8,Sonoma
712145,38,8,18,6,6,36200,4307,700187,1101,97,8,Sonoma
716591,51,13,21,8,9,37421,4304,700184,1101,97,8,Sonoma
718109,65,17,22,12,14,37802,4300,700180,1101,97,8,Sonoma
718140,36,9,14,6,7,37807,4300,700180,1101,97,8,Sonoma
719925,72,19,25,13,15,38225,4300,700180,1101,97,8,Sonoma
715001,76,19,27,14,16,36980,4300,700180,1101,97,8,Sonoma
713394,107,20,43,16,28,36567,4277,700155,1101,97,8,Sonoma
711651,47,12,16,9,10,36062,4300,700180,1101,97,8,Sonoma
714691,75,19,29,13,14,36912,4278,700156,1101,97,8,Sonoma
717976,41,8,16,6,11,37764,4277,700155,1101,97,8,Sonoma
713950,51,23,13,7,8,36714,4295,700175,1101,97,8,Sonoma
714765,254,116,64,35,39,36927,4295,700175,1101,97,8,Sonoma
718729,52,19,18,8,7,37935,4323,700207,1101,97,8,Sonoma
716434,189,71,66,28,24,37384,4323,700207,1101,97,8,Sonoma
714994,81,20,33,13,15,36977,4278,700156,1101,97,8,Sonoma
712616,106,41,36,16,13,36342,4323,700207,1101,97,8,Sonoma
717977,50,19,17,8,6,37765,4323,700207,1101,97,8,Sonoma
718730,152,53,52,25,22,37936,4322,700206,1101,97,8,Sonoma
719114,91,20,40,12,19,38023,4280,700158,1101,97,8,Sonoma
715310,67,16,27,10,14,37059,4294,700174,1101,97,8,Sonoma
712780,16,4,5,3,4,36390,4294,700174,1101,97,8,Sonoma
719226,28,6,12,4,6,38050,4280,700158,1101,97,8,Sonoma
719837,98,22,42,13,21,38207,4280,700158,1101,97,8,Sonoma
718152,102,25,39,16,22,37810,4294,700174,1101,97,8,Sonoma
718723,97,23,38,15,21,37933,4294,700174,1101,97,8,Sonoma
710226,87,40,22,12,13,35556,4295,700175,1101,97,8,Sonoma
713307,16,8,4,2,2,36544,4295,700175,1101,97,8,Sonoma
719512,31,14,8,4,5,38128,4295,700175,1101,97,8,Sonoma
718843,41,19,10,6,6,37961,4295,700175,1101,97,8,Sonoma
719621,84,40,20,11,13,38150,4295,700175,1101,97,8,Sonoma
712379,49,15,16,9,9,36268,4298,700178,1101,97,8,Sonoma
714384,76,23,32,11,10,36818,4296,700176,1101,97,8,Sonoma
710953,9,2,3,2,2,35830,4296,700176,1101,97,8,Sonoma
712619,40,12,14,7,7,36343,4298,700178,1101,97,8,Sonoma
710581,70,28,24,10,8,35685,4323,700207,1101,97,8,Sonoma
714997,22,7,8,4,3,36979,4322,700206,1101,97,8,Sonoma
714996,37,13,13,6,5,36978,4322,700206,1101,97,8,Sonoma
711657,47,16,16,8,7,36064,4322,700206,1101,97,8,Sonoma
716484,32,12,11,5,4,37398,4322,700206,1101,97,8,Sonoma
711655,37,12,13,6,6,36063,4322,700206,1101,97,8,Sonoma
710951,93,29,31,16,17,35829,4298,700178,1101,97,8,Sonoma
718732,43,15,14,7,7,37938,4298,700178,1101,97,8,Sonoma
719427,71,23,23,12,13,38102,4298,700178,1101,97,8,Sonoma
716483,15,6,5,2,2,37397,4298,700178,1101,97,8,Sonoma
715167,17,6,7,2,2,37021,4478,700379,1101,97,8,Sonoma
711660,4,1,1,1,1,36066,4478,700379,1101,97,8,Sonoma
718731,21,8,7,3,3,37937,4478,700379,1101,97,8,Sonoma
718102,4,1,1,1,1,37798,4478,700379,1101,97,8,Sonoma
718103,4,1,1,1,1,37799,4478,700379,1101,97,8,Sonoma
719425,1,1,0,0,0,38101,4478,700379,1101,97,8,Sonoma
718101,5,1,2,1,1,37797,4478,700379,1101,97,8,Sonoma
715003,64,19,28,9,8,36981,4296,700176,1101,97,8,Sonoma
712959,41,12,18,6,5,36454,4296,700176,1101,97,8,Sonoma
715004,108,32,45,16,15,36982,4296,700176,1101,97,8,Sonoma
713391,36,11,15,5,5,36566,4296,700176,1101,97,8,Sonoma
712380,0,0,0,0,0,36269,4294,700174,1101,97,8,Sonoma
718847,10,3,5,1,1,37963,4296,700176,1101,97,8,Sonoma
710954,8,3,3,1,1,35831,4297,700177,1101,97,8,Sonoma
718846,27,10,9,4,4,37962,4297,700177,1101,97,8,Sonoma
710582,111,40,38,16,17,35686,4297,700177,1101,97,8,Sonoma
718104,1,1,0,0,0,37800,4478,700379,1101,97,8,Sonoma
713680,5,2,1,1,1,36637,4297,700177,1101,97,8,Sonoma
718733,3,1,1,0,1,37939,4297,700177,1101,97,8,Sonoma
718981,0,0,0,0,0,37992,4478,700379,1101,97,8,Sonoma
712583,8,2,4,1,1,36325,4293,700173,1101,97,8,Sonoma
716514,42,14,16,7,5,37407,4292,700172,1101,97,8,Sonoma
713948,54,16,22,8,8,36713,4319,700203,1101,97,8,Sonoma
717981,49,14,19,6,10,37768,4320,700204,1101,97,8,Sonoma
712708,94,28,38,11,17,36366,4320,700204,1101,97,8,Sonoma
712252,107,34,36,12,25,36224,4361,700248,1101,97,8,Sonoma
713603,22,6,9,3,4,36612,4320,700204,1101,97,8,Sonoma
713792,22,7,7,3,5,36669,4361,700248,1101,97,8,Sonoma
713605,64,20,24,10,10,36613,4319,700203,1101,97,8,Sonoma
716688,29,8,13,3,5,37450,4320,700204,1101,97,8,Sonoma
718148,52,15,20,7,10,37809,4320,700204,1101,97,8,Sonoma
719622,0,0,0,0,0,38151,4320,700204,1101,97,8,Sonoma
719623,122,37,49,18,18,38152,4319,700203,1101,97,8,Sonoma
711341,27,8,11,4,4,35957,4321,700205,1101,97,8,Sonoma
716769,40,12,16,6,6,37465,4319,700203,1101,97,8,Sonoma
712710,72,21,29,9,13,36367,4320,700204,1101,97,8,Sonoma
713793,63,19,22,7,15,36670,4361,700248,1101,97,8,Sonoma
714196,99,31,34,11,23,36761,4361,700248,1101,97,8,Sonoma
711339,25,7,10,4,4,35956,4319,700203,1101,97,8,Sonoma
712679,30,9,12,5,4,36354,4358,700245,1101,97,8,Sonoma
716925,26,8,10,4,4,37497,4358,700245,1101,97,8,Sonoma
712253,49,15,20,7,7,36225,4358,700245,1101,97,8,Sonoma
711018,747,265,292,100,90,35849,4360,700247,1101,97,8,Sonoma
711015,207,74,77,22,34,35848,4286,700165,1101,97,8,Sonoma
718192,3,2,1,0,0,37823,4286,700165,1101,97,8,Sonoma
710144,591,198,232,65,96,35518,4291,700171,1101,97,8,Sonoma
713572,80,24,34,10,12,36606,4290,700170,1101,97,8,Sonoma
714069,13,5,4,1,3,36738,4361,700248,1101,97,8,Sonoma
712680,3,2,1,0,0,36355,4290,700170,1101,97,8,Sonoma
712221,6,1,3,1,1,36211,4290,700170,1101,97,8,Sonoma
714070,2,2,0,0,0,36739,4361,700248,1101,97,8,Sonoma
714878,131,39,48,21,23,36953,4290,700170,1101,97,8,Sonoma
712218,268,79,100,43,46,36210,4290,700170,1101,97,8,Sonoma
712677,3,1,2,0,0,36353,4286,700165,1101,97,8,Sonoma
713727,16,5,6,2,3,36654,4286,700165,1101,97,8,Sonoma
714434,5,1,2,1,1,36828,4286,700165,1101,97,8,Sonoma
712469,72,19,30,11,12,36300,4321,700205,1101,97,8,Sonoma
717234,84,26,32,13,13,37581,4319,700203,1101,97,8,Sonoma
714687,10,2,3,2,3,36909,4277,700155,1101,97,8,Sonoma
716482,71,19,29,11,12,37396,4321,700205,1101,97,8,Sonoma
719732,24,6,10,4,4,38181,4321,700205,1101,97,8,Sonoma
710572,72,18,26,12,16,35680,4318,700202,1101,97,8,Sonoma
714391,16,4,6,3,3,36820,4318,700202,1101,97,8,Sonoma
719414,27,7,9,5,6,38094,4318,700202,1101,97,8,Sonoma
719415,11,3,3,2,3,38095,4318,700202,1101,97,8,Sonoma
714383,121,30,45,19,27,36817,4318,700202,1101,97,8,Sonoma
712304,15,4,6,2,3,36246,4318,700202,1101,97,8,Sonoma
719420,55,14,19,9,13,38098,4318,700202,1101,97,8,Sonoma
712305,0,0,0,0,0,36247,4318,700202,1101,97,8,Sonoma
711650,65,12,26,10,17,36061,4277,700155,1101,97,8,Sonoma
712470,56,10,24,8,14,36301,4277,700155,1101,97,8,Sonoma
719421,56,11,22,8,15,38099,4277,700155,1101,97,8,Sonoma
717972,66,16,24,11,15,37762,4318,700202,1101,97,8,Sonoma
710573,9,2,3,2,2,35681,4318,700202,1101,97,8,Sonoma
717967,172,54,60,26,32,37761,4479,700380,1101,97,8,Sonoma
715518,1,1,0,0,0,37111,4358,700245,1101,97,8,Sonoma
719266,4,1,1,1,1,38058,4358,700245,1101,97,8,Sonoma
719413,17,6,6,2,3,38093,4479,700380,1101,97,8,Sonoma
714350,38,11,16,6,5,36803,4358,700245,1101,97,8,Sonoma
711844,21,6,9,3,3,36119,4358,700245,1101,97,8,Sonoma
719265,17,5,7,3,2,38057,4358,700245,1101,97,8,Sonoma
719595,41,10,17,7,7,38143,4359,700246,1101,97,8,Sonoma
715219,75,17,32,13,13,37032,4359,700246,1101,97,8,Sonoma
719417,5,3,2,0,0,38096,4479,700380,1101,97,8,Sonoma
719418,44,14,16,6,8,38097,4479,700380,1101,97,8,Sonoma
715010,31,10,10,5,6,36984,4479,700380,1101,97,8,Sonoma
711842,44,9,19,8,8,36118,4359,700246,1101,97,8,Sonoma
714351,21,5,9,4,3,36804,4359,700246,1101,97,8,Sonoma
710577,94,24,36,16,18,35683,4278,700156,1101,97,8,Sonoma
712047,48,12,19,8,9,36167,4278,700156,1101,97,8,Sonoma
719839,48,12,19,8,9,38208,4278,700156,1101,97,8,Sonoma
712860,49,12,20,8,9,36421,4278,700156,1101,97,8,Sonoma
711754,8,2,3,1,2,36097,4279,700157,1101,97,8,Sonoma
717371,88,24,31,15,18,37623,4279,700157,1101,97,8,Sonoma
710575,85,23,30,15,17,35682,4279,700157,1101,97,8,Sonoma
711335,24,8,9,4,3,35955,4478,700379,1101,97,8,Sonoma
712858,124,33,44,22,25,36419,4279,700157,1101,97,8,Sonoma
719936,112,31,39,19,23,38227,4279,700157,1101,97,8,Sonoma
713117,86,23,30,15,18,36490,4279,700157,1101,97,8,Sonoma
718606,68,21,25,10,12,37906,4479,700380,1101,97,8,Sonoma
715016,30,11,11,4,4,36985,4478,700379,1101,97,8,Sonoma
717978,15,6,5,2,2,37766,4322,700206,1101,97,8,Sonoma
714690,18,6,8,2,2,36911,4478,700379,1101,97,8,Sonoma
719424,1,1,0,0,0,38100,4478,700379,1101,97,8,Sonoma
710579,44,15,18,6,5,35684,4478,700379,1101,97,8,Sonoma
718725,0,0,0,0,0,37934,4478,700379,1101,97,8,Sonoma
711659,55,18,22,8,7,36065,4478,700379,1101,97,8,Sonoma
719927,1,1,0,0,0,38226,4478,700379,1101,97,8,Sonoma
714689,28,9,12,4,3,36910,4478,700379,1101,97,8,Sonoma
720026,0,0,0,0,0,38269,4478,700379,1101,97,8,Sonoma
718158,28,9,11,4,4,37811,4478,700379,1101,97,8,Sonoma
718734,3,3,0,0,0,37940,4478,700379,1101,97,8,Sonoma
713446,0,0,0,0,0,36576,4413,700305,1103,97,8,Sonoma
710761,16,4,4,4,4,35751,4413,700305,1103,97,8,Sonoma
711543,40,13,15,5,7,36029,4485,700386,1103,97,8,Sonoma
719267,78,18,34,13,13,38059,4359,700246,1101,97,8,Sonoma
719718,6,2,2,1,1,38174,4485,700386,1103,97,8,Sonoma
715440,96,19,38,16,23,37095,4411,700303,1103,97,8,Sonoma
719277,124,38,51,15,20,38061,4290,700170,1101,97,8,Sonoma
716227,5,1,2,1,1,37310,4305,700185,1101,97,8,Sonoma
711839,11,3,4,2,2,36117,4290,700170,1101,97,8,Sonoma
715217,90,20,39,16,15,37031,4359,700246,1101,97,8,Sonoma
718228,11,4,3,2,2,37829,4290,700170,1101,97,8,Sonoma
711082,0,0,0,0,0,35864,4305,700185,1101,97,8,Sonoma
717304,2,2,0,0,0,37601,4305,700185,1101,97,8,Sonoma
720310,8,2,2,2,2,38347,4305,700185,1101,97,8,Sonoma
711405,0,0,0,0,0,35978,4305,700185,1101,97,8,Sonoma
712257,47,10,21,8,8,36226,4359,700246,1101,97,8,Sonoma
710892,9,2,3,2,2,35803,4411,700303,1103,97,8,Sonoma
713141,0,0,0,0,0,36495,4305,700185,1101,97,8,Sonoma
710517,21,4,7,4,6,35659,4399,700291,1103,97,8,Sonoma
710889,2,0,2,0,0,35801,4428,700320,1101,97,8,Sonoma
713236,1,1,0,0,0,36522,4409,700301,1101,97,8,Sonoma
714046,0,0,0,0,0,36733,4409,700301,1101,97,8,Sonoma
711586,1,1,0,0,0,36043,4305,700185,1101,97,8,Sonoma
713621,125,16,34,25,50,36622,4409,700301,1101,97,8,Sonoma
715489,1,1,0,0,0,37106,4409,700301,1101,97,8,Sonoma
711125,8,2,2,2,2,35878,4428,700320,1101,97,8,Sonoma
716788,15,3,5,2,5,37471,4181,700049,1101,97,8,Sonoma
715653,2,0,1,0,1,37149,4181,700049,1101,97,8,Sonoma
716259,16,3,5,3,5,37319,4181,700049,1101,97,8,Sonoma
717828,0,0,0,0,0,37720,4301,700181,1101,97,8,Sonoma
710948,1,1,0,0,0,35828,4301,700181,1101,97,8,Sonoma
719113,42,10,19,5,8,38022,4306,700186,1101,97,8,Sonoma
718412,7,1,3,1,2,37868,4181,700049,1101,97,8,Sonoma
718853,133,30,62,16,25,37966,4306,700186,1101,97,8,Sonoma
719382,29,6,10,4,9,38089,4181,700049,1101,97,8,Sonoma
719224,49,10,24,6,9,38049,4306,700186,1101,97,8,Sonoma
711751,0,0,0,0,0,36096,4306,700186,1101,97,8,Sonoma
714380,21,5,8,4,4,36816,4301,700181,1101,97,8,Sonoma
713301,50,11,22,8,9,36540,4307,700187,1101,97,8,Sonoma
716892,149,34,63,20,32,37488,4280,700158,1101,97,8,Sonoma
716891,29,7,13,4,5,37487,4307,700187,1101,97,8,Sonoma
710958,143,35,53,28,27,35833,4301,700181,1101,97,8,Sonoma
717829,185,45,71,35,34,37721,4301,700181,1101,97,8,Sonoma
712848,132,29,61,20,22,36415,4307,700187,1101,97,8,Sonoma
714389,111,32,39,17,23,36819,4153,700020,1101,97,8,Sonoma
713306,103,25,39,20,19,36543,4301,700181,1101,97,8,Sonoma
712958,33,7,15,4,7,36453,4280,700158,1101,97,8,Sonoma
714025,73,17,30,10,16,36729,4280,700158,1101,97,8,Sonoma
714762,13,3,6,1,3,36926,4280,700158,1101,97,8,Sonoma
718850,8,2,2,2,2,37964,4297,700177,1101,97,8,Sonoma
713164,105,38,36,15,16,36505,4297,700177,1101,97,8,Sonoma
712961,48,13,17,8,10,36455,4153,700020,1101,97,8,Sonoma
718852,146,41,53,22,30,37965,4153,700020,1101,97,8,Sonoma
712859,25,10,8,2,5,36420,4297,700177,1101,97,8,Sonoma
710956,43,15,15,6,7,35832,4297,700177,1101,97,8,Sonoma
718092,2,0,2,0,0,37796,4475,700375,1103,97,8,Sonoma
718105,51,19,17,7,8,37801,4297,700177,1101,97,8,Sonoma
715021,48,17,16,7,8,36986,4297,700177,1101,97,8,Sonoma
714675,0,0,0,0,0,36907,4475,700375,1103,97,8,Sonoma
716595,1,1,0,0,0,37422,4153,700020,1101,97,8,Sonoma
712849,17,5,6,3,3,36416,4153,700020,1101,97,8,Sonoma
713303,49,14,17,8,10,36542,4153,700020,1101,97,8,Sonoma
713302,82,18,39,10,15,36541,4306,700186,1101,97,8,Sonoma
712383,201,57,73,31,40,36270,4474,700374,1101,97,8,Sonoma
712850,37,10,13,6,8,36417,4474,700374,1101,97,8,Sonoma
719618,39,9,15,8,7,38149,4301,700181,1101,97,8,Sonoma
715007,69,19,24,11,15,36983,4153,700020,1101,97,8,Sonoma
717909,0,0,0,0,0,37747,4475,700375,1103,97,8,Sonoma
719738,49,11,23,6,9,38184,4306,700186,1101,97,8,Sonoma
719737,90,26,33,13,18,38183,4474,700374,1101,97,8,Sonoma
714639,25,6,8,4,7,36901,4475,700375,1103,97,8,Sonoma
711205,40,10,14,6,10,35909,4475,700375,1103,97,8,Sonoma
716877,0,0,0,0,0,37484,4475,700375,1103,97,8,Sonoma
717058,100,24,35,15,26,37520,4475,700375,1103,97,8,Sonoma
714932,137,33,47,21,36,36963,4475,700375,1103,97,8,Sonoma
718403,120,24,38,19,39,37865,4181,700049,1101,97,8,Sonoma
720092,46,9,16,7,14,38290,4181,700049,1101,97,8,Sonoma
718399,202,41,82,31,48,37862,4180,700048,1101,97,8,Sonoma
720090,142,28,45,22,47,38289,4181,700049,1101,97,8,Sonoma
713154,0,0,0,0,0,36502,4184,700052,1102,97,8,Sonoma
713677,13,2,7,2,2,36636,4306,700186,1101,97,8,Sonoma
712176,32,8,12,4,8,36206,4184,700052,1102,97,8,Sonoma
712891,6,2,2,0,2,36432,4206,700076,1102,97,8,Sonoma
720390,8,2,3,0,3,38360,4206,700076,1102,97,8,Sonoma
715688,0,0,0,0,0,37151,4184,700052,1102,97,8,Sonoma
719984,150,49,44,22,35,38247,4206,700076,1102,97,8,Sonoma
715206,1,1,0,0,0,37030,4184,700052,1102,97,8,Sonoma
718769,5,1,2,0,2,37944,4184,700052,1102,97,8,Sonoma
717577,73,19,26,11,17,37667,4184,700052,1102,97,8,Sonoma
718411,0,0,0,0,0,37867,4184,700052,1102,97,8,Sonoma
712085,0,0,0,0,0,36179,4184,700052,1102,97,8,Sonoma
710724,16,5,4,3,4,35742,4184,700052,1102,97,8,Sonoma
715508,7,1,2,2,2,37110,4184,700052,1102,97,8,Sonoma
719988,55,13,22,7,13,38250,4184,700052,1102,97,8,Sonoma
718518,4,1,1,1,1,37888,4206,700076,1102,97,8,Sonoma
711485,131,34,48,18,31,36015,4184,700052,1102,97,8,Sonoma
711524,14,6,4,1,3,36025,4206,700076,1102,97,8,Sonoma
715738,51,16,15,8,12,37165,4206,700076,1102,97,8,Sonoma
714413,142,29,59,21,33,36826,4180,700048,1101,97,8,Sonoma
716380,34,7,10,6,11,37361,4181,700049,1101,97,8,Sonoma
718445,4,2,2,0,0,37877,4182,700050,1102,97,8,Sonoma
718413,110,36,42,16,16,37869,4182,700050,1102,97,8,Sonoma
711600,38,9,14,6,9,36053,4150,700016,1102,97,8,Sonoma
719030,318,105,124,43,46,38001,4182,700050,1102,97,8,Sonoma
712899,178,47,71,27,33,36437,4334,700219,1102,97,8,Sonoma
712179,93,24,34,13,22,36207,4184,700052,1102,97,8,Sonoma
716801,50,13,20,8,9,37473,4334,700219,1102,97,8,Sonoma
718437,195,51,77,30,37,37874,4334,700219,1102,97,8,Sonoma
715272,51,14,20,7,10,37047,4334,700219,1102,97,8,Sonoma
716825,112,29,44,18,21,37477,4334,700219,1102,97,8,Sonoma
718402,129,33,48,18,30,37864,4184,700052,1102,97,8,Sonoma
715739,156,54,54,21,27,37166,4208,700078,1102,97,8,Sonoma
718879,34,12,11,5,6,37970,4208,700078,1102,97,8,Sonoma
719134,4,2,1,0,1,38028,4208,700078,1102,97,8,Sonoma
711894,0,0,0,0,0,36124,4206,700076,1102,97,8,Sonoma
713340,7,1,2,2,2,36551,4206,700076,1102,97,8,Sonoma
718638,54,17,17,10,10,37912,4207,700077,1102,97,8,Sonoma
712888,72,23,22,13,14,36431,4207,700077,1102,97,8,Sonoma
719129,62,20,20,11,11,38026,4207,700077,1102,97,8,Sonoma
716812,172,53,48,30,41,37475,4314,700197,1102,97,8,Sonoma
714853,39,10,10,7,12,36947,4393,700284,1102,97,8,Sonoma
714341,45,15,16,6,8,36799,4208,700078,1102,97,8,Sonoma
711900,39,13,13,6,7,36126,4208,700078,1102,97,8,Sonoma
718436,7,3,2,1,1,37873,4207,700077,1102,97,8,Sonoma
719136,222,69,70,41,42,38029,4207,700077,1102,97,8,Sonoma
714337,38,13,11,6,8,36796,4333,700218,1102,97,8,Sonoma
710412,68,12,23,14,19,35621,4209,700079,1102,97,8,Sonoma
711421,102,32,31,17,22,35983,4333,700218,1102,97,8,Sonoma
711429,101,32,31,17,21,35986,4333,700218,1102,97,8,Sonoma
715269,121,38,37,20,26,37046,4333,700218,1102,97,8,Sonoma
711915,250,76,70,44,60,36130,4314,700197,1102,97,8,Sonoma
710626,44,14,14,8,8,35699,4207,700077,1102,97,8,Sonoma
716306,25,8,7,4,6,37328,4314,700197,1102,97,8,Sonoma
719133,108,33,30,19,26,38027,4314,700197,1102,97,8,Sonoma
714855,1,1,0,0,0,36948,4314,700197,1102,97,8,Sonoma
716231,117,28,29,21,39,37312,4393,700284,1102,97,8,Sonoma
711897,140,24,40,25,51,36125,4271,700146,1102,97,8,Sonoma
712493,44,5,11,10,18,36307,4392,700283,1102,97,8,Sonoma
712497,73,23,20,12,18,36308,4314,700197,1102,97,8,Sonoma
714858,93,16,27,16,34,36950,4271,700146,1102,97,8,Sonoma
712736,68,8,17,16,27,36378,4392,700283,1102,97,8,Sonoma
716234,63,10,18,12,23,37313,4271,700146,1102,97,8,Sonoma
711423,42,10,18,6,8,35984,4334,700219,1102,97,8,Sonoma
716378,102,14,31,22,35,37360,4332,700217,1102,97,8,Sonoma
711005,96,12,30,21,33,35847,4332,700217,1102,97,8,Sonoma
714540,31,8,13,4,6,36861,4183,700051,1102,97,8,Sonoma
713150,53,7,16,11,19,36499,4332,700217,1102,97,8,Sonoma
718476,103,14,32,22,35,37884,4332,700217,1102,97,8,Sonoma
712813,90,12,27,19,32,36401,4332,700217,1102,97,8,Sonoma
712814,63,20,20,10,13,36402,4333,700218,1102,97,8,Sonoma
716509,60,11,20,13,16,37405,4209,700079,1102,97,8,Sonoma
719140,62,20,19,10,13,38030,4333,700218,1102,97,8,Sonoma
712240,107,19,35,23,30,36218,4209,700079,1102,97,8,Sonoma
713149,56,10,19,12,15,36498,4209,700079,1102,97,8,Sonoma
715649,60,11,20,13,16,37147,4209,700079,1102,97,8,Sonoma
713976,35,11,10,6,8,36721,4333,700218,1102,97,8,Sonoma
712568,147,54,41,19,33,36321,4331,700216,1102,97,8,Sonoma
715745,27,4,7,5,11,37168,4271,700146,1102,97,8,Sonoma
712237,59,10,17,10,22,36216,4271,700146,1102,97,8,Sonoma
713974,151,30,41,32,48,36720,4223,700093,1102,97,8,Sonoma
716458,39,7,11,8,13,37391,4223,700093,1102,97,8,Sonoma
716456,30,5,9,5,11,37390,4271,700146,1102,97,8,Sonoma
718440,25,5,7,5,8,37875,4223,700093,1102,97,8,Sonoma
712239,425,92,148,92,93,36217,4423,700315,1102,97,8,Sonoma
715650,34,6,11,7,10,37148,4209,700079,1102,97,8,Sonoma
710113,35,6,12,7,10,35511,4209,700079,1102,97,8,Sonoma
720208,168,62,48,21,37,38325,4331,700216,1102,97,8,Sonoma
719148,77,13,27,15,22,38032,4282,700161,1102,97,8,Sonoma
716511,97,36,27,12,22,37406,4331,700216,1102,97,8,Sonoma
714537,189,33,67,35,54,36860,4282,700161,1102,97,8,Sonoma
713562,500,105,169,115,111,36605,4175,700043,1102,97,8,Sonoma
710481,98,17,34,18,29,35651,4282,700161,1102,97,8,Sonoma
713722,65,14,22,14,15,36652,4423,700315,1102,97,8,Sonoma
715767,108,19,39,19,31,37174,4282,700161,1102,97,8,Sonoma
716723,189,34,68,34,53,37455,4282,700161,1102,97,8,Sonoma
715648,195,48,71,38,38,37146,4422,700314,1102,97,8,Sonoma
719254,257,68,80,51,58,38055,4434,700326,1102,97,8,Sonoma
713775,683,179,218,133,153,36666,4434,700326,1102,97,8,Sonoma
716459,48,12,16,10,10,37392,4422,700314,1102,97,8,Sonoma
710035,306,30,85,70,121,35483,4432,700324,1102,97,8,Sonoma
719115,38,10,15,6,7,38024,4474,700374,1101,97,8,Sonoma
719983,0,0,0,0,0,38246,4206,700076,1102,97,8,Sonoma
