MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
417019,224,23,68,42,91,28405,3257,400112,2108,13,5,Contra Costa
415811,33,3,10,6,14,27987,3257,400112,2108,13,5,Contra Costa
414449,90,9,27,18,36,27529,3288,400143,2108,13,5,Contra Costa
427145,56,11,11,11,23,31370,3288,400143,2108,13,5,Contra Costa
413096,86,17,17,17,35,27044,3288,400143,2108,13,5,Contra Costa
414450,119,11,32,22,54,27530,3288,400143,2108,13,5,Contra Costa
422349,237,40,78,40,79,30023,3288,400143,2108,13,5,Contra Costa
413980,55,5,13,11,26,27372,3350,400206,2108,13,5,Contra Costa
410800,32,3,8,7,14,26113,3346,400202,2108,13,5,Contra Costa
421006,121,12,29,24,56,29662,3346,400202,2108,13,5,Contra Costa
421820,55,6,13,11,25,29880,3346,400202,2108,13,5,Contra Costa
415515,38,3,9,9,17,27889,3256,400111,2108,13,5,Contra Costa
410944,222,23,55,44,100,26182,3346,400202,2108,13,5,Contra Costa
426395,27,2,7,6,12,31172,3228,400083,2108,13,5,Contra Costa
418312,47,3,11,11,22,28821,3255,400110,2108,13,5,Contra Costa
414999,240,17,56,56,111,27731,3255,400110,2108,13,5,Contra Costa
419672,76,5,18,17,36,29259,3256,400111,2108,13,5,Contra Costa
420781,63,5,14,14,30,29594,3256,400111,2108,13,5,Contra Costa
413796,89,6,21,20,42,27300,3256,400111,2108,13,5,Contra Costa
420707,26,2,6,6,12,29569,3256,400111,2108,13,5,Contra Costa
425055,97,7,23,23,44,30764,3256,400111,2108,13,5,Contra Costa
416754,0,0,0,0,0,28302,3256,400111,2108,13,5,Contra Costa
415000,132,10,32,32,58,27732,3255,400110,2108,13,5,Contra Costa
413102,0,0,0,0,0,27046,3348,400204,2108,13,5,Contra Costa
418796,3,0,2,0,1,28981,3288,400143,2108,13,5,Contra Costa
417137,0,0,0,0,0,28433,3288,400143,2108,13,5,Contra Costa
417413,296,25,99,49,123,28533,3348,400204,2108,13,5,Contra Costa
421739,9,2,2,2,3,29864,3348,400204,2108,13,5,Contra Costa
410318,49,49,0,0,0,25898,3348,400204,2108,13,5,Contra Costa
421639,0,0,0,0,0,29826,3348,400204,2108,13,5,Contra Costa
419677,0,0,0,0,0,29261,3348,400204,2108,13,5,Contra Costa
420100,172,14,57,29,72,29387,3348,400204,2108,13,5,Contra Costa
411854,0,0,0,0,0,26568,3348,400204,2108,13,5,Contra Costa
421213,33,0,7,7,19,29722,3256,400111,2108,13,5,Contra Costa
415817,60,14,19,10,17,27990,3256,400111,2108,13,5,Contra Costa
415010,41,9,13,7,12,27736,3256,400111,2108,13,5,Contra Costa
415009,0,0,0,0,0,27735,3256,400111,2108,13,5,Contra Costa
415287,119,17,34,34,34,27822,3256,400111,2108,13,5,Contra Costa
410739,131,9,31,30,61,26084,3255,400110,2108,13,5,Contra Costa
418311,104,0,0,0,104,28820,3256,400111,2108,13,5,Contra Costa
415585,62,4,15,13,30,27921,3343,400199,2108,13,5,Contra Costa
413908,18,2,4,4,8,27343,3255,400110,2108,13,5,Contra Costa
414757,0,0,0,0,0,27637,3255,400110,2108,13,5,Contra Costa
410223,379,22,93,76,188,25856,3343,400199,2108,13,5,Contra Costa
415351,0,0,0,0,0,27843,3343,400199,2108,13,5,Contra Costa
416660,270,16,67,53,134,28275,3343,400199,2108,13,5,Contra Costa
422118,44,8,12,8,16,29967,3715,400584,2108,13,5,Contra Costa
420833,131,21,35,24,51,29605,3715,400584,2108,13,5,Contra Costa
416937,53,9,15,9,20,28369,3715,400584,2108,13,5,Contra Costa
416408,61,10,16,11,24,28183,3715,400584,2108,13,5,Contra Costa
427578,82,14,21,14,33,31489,3715,400584,2108,13,5,Contra Costa
422422,36,6,10,7,13,30039,3715,400584,2108,13,5,Contra Costa
426549,42,6,11,8,17,31218,3715,400584,2108,13,5,Contra Costa
412451,49,8,15,8,18,26811,3715,400584,2108,13,5,Contra Costa
417271,41,3,11,8,19,28480,3251,400106,2108,13,5,Contra Costa
426195,49,3,11,11,24,31125,3251,400106,2108,13,5,Contra Costa
417561,24,0,5,5,14,28581,3251,400106,2108,13,5,Contra Costa
426196,63,5,14,14,30,31126,3251,400106,2108,13,5,Contra Costa
421347,0,0,0,0,0,29755,3251,400106,2108,13,5,Contra Costa
413504,227,16,53,52,106,27197,3251,400106,2108,13,5,Contra Costa
417030,25,2,6,6,11,28406,3251,400106,2108,13,5,Contra Costa
417543,28,2,7,7,12,28575,3251,400106,2108,13,5,Contra Costa
420780,81,6,18,18,39,29593,3251,400106,2108,13,5,Contra Costa
417265,41,3,9,9,20,28476,3251,400106,2108,13,5,Contra Costa
411282,25,2,6,6,11,26343,3251,400106,2108,13,5,Contra Costa
417128,24,2,6,6,10,28430,3251,400106,2108,13,5,Contra Costa
422157,44,8,11,9,16,29979,3246,400101,2108,13,5,Contra Costa
411848,20,4,5,4,7,26566,3246,400101,2108,13,5,Contra Costa
415823,64,4,15,15,30,27991,3251,400106,2108,13,5,Contra Costa
421921,92,7,22,22,41,29904,3251,400106,2108,13,5,Contra Costa
410877,643,110,154,121,258,26147,3246,400101,2108,13,5,Contra Costa
427144,63,0,16,16,31,31369,3348,400204,2108,13,5,Contra Costa
411579,92,0,46,0,46,26463,3348,400204,2108,13,5,Contra Costa
420101,56,56,0,0,0,29388,3348,400204,2108,13,5,Contra Costa
422791,55,0,27,0,28,30151,3348,400204,2108,13,5,Contra Costa
414061,146,16,49,32,49,27397,3348,400204,2108,13,5,Contra Costa
412238,74,8,23,16,27,26723,3312,400168,2108,13,5,Contra Costa
417787,38,38,0,0,0,28654,3348,400204,2108,13,5,Contra Costa
418801,128,17,42,26,43,28982,3312,400168,2108,13,5,Contra Costa
417556,96,12,31,19,34,28579,3312,400168,2108,13,5,Contra Costa
416354,149,16,46,27,60,28163,3312,400168,2108,13,5,Contra Costa
421509,66,0,22,22,22,29788,3312,400168,2108,13,5,Contra Costa
421732,5,0,1,1,3,29861,3348,400204,2108,13,5,Contra Costa
418079,7,2,2,1,2,28748,3283,400138,2108,13,5,Contra Costa
421649,130,0,44,43,43,29827,3254,400109,2108,13,5,Contra Costa
418785,37,0,7,7,23,28979,3402,400258,2108,13,5,Contra Costa
418576,84,14,14,14,42,28915,3283,400138,2108,13,5,Contra Costa
410317,65,9,19,9,28,25897,3283,400138,2108,13,5,Contra Costa
421229,43,0,11,11,21,29725,3402,400258,2108,13,5,Contra Costa
411033,45,6,11,11,17,26223,3402,400258,2108,13,5,Contra Costa
420790,39,39,0,0,0,29595,3254,400109,2108,13,5,Contra Costa
417794,105,0,35,35,35,28656,3254,400109,2108,13,5,Contra Costa
426827,21,21,0,0,0,31298,3283,400138,2108,13,5,Contra Costa
426978,56,6,12,12,26,31328,3283,400138,2108,13,5,Contra Costa
416049,92,8,23,15,46,28068,3283,400138,2108,13,5,Contra Costa
424265,42,5,14,9,14,30564,3312,400168,2108,13,5,Contra Costa
427811,38,9,12,6,11,31562,3312,400168,2108,13,5,Contra Costa
416355,90,10,28,18,34,28164,3312,400168,2108,13,5,Contra Costa
419432,45,8,14,8,15,29184,3312,400168,2108,13,5,Contra Costa
415002,73,8,16,16,33,27733,3254,400109,2108,13,5,Contra Costa
421342,34,7,7,7,13,29754,3254,400109,2108,13,5,Contra Costa
422769,48,8,13,9,18,30146,3254,400109,2108,13,5,Contra Costa
413646,39,3,9,9,18,27255,3259,400114,2108,13,5,Contra Costa
416896,87,8,24,16,39,28360,3259,400114,2108,13,5,Contra Costa
426018,0,0,0,0,0,31065,3259,400114,2108,13,5,Contra Costa
414368,24,3,6,5,10,27497,3259,400114,2108,13,5,Contra Costa
410574,161,18,37,33,73,26018,3259,400114,2108,13,5,Contra Costa
415524,145,29,29,29,58,27893,3254,400109,2108,13,5,Contra Costa
417401,146,23,36,29,58,28529,3254,400109,2108,13,5,Contra Costa
417278,58,10,19,10,19,28482,3254,400109,2108,13,5,Contra Costa
417635,104,13,26,22,43,28597,3673,400539,2108,13,5,Contra Costa
414447,78,14,21,14,29,27527,3254,400109,2108,13,5,Contra Costa
426496,2,0,0,0,2,31201,3254,400109,2108,13,5,Contra Costa
420522,23,3,6,6,8,29507,3254,400109,2108,13,5,Contra Costa
421237,55,5,10,10,30,29726,3402,400258,2108,13,5,Contra Costa
416601,53,0,11,11,31,28252,3402,400258,2108,13,5,Contra Costa
418583,45,0,11,11,23,28916,3402,400258,2108,13,5,Contra Costa
424264,66,7,13,13,33,30563,3402,400258,2108,13,5,Contra Costa
416892,319,29,70,63,157,28358,3252,400107,2108,13,5,Contra Costa
420105,41,5,9,7,20,29389,3253,400108,2108,13,5,Contra Costa
417790,68,7,15,12,34,28655,3253,400108,2108,13,5,Contra Costa
416881,27,3,6,5,13,28355,3253,400108,2108,13,5,Contra Costa
411849,106,12,22,19,53,26567,3253,400108,2108,13,5,Contra Costa
423555,32,3,7,6,16,30368,3253,400108,2108,13,5,Contra Costa
411283,136,12,30,27,67,26344,3283,400138,2108,13,5,Contra Costa
420340,26,2,6,5,13,29465,3283,400138,2108,13,5,Contra Costa
427131,26,2,5,5,14,31367,3283,400138,2108,13,5,Contra Costa
416048,203,18,45,41,99,28067,3252,400107,2108,13,5,Contra Costa
421727,54,6,12,9,27,29859,3253,400108,2108,13,5,Contra Costa
413255,24,3,5,4,12,27102,3253,400108,2108,13,5,Contra Costa
421219,36,4,8,7,17,29724,3253,400108,2108,13,5,Contra Costa
411287,72,8,16,13,35,26345,3253,400108,2108,13,5,Contra Costa
410310,163,15,36,32,80,25894,3252,400107,2108,13,5,Contra Costa
417554,178,20,38,32,88,28578,3227,400082,2108,13,5,Contra Costa
423268,147,16,31,27,73,30272,3253,400108,2108,13,5,Contra Costa
415266,358,41,77,64,176,27818,3248,400103,2108,13,5,Contra Costa
418064,37,4,8,6,19,28746,3227,400082,2108,13,5,Contra Costa
418164,158,18,34,28,78,28774,3248,400103,2108,13,5,Contra Costa
411413,124,21,30,24,49,26398,3247,400102,2108,13,5,Contra Costa
411117,91,15,22,17,37,26274,3247,400102,2108,13,5,Contra Costa
418286,162,18,35,29,80,28814,3227,400082,2108,13,5,Contra Costa
416887,48,5,10,9,24,28357,3227,400082,2108,13,5,Contra Costa
414456,10,1,2,2,5,27533,3248,400103,2108,13,5,Contra Costa
415810,219,38,52,41,88,27986,3342,400198,2108,13,5,Contra Costa
411013,285,49,68,54,114,26213,3247,400102,2108,13,5,Contra Costa
411277,277,48,66,53,110,26341,3247,400102,2108,13,5,Contra Costa
419896,62,10,16,12,24,29328,3342,400198,2108,13,5,Contra Costa
422988,43,4,9,9,21,30191,3283,400138,2108,13,5,Contra Costa
420779,26,2,6,5,13,29592,3283,400138,2108,13,5,Contra Costa
422166,22,2,5,5,10,29982,3283,400138,2108,13,5,Contra Costa
418059,78,16,18,14,30,28743,3158,400011,2108,13,5,Contra Costa
424668,13,2,3,3,5,30676,3673,400539,2108,13,5,Contra Costa
418287,51,11,12,9,19,28815,3158,400011,2108,13,5,Contra Costa
410451,82,11,20,17,34,25965,3673,400539,2108,13,5,Contra Costa
427332,74,10,19,16,29,31419,3673,400539,2108,13,5,Contra Costa
421736,142,19,36,29,58,29863,3673,400539,2108,13,5,Contra Costa
426350,27,4,7,5,11,31158,3673,400539,2108,13,5,Contra Costa
426345,2,0,1,0,1,31157,3673,400539,2108,13,5,Contra Costa
413253,133,27,29,24,53,27101,3158,400011,2108,13,5,Contra Costa
413252,137,28,31,24,54,27100,3158,400011,2108,13,5,Contra Costa
422782,48,6,12,10,20,30148,3673,400539,2108,13,5,Contra Costa
418292,43,5,10,9,19,28818,3673,400539,2108,13,5,Contra Costa
421635,91,19,20,16,36,29825,3158,400011,2108,13,5,Contra Costa
418060,14,3,3,2,6,28744,3158,400011,2108,13,5,Contra Costa
418289,9,2,2,2,3,28816,3158,400011,2108,13,5,Contra Costa
426184,0,0,0,0,0,31124,3158,400011,2108,13,5,Contra Costa
418291,15,3,3,2,7,28817,3158,400011,2108,13,5,Contra Costa
416055,9,2,2,1,4,28071,3158,400011,2108,13,5,Contra Costa
417549,134,26,39,24,45,28577,3342,400198,2108,13,5,Contra Costa
427824,16,3,5,3,5,31563,3250,400105,2108,13,5,Contra Costa
422507,45,7,15,8,15,30068,3250,400105,2108,13,5,Contra Costa
414448,18,3,4,4,7,27528,3768,400641,2108,13,5,Contra Costa
420718,6,1,2,1,2,29573,3250,400105,2108,13,5,Contra Costa
427151,12,1,5,2,4,31371,3250,400105,2108,13,5,Contra Costa
420711,138,21,48,21,48,29571,3250,400105,2108,13,5,Contra Costa
426805,27,8,9,4,6,31296,3671,400537,2108,13,5,Contra Costa
414915,38,8,10,10,10,27694,3250,400105,2108,13,5,Contra Costa
416586,48,5,22,5,16,28247,3250,400105,2108,13,5,Contra Costa
417409,90,13,32,13,32,28531,3250,400105,2108,13,5,Contra Costa
410441,242,72,83,29,58,25959,3671,400537,2108,13,5,Contra Costa
419907,62,8,16,11,27,29331,3648,400510,2108,13,5,Contra Costa
410314,179,27,61,29,62,25896,3250,400105,2108,13,5,Contra Costa
416351,96,14,34,15,33,28162,3250,400105,2108,13,5,Contra Costa
416748,28,4,7,5,12,28301,3648,400510,2108,13,5,Contra Costa
411276,0,0,0,0,0,26340,3648,400510,2108,13,5,Contra Costa
422793,21,4,4,4,9,30152,3648,400510,2108,13,5,Contra Costa
417786,208,26,55,39,88,28653,3648,400510,2108,13,5,Contra Costa
420525,143,27,42,26,48,29508,3260,400115,2108,13,5,Contra Costa
422339,4,0,1,1,2,30022,3258,400113,2108,13,5,Contra Costa
427806,11,1,3,2,5,31560,3258,400113,2108,13,5,Contra Costa
426804,0,0,0,0,0,31295,3648,400510,2108,13,5,Contra Costa
416598,0,0,0,0,0,28250,3258,400113,2108,13,5,Contra Costa
418424,3,0,1,1,1,28862,3258,400113,2108,13,5,Contra Costa
421735,3,0,1,1,1,29862,3258,400113,2108,13,5,Contra Costa
412785,122,14,29,25,54,26936,3259,400114,2108,13,5,Contra Costa
416595,0,0,0,0,0,28249,3259,400114,2108,13,5,Contra Costa
415508,132,15,31,28,58,27888,3259,400114,2108,13,5,Contra Costa
428165,125,29,19,15,62,31640,3647,400509,2108,13,5,Contra Costa
427320,11,2,2,1,6,31417,3647,400509,2108,13,5,Contra Costa
418156,61,14,9,7,31,28772,3647,400509,2108,13,5,Contra Costa
428177,24,5,3,3,13,31641,3647,400509,2108,13,5,Contra Costa
410722,55,7,14,10,24,26079,3648,400510,2108,13,5,Contra Costa
411427,25,3,6,5,11,26402,3258,400113,2108,13,5,Contra Costa
410442,49,5,12,10,22,25960,3258,400113,2108,13,5,Contra Costa
420950,34,4,8,4,18,29646,3648,400510,2108,13,5,Contra Costa
422783,45,4,14,9,18,30149,3648,400510,2108,13,5,Contra Costa
411581,54,7,12,12,23,26464,3258,400113,2108,13,5,Contra Costa
415528,309,36,72,65,136,27895,3258,400113,2108,13,5,Contra Costa
418075,39,39,0,0,0,28747,3647,400509,2108,13,5,Contra Costa
416052,32,0,10,11,11,28069,3648,400510,2108,13,5,Contra Costa
411582,29,4,8,5,12,26465,3648,400510,2108,13,5,Contra Costa
417926,66,15,21,11,19,28700,3648,400510,2108,13,5,Contra Costa
413916,96,11,25,16,44,27346,3648,400510,2108,13,5,Contra Costa
417134,32,3,10,6,13,28431,3648,400510,2108,13,5,Contra Costa
420339,105,13,28,19,45,29464,3648,400510,2108,13,5,Contra Costa
415527,121,13,29,26,53,27894,3258,400113,2108,13,5,Contra Costa
410178,27,4,9,5,9,25830,3237,400092,2108,13,5,Contra Costa
413337,2,0,1,0,1,27141,3768,400641,2108,13,5,Contra Costa
416599,2,0,0,0,2,28251,3767,400640,2108,13,5,Contra Costa
421651,18,2,5,4,7,29829,3767,400640,2108,13,5,Contra Costa
415421,18,3,5,4,6,27867,3768,400641,2108,13,5,Contra Costa
417778,9,1,3,2,3,28651,3767,400640,2108,13,5,Contra Costa
416198,2,0,0,1,1,28124,3767,400640,2108,13,5,Contra Costa
415271,15,1,6,3,5,27821,3767,400640,2108,13,5,Contra Costa
419427,0,0,0,0,0,29183,3767,400640,2108,13,5,Contra Costa
415680,1,1,0,0,0,27954,3767,400640,2108,13,5,Contra Costa
412786,15,2,6,2,5,26937,3237,400092,2108,13,5,Contra Costa
413901,0,0,0,0,0,27341,3237,400092,2108,13,5,Contra Costa
422779,0,0,0,0,0,30147,3259,400114,2108,13,5,Contra Costa
425487,5,0,1,1,3,30886,3259,400114,2108,13,5,Contra Costa
416590,58,13,9,7,29,28248,3647,400509,2108,13,5,Contra Costa
416747,36,8,5,4,19,28300,3647,400509,2108,13,5,Contra Costa
423444,25,25,0,0,0,30334,3647,400509,2108,13,5,Contra Costa
422789,43,0,0,0,43,30150,3647,400509,2108,13,5,Contra Costa
417636,132,20,34,26,52,28598,3254,400109,2108,13,5,Contra Costa
416603,12,2,3,2,5,28253,3254,400109,2108,13,5,Contra Costa
410175,50,8,13,9,20,25829,3237,400092,2108,13,5,Contra Costa
420342,61,10,15,12,24,29466,3237,400092,2108,13,5,Contra Costa
422990,90,20,14,11,45,30192,3647,400509,2108,13,5,Contra Costa
412134,13,13,0,0,0,26687,3647,400509,2108,13,5,Contra Costa
419897,54,8,14,11,21,29329,3254,400109,2108,13,5,Contra Costa
415807,34,6,8,7,13,27985,3237,400092,2108,13,5,Contra Costa
417804,58,7,14,14,23,28657,3673,400539,2108,13,5,Contra Costa
418419,8,0,2,3,3,28861,3238,400093,2108,13,5,Contra Costa
411706,25,2,7,5,11,26510,3238,400093,2108,13,5,Contra Costa
414461,86,9,21,18,38,27535,3238,400093,2108,13,5,Contra Costa
417135,34,5,9,6,14,28432,3237,400092,2108,13,5,Contra Costa
411017,91,8,22,19,42,26214,3238,400093,2108,13,5,Contra Costa
422066,24,2,6,5,11,29951,3238,400093,2108,13,5,Contra Costa
422088,89,8,21,17,43,29953,3238,400093,2108,13,5,Contra Costa
414611,1,0,0,0,1,27592,3647,400509,2108,13,5,Contra Costa
413099,57,9,14,11,23,27045,3237,400092,2108,13,5,Contra Costa
414360,0,0,0,0,0,27496,3237,400092,2108,13,5,Contra Costa
410181,52,6,19,9,18,25832,3237,400092,2108,13,5,Contra Costa
414055,0,0,0,0,0,27396,3237,400092,2108,13,5,Contra Costa
412548,84,7,20,17,40,26848,3238,400093,2108,13,5,Contra Costa
422178,10,1,3,2,4,29985,3237,400092,2108,13,5,Contra Costa
413909,11,2,4,2,3,27344,3340,400196,2108,13,5,Contra Costa
410180,3,0,1,1,1,25831,3340,400196,2108,13,5,Contra Costa
414046,9,9,0,0,0,27395,3340,400196,2108,13,5,Contra Costa
426826,35,6,6,6,17,31297,3673,400539,2108,13,5,Contra Costa
421730,31,4,7,7,13,29860,3673,400539,2108,13,5,Contra Costa
414996,97,13,24,20,40,27728,3673,400539,2108,13,5,Contra Costa
415516,28,3,7,5,13,27890,3238,400093,2108,13,5,Contra Costa
417545,82,7,19,16,40,28576,3238,400093,2108,13,5,Contra Costa
417127,24,2,6,5,11,28429,3238,400093,2108,13,5,Contra Costa
417266,89,12,22,19,36,28477,3673,400539,2108,13,5,Contra Costa
416893,37,5,9,8,15,28359,3673,400539,2108,13,5,Contra Costa
415824,82,17,19,15,31,27992,3158,400011,2108,13,5,Contra Costa
410307,248,21,59,49,119,25892,3238,400093,2108,13,5,Contra Costa
416490,82,8,19,16,39,28216,3238,400093,2108,13,5,Contra Costa
411711,42,0,10,10,22,26512,3238,400093,2108,13,5,Contra Costa
414044,79,5,20,15,39,27394,3238,400093,2108,13,5,Contra Costa
412537,0,0,0,0,0,26845,3342,400198,2108,13,5,Contra Costa
412542,213,40,62,38,73,26846,3340,400196,2108,13,5,Contra Costa
417269,304,0,102,101,101,28479,3340,400196,2108,13,5,Contra Costa
410742,6,1,2,1,2,26085,3340,400196,2108,13,5,Contra Costa
410578,2,0,1,0,1,26020,3340,400196,2108,13,5,Contra Costa
411424,21,4,4,4,9,26401,3237,400092,2108,13,5,Contra Costa
410437,5,2,1,1,1,25958,3237,400092,2108,13,5,Contra Costa
425060,2,2,0,0,0,30765,3237,400092,2108,13,5,Contra Costa
410455,3,0,2,0,1,25967,3237,400092,2108,13,5,Contra Costa
422071,15,3,5,3,4,29952,3340,400196,2108,13,5,Contra Costa
410460,0,0,0,0,0,25968,3340,400196,2108,13,5,Contra Costa
413088,6,1,2,1,2,27043,3340,400196,2108,13,5,Contra Costa
411710,6,0,2,2,2,26511,3340,400196,2108,13,5,Contra Costa
412549,0,0,0,0,0,26849,3340,400196,2108,13,5,Contra Costa
413788,0,0,0,0,0,27299,3340,400196,2108,13,5,Contra Costa
419259,52,7,18,9,18,29130,3237,400092,2108,13,5,Contra Costa
411020,61,8,21,10,22,26215,3237,400092,2108,13,5,Contra Costa
425493,1,1,0,0,0,30888,3341,400197,2108,13,5,Contra Costa
411595,37,7,11,7,12,26469,3341,400197,2108,13,5,Contra Costa
415671,0,0,0,0,0,27953,3340,400196,2108,13,5,Contra Costa
415970,11,3,3,2,3,28046,3340,400196,2108,13,5,Contra Costa
421123,0,0,0,0,0,29697,3340,400196,2108,13,5,Contra Costa
415267,51,10,15,9,17,27819,3340,400196,2108,13,5,Contra Costa
410577,32,8,14,4,6,26019,3645,400507,2108,13,5,Contra Costa
422358,0,0,0,0,0,30024,3645,400507,2108,13,5,Contra Costa
412929,93,23,46,12,12,26997,3645,400507,2108,13,5,Contra Costa
412692,50,14,19,8,9,26907,3645,400507,2108,13,5,Contra Costa
411021,128,36,49,19,24,26216,3645,400507,2108,13,5,Contra Costa
415337,102,10,22,20,50,27838,3582,400443,2107,13,5,Contra Costa
412858,28,3,6,6,13,26966,3582,400443,2107,13,5,Contra Costa
427561,73,8,17,15,33,31482,3582,400443,2107,13,5,Contra Costa
424934,47,5,11,10,21,30738,3582,400443,2107,13,5,Contra Costa
427032,27,3,6,6,12,31340,3582,400443,2107,13,5,Contra Costa
426876,97,10,19,18,50,31309,3150,400003,2107,13,5,Contra Costa
414674,251,27,55,52,117,27611,3582,400443,2107,13,5,Contra Costa
416646,179,74,47,21,37,28270,3554,400415,2107,13,5,Contra Costa
423835,76,8,17,16,35,30444,3582,400443,2107,13,5,Contra Costa
424143,39,5,9,6,19,30528,3527,400388,2107,13,5,Contra Costa
412857,39,6,9,6,18,26965,3527,400388,2107,13,5,Contra Costa
413157,42,7,10,7,18,27063,3527,400388,2107,13,5,Contra Costa
427031,46,6,11,7,22,31339,3527,400388,2107,13,5,Contra Costa
413164,51,7,12,8,24,27066,3527,400388,2107,13,5,Contra Costa
414668,28,4,7,5,12,27605,3527,400388,2107,13,5,Contra Costa
427029,30,5,7,5,13,31337,3527,400388,2107,13,5,Contra Costa
412856,35,5,8,6,16,26964,3527,400388,2107,13,5,Contra Costa
414670,36,5,8,5,18,27607,3527,400388,2107,13,5,Contra Costa
424144,42,7,9,7,19,30529,3527,400388,2107,13,5,Contra Costa
427207,42,6,10,7,19,31387,3527,400388,2107,13,5,Contra Costa
417707,0,0,0,0,0,28622,3527,400388,2107,13,5,Contra Costa
422130,44,8,8,6,22,29970,3735,400605,2107,13,5,Contra Costa
424339,0,0,0,0,0,30586,3554,400415,2107,13,5,Contra Costa
424152,24,4,4,4,12,30532,3529,400390,2107,13,5,Contra Costa
420177,54,15,16,9,14,29413,3270,400125,2107,13,5,Contra Costa
427400,0,0,0,0,0,31440,3270,400125,2107,13,5,Contra Costa
427749,1,1,0,0,0,31535,3270,400125,2107,13,5,Contra Costa
427408,26,5,5,5,11,31443,3529,400390,2107,13,5,Contra Costa
414675,56,11,11,11,23,27612,3529,400390,2107,13,5,Contra Costa
426423,72,15,13,13,31,31183,3529,400390,2107,13,5,Contra Costa
426249,81,16,15,15,35,31138,3529,400390,2107,13,5,Contra Costa
413706,76,15,14,14,33,27270,3529,400390,2107,13,5,Contra Costa
427380,0,0,0,0,0,31438,3527,400388,2107,13,5,Contra Costa
425382,55,14,12,8,21,30855,3525,400386,2107,13,5,Contra Costa
421009,4,1,1,1,1,29664,3525,400386,2107,13,5,Contra Costa
423830,105,16,21,16,52,30440,3735,400605,2107,13,5,Contra Costa
416417,98,17,18,12,51,28187,3735,400605,2107,13,5,Contra Costa
427556,12,2,4,2,4,31479,3330,400186,2107,13,5,Contra Costa
427033,45,8,13,10,14,31341,3330,400186,2107,13,5,Contra Costa
414671,40,7,8,5,20,27608,3735,400605,2107,13,5,Contra Costa
413155,51,9,9,7,26,27061,3735,400605,2107,13,5,Contra Costa
423831,63,11,12,8,32,30441,3735,400605,2107,13,5,Contra Costa
418353,14,3,3,2,6,28835,3735,400605,2107,13,5,Contra Costa
427200,30,7,10,5,8,31385,3330,400186,2107,13,5,Contra Costa
413400,31,5,6,4,16,27162,3735,400605,2107,13,5,Contra Costa
413399,38,8,10,10,10,27161,3330,400186,2107,13,5,Contra Costa
414283,0,0,0,0,0,27466,3330,400186,2107,13,5,Contra Costa
410360,23,4,8,4,7,25925,3330,400186,2107,13,5,Contra Costa
410092,30,5,9,6,10,25798,3330,400186,2107,13,5,Contra Costa
413160,31,5,6,4,16,27064,3735,400605,2107,13,5,Contra Costa
414825,33,6,7,4,16,27663,3735,400605,2107,13,5,Contra Costa
417466,20,3,4,2,11,28548,3735,400605,2107,13,5,Contra Costa
424334,46,0,23,0,23,30585,3330,400186,2107,13,5,Contra Costa
427741,30,5,6,4,15,31532,3735,400605,2107,13,5,Contra Costa
414672,0,0,0,0,0,27609,3330,400186,2107,13,5,Contra Costa
416939,95,36,32,13,14,28371,3330,400186,2107,13,5,Contra Costa
426720,34,13,12,4,5,31270,3330,400186,2107,13,5,Contra Costa
414673,21,5,6,4,6,27610,3525,400386,2107,13,5,Contra Costa
425644,0,0,0,0,0,30945,3525,400386,2107,13,5,Contra Costa
420836,10,2,2,2,4,29606,3525,400386,2107,13,5,Contra Costa
425380,0,0,0,0,0,30854,3734,400604,2107,13,5,Contra Costa
420601,0,0,0,0,0,29534,3525,400386,2107,13,5,Contra Costa
426565,18,2,7,3,6,31223,3734,400604,2107,13,5,Contra Costa
423045,11,1,3,3,4,30206,3330,400186,2107,13,5,Contra Costa
425132,54,7,18,10,19,30787,3734,400604,2107,13,5,Contra Costa
415740,12,3,4,2,3,27965,3330,400186,2107,13,5,Contra Costa
426573,457,168,157,63,69,31226,3330,400186,2107,13,5,Contra Costa
427198,0,0,0,0,0,31383,3330,400186,2107,13,5,Contra Costa
414276,102,27,34,15,26,27461,3270,400125,2107,13,5,Contra Costa
414834,76,18,15,13,30,27667,3530,400391,2107,13,5,Contra Costa
415866,76,17,16,13,30,28011,3530,400391,2107,13,5,Contra Costa
413979,262,69,84,41,68,27371,3270,400125,2107,13,5,Contra Costa
426724,398,92,82,67,157,31271,3530,400391,2107,13,5,Contra Costa
427222,19,4,3,3,9,31392,3530,400391,2107,13,5,Contra Costa
411759,30,7,7,5,11,26529,3530,400391,2107,13,5,Contra Costa
427577,16,4,4,2,6,31488,3530,400391,2107,13,5,Contra Costa
425144,46,10,13,8,15,30790,3526,400387,2107,13,5,Contra Costa
422561,46,11,10,8,17,30089,3530,400391,2107,13,5,Contra Costa
428059,85,19,23,16,27,31620,3526,400387,2107,13,5,Contra Costa
424150,38,9,9,5,15,30531,3525,400386,2107,13,5,Contra Costa
413167,31,8,7,4,12,27067,3525,400386,2107,13,5,Contra Costa
427206,29,7,7,4,11,31386,3525,400386,2107,13,5,Contra Costa
418763,33,8,9,6,10,28973,3526,400387,2107,13,5,Contra Costa
425584,61,14,17,11,19,30926,3526,400387,2107,13,5,Contra Costa
411758,22,5,7,4,6,26528,3526,400387,2107,13,5,Contra Costa
