MAZ,num_hh,hh_size_1,hh_size_2,hh_size_3,hh_size_4_plus
420068,45,16,18,3,8
420071,83,25,34,14,10
420074,0,0,0,0,0
420083,8,1,2,1,4
420086,115,15,43,20,37
420092,0,0,0,0,0
420100,178,25,51,49,53
420101,59,3,14,10,32
420105,40,4,13,7,16
420118,0,0,0,0,0
420120,65,14,35,9,7
420137,0,0,0,0,0
420140,28,10,15,1,2
420149,54,14,21,11,8
420150,41,13,18,7,3
420151,54,17,20,6,11
420155,43,4,6,6,27
420156,50,10,6,7,27
420157,27,3,8,6,10
420158,67,7,20,10,30
420159,143,29,41,22,51
420160,46,10,14,8,14
420162,34,6,7,7,14
420164,60,10,7,12,31
420165,183,55,64,34,30
420166,63,18,25,11,9
420167,59,17,21,10,11
420170,63,21,14,18,10
420171,68,33,16,9,10
420172,31,8,11,8,4
420175,32,1,10,8,13
420176,45,6,4,3,32
420177,50,2,8,13,27
420178,0,0,0,0,0
420180,127,8,26,20,73
420184,58,7,16,10,25
420192,103,21,25,18,39
420195,21,3,8,4,6
420197,0,0,0,0,0
420199,0,0,0,0,0
420204,179,18,55,30,76
420206,0,0,0,0,0
420219,28,2,10,6,10
420222,67,18,26,9,14
420225,67,31,18,12,6
420226,61,3,30,14,14
420227,62,6,29,8,19
420228,116,53,42,15,6
420229,87,20,43,17,7
420230,122,38,45,23,16
420243,26,1,13,6,6
420248,55,4,25,8,18
420253,205,159,45,1,0
420254,96,79,16,1,0
420258,51,11,14,6,20
420259,6,2,2,1,1
420260,85,15,22,18,30
420263,39,15,12,4,8
420265,94,28,27,18,21
420266,0,0,0,0,0
420267,6,2,3,0,1
420268,24,1,11,5,7
420271,12,2,4,3,3
420272,76,15,26,12,23
420274,69,9,18,15,27
420275,55,7,14,16,18
420283,1,1,0,0,0
420284,94,16,31,17,30
420291,56,8,18,11,19
420292,18,2,6,4,6
420294,27,10,10,3,4
420295,140,20,46,22,52
420298,59,6,20,4,29
420305,48,12,16,7,13
420306,64,22,26,7,9
420311,70,41,19,7,3
420314,48,5,13,11,19
420316,35,19,9,4,3
420317,43,13,16,8,6
420318,16,1,6,4,5
420319,25,9,9,1,6
420326,46,8,12,12,14
420333,32,2,7,10,13
420339,141,9,48,26,58
420340,32,4,8,6,14
420342,82,8,8,8,58
420346,18,1,2,2,13
420348,89,5,21,16,47
420363,41,7,7,7,20
420369,33,13,7,4,9
420373,78,39,24,7,8
420376,116,27,18,24,47
420378,25,7,4,7,7
420380,43,9,17,8,9
420385,77,20,20,20,17
420392,124,17,41,26,40
420396,38,2,6,4,26
420397,39,6,10,5,18
420405,32,7,8,4,13
420407,47,5,4,7,31
420423,58,13,22,8,15
420426,310,44,56,55,155
420427,44,6,18,4,16
420428,91,53,30,8,0
420429,166,44,49,39,34
420435,38,13,13,4,8
420436,9,6,2,0,1
420437,156,23,62,29,42
420447,70,10,26,15,19
420448,56,13,23,8,12
420449,39,5,16,7,11
420450,0,0,0,0,0
420451,12,6,4,1,1
420453,95,68,22,3,2
420454,74,48,14,5,7
420459,60,27,20,7,6
420464,117,7,40,19,51
420467,81,5,33,17,26
420468,42,4,16,9,13
420470,53,10,15,11,17
420473,47,7,20,7,13
420484,83,50,20,8,5
420487,0,0,0,0,0
420490,27,4,3,4,16
420494,8,1,3,1,3
420514,66,3,23,11,29
420522,30,2,10,6,12
420525,148,29,42,25,52
420554,2,1,1,0,0
420559,34,1,9,7,17
420560,23,3,7,1,12
420561,29,6,5,3,15
420562,0,0,0,0,0
420563,40,13,17,4,6
420568,22,1,4,7,10
420570,51,3,12,10,26
420574,47,10,11,8,18
420575,66,10,6,18,32
420578,69,20,27,12,10
420580,101,23,45,14,19
420581,46,32,8,3,3
420582,36,14,14,3,5
420583,65,29,22,9,5
420584,35,16,12,5,2
420585,38,11,10,9,8
420586,27,8,8,4,7
420588,12,5,3,2,2
420590,69,13,25,10,21
420595,0,0,0,0,0
420596,33,2,12,8,11
420598,56,6,11,13,26
420599,48,5,16,9,18
420600,179,137,25,3,14
420601,0,0,0,0,0
420602,45,3,16,7,19
420604,20,6,7,2,5
420605,52,4,21,11,16
420606,43,6,15,4,18
420607,78,12,26,17,23
420623,67,15,27,10,15
420624,37,8,12,6,11
420625,50,16,15,11,8
420627,114,26,37,19,32
420628,61,14,29,13,5
420629,82,8,40,12,22
420632,38,6,18,5,9
420633,63,14,18,15,16
420635,75,4,32,14,25
420636,131,8,40,22,61
420638,327,23,73,64,167
420639,0,0,0,0,0
420641,23,2,6,7,8
420643,1,0,1,0,0
420645,37,9,9,9,10
420648,102,48,39,11,4
420649,19,6,5,3,5
420651,173,48,68,23,34
420653,32,7,17,8,0
420654,38,20,11,4,3
420662,43,7,13,10,13
420663,41,5,21,5,10
420667,33,1,13,8,11
420686,41,9,12,10,10
420687,0,0,0,0,0
420696,219,95,76,23,25
420697,99,10,38,18,33
420701,31,2,7,13,9
420704,63,5,12,13,33
420707,33,2,7,9,15
420708,10,2,2,0,6
420709,8,1,2,1,4
420711,144,15,40,20,69
420713,15,0,5,3,7
420718,7,2,1,2,2
420724,80,16,28,19,17
420725,338,197,140,1,0
420727,177,11,47,45,74
420728,78,12,27,18,21
420738,53,4,23,6,20
420740,44,4,18,10,12
420746,85,18,29,22,16
420751,0,0,0,0,0
420752,0,0,0,0,0
420753,18,6,10,2,0
420754,0,0,0,0,0
420755,32,6,3,10,13
420756,5,1,1,1,2
420758,62,10,17,13,22
420764,0,0,0,0,0
420765,0,0,0,0,0
420766,0,0,0,0,0
420767,144,61,54,19,10
420779,33,4,3,9,17
420780,100,10,33,15,42
420781,76,3,16,18,39
420790,51,3,9,6,33
420798,53,7,14,9,23
420803,28,4,12,3,9
420807,54,10,14,14,16
420810,27,4,9,4,10
420811,27,4,9,5,9
420813,52,12,13,9,18
420814,28,8,8,5,7
420819,62,14,19,14,15
420829,20,1,3,5,11
420833,100,12,32,17,39
420836,12,4,3,1,4
420837,101,17,30,22,32
420838,185,73,44,28,40
420841,152,18,51,36,47
420847,16,4,4,2,6
420849,44,8,21,8,7
420850,0,0,0,0,0
420851,0,0,0,0,0
420852,66,4,17,15,30
420857,112,13,29,29,41
420860,0,0,0,0,0
420861,33,6,13,4,10
420862,60,8,24,11,17
420864,44,2,15,8,19
420867,30,5,8,7,10
420869,0,0,0,0,0
420873,80,26,25,17,12
420877,0,0,0,0,0
420879,15,3,3,5,4
420881,33,5,9,9,10
420883,123,20,49,14,40
420885,37,14,7,6,10
420888,113,13,44,25,31
420890,57,4,15,16,22
420891,30,3,6,10,11
420895,23,3,9,3,8
420897,12,8,4,0,0
420898,16,6,2,3,5
420899,142,104,38,0,0
420900,244,178,65,1,0
420906,80,29,18,17,16
420908,45,12,11,9,13
420909,30,7,5,5,13
420910,99,20,17,18,44
420911,40,8,14,9,9
420913,70,12,24,15,19
420915,0,0,0,0,0
420917,183,13,49,37,84
420929,187,11,47,26,103
420932,43,8,19,7,9
420950,45,6,8,7,24
420953,0,0,0,0,0
420955,1,0,1,0,0
420964,45,10,6,7,22
420965,40,5,8,3,24
420966,55,5,10,11,29
420969,26,10,0,5,11
420970,37,9,5,5,18
420972,15,5,2,1,7
420973,39,6,2,9,22
420975,0,0,0,0,0
420977,159,34,32,21,72
420981,57,3,13,14,27
420983,0,0,0,0,0
420984,0,0,0,0,0
420998,0,0,0,0,0
421006,127,12,46,26,43
421007,166,18,46,35,67
421009,5,1,0,2,2
421010,41,8,15,6,12
421011,116,34,25,16,41
421012,65,9,17,15,24
421013,31,9,7,4,11
421015,63,9,16,9,29
421019,0,0,0,0,0
421020,228,17,46,40,125
421021,26,4,6,5,11
421023,0,0,0,0,0
421028,71,14,20,11,26
421029,0,0,0,0,0
421030,317,105,106,68,38
421033,61,5,31,8,17
421036,31,9,12,6,4
421040,55,19,15,11,10
421044,0,0,0,0,0
421048,38,9,9,11,9
421049,484,152,183,85,64
421051,57,10,19,6,22
421052,217,55,71,35,56
421053,0,0,0,0,0
421063,45,7,18,10,10
421065,46,9,15,9,13
421067,95,21,24,16,34
421068,0,0,0,0,0
421070,54,10,14,14,16
421085,45,10,13,8,14
421086,14,1,8,5,0
421089,67,12,17,17,21
421094,77,5,35,9,28
421095,174,98,54,17,5
421101,117,10,27,19,61
421123,1,0,1,0,0
421133,3,0,1,0,2
421136,123,7,26,22,68
421141,214,16,28,29,141
421146,143,12,46,28,57
421149,168,51,46,24,47
421151,69,18,26,9,16
421155,21,5,9,2,5
421156,57,14,17,9,17
421157,31,3,13,4,11
421160,51,4,21,11,15
421163,31,10,8,3,10
421164,334,184,92,31,27
421173,83,7,22,19,35
421176,114,14,48,21,31
421182,0,0,0,0,0
421184,0,0,0,0,0
421185,0,0,0,0,0
421188,87,21,29,10,27
421192,29,9,7,4,9
421194,45,8,8,6,23
421195,66,38,18,6,4
421204,0,0,0,0,0
421208,0,0,0,0,0
421209,0,0,0,0,0
421213,41,7,11,14,9
421218,282,118,155,9,0
421219,35,3,13,6,13
421229,53,4,12,7,30
421237,68,3,6,13,46
421241,93,15,37,24,17
421242,55,19,16,11,9
421248,111,30,31,23,27
421249,43,5,12,11,15
421252,80,45,25,7,3
421260,48,13,24,6,5
421263,55,13,26,9,7
421268,68,11,20,11,26
421272,0,0,0,0,0
421276,36,7,14,8,7
421277,41,4,9,5,23
421278,32,4,10,8,10
421280,96,15,31,23,27
421282,0,0,0,0,0
421284,15,3,8,2,2
421295,0,0,0,0,0
421301,206,28,63,47,68
421302,156,31,59,27,39
421303,112,28,36,23,25
421304,163,41,43,44,35
421305,304,139,97,33,35
421306,22,3,5,5,9
421308,50,3,23,6,18
421310,42,13,17,5,7
421313,142,37,42,24,39
421317,36,9,13,8,6
421324,0,0,0,0,0
421342,45,4,12,12,17
421347,1,1,0,0,0
421352,0,0,0,0,0
421366,51,2,10,16,23
421368,52,9,15,15,13
421370,0,0,0,0,0
421378,62,8,29,5,20
421390,386,170,103,66,47
421392,126,18,32,32,44
421393,21,0,3,3,15
421401,24,1,3,8,12
421403,220,26,49,39,106
421405,93,17,22,19,35
421422,104,15,14,17,58
421425,89,12,45,11,21
421426,101,18,19,18,46
421429,104,12,31,22,39
421438,6,2,2,0,2
421444,28,5,10,6,7
421451,1,0,0,1,0
421455,0,0,0,0,0
421456,23,3,7,7,6
421458,26,1,15,5,5
421460,50,8,25,6,11
421461,58,7,31,4,16
421462,68,8,36,9,15
421479,34,6,12,8,8
421480,90,14,35,18,23
421481,88,13,34,13,28
421482,92,13,40,12,27
421484,47,10,11,12,14
421485,291,28,34,40,189
421490,0,0,0,0,0
421493,70,7,14,19,30
421509,68,5,15,13,35
421519,178,13,41,31,93
421540,76,18,32,16,10
421541,34,5,7,9,13
421543,106,59,43,4,0
421544,45,10,10,8,17
421548,87,12,37,16,22
421549,53,9,15,10,19
421555,32,6,17,5,4
421556,38,17,12,6,3
421566,42,11,14,8,9
421567,19,3,9,3,4
421570,164,23,60,38,43
421573,6,2,1,2,1
421575,97,23,32,19,23
421578,26,4,9,5,8
421579,59,7,22,13,17
421580,58,7,22,9,20
421584,46,5,13,11,17
421585,160,17,76,24,43
421589,176,18,68,32,58
421591,272,59,57,46,110
421594,0,0,0,0,0
421595,0,0,0,0,0
421597,0,0,0,0,0
421598,43,5,11,7,20
421599,19,5,4,4,6
421600,24,5,9,1,9
421601,14,9,4,1,0
421603,3,2,1,0,0
421605,0,0,0,0,0
421607,0,0,0,0,0
421615,34,7,8,8,11
421628,54,4,19,14,17
421629,546,220,179,95,52
421630,72,26,28,13,5
421632,59,18,28,6,7
421635,162,32,51,31,48
421639,1,0,0,1,0
421649,174,15,41,35,83
421650,49,12,17,11,9
421651,23,4,8,4,7
421656,12,0,6,4,2
421662,198,29,84,37,48
421663,0,0,0,0,0
421665,107,20,36,24,27
421666,268,57,120,49,42
421670,22,0,2,7,13
421672,132,28,25,27,52
421675,54,19,12,6,17
421681,43,3,5,3,32
421682,0,0,0,0,0
421684,56,7,16,5,28
421685,56,9,8,11,28
421687,149,45,52,30,22
421688,29,12,11,2,4
421692,69,9,29,9,22
421693,65,8,26,13,18
421695,98,13,27,25,33
421698,32,4,9,4,15
421700,58,9,16,11,22
421704,21,4,7,6,4
421705,0,0,0,0,0
421709,208,24,68,48,68
421712,0,0,0,0,0
421713,101,25,36,12,28
421716,0,0,0,0,0
421718,240,85,82,35,38
421720,59,11,22,9,17
421721,24,3,6,8,7
421722,20,5,9,1,5
421727,53,8,11,9,25
421730,41,7,10,10,14
421732,5,2,1,0,2
421735,5,0,2,2,1
421736,184,18,45,40,81
421739,9,1,3,1,4
421757,97,6,27,23,41
421762,45,7,14,9,15
421767,0,0,0,0,0
421768,62,13,16,12,21
421769,40,24,9,4,3
421772,25,5,6,1,13
421775,39,14,12,7,6
421783,0,0,0,0,0
421787,75,14,17,12,32
421808,124,17,26,25,56
421810,154,21,38,27,68
421813,75,6,14,18,37
421814,32,5,13,7,7
421815,52,8,8,15,21
421818,68,10,26,9,23
421820,58,4,13,11,30
421825,0,0,0,0,0
421830,66,3,15,17,31
421831,55,6,22,12,15
421832,112,84,16,5,7
421835,14,2,3,6,3
421848,44,2,20,8,14
421849,76,9,27,19,21
421855,204,12,59,39,94
421859,1,0,0,0,1
421860,48,7,19,7,15
421861,48,3,22,14,9
421864,47,4,17,7,19
421865,17,1,7,5,4
421866,79,9,43,8,19
421869,16,3,6,2,5
421872,31,1,8,10,12
421873,19,7,5,5,2
421874,27,3,7,7,10
421877,0,0,0,0,0
421883,19,1,4,6,8
421887,24,11,6,6,1
421888,102,22,35,24,21
421918,46,7,14,10,15
421921,112,11,28,17,56
421940,0,0,0,0,0
421953,111,38,28,19,26
421956,22,3,9,4,6
421959,25,2,10,4,9
421964,60,12,12,17,19
421967,52,4,11,10,27
421968,83,9,13,17,44
421969,37,3,10,3,21
421971,31,5,9,7,10
421976,23,10,7,3,3
421977,43,12,16,6,9
421978,24,6,9,3,6
421993,44,11,21,4,8
421995,19,3,6,3,7
421996,95,8,36,27,24
421997,88,5,26,15,42
422000,35,8,11,7,9
422002,112,27,30,22,33
422004,22,8,6,4,4
422007,10,2,4,1,3
422010,38,9,16,7,6
422019,0,0,0,0,0
422020,276,54,45,36,141
422021,212,56,83,32,41
422022,101,17,41,18,25
422023,24,1,9,6,8
422024,34,3,11,7,13
422026,250,57,78,59,56
422027,29,4,10,5,10
422031,38,6,7,9,16
422032,24,2,7,4,11
422035,38,7,8,5,18
422038,78,13,19,20,26
422039,13,2,6,3,2
422040,161,27,32,30,72
422048,54,9,26,8,11
422049,119,26,39,21,33
422050,31,4,14,5,8
422051,18,0,9,4,5
422052,55,11,31,9,4
422054,37,4,16,7,10
422055,89,23,24,16,26
422058,218,10,84,36,88
422059,0,0,0,0,0
422060,0,0,0,0,0
422062,140,30,45,28,37
422066,30,0,8,7,15
422071,19,8,6,3,2
422088,116,5,16,19,76
422091,71,17,22,9,23
422092,21,6,8,5,2
422097,0,0,0,0,0
422099,151,23,65,25,38
422102,34,13,5,7,9
422104,97,18,37,16,26
422106,41,9,19,8,5
422107,40,17,12,6,5
422108,33,11,12,2,8
422110,29,4,9,5,11
422111,55,10,22,9,14
422112,38,8,14,4,12
422116,34,6,12,6,10
422118,34,4,15,5,10
422122,56,4,10,9,33
422126,4,0,1,2,1
422130,53,8,14,9,22
422138,37,8,9,11,9
422139,165,72,50,14,29
422140,57,9,26,5,17
422145,30,27,3,0,0
422149,0,0,0,0,0
422151,83,16,24,20,23
422153,48,7,16,9,16
422156,57,12,19,10,16
422157,43,26,10,1,6
422160,115,19,19,15,62
422165,37,3,8,9,17
422166,28,1,9,9,9
422173,46,19,12,10,5
422176,39,17,14,5,3
422178,16,3,7,3,3
422191,1,0,1,0,0
422192,0,0,0,0,0
422196,1,0,0,0,1
422197,67,1,2,8,56
422202,67,12,26,17,12
422204,42,10,7,10,15
422207,53,13,17,7,16
422208,36,4,13,6,13
422209,40,10,13,8,9
422211,54,13,24,9,8
422214,46,17,15,8,6
422217,0,0,0,0,0
422233,27,2,6,9,10
422237,109,13,44,20,32
422244,0,0,0,0,0
422254,23,5,11,4,3
422258,53,4,24,5,20
422260,0,0,0,0,0
422265,385,78,134,72,101
422267,86,24,22,16,24
422269,42,8,17,3,14
422273,0,0,0,0,0
422276,163,49,51,33,30
422284,28,7,10,5,6
422285,28,8,9,3,8
422287,44,9,9,15,11
422291,21,7,5,2,7
422292,40,17,14,2,7
422302,78,19,31,17,11
422306,0,0,0,0,0
422307,0,0,0,0,0
422308,0,0,0,0,0
422319,0,0,0,0,0
422320,0,0,0,0,0
422326,47,5,17,12,13
422329,32,4,12,6,10
422339,6,1,0,2,3
422349,245,78,85,45,37
422358,1,0,0,0,1
422368,144,22,47,35,40
422371,72,14,26,12,20
422372,28,9,11,5,3
422373,63,20,21,11,11
422374,50,17,19,7,7
422378,72,20,41,7,4
422379,0,0,0,0,0
422380,36,3,6,8,19
422392,98,68,22,5,3
422400,49,6,11,10,22
422410,46,22,19,3,2
422411,27,6,12,3,6
422417,23,4,8,5,6
422418,148,35,50,27,36
422422,28,3,6,7,12
422424,37,4,6,6,21
422425,49,5,9,10,25
422432,0,0,0,0,0
422434,45,5,11,13,16
422438,0,0,0,0,0
422440,52,4,23,14,11
422442,18,6,9,2,1
422443,110,27,33,25,25
422444,48,10,21,7,10
422446,30,1,17,6,6
422447,44,18,15,7,4
422448,292,28,101,63,100
422450,63,43,18,2,0
422456,216,26,61,46,83
422461,47,2,7,8,30
422462,79,15,33,18,13
422463,1,0,0,1,0
422470,79,28,29,12,10
422471,41,9,9,7,16
422473,37,5,12,8,12
422474,66,14,22,10,20
422475,23,3,8,2,10
422476,0,0,0,0,0
422477,0,0,0,0,0
422478,58,22,20,10,6
422485,47,5,19,9,14
422486,45,6,26,6,7
422502,178,82,69,18,9
422507,47,12,14,8,13
422522,63,9,15,22,17
422527,0,0,0,0,0
422530,41,2,13,10,16
422531,24,4,2,6,12
422532,46,3,11,5,27
422535,152,30,44,29,49
422536,52,4,8,17,23
422538,37,13,9,11,4
422539,175,42,79,34,20
422541,25,6,12,3,4
422544,0,0,0,0,0
422547,10,2,3,2,3
422548,61,6,25,13,17
422551,28,8,8,7,5
422553,44,15,16,6,7
422554,33,6,8,6,13
422555,26,10,6,4,6
422556,20,7,7,2,4
422557,59,20,18,8,13
422559,140,17,27,26,70
422561,39,8,13,7,11
422563,65,11,18,17,19
422564,0,0,0,0,0
422567,0,0,0,0,0
422568,0,0,0,0,0
422584,40,5,16,6,13
422585,44,10,14,7,13
422586,31,2,13,5,11
422595,19,0,9,4,6
422600,35,6,13,5,11
422602,148,12,45,27,64
422621,29,3,10,4,12
422622,47,0,15,12,20
422625,141,5,32,23,81
422627,1,1,0,0,0
422628,123,50,45,19,9
422629,89,38,26,14,11
422631,0,0,0,0,0
422635,24,4,3,5,12
422636,24,5,3,5,11
422643,96,26,33,15,22
422644,9,3,3,1,2
422645,25,9,5,5,6
422651,45,15,16,7,7
422653,41,5,17,6,13
422654,40,11,11,5,13
422657,34,6,2,3,23
422660,0,0,0,0,0
422664,47,5,18,10,14
422676,60,7,17,9,27
422678,0,0,0,0,0
422679,0,0,0,0,0
422681,58,8,15,10,25
422684,2,0,1,1,0
422685,120,23,48,24,25
422692,57,10,20,8,19
422699,2,1,0,0,1
422706,0,0,0,0,0
422710,122,17,43,19,43
422712,86,6,32,12,36
422713,54,6,24,9,15
422714,121,19,34,28,40
422716,46,12,18,3,13
422718,32,1,12,7,12
422731,45,4,21,7,13
422732,150,62,56,11,21
422737,75,18,28,11,18
422740,53,8,15,8,22
422741,98,22,39,14,23
422744,57,10,15,16,16
422758,12,3,6,3,0
422759,96,13,41,13,29
422763,103,14,34,23,32
422764,5,3,2,0,0
422766,12,4,7,0,1
422767,228,30,76,48,74
422769,63,2,14,14,33
422779,0,0,0,0,0
422782,62,8,17,15,22
422783,61,4,16,8,33
422789,58,6,12,15,25
422791,57,4,18,10,25
422793,28,3,8,5,12
422802,35,2,9,4,20
422808,1,0,1,0,0
422815,38,2,15,5,16
422818,0,0,0,0,0
422820,107,17,11,16,63
422827,101,8,16,12,65
422828,63,8,5,6,44
422829,25,5,6,6,8
422833,55,4,9,7,35
422843,0,0,0,0,0
422845,91,32,23,8,28
422848,34,3,3,7,21
422849,57,3,5,8,41
422859,0,0,0,0,0
422865,36,3,8,8,17
422867,34,5,10,8,11
422868,32,3,4,6,19
422869,26,1,5,9,11
422871,41,6,7,9,19
422875,30,4,7,8,11
422889,23,5,9,4,5
422890,36,3,9,5,19
422899,45,4,22,5,14
422901,204,75,83,28,18
422903,50,11,21,6,12
422904,105,24,37,28,16
422905,97,20,39,16,22
422915,188,30,52,47,59
422916,44,15,16,10,3
422919,101,27,26,20,28
422924,48,15,18,7,8
422925,33,11,13,6,3
422926,53,20,19,5,9
422936,0,0,0,0,0
422958,88,20,28,12,28
422971,49,8,16,13,12
422979,0,0,0,0,0
422982,0,0,0,0,0
422988,53,3,11,7,32
422990,120,71,20,6,23
422996,32,5,8,6,13
422997,26,1,7,7,11
422999,47,3,11,13,20
423000,295,23,75,63,134
423001,0,0,0,0,0
423008,0,0,0,0,0
423010,17,4,4,2,7
423020,37,5,8,6,18
423025,82,15,13,9,45
423028,55,22,23,5,5
423039,8,0,4,0,4
423043,60,11,17,14,18
423044,51,14,23,8,6
423045,10,2,4,1,3
423049,42,10,10,10,12
423050,24,9,7,6,2
423052,24,1,5,6,12
423053,195,65,68,35,27
423055,20,5,9,5,1
423056,179,21,67,30,61
423058,90,7,41,15,27
423069,20,2,13,3,2
423072,19,5,7,4,3
423076,132,22,44,32,34
423077,44,2,20,10,12
423081,51,6,14,9,22
423101,0,0,0,0,0
423102,79,6,14,20,39
423103,214,12,42,41,119
423104,2,2,0,0,0
423106,22,2,10,3,7
423110,98,28,26,22,22
423111,193,87,50,19,37
423113,396,55,144,87,110
423119,34,13,4,4,13
423122,0,0,0,0,0
423125,33,6,12,7,8
423126,27,3,8,5,11
423130,46,12,9,4,21
423131,41,12,10,8,11
423135,106,25,29,12,40
423137,156,131,16,8,1
423138,49,10,10,11,18
423139,0,0,0,0,0
423143,0,0,0,0,0
423145,0,0,0,0,0
423146,0,0,0,0,0
423150,37,11,14,6,6
423157,40,8,13,7,12
423159,37,9,10,9,9
423160,2,1,0,0,1
423164,28,4,10,3,11
423165,28,4,10,3,11
423167,50,11,13,8,18
423171,28,4,10,3,11
423172,26,3,9,5,9
423176,40,0,8,6,26
423182,51,7,31,6,7
423184,1,0,1,0,0
423190,45,4,13,10,18
423194,33,5,9,10,9
423200,106,11,22,20,53
423204,113,11,41,23,38
423207,84,9,34,13,28
423208,93,17,28,17,31
423209,53,6,15,11,21
423211,175,23,57,31,64
423212,64,32,29,3,0
423216,33,4,11,9,9
423218,0,0,0,0,0
423223,33,15,8,5,5
423225,25,9,12,2,2
423227,28,9,11,5,3
423229,62,12,23,11,16
423231,3,2,1,0,0
423237,17,3,6,4,4
423245,45,2,7,9,27
423257,16,2,8,4,2
423264,41,4,10,11,16
423268,144,79,28,8,29
423269,44,3,15,4,22
423280,11,1,1,5,4
423290,8,0,5,0,3
423292,55,9,11,7,28
423293,39,5,6,6,22
423294,14,1,0,2,11
423295,69,15,23,8,23
423298,27,4,7,6,10
423299,58,9,15,7,27
423300,57,17,16,8,16
423301,86,16,34,14,22
423303,38,6,6,8,18
423304,63,6,5,9,43
423305,86,17,36,12,21
423306,56,14,20,9,13
423307,176,50,50,32,44
423311,55,25,18,3,9
423312,40,14,17,6,3
423313,118,48,33,23,14
423314,18,8,4,4,2
423315,31,9,7,9,6
423316,65,15,30,5,15
423317,68,20,24,16,8
423318,34,12,14,3,5
423319,20,5,10,5,0
423321,24,3,10,3,8
423324,0,0,0,0,0
423325,28,2,4,10,12
423327,58,16,26,7,9
423328,59,29,20,6,4
423330,67,8,17,15,27
423331,78,70,7,0,1
423332,104,23,23,21,37
423335,94,10,30,21,33
423336,239,43,81,47,68
423340,134,21,27,24,62
423341,28,4,13,4,7
423350,96,9,21,15,51
423351,2,0,1,1,0
423354,6,0,5,1,0
423356,10,1,2,2,5
423359,5,2,2,1,0
423363,28,3,11,5,9
423366,80,19,26,16,19
423369,96,32,28,17,19
423377,31,2,15,4,10
423379,59,4,18,12,25
423382,138,27,62,23,26
423383,1,0,0,0,1
423389,40,2,18,8,12
423399,30,8,6,5,11
423401,119,12,52,28,27
423402,52,2,17,14,19
423407,30,6,12,4,8
423418,30,8,5,6,11
423419,48,9,15,10,14
423420,30,6,14,1,9
423425,159,51,65,26,17
423426,17,1,11,2,3
423431,57,8,21,19,9
423439,46,0,13,14,19
423444,34,4,6,4,20
423459,50,1,7,5,37
423460,25,1,7,8,9
423464,29,0,6,4,19
423470,48,9,5,7,27
423471,0,0,0,0,0
423472,24,2,7,2,13
423473,34,1,7,3,23
423474,34,3,12,6,13
423475,58,15,9,5,29
423478,70,14,17,5,34
423481,52,8,3,10,31
423482,20,2,3,2,13
423486,60,17,31,4,8
423487,24,6,9,5,4
423492,0,0,0,0,0
423494,27,4,8,5,10
423495,0,0,0,0,0
423503,23,4,6,3,10
423504,25,7,7,3,8
423507,19,5,6,5,3
423509,30,1,9,5,15
423512,13,7,3,1,2
423514,57,9,13,10,25
423519,40,13,4,11,12
423520,254,36,104,33,81
423521,4,0,3,0,1
423524,57,2,26,11,18
423527,28,5,15,2,6
423530,43,9,13,8,13
423531,79,75,4,0,0
423534,117,24,40,24,29
423536,108,13,40,23,32
423539,46,2,14,12,18
423555,32,5,12,5,10
423568,43,11,17,6,9
423572,4,1,2,0,1
423575,52,5,10,16,21
423577,64,3,9,12,40
423580,353,110,110,67,66
423581,29,5,14,4,6
423582,70,5,28,12,25
423583,57,10,21,12,14
423584,223,141,57,17,8
423585,619,136,179,124,180
423586,68,18,20,9,21
423587,39,9,9,5,16
423589,71,6,19,14,32
423590,42,7,15,5,15
423594,0,0,0,0,0
423597,23,4,6,3,10
423598,29,11,5,3,10
423599,59,9,8,19,23
423607,15,2,3,5,5
423614,1,0,0,1,0
423623,0,0,0,0,0
423626,108,17,37,23,31
423631,53,12,6,8,27
423632,1,0,1,0,0
423634,28,2,8,5,13
423635,48,3,9,6,30
423636,28,3,8,5,12
423648,63,3,24,13,23
423660,38,8,12,11,7
423662,37,6,13,3,15
423663,45,7,20,4,14
423665,0,0,0,0,0
423666,54,2,5,13,34
423671,103,13,21,16,53
423674,0,0,0,0,0
423677,59,11,24,13,11
423679,51,4,20,7,20
423680,53,13,19,9,12
423686,82,8,31,12,31
423689,93,20,29,18,26
423690,194,113,37,23,21
423691,40,6,14,11,9
423695,17,5,4,5,3
423705,62,4,33,9,16
423709,60,6,27,9,18
423710,238,17,102,37,82
423716,0,0,0,0,0
423728,0,0,0,0,0
423753,10,8,1,1,0
423754,7,2,3,2,0
423761,135,18,40,27,50
423762,0,0,0,0,0
423763,0,0,0,0,0
423765,120,8,52,27,33
423774,34,6,6,9,13
423775,22,0,5,3,14
423777,77,18,26,8,25
423781,35,4,11,7,13
423783,48,14,14,12,8
423787,27,5,9,5,8
423789,75,25,18,17,15
423797,57,21,15,12,9
423798,50,25,18,3,4
423805,0,0,0,0,0
423814,31,6,5,4,16
423815,71,10,14,14,33
423819,27,3,7,9,8
423821,39,4,15,2,18
423824,26,0,11,2,13
423828,118,35,32,18,33
423829,31,9,11,3,8
423830,130,14,18,24,74
423831,79,12,5,10,52
423833,41,3,6,2,30
423834,38,8,3,5,22
423835,65,5,13,17,30
423836,0,0,0,0,0
423837,43,8,12,5,18
423838,115,18,34,25,38
423840,130,16,26,18,70
423842,0,0,0,0,0
423844,7,2,5,0,0
423847,23,3,11,3,6
423860,20,10,8,1,1
423861,57,30,21,3,3
