row_names,maz_original,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz,taz,taz_original,COUNTYFP,mtc_county_id,county_name,PUMA,region,univ,mil,othnon,popgq
250,111304,0,0,0,0,0,4796,651,100018,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
251,111144,0,0,0,0,0,4713,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
252,111829,18,3,7,3,5,5048,952,100353,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
253,113872,34,8,12,6,8,6010,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
254,113396,161,36,57,27,41,5782,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
255,111994,23,5,8,4,6,5134,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
256,112387,98,23,33,17,25,5294,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
257,114516,55,12,20,9,14,6325,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
258,111992,105,24,37,18,26,5133,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
259,112136,43,9,17,7,10,5178,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
260,118202,29,6,11,5,7,8100,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
261,118418,119,22,39,22,36,8204,676,100045,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
262,118157,293,66,103,50,74,8080,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
263,115555,86,19,30,15,22,6833,871,100266,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
264,118032,259,48,91,43,77,8025,654,100021,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
265,110916,17,9,6,1,1,4610,654,100021,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
266,118200,37,7,15,7,8,8098,1038,100462,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
267,114909,47,10,17,8,12,6516,647,100014,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
268,110554,33,7,11,6,9,4417,647,100014,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
269,117696,0,0,0,0,0,7856,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
270,110692,119,44,51,11,13,4500,998,100416,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
271,119173,55,23,20,6,6,8566,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
272,112470,47,18,17,6,6,5335,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
273,110551,48,18,20,5,5,4414,998,100416,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
274,117348,110,41,45,11,13,7684,998,100416,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
275,113971,70,26,26,9,9,6067,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
276,114529,50,18,21,5,6,6334,998,100416,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
277,117471,470,127,159,79,105,7753,975,100384,81,2,San Mateo,2,1.0,0.0,0.0,22.0,22.0
278,110552,28,10,12,3,3,4415,998,100416,81,2,San Mateo,2,1.0,0.0,0.0,5.0,5.0
279,112995,25,7,8,5,5,5581,975,100384,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
280,113538,10,3,3,2,2,5856,975,100384,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
281,117063,68,27,25,8,8,7555,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
282,114380,56,22,20,8,6,6261,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
283,116903,41,16,15,5,5,7471,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
284,117340,28,12,10,3,3,7679,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
285,116354,10,3,3,2,2,7219,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
286,116904,15,6,5,2,2,7472,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
287,118816,58,23,21,7,7,8393,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
288,119100,23,9,8,3,3,8540,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
289,112469,17,7,6,2,2,5334,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
290,114378,129,52,47,15,15,6260,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,4.0,4.0
291,117470,17,7,6,2,2,7752,646,100013,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
292,112983,92,32,31,14,15,5575,975,100384,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
293,112984,25,7,9,4,5,5576,975,100384,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
294,112048,40,14,13,6,7,5152,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
295,118809,91,31,31,14,15,8389,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
296,116353,33,7,13,6,7,7218,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
297,116351,12,2,6,2,2,7217,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
298,112464,23,4,10,4,5,5330,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,5.0,5.0
299,112465,18,4,6,4,4,5331,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
300,117061,25,5,9,5,6,7554,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
301,113967,19,3,9,3,4,6064,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
302,117060,21,4,8,4,5,7553,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
303,117058,12,4,4,2,2,7551,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
304,116349,121,42,41,18,20,7215,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
305,118116,147,51,50,22,24,8066,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
306,117059,26,5,10,5,6,7552,974,100383,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
307,113887,45,16,15,7,7,6022,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
308,119168,86,29,29,14,14,8562,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
309,118655,41,15,14,6,6,8313,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
310,112461,49,18,16,7,8,5327,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
311,113831,27,3,8,5,11,5991,866,100261,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
312,110691,32,11,11,5,5,4499,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
313,117275,52,8,15,9,20,7656,866,100261,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
314,113965,56,11,18,11,16,6063,867,100262,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
315,119167,57,20,20,8,9,8561,645,100012,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
316,116336,54,9,12,10,23,7208,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
317,116485,58,9,13,10,26,7285,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
318,117336,220,53,65,44,58,7678,866,100261,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
319,118284,57,14,16,12,15,8144,866,100261,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
320,116489,31,7,10,6,8,7288,866,100261,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
321,118119,29,6,9,6,8,8067,866,100261,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
322,113823,228,35,52,42,99,5986,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
323,115385,56,8,12,10,26,6761,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
324,118265,58,9,13,11,25,8135,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
325,117329,57,9,13,10,25,7676,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
326,115942,95,14,22,18,41,7022,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
327,112399,107,16,24,19,48,5302,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,13.0,13.0
328,116482,80,9,21,19,31,7282,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,2.0,2.0
329,118882,186,28,42,34,82,8421,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
330,118743,26,4,6,5,11,8356,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
331,116203,25,2,7,5,11,7146,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
332,111925,33,4,9,8,12,5093,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
333,113404,28,3,8,7,10,5786,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
334,111924,31,4,8,8,11,5092,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,6.0,6.0
335,114978,43,5,11,10,17,6558,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
336,118111,40,4,11,9,16,8061,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
337,116205,54,7,13,9,25,7148,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
338,116204,40,5,10,7,18,7147,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
339,118113,34,4,8,6,16,8063,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
340,118112,39,5,10,7,17,8062,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
341,111926,32,3,8,5,16,5094,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
342,115328,61,7,16,14,24,6740,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
343,116483,38,5,9,6,18,7283,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
344,115807,28,4,7,5,12,6959,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,5.0,5.0
345,118282,34,4,8,6,16,8142,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,7.0,7.0
346,117503,187,23,47,32,85,7767,733,100109,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
347,117398,222,34,50,40,98,7705,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
348,110484,40,5,11,9,15,4385,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
349,113213,39,4,10,10,15,5682,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
350,114975,37,6,9,7,15,6555,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
351,114976,40,7,9,7,17,6556,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
352,110486,46,4,13,8,21,4387,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
353,113212,23,2,7,3,11,5681,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
354,114970,26,2,7,4,13,6550,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
355,115326,38,3,11,6,18,6738,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
356,113064,58,5,17,10,26,5613,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
357,118881,56,8,13,10,25,8420,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
358,118747,78,12,18,14,34,8360,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
359,114973,88,13,18,18,39,6553,835,100226,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
360,117963,66,10,13,14,29,7987,835,100226,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
361,114977,44,5,12,10,17,6557,834,100224,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
362,113215,64,10,13,13,28,5684,835,100226,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
363,115327,28,4,7,7,10,6739,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
364,117964,59,9,12,12,26,7988,835,100226,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
365,113216,25,5,7,4,9,5685,838,100230,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
366,114974,23,5,7,3,8,6554,838,100230,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
367,118567,28,5,8,5,10,8281,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
368,110485,39,6,12,8,13,4386,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
369,112658,56,9,16,12,19,5419,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
370,114803,61,11,17,14,19,6475,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
371,117417,23,4,6,5,8,7721,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
372,115325,30,5,9,7,9,6737,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
373,118880,51,8,15,11,17,8419,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
374,118358,51,8,15,11,17,8176,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
375,113888,47,9,16,9,13,6023,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
376,113047,83,17,27,17,22,5602,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
377,114441,50,8,14,11,17,6287,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
378,114802,27,4,8,6,9,6474,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
379,117400,20,4,5,5,6,7707,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
380,114801,45,8,13,10,14,6473,837,100228,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
381,113048,27,5,10,4,8,5603,836,100227,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
382,113062,25,5,7,5,8,5612,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
383,113477,35,7,10,7,11,5822,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
384,114972,33,6,10,6,11,6552,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
385,114971,29,5,9,5,10,6551,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
386,118746,35,7,11,7,10,8359,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
387,114443,26,5,8,5,8,6289,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
388,118357,62,11,18,12,21,8175,699,100073,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
389,112918,27,5,9,5,8,5548,836,100227,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
390,112917,36,6,14,6,10,5547,836,100227,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
391,117403,30,5,12,5,8,7710,836,100227,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
392,114442,58,11,21,10,16,6288,836,100227,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
393,117402,51,9,19,9,14,7709,836,100227,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
394,113049,119,22,44,20,33,5604,836,100227,81,2,San Mateo,2,1.0,0.0,0.0,7.0,7.0
395,118356,41,8,14,8,11,8174,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
396,118744,44,9,14,9,12,8357,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
397,114440,40,8,13,8,11,6286,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
398,117399,35,7,11,7,10,7706,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
399,118745,38,8,12,8,10,8358,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
400,112916,35,7,12,7,9,5546,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
401,115430,18,6,4,4,4,6777,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
402,112659,34,7,11,7,9,5420,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
403,112661,32,7,9,7,9,5421,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
404,117401,23,4,9,4,6,7708,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
405,112662,19,3,8,3,5,5422,969,100376,81,2,San Mateo,2,1.0,0.0,0.0,0.0,0.0
406,15708,618,340,181,58,39,3229,285,287,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
407,16083,3,1,1,0,1,3420,285,287,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
408,15505,32,9,10,5,8,3121,210,212,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
409,15506,155,43,49,27,36,3122,210,212,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
410,16922,59,15,16,12,16,3902,213,215,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
411,16605,54,15,16,10,13,3715,210,212,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
412,16082,64,16,19,12,17,3419,213,215,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
413,16604,59,14,17,11,17,3714,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
414,10322,50,10,16,11,13,196,211,213,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
415,16081,98,24,29,18,27,3418,213,215,75,1,San Francisco,1,1.0,0.0,0.0,5.0,5.0
416,16921,74,19,20,15,20,3901,213,215,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
417,11177,83,17,26,18,22,726,211,213,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
418,15503,72,18,21,13,20,3119,213,215,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
419,11179,49,10,16,10,13,728,211,213,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
420,17139,65,17,17,13,18,4022,213,215,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
421,15136,65,15,19,12,19,2901,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
422,17135,54,9,16,12,17,4018,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
423,10331,76,18,23,13,22,205,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
424,17133,111,23,34,24,30,4016,211,213,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
425,10323,57,12,18,12,15,197,211,213,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
426,15131,57,11,18,12,16,2897,211,213,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
427,15669,62,12,20,13,17,3209,211,213,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
428,15495,53,9,16,12,16,3111,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
429,10325,45,7,15,9,14,199,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
430,15496,54,9,16,11,18,3112,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
431,16599,56,9,18,12,17,3709,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
432,11178,57,9,17,12,19,727,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
433,14748,185,46,65,29,45,2701,167,169,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
434,17281,0,0,0,0,0,4093,617,634,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
435,12039,56,12,16,11,17,1222,166,168,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
436,16139,67,14,19,13,21,3449,166,168,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
437,14787,49,10,14,10,15,2718,166,168,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
438,16401,44,9,13,8,14,3607,166,168,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
439,12040,40,9,11,8,12,1223,166,168,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
440,17089,33,9,10,6,8,3988,210,212,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
441,15609,36,8,10,7,11,3174,208,210,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
442,10207,50,11,15,10,14,114,208,210,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
443,15138,83,24,24,15,20,2902,210,212,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
444,11682,82,23,25,15,19,1021,210,212,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
445,15139,53,12,16,9,16,2903,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
446,16606,84,20,25,15,24,3716,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
447,11683,77,17,23,15,22,1022,208,210,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
448,11681,73,16,22,14,21,1020,208,210,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
449,10883,72,15,22,14,21,533,208,210,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
450,12084,45,10,13,8,14,1242,209,211,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
451,11684,55,12,16,10,17,1023,209,211,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
452,16392,54,12,15,10,17,3603,209,211,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
453,14463,116,29,41,18,28,2552,167,169,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
454,12847,45,9,13,8,15,1692,209,211,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
455,16556,59,13,17,11,18,3686,209,211,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
456,16555,9,3,3,1,2,3685,207,209,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
457,10208,46,10,12,9,15,115,207,209,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
458,16554,30,6,7,6,11,3684,207,209,75,1,San Francisco,1,1.0,0.0,0.0,4.0,4.0
459,12083,51,11,13,10,17,1241,207,209,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
460,10209,62,13,16,12,21,116,207,209,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
461,11685,58,13,14,12,19,1024,207,209,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
462,11211,55,12,13,11,19,751,207,209,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
463,15504,72,17,21,13,21,3120,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
464,16085,79,18,23,14,24,3421,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
465,17140,62,14,19,10,19,4023,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
466,11186,70,16,22,12,20,734,527,537,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
467,16086,86,19,26,16,25,3422,208,210,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
468,10881,64,14,19,13,18,531,208,210,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
469,10333,79,12,22,18,27,206,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
470,17142,56,9,15,12,20,4024,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
471,16601,54,9,16,11,18,3711,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
472,16919,53,8,18,11,16,3899,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
473,17138,59,10,16,14,19,4021,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
474,15670,63,10,19,14,20,3210,212,214,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
475,16918,54,9,15,13,17,3898,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
476,16080,57,9,15,13,20,3417,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
477,11183,57,8,16,13,20,732,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
478,15134,57,9,16,13,19,2899,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
479,11182,59,10,16,14,19,731,204,206,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
480,17088,53,10,17,10,16,3987,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
481,16391,66,13,20,13,20,3602,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
482,10206,51,10,15,10,16,113,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
483,15608,85,16,27,16,26,3173,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
484,11210,62,12,18,13,19,750,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
485,16692,62,12,18,12,20,3775,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
486,17087,70,13,22,13,22,3986,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
487,10338,63,13,18,13,19,211,206,208,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
488,15501,58,12,16,12,18,3117,205,207,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
489,15135,57,12,16,11,18,2900,205,207,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
490,10329,57,12,15,11,19,203,205,207,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
491,10330,60,13,17,12,18,204,205,207,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
492,15502,60,13,16,12,19,3118,205,207,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
493,10882,54,12,15,11,16,532,205,207,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
494,10593,0,0,0,0,0,365,166,168,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
495,10341,56,12,16,10,18,213,209,211,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
496,12451,0,0,0,0,0,1457,165,167,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
497,12466,61,13,17,12,19,1469,165,167,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
498,14910,57,11,17,11,18,2786,166,168,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
499,14526,42,9,12,9,12,2585,165,167,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
500,11805,40,9,11,8,12,1081,165,167,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
501,12848,21,5,6,4,6,1693,165,167,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
502,13623,57,12,14,11,20,2091,207,209,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
503,13624,50,10,14,10,16,2092,165,167,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
504,11803,53,10,16,13,14,1079,160,162,75,1,San Francisco,1,1.0,0.0,0.0,0.0,0.0
